Gene = FOXL2NB
Position 802: 1.0928488293723957e-09
Position 706: 4.1541897121273783e-10
Position 270: 2.570536007867909e-11
Position 523: 3.3645531968591527e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2030: 0.7988130734900073
Position 4143: 0.4191209215215082
Position 1721: 0.41553684997105234
Position 690: 0.38644170433150127
Position 2277: 0.3206692899442191
Position 1422: 0.24788059371480778
Position 5298: 0.23131935340167256
Position 5810: 0.22937366436609946
Position 3030: 0.07601584553616257
Position 4366: 0.06926865172153823
Position 3654: 0.06525346880146692
Position 2815: 0.05447776908149897
Position 4236: 0.04039412264634991
Position 974: 0.03975523376570221
Position 435: 0.03234615306752018
Position 4566: 0.02860428391118726
Position 993: 0.028318757557503873
Position 2543: 0.02758517542555655
Position 603: 0.026593543268861788
Position 530: 0.026315267573967172
Position 1078: 0.02281040349012348
Position 5067: 0.017766473113471834
Position 2823: 0.015306830861531796
Position 1773: 0.015037561048866502
Position 641: 0.014934525756591313
Position 2227: 0.012754256522405687
Position 2450: 0.009424441978682476
Position 1986: 0.008406204984519822
Position 1526: 0.007640241808667639
Position 1484: 0.005805730126792641
Position 2359: 0.005716755842589085
Position 2279: 0.005451411281243891
Position 4709: 0.005265558634367664
Position 3207: 0.005088793342987129
Position 4261: 0.004596137870044664
Position 4614: 0.0042483459029592895
Position 2392: 0.003543052871604499
Position 3402: 0.00349108781860477
Position 1201: 0.0032559034263373384
Position 2881: 0.0032399131715077465
Position 5294: 0.0030000740369478915
Position 1593: 0.002605749053521564
Position 1111: 0.0024160803288060763
Position 1452: 0.0021773180279316398
Position 3545: 0.0020889456978547077
Position 2833: 0.0018095456171529762
Position 1084: 0.0015801845888789995
Position 2461: 0.0015617162994954856
Position 172: 0.0012956183521882674
Position 3563: 0.0012438998860758283
Position 539: 0.0010162123787723625
Position 481: 0.0010066986641052678
Position 1186: 0.0009056260960139222
Position 488: 0.0008192275925173982
Position 3837: 0.0007132642150864902
Position 2185: 0.0007013673224161973
Position 4627: 0.0006896744224615255
Position 1052: 0.0005530578741632387
Position 2655: 0.0005300667176788476
Position 1859: 0.0005196189585750506
Position 3448: 0.0005186882050541063
Position 624: 0.00030633223511881746
Position 1680: 0.0002896763976999831
Position 1279: 0.00028298483972960965
Position 765: 0.00026236772076724006
Position 230: 0.0002582130148260693
Position 2951: 0.00023344550815508982
Position 1139: 0.00023063096843206857
Position 2547: 0.0002292220493007027
Position 1431: 0.00021193339500201353
Position 582: 0.00019860938121867952
Position 1747: 0.00018404134730082435
Position 1108: 0.0001840342423442962
Position 1547: 0.00015767242106733354
Position 546: 0.00015525442566188718
Position 1818: 0.00013294188749964786
Position 1648: 0.00013193714354177042
Position 370: 0.0001245354461038125
Position 1493: 0.00012299123798266954
Position 1355: 9.691279788583235e-05
Position 1458: 9.602146670528558e-05
Position 401: 8.234393410160327e-05
Position 2232: 7.509195586759103e-05
Position 1468: 6.767967061144134e-05
Position 886: 6.725686988482889e-05
Position 459: 6.724579757690766e-05
Position 2047: 6.546762407726589e-05
Position 706: 6.238123751825682e-05
Position 1736: 4.631917350792278e-05
Position 374: 4.5444558611667726e-05
Position 730: 4.0357677892593195e-05
Position 1887: 3.510579046889639e-05
Position 746: 3.386854227992995e-05
Position 404: 3.053297183709625e-05
Position 613: 3.050398867652949e-05
Position 1236: 2.458967892986421e-05
Position 610: 2.0174544405692127e-05
Position 2571: 1.8528237212456915e-05
Position 1770: 1.769517744663359e-05
Position 856: 1.717299847699065e-05
Position 1776: 1.6828007313202455e-05
Position 437: 1.6093837442614498e-05
Position 193: 1.4532255061329551e-05
Position 177: 9.08763459630237e-06
Position 719: 6.9101488713789355e-06
Position 773: 4.627369378785836e-06
Position 1229: 4.4950639810989056e-06
Position 1160: 4.346613027946305e-06
Position 337: 2.3172349888359473e-06
Position 466: 2.142307310260462e-06
Position 379: 1.6941877482077982e-06
Position 202: 1.5113943473450223e-06
Position 862: 1.0015146635368863e-06
Position 835: 9.653116448690143e-07
Position 197: 8.08326240522667e-07
Position 1148: 5.772053333051789e-07
Position 290: 5.451988495242958e-07
Position 277: 4.3854186485835227e-07
Position 358: 2.8654309352244057e-07
Position 873: 1.7147133419610328e-07
Position 181: 1.5333993659952045e-07
Position 577: 8.793893299694154e-08
Position 312: 8.758342758324241e-08
Position 716: 7.525877196075709e-08
Position 348: 7.305255953070402e-08
Position 739: 4.797004210837687e-08
Position 212: 3.808138473462976e-08
Position 237: 3.4865744916944877e-08
Position 812: 2.3819473387117756e-08
Position 464: 1.716011571587381e-08
Position 790: 1.60282266289268e-08
Position 346: 1.3497795013679855e-08
Position 714: 9.086038103138868e-09
Position 320: 6.537628246889149e-09
Position 130: 4.029517149183775e-09
Position 1013: 1.9968799690427232e-09
Position 77: 1.7487576524160074e-09
Position 305: 1.6376037584678394e-09
Position 73: 1.2569638236287454e-09
Position 1087: 5.98649963016057e-12
Position 138: 1.8860684527387992e-12
