Gene = PIFO
Position 573: 2.865480313497567e-05
Position 1461: 2.4453058890061624e-05
Position 343: 1.992176596470136e-05
Position 1753: 1.4575756600622836e-05
Position 4806: 1.1953539215889633e-05
Position 4316: 1.1376286765131138e-05
Position 12: 1.1250548498799456e-05
Position 746: 4.605732634448704e-06
Position 4587: 4.242191010441165e-06
Position 597: 2.299655729063138e-06
Position 538: 2.2604548152121173e-06
Position 1466: 2.2604361026472063e-06
Position 834: 1.7232578521697787e-06
Position 335: 1.1525308868669609e-06
Position 851: 1.115553826998411e-06
Position 5287: 8.183597458231612e-07
Position 457: 7.725209395215395e-07
Position 467: 5.245704891252326e-07
Position 4501: 4.114858385625339e-07
Position 472: 3.0994497966257177e-07
Position 652: 2.1108308003084305e-07
Position 107: 1.927024076191822e-07
Position 500: 1.5323802209378273e-07
Position 46: 1.3817923877666788e-07
Position 497: 1.1208854688341954e-07
Position 490: 1.0202242223085095e-07
Position 223: 1.0186827714756532e-07
Position 711: 3.133955945899013e-08
Position 318: 7.407890160763467e-09
Position 526: 1.521553364335785e-09
Position 588: 3.636472509930214e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3817: 0.8749667306284321
Position 293: 0.6105336606886861
Position 6003: 0.4301750015406611
Position 3529: 0.4094700770259523
Position 4970: 0.3803105517909154
Position 621: 0.3724242530606037
Position 2227: 0.17542367746472304
Position 4605: 0.08236910959415447
Position 3434: 0.0817646931864387
Position 4670: 0.07612715209692637
Position 2004: 0.07336768486814135
Position 3547: 0.05425654311453225
Position 910: 0.05231189301982164
Position 3502: 0.04962772379192653
Position 1385: 0.03961845722283065
Position 5538: 0.03609656008902935
Position 5330: 0.02882139092873123
Position 907: 0.026237831959846473
Position 1019: 0.026017647220764183
Position 4192: 0.02426259520054232
Position 5078: 0.02204064844441508
Position 487: 0.021906885546289934
Position 6022: 0.017664842758838274
Position 2166: 0.016991235563310673
Position 3837: 0.016771973880638603
Position 3480: 0.016273372449908185
Position 759: 0.016238506577831192
Position 2652: 0.016138231729871902
Position 2097: 0.01604661770792569
Position 3553: 0.011972303047297784
Position 6499: 0.009382061511187324
Position 2574: 0.007694811148612993
Position 2040: 0.00747501653991797
Position 2358: 0.0062738361103951154
Position 3156: 0.0060924661393567895
Position 2816: 0.005341700134100643
Position 2246: 0.004748954902024322
Position 1065: 0.0046926743182434056
Position 783: 0.004634328253937184
Position 6447: 0.004067510061467984
Position 721: 0.003762067793175644
Position 1252: 0.003754022163857379
Position 538: 0.003659231476242502
Position 1220: 0.003600744613214948
Position 2083: 0.0035644318428381017
Position 4011: 0.0032877772338177425
Position 5982: 0.0031578937844810016
Position 4032: 0.003024992161835543
Position 5499: 0.00292424541051637
Position 3320: 0.0028302516846985533
Position 3790: 0.0027656901882895293
Position 4980: 0.0026888810757476167
Position 6026: 0.002657132697479415
Position 5909: 0.002386294407380307
Position 335: 0.002314233647740731
Position 3723: 0.002185418687832553
Position 5343: 0.002111362881874433
Position 6058: 0.0019804353850301245
Position 2329: 0.0019144900284916084
Position 5145: 0.0018855512116217905
Position 2777: 0.0017915103472835555
Position 5371: 0.0017393778749107166
Position 5643: 0.0014981681683280703
Position 5301: 0.0014010534056684866
Position 6355: 0.0013602750934121092
Position 2133: 0.0013313982198179851
Position 6573: 0.0011590954243265472
Position 6506: 0.0010794201903102493
Position 1536: 0.0009742986916434697
Position 509: 0.0009702173767773108
Position 977: 0.0009566806888039671
Position 6198: 0.0009221860124524489
Position 4120: 0.0008316825323233427
Position 5781: 0.0008249127673799585
Position 2781: 0.0008059573997722873
Position 919: 0.0007790322174184958
Position 1504: 0.000698619454005892
Position 794: 0.0006967914549577803
Position 840: 0.0006067445886062235
Position 2250: 0.0005774814823774067
Position 4250: 0.000563659913959497
Position 5597: 0.0005587048503300834
Position 1415: 0.0005443834590116561
Position 4220: 0.00048538038042395605
Position 3888: 0.00045350233733820625
Position 659: 0.0004053790644964996
Position 4485: 0.00039452847976830283
Position 862: 0.00038862872996522425
Position 4198: 0.00033088734019655434
Position 4937: 0.0003007092284182081
Position 576: 0.0002891886431566303
Position 4569: 0.0002738498318697777
Position 2723: 0.00022386435128751172
Position 1597: 0.00021347712958530804
Position 1948: 0.00021011123638707015
Position 1146: 0.00020196801503855004
Position 4322: 0.0001381172612490805
Position 1032: 0.00011917857177597961
Position 6653: 0.00011619262680338814
Position 1223: 0.00011113444438924902
Position 1453: 0.00010934986895831543
Position 490: 9.053274872575703e-05
Position 255: 8.713722570023097e-05
Position 4878: 8.653860373436898e-05
Position 870: 8.315505681198751e-05
Position 602: 8.307883378158871e-05
Position 810: 7.862983814671072e-05
Position 3667: 6.923763793490571e-05
Position 582: 6.768663394039366e-05
Position 4447: 6.523731586650565e-05
Position 929: 6.515989180509816e-05
Position 1257: 6.299777587053697e-05
Position 1111: 5.206473382674693e-05
Position 1539: 4.8470069792568455e-05
Position 2791: 4.725134773694088e-05
Position 4130: 4.18480798516118e-05
Position 983: 3.0154073154508428e-05
Position 1426: 2.8591801715622158e-05
Position 736: 2.7259975829668614e-05
Position 378: 2.6612789962038148e-05
Position 1177: 1.6720038197553643e-05
Position 938: 1.538635464802972e-05
Position 661: 1.2466258811183704e-05
Position 312: 1.2197440516032006e-05
Position 1644: 1.1650150668809096e-05
Position 1605: 1.0353600148887916e-05
Position 816: 8.812068156221968e-06
Position 467: 8.731881546688291e-06
Position 375: 6.893022944069048e-06
Position 3725: 6.867496752540562e-06
Position 2509: 5.610389061558674e-06
Position 472: 4.804045567640861e-06
Position 1073: 4.458798522027457e-06
Position 1082: 2.773327680969718e-06
Position 4036: 2.628350099047396e-06
Position 707: 2.547613304636708e-06
Position 878: 1.6019976093015128e-06
Position 119: 1.0110725151430656e-06
Position 1434: 5.958182560230634e-07
Position 1800: 4.677029536214872e-07
Position 349: 3.827146724389312e-07
Position 451: 3.534007458467092e-07
Position 884: 3.197017931917792e-07
Position 1038: 3.1691213263257427e-07
Position 1159: 3.0575997751018703e-07
Position 358: 2.7142079077650865e-07
Position 83: 1.7287928996035533e-07
Position 343: 9.504466256370383e-08
Position 383: 8.031174096408086e-08
Position 158: 7.072601796840392e-08
Position 463: 6.305269339153075e-08
Position 931: 6.092336789402658e-08
Position 872: 6.006103974037275e-08
Position 1851: 5.01836090079125e-08
Position 457: 4.640751518287465e-08
Position 355: 4.332974000346805e-08
Position 404: 3.7937045097873924e-08
Position 380: 3.4049760960833134e-08
Position 220: 2.8162531079139756e-08
Position 223: 1.753149408247751e-08
Position 738: 9.049402420713292e-09
Position 766: 8.547911824288195e-09
Position 201: 7.69083416327991e-09
Position 128: 7.38415482601845e-09
Position 888: 3.605937110440126e-09
Position 1263: 3.1718440742489015e-09
Position 92: 2.9961645283513056e-09
Position 1279: 2.6775939211539477e-09
Position 163: 2.5090283848659894e-09
Position 409: 2.097308968342824e-09
Position 1458: 1.862463586201453e-09
Position 140: 1.3013057443216907e-09
Position 442: 6.948798335142521e-10
Position 432: 6.125350289986511e-10
Position 421: 3.3068884606940344e-10
Position 414: 2.882272529224527e-10
Position 401: 6.007248224174137e-11
Position 391: 4.1836160247540636e-11
Position 416: 1.0176865001957066e-11
Position 411: 5.608707268069395e-12
Position 171: 1.933827992888134e-12
Position 425: 5.3902307929295833e-14
Position 388: 7.228908969914687e-15
