Gene = MLANA
Position 342: 0.00042147514911460997
Position 4798: 0.0003976031515068126
Position 16524: 0.00039408306032643844
Position 207: 0.00039130236753886404
Position 1590: 0.00038552407642725167
Position 1502: 0.0003430135728161089
Position 18197: 0.00034072283189346254
Position 2873: 0.0003398717578107528
Position 908: 0.0003272686003148763
Position 1256: 0.0002952420561832256
Position 2122: 0.00028769460915710644
Position 4616: 0.0002876184137659207
Position 2368: 0.00026270223010321553
Position 2398: 0.0002470054995106661
Position 19800: 0.0002424703491829656
Position 3476: 0.00022117294090728696
Position 17877: 0.00021765385582077476
Position 1262: 0.00021757761104446545
Position 18983: 0.00021448881567064036
Position 16282: 0.00020100829662006697
Position 18303: 0.0001977217114991582
Position 3314: 0.00019587713289252295
Position 3169: 0.00018331359778245293
Position 1886: 0.00017785492110834004
Position 1717: 0.00017573388984965608
Position 361: 0.0001739585791024069
Position 19523: 0.0001626555550276711
Position 16551: 0.0001586672258328821
Position 2915: 0.00015791479799853134
Position 301: 0.0001465734860908237
Position 3516: 0.00014339739961254552
Position 1821: 0.00014242325929056195
Position 1944: 0.00013915541562845135
Position 531: 0.00012904760011396262
Position 290: 0.00012660211045700234
Position 18482: 0.00011813502482072269
Position 18811: 0.00011324109442981253
Position 3199: 0.00011229477858822368
Position 2498: 0.0001111621896934962
Position 1867: 0.0001109350388759227
Position 3070: 0.00010484988307039017
Position 17663: 0.00010117690320514575
Position 1186: 0.00010015069261577485
Position 17211: 8.734820576085188e-05
Position 1443: 8.449531548832514e-05
Position 2296: 7.149192382328504e-05
Position 591: 7.12060846920067e-05
Position 1562: 6.708108047883817e-05
Position 662: 6.6115855381841e-05
Position 3035: 6.374567669851459e-05
Position 10811: 5.595743207643048e-05
Position 19269: 5.0293094415761546e-05
Position 2187: 4.950570915970994e-05
Position 1446: 4.748936060826953e-05
Position 2313: 4.598410768052687e-05
Position 1803: 4.455331492850331e-05
Position 16620: 4.3205038137867834e-05
Position 776: 3.632799019448814e-05
Position 1147: 3.587795310923504e-05
Position 538: 3.0679077314088205e-05
Position 445: 2.9471206715230128e-05
Position 452: 2.7335567184719982e-05
Position 2243: 2.4102212749399902e-05
Position 4224: 2.2747893005093338e-05
Position 781: 2.160324485426362e-05
Position 2706: 2.039287804305547e-05
Position 593: 1.859535938546417e-05
Position 636: 1.8517160341823083e-05
Position 1115: 1.7990514492630735e-05
Position 1050: 1.5583583510087694e-05
Position 2180: 1.5278809876990424e-05
Position 1748: 1.3960657884548649e-05
Position 571: 1.305794691518825e-05
Position 2427: 1.2166457924173217e-05
Position 18268: 1.0890358075425968e-05
Position 1333: 9.250954890834265e-06
Position 2436: 6.896172190919081e-06
Position 1037: 6.525500406007789e-06
Position 1685: 6.28135051873715e-06
Position 1680: 6.181003443596158e-06
Position 1392: 5.99785768206931e-06
Position 381: 5.607365808338263e-06
Position 868: 5.414062716982954e-06
Position 1273: 5.254147907087822e-06
Position 350: 4.752078472687725e-06
Position 2851: 4.090614293918639e-06
Position 2030: 3.981045732510478e-06
Position 2834: 2.500155913757996e-06
Position 669: 1.8709669159271522e-06
Position 500: 1.5203865077485564e-06
Position 1141: 1.4940884780270442e-06
Position 18154: 1.2325747521607304e-06
Position 397: 7.936359240352297e-07
Position 1524: 4.249399789473361e-07
Position 7278: 4.1915395956720466e-07
Position 1102: 2.0352267056724702e-07
Position 18452: 1.7956042105856155e-07
Position 811: 1.224495720936245e-07
Position 1774: 1.0143660627652157e-07
Position 994: 9.657987934169237e-08
Position 912: 9.236396603190573e-08
Position 1920: 7.696707584822116e-08
Position 792: 6.693541614643634e-08
Position 974: 5.5182518993662646e-08
Position 494: 4.9080662088093404e-08
Position 1057: 1.6537235006071707e-08
Position 1000: 1.1887276594964397e-08
Position 930: 8.9205853388093e-09
Position 843: 5.5484525104641025e-09
Position 185: 8.905442179077516e-10
Position 454: 4.1569614398087307e-10
Position 180: 1.755483641424347e-10
Position 948: 1.358956881558098e-10
Position 816: 9.300451247803637e-11
Position 785: 4.2045900885492184e-11
Position 935: 3.903754734565137e-11
Position 104: 3.0760889553715305e-11
Position 130: 2.6550386209626093e-11
Position 603: 2.3701163306678904e-11
Position 955: 2.18410590902096e-11
Position 958: 2.0570119874438094e-11
Position 166: 1.5229087290958223e-11
Position 111: 4.6684583268446406e-12
Position 108: 1.5561146988157868e-12
Position 134: 3.0401267679863e-13
Position 82: 2.102889758222288e-13
Position 115: 2.0712891029990043e-13
Position 85: 1.3503950313323618e-13
Position 819: 1.0111162950107777e-13
Position 117: 6.931444342755655e-14
Position 139: 5.5268059320610596e-15
Position 141: 2.6362237307778435e-18
