Gene = TMA7
Position 579: 2.0817191332235205e-09
Position 127: 8.876485903821128e-10
Position 133: 8.206084510356354e-10
Position 444: 6.446958006231478e-10
Position 258: 5.578686959511025e-10
Position 515: 2.2182048192828812e-10
Position 477: 2.989061140628799e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 283: 0.9779827626964454
Position 145: 0.9726997219839172
Position 3588: 0.6411092454048172
Position 783: 0.16449701599449165
Position 599: 0.04281725789820885
Position 3594: 0.03569103946529883
Position 2133: 0.028621858949801803
Position 497: 0.020664496738864536
Position 1438: 0.020257287150742917
Position 1516: 0.01925012504677332
Position 3435: 0.011447355385753715
Position 287: 0.009502223309739521
Position 1862: 0.006347363419459552
Position 803: 0.005773389551187057
Position 3716: 0.005178560736992415
Position 1107: 0.004652679268258045
Position 471: 0.004282639676217472
Position 1405: 0.00416829003455503
Position 1648: 0.003591398674921981
Position 1683: 0.0033822393373365454
Position 1187: 0.0033093368158322077
Position 2455: 0.0028805233596237508
Position 575: 0.002755302115742391
Position 2176: 0.00246755589346222
Position 2220: 0.0023242742953384307
Position 2378: 0.0018375755863769476
Position 3479: 0.0018028751882382646
Position 1314: 0.0017078756753944276
Position 3809: 0.0017040274453325069
Position 2375: 0.001665889497144348
Position 2557: 0.0016614706707048443
Position 1110: 0.001425003579944178
Position 1820: 0.00110799836977576
Position 779: 0.0010248875874863536
Position 1803: 0.0009716436604026542
Position 2238: 0.0009269294623687405
Position 1616: 0.000916267462906259
Position 1498: 0.0008865576762734471
Position 724: 0.0006746215498660952
Position 940: 0.0005645640609489384
Position 2469: 0.0004633943344636549
Position 2060: 0.0003903891382663339
Position 579: 0.0003809203536756107
Position 2288: 0.00037501763356917396
Position 1764: 0.0003539705315681834
Position 3440: 0.0003423579140100016
Position 642: 0.0003343823393866109
Position 3161: 0.0003326055372077135
Position 3061: 0.00032048520985878006
Position 1064: 0.0003163735501774676
Position 2404: 0.0003052871156872811
Position 1786: 0.0002825209113333885
Position 3790: 0.0002791772415583926
Position 970: 0.00027008702381437773
Position 304: 0.0002676081593090417
Position 973: 0.0002443674963540778
Position 3756: 0.00023488742043797285
Position 1289: 0.0002279505949758705
Position 2095: 0.00022229914445849608
Position 2147: 0.00021358954152458703
Position 3852: 0.0002103847297400244
Position 1975: 0.00017813352503040484
Position 2641: 0.00016859242014852363
Position 995: 0.00016637891642373888
Position 3246: 0.00014003173683628804
Position 1040: 0.00013280036174341005
Position 3547: 0.00012815688990628184
Position 1592: 0.0001269236759866384
Position 1473: 0.00012289648264125283
Position 1873: 0.0001156564267964138
Position 1088: 0.00011406336265036423
Position 1729: 0.00010247115552912135
Position 3361: 0.00010183096756342217
Position 119: 9.907708829837729e-05
Position 2733: 9.435829669224127e-05
Position 3823: 9.063078350287778e-05
Position 1750: 8.995281504356439e-05
Position 785: 8.980295551342662e-05
Position 3210: 8.953374675452735e-05
Position 839: 8.791695086279852e-05
Position 2862: 8.306231570986144e-05
Position 2628: 8.104300195629407e-05
Position 3642: 7.813676751176799e-05
Position 1769: 7.702677163067571e-05
Position 292: 7.313905447783182e-05
Position 3208: 6.579061440190857e-05
Position 1537: 6.342408100329588e-05
Position 1663: 6.338587442362202e-05
Position 2380: 5.9846586007285987e-05
Position 2312: 5.765981953629464e-05
Position 860: 5.74800289168126e-05
Position 603: 5.746276503993095e-05
Position 1899: 5.733875665885994e-05
Position 3777: 5.547528063009279e-05
Position 877: 5.533127623797909e-05
Position 2750: 5.369939107185797e-05
Position 511: 5.272845810961155e-05
Position 529: 5.078358555138106e-05
Position 2949: 5.060013546073227e-05
Position 2632: 4.9343421593112246e-05
Position 2720: 4.716318557011661e-05
Position 1137: 4.6607181108857e-05
Position 3645: 4.318026109191389e-05
Position 1883: 3.937737378034442e-05
Position 3740: 3.913529168011658e-05
Position 3524: 3.876033157115565e-05
Position 1162: 3.740268032974061e-05
Position 1555: 3.694364760088945e-05
Position 2688: 3.60967669586117e-05
Position 3057: 3.4166170008096405e-05
Position 1747: 3.1749972487421724e-05
Position 2768: 2.974726278464422e-05
Position 747: 2.7450499996343617e-05
Position 2607: 2.5369118007217273e-05
Position 1444: 2.4754026906770988e-05
Position 322: 2.4677342060111655e-05
Position 1894: 2.4236594897709974e-05
Position 3877: 2.3500413639647327e-05
Position 3513: 2.1268515620043976e-05
Position 1701: 2.0458382288749193e-05
Position 1908: 1.932323134785424e-05
Position 3172: 1.9261335565024045e-05
Position 2868: 1.8537636932711314e-05
Position 2590: 1.775391632056426e-05
Position 648: 1.6983588819057687e-05
Position 3204: 1.655826861162995e-05
Position 2836: 1.5062691906911254e-05
Position 1050: 1.4381643915417548e-05
Position 1603: 1.3291065954469911e-05
Position 1342: 1.2657792820798686e-05
Position 515: 1.2474598506993638e-05
Position 3521: 1.1814719614346984e-05
Position 999: 1.1464595986765247e-05
Position 1447: 1.0676946117583959e-05
Position 2918: 9.898545811015834e-06
Position 535: 9.884425087028363e-06
Position 559: 9.39010639673839e-06
Position 2274: 8.897030363473645e-06
Position 1790: 8.717449993158976e-06
Position 171: 7.959851400317175e-06
Position 2264: 7.787130678504683e-06
Position 301: 6.514948198103894e-06
Position 656: 6.495860582006152e-06
Position 750: 6.266485960022605e-06
Position 1707: 6.0449282400245685e-06
Position 156: 6.035890259155377e-06
Position 1408: 5.999132197652351e-06
Position 2594: 5.990764094908881e-06
Position 815: 5.543583757023148e-06
Position 611: 5.4008583800435956e-06
Position 975: 5.110878769519893e-06
Position 153: 4.931220745120691e-06
Position 946: 4.288958197397136e-06
Position 605: 3.988034438899325e-06
Position 325: 3.8000581691977128e-06
Position 159: 3.4580733723575063e-06
Position 180: 2.8269379277511967e-06
Position 671: 2.6813519005588286e-06
Position 623: 2.496255063231221e-06
Position 1189: 2.234029745184023e-06
Position 520: 5.720213325540259e-07
Position 1112: 5.188743095742163e-07
Position 183: 4.419487604754225e-07
Position 1879: 4.2723401264392206e-07
Position 314: 3.8550318895697843e-07
Position 177: 3.8397632931115665e-07
Position 3498: 3.602122675079208e-07
Position 1694: 2.4338391128665755e-07
Position 1740: 2.033496118231285e-07
Position 539: 1.7189472884901997e-07
Position 344: 1.447150326204138e-07
Position 432: 1.0227829572535716e-07
Position 319: 8.484009696984461e-08
Position 251: 7.929608809036042e-08
Position 398: 4.063894066247941e-08
Position 113: 3.918113865097496e-08
Position 376: 3.138561606838298e-08
Position 349: 1.943400185231096e-08
Position 189: 1.2215737781013906e-08
Position 392: 1.0100898853658415e-08
Position 416: 7.640257260733847e-09
Position 337: 7.546457910575225e-09
Position 316: 7.099562735369617e-09
Position 548: 4.034607315420437e-09
Position 334: 2.4201281283633915e-09
Position 247: 1.5615895819138176e-09
Position 192: 1.3946448105366777e-09
Position 77: 8.219433991444483e-10
Position 361: 7.673263734573314e-10
Position 258: 7.168707502107566e-10
Position 889: 1.0143588870798128e-10
Position 1118: 1.0105445421251047e-10
Position 206: 4.8039821627364586e-11
Position 219: 2.5346016279409774e-11
Position 201: 5.156887161748656e-13
