Gene = PIP
Position 6499: 7.934536323316038e-05
Position 6331: 6.924949625140126e-05
Position 60: 6.921809045110998e-05
Position 923: 6.058168919752711e-05
Position 3891: 6.0220167408497224e-05
Position 5486: 6.004442930036272e-05
Position 464: 5.2085308991982195e-05
Position 3606: 4.776393074871112e-05
Position 769: 4.7742264436953364e-05
Position 837: 4.722939052245691e-05
Position 896: 4.0637581932300895e-05
Position 593: 3.998590981721229e-05
Position 3549: 3.765950065245957e-05
Position 730: 3.746496584558688e-05
Position 3428: 3.4859892377898504e-05
Position 105: 2.5200205554118905e-05
Position 334: 2.3616668920699727e-05
Position 3789: 2.0016078096155322e-05
Position 3307: 1.2970385584853076e-05
Position 91: 1.0250770021357332e-05
Position 1371: 7.538259699922386e-06
Position 709: 6.3911666682987296e-06
Position 3764: 5.933855694532254e-06
Position 2551: 5.892710432728237e-06
Position 3243: 5.472812676067989e-06
Position 842: 4.941063888050957e-06
Position 517: 4.27010577782408e-06
Position 1074: 3.974439542953876e-06
Position 2862: 2.8401910915983728e-06
Position 732: 2.6849374647979146e-06
Position 959: 2.0460296636365246e-06
Position 3161: 1.5591323086003894e-06
Position 428: 1.50275066492103e-06
Position 2626: 1.2640847550593634e-06
Position 1704: 1.2143462533949936e-06
Position 398: 1.0801594053761058e-06
Position 930: 1.0754902308525857e-06
Position 642: 9.347381688460899e-07
Position 192: 4.343295183047191e-07
Position 1219: 4.0765019544757527e-07
Position 1775: 2.429672924981608e-07
Position 2050: 2.4003156160554026e-07
Position 447: 1.56377745546099e-07
Position 336: 1.5170180907108987e-07
Position 290: 7.28534640465421e-08
Position 1381: 1.9932427670412774e-08
Position 351: 1.1562717205182808e-08
Position 247: 6.700539180863433e-09
Position 28: 2.7113552776730467e-09
Position 1114: 1.4976548937900803e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3116: 0.8963859862375327
Position 7440: 0.8844023842451103
Position 3403: 0.6840398748295143
Position 6997: 0.5965385236162529
Position 5130: 0.21712127304659296
Position 5942: 0.21148727673649903
Position 5017: 0.1483076754065079
Position 3658: 0.13014869732493456
Position 5387: 0.10198724861432239
Position 3720: 0.09200147179979912
Position 3070: 0.07593213764501505
Position 7017: 0.050769779201761234
Position 1014: 0.049510660238115414
Position 299: 0.04164060131023823
Position 4153: 0.039526675017407475
Position 4197: 0.038139168776965306
Position 3605: 0.03493942997265424
Position 6284: 0.0326914137291118
Position 2373: 0.02728758629101785
Position 5153: 0.026516970010876627
Position 239: 0.02623763434086187
Position 4430: 0.023406491238701112
Position 2293: 0.02211658640977339
Position 2404: 0.018997268101152175
Position 3794: 0.015524617604255149
Position 2340: 0.013380528946592989
Position 3739: 0.012594646953555545
Position 1103: 0.011357991491999026
Position 4522: 0.011255495337727212
Position 4098: 0.010087300628673225
Position 7594: 0.00968473421072934
Position 5080: 0.00955889448928508
Position 3354: 0.009312404736257758
Position 496: 0.009173760564126403
Position 5061: 0.007034758986553708
Position 5447: 0.006514902420508937
Position 452: 0.00599566430118201
Position 7020: 0.005912556601947816
Position 4345: 0.0055462503133707096
Position 1120: 0.005434358627186649
Position 3312: 0.004773678094682718
Position 2483: 0.004578769876132526
Position 5172: 0.004382025935156264
Position 900: 0.004380867775247366
Position 3662: 0.004180574259147827
Position 1546: 0.004167016581689404
Position 2830: 0.003166432762816429
Position 987: 0.002831188843175226
Position 3384: 0.0027517609590149783
Position 4367: 0.002315280227667868
Position 6193: 0.002173243483222781
Position 3926: 0.0021640443589253013
Position 6063: 0.002107789137573711
Position 3360: 0.0020549062346088926
Position 6632: 0.0017176725052930938
Position 2401: 0.0016651294812443768
Position 1073: 0.0015692476759425079
Position 6309: 0.001559348494464915
Position 277: 0.0015339178818576892
Position 3723: 0.0015337163647818203
Position 3153: 0.0014755100210157683
Position 6455: 0.0014734958643514223
Position 533: 0.0013097000892877974
Position 3123: 0.001226566800523458
Position 2566: 0.0011965902559168985
Position 2971: 0.0011820167574925259
Position 5302: 0.0011060908243894164
Position 3875: 0.0010959449959782202
Position 3757: 0.001080375238438278
Position 6528: 0.0009237841020412727
Position 5574: 0.000906981035505464
Position 1620: 0.0009050071016405689
Position 2939: 0.0008339113304515329
Position 6262: 0.0008229177409137703
Position 2382: 0.0008096916217936455
Position 3157: 0.0007575498673669238
Position 5974: 0.0006378268218121342
Position 5196: 0.0006248379177293153
Position 7485: 0.0006018654405884639
Position 642: 0.0005849923610028335
Position 916: 0.0005441417368107268
Position 928: 0.0004011351385533738
Position 1426: 0.00036519172858847217
Position 2349: 0.0003349333073097964
Position 3409: 0.00029210318716422806
Position 2211: 0.0002893071916977117
Position 7556: 0.00027217684362230434
Position 499: 0.00026855966474210167
Position 7458: 0.0002671576892585595
Position 7358: 0.00024210723661928084
Position 351: 0.0002291170101430857
Position 2609: 0.0002232495128096853
Position 3193: 0.00020298313180220484
Position 3797: 0.00019895173692190907
Position 380: 0.00019880621553774593
Position 1312: 0.0001786630013211773
Position 7113: 0.00017287148315721994
Position 4330: 0.00015329629179277032
Position 6885: 0.00014745249435920362
Position 1483: 0.00012818581263062474
Position 3611: 0.00011431313921042131
Position 940: 0.00011021524236217871
Position 3184: 0.00010864278008250628
Position 2606: 9.532795993825451e-05
Position 5023: 9.478514726577798e-05
Position 837: 9.375981034889832e-05
Position 3554: 8.999084194072192e-05
Position 2877: 8.718950268773202e-05
Position 878: 8.138515403318559e-05
Position 4986: 7.315672571237689e-05
Position 1766: 7.154456713915312e-05
Position 1665: 6.860391638019454e-05
Position 2905: 6.382587391865342e-05
Position 3760: 6.345375250616235e-05
Position 834: 5.842320037171335e-05
Position 552: 5.4173155832602754e-05
Position 5528: 5.382472297749986e-05
Position 1359: 5.368070225470345e-05
Position 1170: 4.9492756911280574e-05
Position 959: 4.741186847526605e-05
Position 4008: 4.4808301119321564e-05
Position 2886: 4.2400496848178275e-05
Position 3814: 4.160510159706563e-05
Position 247: 4.109087819654423e-05
Position 818: 4.066172646554594e-05
Position 538: 3.462052788156474e-05
Position 2385: 3.460710329129627e-05
Position 4225: 3.299898792654329e-05
Position 3637: 3.2089193810209286e-05
Position 2897: 3.2050305345339494e-05
Position 1021: 3.0097467942429898e-05
Position 993: 2.958512040003903e-05
Position 1448: 2.7538821805047762e-05
Position 700: 2.6009601985352352e-05
Position 1315: 2.5942559399158912e-05
Position 303: 2.5082182358135494e-05
Position 219: 2.2246251691530116e-05
Position 3890: 2.088503003705762e-05
Position 464: 2.0519729180683036e-05
Position 954: 1.9655855777742616e-05
Position 599: 1.7715972029209753e-05
Position 2701: 4.532978830579909e-06
Position 3412: 3.8694916380924015e-06
Position 744: 3.298867658740971e-06
Position 3877: 3.1700119738564624e-06
Position 605: 2.401858577708336e-06
Position 3423: 2.259031645459392e-06
Position 253: 2.1138996892381122e-06
Position 3549: 2.0422902602636557e-06
Position 3626: 1.937578157927884e-06
Position 1030: 1.3633262278027468e-06
Position 737: 1.213507509596931e-06
Position 840: 1.1883619235827118e-06
Position 3374: 1.0928647218839617e-06
Position 1043: 9.96522159252508e-07
Position 3623: 8.993097334366247e-07
Position 741: 8.619069582682635e-07
Position 968: 8.511508600707137e-07
Position 609: 6.394634761741462e-07
Position 649: 5.616433680129411e-07
Position 1434: 5.157946279838234e-07
Position 1332: 4.177200355169188e-07
Position 1275: 3.5922034698853546e-07
Position 504: 2.7779521823269253e-07
Position 1344: 2.713082937455537e-07
Position 1911: 2.400315616055398e-07
Position 3589: 2.36446792427831e-07
Position 362: 1.7785213302426421e-07
Position 564: 1.7493473859202447e-07
Position 1038: 1.644290103536094e-07
Position 803: 1.4503173312367209e-07
Position 693: 8.531782165587062e-08
Position 394: 6.996434370712553e-08
Position 512: 6.422755473996131e-08
Position 543: 4.66816651528175e-08
Position 501: 4.658844061437409e-08
Position 391: 3.3844930125708954e-08
Position 622: 3.1941362916075394e-08
Position 572: 2.779986984187496e-08
Position 617: 2.2320514074376553e-08
Position 256: 4.6929727268609275e-09
Position 706: 2.77387007011882e-09
Position 570: 2.6399848743352108e-09
Position 800: 1.7644681046790371e-09
Position 192: 1.5636859252717404e-09
Position 174: 9.676162273663599e-10
Position 398: 4.978021099833682e-10
Position 1060: 3.232547385072471e-11
Position 105: 1.6959719342764772e-12
Position 126: 9.666251438404312e-13
Position 178: 4.842467553124603e-13
Position 139: 8.116581780011898e-14
Position 695: 3.55560151346994e-14
Position 121: 9.049319911859109e-16
