Gene = KIF12
Position 2903: 2.6097306225595004e-07
Position 90: 2.2397523711926081e-07
Position 3182: 1.9198916017083682e-07
Position 255: 1.342381983395519e-07
Position 1279: 1.2706270461423255e-07
Position 655: 5.650718747937823e-08
Position 2035: 2.93372368918325e-08
Position 840: 2.7747823486241898e-08
Position 866: 2.298198775121513e-08
Position 1663: 7.627069359985664e-09
Position 221: 4.731635301216775e-09
Position 49: 1.4314378012083393e-09
Position 1818: 2.92621722495335e-10
Position 1064: 4.997295418317468e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4785: 0.9789951387349869
Position 3724: 0.9772501939860091
Position 6414: 0.9704353317624947
Position 1620: 0.968504406736757
Position 866: 0.9604535154601519
Position 5084: 0.9597118388044988
Position 5723: 0.947049166652115
Position 5559: 0.9197490713705109
Position 4601: 0.9082293005718945
Position 2578: 0.8097675511126048
Position 1071: 0.758450974591452
Position 627: 0.7518529273675051
Position 1315: 0.5788686143480485
Position 6605: 0.5558108044073957
Position 3951: 0.5507395286823996
Position 6209: 0.5416180278319842
Position 7056: 0.49612738466484313
Position 2849: 0.44787464959164464
Position 1341: 0.2471044552487959
Position 2549: 0.18507655723993005
Position 6882: 0.17498984570236403
Position 2922: 0.15179421696427625
Position 271: 0.12868218588342345
Position 575: 0.09453804020776534
Position 235: 0.08549068120060427
Position 253: 0.08024429561709394
Position 595: 0.07176777293357499
Position 1360: 0.07059593614901374
Position 3368: 0.07008746494093533
Position 450: 0.06243352003402816
Position 2835: 0.05721719640739897
Position 6152: 0.05708259389145065
Position 3929: 0.0500541764890185
Position 5396: 0.04661189995647535
Position 2824: 0.04612718284386355
Position 6643: 0.040070643942002854
Position 6608: 0.036420814545186246
Position 202: 0.028257338985942387
Position 497: 0.02285553348622095
Position 5044: 0.021295426928783022
Position 6122: 0.020919442554428597
Position 4638: 0.01791434865879793
Position 1989: 0.01663634413530513
Position 3956: 0.01605741662214901
Position 7138: 0.015109995026196012
Position 4619: 0.014698396133733986
Position 6172: 0.014046766892800603
Position 3249: 0.014023072794765473
Position 4540: 0.013037870014127276
Position 831: 0.010181994622699038
Position 1509: 0.00975273685346278
Position 7198: 0.009570856523617695
Position 291: 0.009137179719195405
Position 7085: 0.008831696946979306
Position 2900: 0.008121449978612713
Position 1148: 0.007952739292834752
Position 897: 0.007805343587215316
Position 4354: 0.007645314730238349
Position 5367: 0.007524193606521098
Position 517: 0.006969856914423232
Position 2855: 0.006936645123893732
Position 2858: 0.006769210217092322
Position 6028: 0.006641087256328152
Position 6614: 0.0060237385174593885
Position 6175: 0.00601521279214048
Position 6979: 0.005867821653804445
Position 404: 0.005808637297138402
Position 4551: 0.005596123643856076
Position 4616: 0.0054280629857218305
Position 6794: 0.004738831936636103
Position 6900: 0.004334130632232421
Position 3158: 0.004304803579007875
Position 187: 0.00412968266914174
Position 2110: 0.004129305029961451
Position 5308: 0.0038286220588525915
Position 7236: 0.0037478913774925972
Position 682: 0.0035599889980185173
Position 7310: 0.0035556647868939606
Position 5590: 0.0034733238499481387
Position 3215: 0.003258716275578384
Position 1362: 0.0032134602828080075
Position 4791: 0.003191227390750173
Position 1677: 0.0030864385930065665
Position 7087: 0.002825105353049929
Position 5414: 0.0027421273429770526
Position 1994: 0.002733100998517592
Position 3976: 0.0027198574824506125
Position 6261: 0.002709824785349032
Position 4390: 0.0026769334452755667
Position 699: 0.0026744829402819068
Position 4575: 0.002665413730288371
Position 7263: 0.0025933563871530403
Position 5986: 0.0024008285168608126
Position 4364: 0.0022188322772128733
Position 3756: 0.0020808259479295262
Position 350: 0.0020672743720495904
Position 6627: 0.002026006986758235
Position 3064: 0.0019085292590183803
Position 6996: 0.0018843919405654862
Position 6845: 0.0018415554677158586
Position 5636: 0.001750550398971027
Position 7345: 0.001694653621787337
Position 385: 0.0016673579346369262
Position 6134: 0.0015636662850187278
Position 6212: 0.001529079478636871
Position 7153: 0.001520145811064129
Position 2926: 0.0015123050428458417
Position 367: 0.0013652846681435442
Position 1393: 0.0013211928898132616
Position 5593: 0.0012949199247760863
Position 652: 0.0012923355838448207
Position 3306: 0.0011846705674509231
Position 6179: 0.0011405216950075346
Position 5270: 0.0010466860363900759
Position 4513: 0.0009887259043190287
Position 2127: 0.0009513060748753546
Position 942: 0.0009128889035590623
Position 4453: 0.0008872625901930747
Position 2012: 0.0008786610048384323
Position 221: 0.0008732565177739089
Position 6034: 0.0008419651642160871
Position 702: 0.0008327215548732269
Position 6185: 0.0008067483088366722
Position 4457: 0.0007800847708006235
Position 5089: 0.00074205988774831
Position 1701: 0.0007240870335274555
Position 4267: 0.0007163228294471924
Position 255: 0.0007091569792546254
Position 6220: 0.000690270079352194
Position 1010: 0.000684681249175929
Position 6778: 0.000611040349660524
Position 2379: 0.0005582593577574363
Position 1435: 0.000537033944721335
Position 6645: 0.0005194086389117206
Position 334: 0.0005067148688814338
Position 3265: 0.000499910217432133
Position 7102: 0.00048566535514539
Position 2050: 0.00046410142485902033
Position 2555: 0.00045476987354739387
Position 4025: 0.00043559130361310746
Position 4420: 0.0004339193375571211
Position 6634: 0.0004128431968462008
Position 5154: 0.0003932416742002905
Position 6833: 0.0003917718102187322
Position 640: 0.00039176095428893325
Position 1178: 0.00036791033649552035
Position 5127: 0.0003610995888366726
Position 5279: 0.00035074044559526034
Position 1836: 0.00034081335748360335
Position 5808: 0.00033831870348146806
Position 597: 0.0003371207194230839
Position 6801: 0.00032054277535855156
Position 6969: 0.0003053547864540538
Position 2619: 0.00026851445653343586
Position 3968: 0.00026701006072745646
Position 4625: 0.0002443273545666117
Position 4640: 0.00024379648895315318
Position 420: 0.00024379257430124602
Position 2231: 0.00023959658656163595
Position 632: 0.00023182032711601322
Position 3788: 0.0002255035414309002
Position 2413: 0.00021690550668807004
Position 1184: 0.00020833487467272443
Position 2585: 0.00020042670208955595
Position 1263: 0.00019928431084455017
Position 2498: 0.00019554439407694845
Position 7032: 0.00018577867503045546
Position 4425: 0.00018403888915889457
Position 4929: 0.00018075648022929634
Position 6981: 0.0001769786237424881
Position 1450: 0.00017360859805353517
Position 3407: 0.00016178909776597182
Position 6264: 0.0001570906540314428
Position 1940: 0.00013446828584093005
Position 4823: 0.0001342611358202521
Position 6485: 0.00012476577185382902
Position 2882: 0.00011572408070574126
Position 5519: 0.00011550708393109956
Position 6436: 0.00011525518066180287
Position 280: 0.00010459944703426505
Position 840: 0.00010151063431696931
Position 5475: 9.988596134057244e-05
Position 3994: 9.618370856015541e-05
Position 3911: 9.60827129544914e-05
Position 1770: 9.17447134548577e-05
Position 1155: 8.454480317131038e-05
Position 3268: 8.270428972094667e-05
Position 1698: 8.244289720305102e-05
Position 5151: 8.170653479717682e-05
Position 3074: 8.089531522662324e-05
Position 5416: 8.082550473751604e-05
Position 4434: 8.054457628858014e-05
Position 4186: 7.905785245336838e-05
Position 4463: 7.705742439635766e-05
Position 6226: 7.578314886395258e-05
Position 467: 7.475837951591287e-05
Position 2980: 7.152206074441628e-05
Position 3226: 6.904709545333292e-05
Position 655: 6.734542938675906e-05
Position 3682: 6.670884712907057e-05
Position 1321: 6.434351455235341e-05
Position 6663: 6.384713324530535e-05
Position 5094: 6.25783467004989e-05
Position 4296: 5.932875720681629e-05
Position 4676: 5.6898497215079523e-05
Position 5534: 5.618745445401996e-05
Position 1513: 5.555641547724388e-05
Position 845: 5.408741467580915e-05
Position 6570: 5.0693322493142566e-05
Position 1076: 4.8205921138626736e-05
Position 3917: 4.623028243293049e-05
Position 4655: 4.240389368047485e-05
Position 1905: 4.036663653284496e-05
Position 2418: 3.7498675782516615e-05
Position 4274: 3.7074514069271205e-05
Position 5111: 3.6459645088838607e-05
Position 519: 3.6285262831927604e-05
Position 5136: 3.55353553531738e-05
Position 6345: 3.511576352652065e-05
Position 5292: 3.4178958738726596e-05
Position 1027: 3.078540141905502e-05
Position 5023: 2.9424119617112932e-05
Position 1471: 2.9052492152870607e-05
Position 4520: 2.7925518615018634e-05
Position 815: 2.679989222247033e-05
Position 316: 2.6532411151341786e-05
Position 6660: 2.5057828707385203e-05
Position 1299: 2.504279877995515e-05
Position 3555: 2.4976882738898816e-05
Position 5327: 2.4871261342584973e-05
Position 4847: 2.4383242735651868e-05
Position 4682: 2.382186033418047e-05
Position 5106: 2.236339772802063e-05
Position 5508: 2.217483861225997e-05
Position 479: 2.1530220118460194e-05
Position 5017: 2.1515338600082847e-05
Position 2326: 2.1137356539395363e-05
Position 5252: 2.021425543555077e-05
Position 4475: 1.944494956605913e-05
Position 1806: 1.926701090878776e-05
Position 5655: 1.9184059210447764e-05
Position 122: 1.8533718112291796e-05
Position 5668: 1.724304718672615e-05
Position 4634: 1.690072102835732e-05
Position 1019: 1.630067090618758e-05
Position 5919: 1.6285991337744306e-05
Position 424: 1.4892482309666264e-05
Position 2203: 1.4194025828310231e-05
Position 3087: 1.3231340026975239e-05
Position 6351: 1.2359505360295716e-05
Position 6322: 1.2342844600524593e-05
Position 5167: 1.1898736639604069e-05
Position 5096: 1.0980840837066088e-05
Position 4649: 1.0790786872307098e-05
Position 5020: 1.0475761637255787e-05
Position 5504: 9.807780542050137e-06
Position 173: 9.299184042525018e-06
Position 806: 8.7509818117675e-06
Position 4725: 8.720038722512223e-06
Position 4440: 7.992417545620232e-06
Position 4496: 7.648547450668979e-06
Position 2602: 7.605133544525546e-06
Position 5778: 7.402935447046741e-06
Position 5484: 7.3649817765374735e-06
Position 1206: 7.237859286310326e-06
Position 5444: 6.841322273424341e-06
Position 1117: 5.727760647865437e-06
Position 4798: 5.712084176898273e-06
Position 1034: 5.535863400889886e-06
Position 1555: 5.473881336904919e-06
Position 5540: 5.459874666208429e-06
Position 5828: 5.4016598334975655e-06
Position 2481: 4.880601047439806e-06
Position 2286: 4.715713715292717e-06
Position 2660: 4.516481727461468e-06
Position 1284: 4.515534208075799e-06
Position 2594: 3.865395705097783e-06
Position 3623: 3.7208342907882058e-06
Position 6695: 3.67577554072336e-06
Position 1265: 3.3644554862862817e-06
Position 5688: 3.255382497094257e-06
Position 2329: 3.20849842725021e-06
Position 2266: 2.886033779236732e-06
Position 5285: 2.8643926343468907e-06
Position 6429: 2.7486638229894767e-06
Position 1525: 2.6345953108274905e-06
Position 6657: 2.471260117586552e-06
Position 6705: 2.408089483068056e-06
Position 2933: 1.9602692124190338e-06
Position 912: 1.7316141545402103e-06
Position 765: 1.4578274704270551e-06
Position 1085: 1.419177183095003e-06
Position 1530: 1.372429136029053e-06
Position 2415: 1.3514489159415254e-06
Position 2627: 1.2570083508939319e-06
Position 1637: 1.2110584037735329e-06
Position 1843: 1.03577299881651e-06
Position 1093: 9.677566457168669e-07
Position 1849: 8.961180871431047e-07
Position 1533: 8.734157273484812e-07
Position 2303: 8.533212107413674e-07
Position 5133: 6.3471797593354e-07
Position 1098: 6.196242505630328e-07
Position 1496: 5.9315543607399e-07
Position 5100: 5.186846624212064e-07
Position 1455: 5.11265665531181e-07
Position 741: 3.3110399061289394e-07
Position 1029: 3.28349528950534e-07
Position 1270: 3.1438634201915635e-07
Position 1479: 2.633300320844394e-07
Position 1855: 1.2428994304147744e-07
Position 2960: 7.846279895627533e-08
Position 1559: 4.094876598805238e-08
Position 1581: 2.779823549774461e-08
Position 4122: 2.253847210922403e-08
Position 2972: 1.6820654481582793e-08
Position 127: 1.2226312170374874e-08
Position 6715: 1.2186696634493148e-08
Position 2992: 8.55505801348972e-09
Position 1731: 8.321137442080494e-09
Position 1917: 6.910726244577138e-09
Position 105: 6.397428383901275e-09
Position 1789: 4.385290366330698e-09
Position 1585: 2.5226491187699994e-09
Position 83: 2.4773671090577386e-09
Position 5169: 2.3714876689737065e-09
Position 3280: 1.8487951353450485e-09
Position 3098: 1.8340342212999388e-09
Position 86: 1.695587487933228e-09
Position 1882: 1.1453854229821631e-09
Position 78: 8.665434594770748e-11
Position 1724: 3.7995345025962336e-11
Position 88: 6.085189405782423e-12
