Gene = GLE1
Position 11521: 1.6904888725234866e-05
Position 11085: 1.5529057266589965e-05
Position 11008: 1.4530707324199198e-05
Position 339: 1.4479750288242615e-05
Position 11494: 1.3212040897360444e-05
Position 12354: 1.110873772424184e-05
Position 1587: 1.1021556552355127e-05
Position 1465: 1.0855549793479496e-05
Position 11352: 9.372996452385612e-06
Position 11384: 8.992571923560331e-06
Position 1927: 6.445239126858412e-06
Position 23051: 6.0485772525485e-06
Position 548: 4.301634583135406e-06
Position 1100: 4.216358188916566e-06
Position 119: 4.122407480391058e-06
Position 590: 3.859611362520423e-06
Position 5078: 3.839619357679238e-06
Position 1088: 3.623847785669665e-06
Position 12852: 3.5779598033686447e-06
Position 79: 3.3477210841943818e-06
Position 5201: 3.1971291105466062e-06
Position 1898: 2.7689819465158194e-06
Position 1334: 2.5998795644267838e-06
Position 2175: 2.147615373847144e-06
Position 728: 2.1064021548702987e-06
Position 1048: 1.4726732517882494e-06
Position 152: 1.038570822639546e-06
Position 696: 1.033069510039405e-06
Position 1080: 1.0230041104967614e-06
Position 36160: 1.0111893637995961e-06
Position 35795: 9.135230295036292e-07
Position 359: 8.54726646193244e-07
Position 654: 7.649323526897626e-07
Position 60: 7.002454020125092e-07
Position 648: 6.032138415946498e-07
Position 22904: 5.988481212568499e-07
Position 686: 5.500619487717962e-07
Position 36050: 5.261805417877512e-07
Position 23035: 5.048104379578455e-07
Position 645: 4.4402950406877096e-07
Position 977: 4.0615459772078535e-07
Position 23206: 3.789582182813323e-07
Position 27: 3.4764197376059124e-07
Position 22839: 2.825223900602133e-07
Position 271: 2.5849514591360085e-07
Position 22916: 2.3319699866569806e-07
Position 759: 2.3126537146529272e-07
Position 298: 2.2322498749187126e-07
Position 524: 1.2932330274454332e-07
Position 29: 1.1497644464422194e-07
Position 23123: 6.589407086404732e-08
Position 22893: 5.750762004775304e-08
Position 479: 5.40364814401659e-08
Position 482: 5.4034643205749904e-08
Position 337: 2.57645676244719e-09
Position 8: 2.136138135576817e-09
Position 111: 1.3239653727847283e-09
Position 279: 1.3182793891781416e-09
Position 351: 6.19959779148313e-10
Position 303: 6.942124911043455e-11
Position 387: 1.8318559659488406e-12
Position 365: 1.5146736508584583e-12
Position 471: 2.782646162550213e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 10828: 0.9824056842687701
Position 22478: 0.9637237716168308
Position 34915: 0.94634431799195
Position 18891: 0.9226945188472396
Position 22755: 0.8420173595050379
Position 20491: 0.8352976563525072
Position 31654: 0.7948257539958742
Position 4259: 0.6644706051277449
Position 35574: 0.6533834668968038
Position 18579: 0.6411629901332995
Position 29060: 0.6345400212794361
Position 33285: 0.5064499736407833
Position 17967: 0.46036976897351356
Position 28812: 0.3743818188796665
Position 1142: 0.3603919589157706
Position 857: 0.3072579653239041
Position 4175: 0.22696170301653454
Position 27964: 0.22534385696899437
Position 29115: 0.17395703181516656
Position 36771: 0.15255363205741798
Position 36401: 0.12960475926789064
Position 2515: 0.1226198739867063
Position 19876: 0.11571916737536903
Position 14644: 0.10980919583133601
Position 35271: 0.0935072133336294
Position 8625: 0.08859344909364018
Position 36301: 0.08332466201124625
Position 36980: 0.08234230938393289
Position 2295: 0.05620816308065877
Position 36437: 0.05580984279444677
Position 37221: 0.050201723779850764
Position 19005: 0.04929057241494377
Position 33330: 0.046604388678185484
Position 826: 0.04624528031034811
Position 20510: 0.043373129380967136
Position 36226: 0.04122488818059445
Position 5010: 0.03824862706298594
Position 24461: 0.03276210225211054
Position 33167: 0.029577465955611674
Position 2360: 0.029167794104374194
Position 36781: 0.02765877714651435
Position 4208: 0.026849290155075548
Position 20496: 0.025600939227429197
Position 28913: 0.02438200180961643
Position 31722: 0.022807812405656536
Position 35746: 0.02111510414826832
Position 22486: 0.018936670342781903
Position 414: 0.018854861304722255
Position 33660: 0.018482537692452863
Position 8601: 0.017810371783332363
Position 1074: 0.017256108818021306
Position 20416: 0.017128942975275813
Position 17041: 0.015966366725375547
Position 28390: 0.01533091154690991
Position 16272: 0.015236177310246376
Position 13131: 0.014888796501977027
Position 36115: 0.013859291409547572
Position 20507: 0.013081514204573073
Position 36419: 0.012964845793204503
Position 4086: 0.012693194064874338
Position 20303: 0.012666047400567483
Position 34896: 0.012550223775166182
Position 892: 0.012437016092893992
Position 22701: 0.011702533560784663
Position 24443: 0.011582898144959561
Position 20215: 0.011311408758936993
Position 32138: 0.011084203734548975
Position 2633: 0.01103487077285173
Position 9767: 0.010998209265486402
Position 20453: 0.010735952399833607
Position 19946: 0.010344995375986519
Position 22715: 0.010326554015021725
Position 22665: 0.009771512357108594
Position 14680: 0.009763178396149201
Position 35136: 0.00934679034171083
Position 20575: 0.008885210556616337
Position 14435: 0.00857349382307142
Position 4302: 0.008061515684126754
Position 37546: 0.00799992790593015
Position 29222: 0.007917937142447568
Position 19872: 0.007651270395218849
Position 36344: 0.007243322975036031
Position 35988: 0.00717475562538366
Position 37422: 0.006679181795589964
Position 3959: 0.006017958959796939
Position 2324: 0.00593644308712035
Position 14460: 0.0058100987881267215
Position 375: 0.005761824079261319
Position 35094: 0.005451983456331315
Position 36867: 0.005272548642011724
Position 7859: 0.005066492584098786
Position 1191: 0.005024856132787193
Position 14497: 0.005024075923761242
Position 7845: 0.004873496525945869
Position 27538: 0.004726713031492134
Position 24467: 0.004697173042703785
Position 35948: 0.004533399084649767
Position 22723: 0.004531468878020722
Position 34820: 0.00440513459680696
Position 4368: 0.004397113968839555
Position 4988: 0.00427193151634459
Position 16950: 0.004267758349717468
Position 13251: 0.004235258628696082
Position 37470: 0.004164685126899223
Position 36326: 0.003982235428132824
Position 16928: 0.0038911910616763338
Position 20287: 0.0037282435605096895
Position 27405: 0.003540395083451281
Position 841: 0.003505927690164724
Position 5145: 0.00346433974349695
Position 18229: 0.00336536905016599
Position 31852: 0.003347649556323293
Position 24395: 0.0033263186411181863
Position 2384: 0.003324439677998005
Position 24542: 0.003243948240637491
Position 27991: 0.0032301711802434348
Position 36030: 0.003114454498414272
Position 27273: 0.0030394761554304764
Position 29338: 0.0030210555882565367
Position 23789: 0.002717124468802861
Position 33632: 0.0027050767082652263
Position 35289: 0.0027014293512608576
Position 4185: 0.00254813240443889
Position 19089: 0.002470750807526302
Position 2248: 0.002437387102720271
Position 23786: 0.0023560684136942024
Position 773: 0.0023201493229364663
Position 20078: 0.0022361105769904393
Position 32211: 0.0021640069556729848
Position 4893: 0.0020993313598783527
Position 20348: 0.0020827296417140866
Position 21680: 0.002072193651469771
Position 3811: 0.0020111846317392864
Position 36610: 0.001967378651589811
Position 21366: 0.0018644114022623268
Position 5549: 0.0017436923543140623
Position 31950: 0.0017381665068896492
Position 22673: 0.0015856105027993081
Position 5117: 0.0015565298947780135
Position 4236: 0.0014993474033132995
Position 8538: 0.0014825357216364493
Position 32088: 0.0012810489358099026
Position 5573: 0.0012529449433136767
Position 20355: 0.001191161853334979
Position 18906: 0.0011840726706635156
Position 869: 0.001179898831836548
Position 33615: 0.0011680457129518897
Position 7830: 0.0011510355461118377
Position 7722: 0.0011480199795029578
Position 32318: 0.0011149633474763468
Position 5710: 0.0010090920641713011
Position 37399: 0.0009866551526641614
Position 35929: 0.0009172277054240232
Position 13573: 0.0008804274603407804
Position 10870: 0.000860888817626543
Position 23624: 0.0008439379782098028
Position 31873: 0.000830243501424022
Position 19564: 0.0008257445246057061
Position 610: 0.0008062004786330505
Position 10382: 0.0007989507018138524
Position 17233: 0.0007925103855274871
Position 34784: 0.000775821385141369
Position 21503: 0.0007592485436992541
Position 21701: 0.000726821483944918
Position 20280: 0.0007268101399427885
Position 24340: 0.0007183015681099203
Position 35396: 0.0007104484670666025
Position 4774: 0.000686282754568817
Position 385: 0.0006620230280846679
Position 916: 0.0006578291702652048
Position 19424: 0.0006512782573969475
Position 20983: 0.0006133509960198707
Position 3963: 0.00053079445652133
Position 16247: 0.0005185613673989409
Position 37295: 0.0004925964763935315
Position 3991: 0.00048380059813124245
Position 13163: 0.0004716122833719037
Position 23324: 0.00046365349114116605
Position 23766: 0.0004477921643057702
Position 31999: 0.0004371480102168697
Position 8768: 0.0004171957092299599
Position 36728: 0.0004124121211418595
Position 20815: 0.0004038701182001489
Position 23815: 0.00039117257865080085
Position 4872: 0.00037299163014104436
Position 24088: 0.00035293116373171185
Position 20321: 0.0003380220352893047
Position 5021: 0.0003369095749767938
Position 20698: 0.0003353393199172485
Position 19590: 0.0003233867388616687
Position 1233: 0.00030784483522085736
Position 432: 0.00030579943834034985
Position 24106: 0.00029708302142919996
Position 36006: 0.00029176933399927094
Position 661: 0.00028753369504804936
Position 8564: 0.0002757400113261042
Position 20854: 0.0002641525220117654
Position 11640: 0.0002580658746157185
Position 4262: 0.0002481601013978698
Position 1328: 0.0002430739846367436
Position 22513: 0.00024223003869116953
Position 2268: 0.00023629097868790874
Position 35799: 0.00021734562394873708
Position 24308: 0.00021155334557618378
Position 23722: 0.00021040348108942048
Position 3988: 0.00020731451323164636
Position 20734: 0.0002061105863941134
Position 20578: 0.00019143131813979797
Position 31928: 0.00019058212264199802
Position 20705: 0.00016692307665735546
Position 455: 0.00016168683444579517
Position 35224: 0.0001547485447476222
Position 22437: 0.00015302424213290648
Position 503: 0.0001443555212732782
Position 898: 0.00014381856327783416
Position 24522: 0.00013398745485307943
Position 19570: 0.00013088576966772275
Position 36365: 0.0001286811302308881
Position 950: 0.0001177913385737246
Position 4875: 0.00010212971179089029
Position 2429: 8.948615133971014e-05
Position 22492: 8.714269237082074e-05
Position 268: 8.691259879380765e-05
Position 590: 8.133923731648374e-05
Position 11664: 7.931633529319612e-05
Position 22362: 7.826174222388031e-05
Position 546: 7.595502614509553e-05
Position 1531: 7.404761855465344e-05
Position 686: 7.221407406478634e-05
Position 2464: 7.098075402114774e-05
Position 22546: 6.367267335546077e-05
Position 23856: 6.232552953404923e-05
Position 488: 6.0079003134000795e-05
Position 20716: 5.851239358742689e-05
Position 30043: 5.405716290063512e-05
Position 1100: 4.997989369323973e-05
Position 1397: 4.984797588369006e-05
Position 2645: 4.9481460400878964e-05
Position 1364: 4.831908446870524e-05
Position 623: 4.42004897423893e-05
Position 672: 4.171816858739696e-05
Position 25442: 2.9605411833468995e-05
Position 11296: 2.8920490404740655e-05
Position 152: 2.494931748337864e-05
Position 22879: 2.0370227560197363e-05
Position 927: 2.000891884365063e-05
Position 2172: 2.0008398795200004e-05
Position 11270: 1.956200759380059e-05
Position 2116: 1.8610446280053127e-05
Position 1856: 1.8589963121828077e-05
Position 1823: 1.7396092892358543e-05
Position 1814: 1.6678525705375555e-05
Position 1745: 1.6265021814720753e-05
Position 28103: 1.5910155822100792e-05
Position 2228: 1.4027412451782351e-05
Position 22903: 1.1100426376606753e-05
Position 738: 1.0628494409685004e-05
Position 1696: 1.0369563120508313e-05
Position 1414: 1.006962163926992e-05
Position 797: 9.825785088916285e-06
Position 22825: 9.757734961516248e-06
Position 22154: 9.435570594282283e-06
Position 12244: 9.395256383248383e-06
Position 163: 9.046157537773697e-06
Position 1719: 8.480030350683853e-06
Position 141: 8.306509901667362e-06
Position 748: 5.8636755478510875e-06
Position 22640: 5.0816977931770374e-06
Position 25924: 4.668586327513674e-06
Position 23648: 4.477047750350782e-06
Position 1870: 4.307119027118702e-06
Position 904: 3.6083751077763824e-06
Position 1088: 3.5964555384267048e-06
Position 12695: 3.5779598033686447e-06
Position 35629: 3.2292457650257915e-06
Position 509: 3.076051853527821e-06
Position 23017: 2.9286599585461772e-06
Position 303: 2.6472971810895258e-06
Position 1369: 2.6081541198539244e-06
Position 728: 2.4966064267667416e-06
Position 35626: 2.3378668147124227e-06
Position 1383: 2.0979470461438517e-06
Position 25065: 2.035477683515307e-06
Position 23320: 1.9063293202335417e-06
Position 12278: 1.7134813409934585e-06
Position 24067: 1.5949175536852003e-06
Position 23344: 1.5093883948923851e-06
Position 540: 1.450504513477165e-06
Position 25417: 1.4268480165920338e-06
Position 1432: 1.3727067865111578e-06
Position 22939: 1.3708104241054473e-06
Position 5027: 1.3549831000362874e-06
Position 954: 1.2477553266594102e-06
Position 397: 9.725061676282e-07
Position 1499: 9.511517444095458e-07
Position 24185: 8.103253415982397e-07
Position 2175: 6.204391827168935e-07
Position 2650: 5.9921429546638e-07
Position 1660: 5.786390682704478e-07
Position 2559: 5.314151560814969e-07
Position 22764: 3.79388872360869e-07
Position 132: 3.431025715841211e-07
Position 708: 2.5679469768861444e-07
Position 548: 1.749332907513693e-07
Position 742: 1.356479209207039e-07
Position 1575: 1.2423668175686516e-07
Position 974: 1.1738721053362207e-07
Position 1578: 1.1325875585780413e-07
Position 691: 9.777756084501859e-08
Position 633: 6.508573665491711e-08
Position 23567: 5.987149033994701e-08
Position 683: 5.928477244226639e-08
Position 117: 5.2894640872518834e-08
Position 23150: 2.795352939002029e-08
Position 22801: 9.541984042369599e-09
Position 22785: 9.170303474498557e-09
Position 1438: 3.848650127342114e-09
Position 99: 2.1195563529621294e-09
Position 703: 1.5289258088870402e-09
Position 714: 1.4218577530665837e-09
Position 701: 1.15081563075327e-09
Position 204: 8.852553220679337e-10
Position 1251: 5.532048651535857e-10
Position 22782: 2.519741762550424e-10
Position 230: 5.751349283007622e-13
Position 223: 5.172840410469787e-13
Position 72: 5.3072609659385675e-14
Position 209: 3.288764421312646e-14
Position 88: 2.508479062129369e-15
Position 83: 2.4953356870181776e-15
Position 85: 1.4798764906784884e-16
