Gene = STK31
Position 17073: 0.8839248014822125
Position 7313: 0.62997659280911
Position 2066: 0.43008142417398265
Position 5533: 0.12434729274652534
Position 1919: 0.12103673913418928
Position 6101: 0.10984749309685195
Position 18437: 0.09477736957303973
Position 18923: 0.07283476535391285
Position 10607: 0.06471042998144262
Position 18544: 0.061772711370331454
Position 4099: 0.04540548821080345
Position 5927: 0.04429349605334737
Position 293: 0.04227143019097074
Position 1939: 0.03588541952514925
Position 8303: 0.02835485267312846
Position 1836: 0.024833898732446263
Position 4143: 0.023128349314248745
Position 12656: 0.022411656769482403
Position 3434: 0.020664938531822816
Position 1931: 0.020625052673640384
Position 12116: 0.01939354985970479
Position 11008: 0.012660687788257418
Position 13164: 0.011825455441008737
Position 3548: 0.011502943692426255
Position 1809: 0.011425841596323275
Position 309: 0.011302863508529925
Position 456: 0.011092402923881181
Position 2551: 0.010591151838638312
Position 568: 0.00883744835938186
Position 7595: 0.008305646809921274
Position 2691: 0.008089791810192969
Position 7637: 0.007883985129412081
Position 7376: 0.006654434418652036
Position 4167: 0.006541264044978467
Position 8277: 0.004262109513633716
Position 14547: 0.004098954610963976
Position 7614: 0.004071225594186818
Position 3104: 0.003940519759419829
Position 397: 0.003923284796092319
Position 14594: 0.0035669036111415494
Position 6019: 0.003387434028333574
Position 12403: 0.0032702659640183062
Position 3498: 0.003186261961044602
Position 8966: 0.0029099215655387636
Position 346: 0.002647678184172645
Position 2966: 0.0025562218062107306
Position 3369: 0.0024364133074420606
Position 2772: 0.0023093584050943943
Position 1464: 0.002190601869630938
Position 7472: 0.0021398948507648347
Position 528: 0.002048595870413802
Position 8941: 0.0020090077245339794
Position 1009: 0.001593185104053077
Position 5901: 0.0015753970829591405
Position 1522: 0.001565282112941126
Position 2667: 0.0015458554448069387
Position 480: 0.0015417751274745294
Position 8605: 0.0014672329524583387
Position 9310: 0.0014515370626187517
Position 5157: 0.0014222715046199234
Position 17245: 0.0013874114770444
Position 7944: 0.001356272324669789
Position 12445: 0.0012128981862888483
Position 243: 0.0011920289933445394
Position 1434: 0.0010802176188942562
Position 273: 0.001077766711467524
Position 11864: 0.0010308633268724704
Position 9862: 0.0010236109521586
Position 144: 0.0009766938038995403
Position 11822: 0.0009193954220328978
Position 3129: 0.0008465601924813766
Position 6353: 0.0008323069919322805
Position 12498: 0.0008227244814121382
Position 11599: 0.00082185058425028
Position 9617: 0.0008073536258706238
Position 7996: 0.0007560747363686316
Position 8215: 0.0007510749334201763
Position 3059: 0.0007418103674239721
Position 486: 0.0007102344171952423
Position 12131: 0.0007014950801170511
Position 6549: 0.000649850642672831
Position 12152: 0.0006042329715388996
Position 954: 0.0005974959168641497
Position 2670: 0.0005853182609254572
Position 11636: 0.0005796903235892266
Position 1440: 0.0005723163804210035
Position 3154: 0.0005683132332377456
Position 320: 0.0005227289422530728
Position 1875: 0.0005066574780641419
Position 796: 0.0004791150382727206
Position 1585: 0.00045679929787084553
Position 12158: 0.0004381558595730442
Position 197: 0.00038859520629983105
Position 2937: 0.0003660218428535155
Position 4780: 0.0003617535984933855
Position 1870: 0.0003382310318437548
Position 11213: 0.00033723570967984215
Position 2256: 0.0003336869244800397
Position 2392: 0.0003224810805478865
Position 5610: 0.0003111678673478883
Position 2478: 0.0003063579907026831
Position 9436: 0.0002883289929682461
Position 971: 0.00026204481831749787
Position 1639: 0.00024093170605395402
Position 2072: 0.0002406069799200432
Position 4306: 0.00023950605231793133
Position 4663: 0.00023815544377674312
Position 2921: 0.00022396447682000739
Position 6279: 0.00020501783548809022
Position 9021: 0.00020242773976642727
Position 1032: 0.00019995083280545956
Position 2011: 0.0001925253255552326
Position 12835: 0.0001887579939200402
Position 1452: 0.00017952717605529967
Position 1960: 0.0001753621048315774
Position 1494: 0.00016060171393128403
Position 3551: 0.00015631373885967298
Position 4684: 0.0001508259174647142
Position 3012: 0.0001409692181056292
Position 2634: 0.00014038579775393646
Position 959: 0.00013888180175891527
Position 860: 0.0001329461690193961
Position 6960: 0.00013063626444097696
Position 9523: 0.00012925063631769292
Position 8527: 0.0001275567059214427
Position 1679: 0.0001242049985376308
Position 411: 0.00012393191088232668
Position 5719: 0.00010562097455151812
Position 984: 0.00010448376559326172
Position 753: 0.000101187163310686
Position 1040: 0.00010112770782219855
Position 2464: 0.0001008114944435276
Position 329: 9.31439930947121e-05
Position 1853: 8.8949896813445e-05
Position 5496: 8.452355169065375e-05
Position 5735: 7.961220642837575e-05
Position 793: 7.637123165433714e-05
Position 2594: 6.86746935910329e-05
Position 7801: 5.929278691565125e-05
Position 8742: 5.7466087338049385e-05
Position 1811: 5.625277905147348e-05
Position 1618: 5.620812912061299e-05
Position 1401: 5.4373983195920284e-05
Position 10002: 5.35152197310473e-05
Position 2374: 5.299966967616523e-05
Position 1655: 5.016510123591359e-05
Position 6815: 4.7925854926973744e-05
Position 6656: 4.790591573934977e-05
Position 311: 4.443775702064997e-05
Position 761: 4.258008377023783e-05
Position 533: 3.993369859422167e-05
Position 4199: 3.722034260976281e-05
Position 7456: 3.446018453955966e-05
Position 1767: 3.3166144274695707e-05
Position 704: 3.123196339925458e-05
Position 1978: 3.0647023878241784e-05
Position 2119: 2.8157288108187306e-05
Position 732: 2.5888718199869148e-05
Position 162: 2.293651794083121e-05
Position 5338: 2.279493762698782e-05
Position 1034: 2.082990980619245e-05
Position 3181: 2.0487277068004233e-05
Position 6652: 2.0403323009539093e-05
Position 4536: 2.0003412265781736e-05
Position 2602: 1.9985210479952253e-05
Position 350: 1.9634299961319234e-05
Position 937: 1.888329632340918e-05
Position 2528: 1.845576107378377e-05
Position 1717: 1.676249475319146e-05
Position 572: 1.6048187765107217e-05
Position 910: 1.4947758301722666e-05
Position 4632: 1.4701067012252644e-05
Position 2888: 1.4674472340617117e-05
Position 3396: 1.457763957196243e-05
Position 213: 1.449110919659973e-05
Position 1773: 1.4488682746938906e-05
Position 2440: 1.3587309839412572e-05
Position 744: 1.2906455476001167e-05
Position 1722: 1.2824001976413812e-05
Position 1056: 1.2808850073882803e-05
Position 641: 1.22673723408777e-05
Position 2017: 1.0508643332031617e-05
Position 1704: 9.888165622283363e-06
Position 2266: 9.104111284403008e-06
Position 4460: 8.980705852241065e-06
Position 2166: 8.801522079874305e-06
Position 2434: 8.322008223757347e-06
Position 1706: 7.894775564835352e-06
Position 4560: 7.679858352379004e-06
Position 1349: 7.233472484830462e-06
Position 337: 6.214483504916355e-06
Position 817: 5.670814814561489e-06
Position 369: 5.502861375553325e-06
Position 935: 5.406803108002696e-06
Position 1724: 4.875475276770991e-06
Position 939: 4.22954863544936e-06
Position 765: 4.068150007335962e-06
Position 1600: 3.4006297756703044e-06
Position 602: 3.292791103429056e-06
Position 1070: 2.0579372925590934e-06
Position 2085: 1.992418660392729e-06
Position 907: 1.921677587697246e-06
Position 357: 1.7555084038114123e-06
Position 262: 1.1053971480585677e-06
Position 1537: 8.13535331070631e-07
Position 2481: 8.05920228777407e-07
Position 146: 4.2725279601044195e-07
Position 1061: 3.9637773149337063e-07
Position 488: 2.5217895199319455e-07
Position 2338: 1.0941179738422753e-07
Position 2283: 1.0771685616418167e-07
Position 2093: 9.798615588245939e-08
Position 1326: 9.1720491903624e-08
Position 173: 2.0218355458863116e-08
Position 168: 1.7471899493928007e-08
Position 644: 9.462285339960287e-09
Position 179: 7.686206081211102e-09
Position 490: 5.281008087809008e-09
Position 176: 4.605761420594644e-09
Position 623: 2.112475160026064e-09
Position 2315: 1.4658498799784583e-09
Position 1156: 9.654598779851104e-10
Position 130: 7.655748593575022e-10
Position 587: 1.627984491757247e-10
Position 103: 1.583838423141366e-11
Position 647: 9.746029329377012e-12
Position 112: 3.862220524332032e-13
Position 117: 9.11817223165277e-14
