Gene = ALAD
Position 12519: 0.0020818084869987943
Position 14405: 0.0020109503898813864
Position 13159: 0.0018506855443399604
Position 13446: 0.0018378810547858779
Position 2176: 0.0018345492169440877
Position 2867: 0.0018212733320674803
Position 3929: 0.0017632543749058504
Position 12083: 0.001748180661908543
Position 12419: 0.0017085239962189801
Position 12944: 0.001703138099951782
Position 198: 0.0015839806198818876
Position 1478: 0.0015759071145580248
Position 2419: 0.0013496118276286357
Position 14402: 0.001317179072951639
Position 9014: 0.0012765133657107602
Position 10355: 0.0012527307990064774
Position 2476: 0.0012435785697419465
Position 2254: 0.0011879914379529348
Position 12396: 0.0011849133588113787
Position 12514: 0.001179009655935093
Position 9656: 0.0011548286667325395
Position 12536: 0.0010115004985721179
Position 5022: 0.0010027800218625352
Position 1457: 0.0009942205031308695
Position 10124: 0.0008961282921699652
Position 9796: 0.000891196587252401
Position 2677: 0.0008753641857954975
Position 12566: 0.0008488048223133199
Position 7562: 0.0008335612127935599
Position 4081: 0.0008084987006644476
Position 1798: 0.0007712296299320673
Position 538: 0.0007338074697194682
Position 9530: 0.0006823995249274797
Position 2091: 0.000653377085410987
Position 8625: 0.0006509402003483396
Position 13744: 0.0006337536512088466
Position 8106: 0.0006196266436860979
Position 8551: 0.0006157206615235141
Position 10241: 0.0005611453607712082
Position 7661: 0.0005534333857736325
Position 4070: 0.0005390901620219348
Position 703: 0.0005373876409319091
Position 8944: 0.0004963859742987574
Position 12498: 0.0004410163438286632
Position 12543: 0.0004346182014010229
Position 2880: 0.00043096115006737736
Position 13015: 0.0003891631009420113
Position 14018: 0.0003857719171743855
Position 12540: 0.0003844156612565039
Position 9185: 0.00035897747982275137
Position 13443: 0.0003548591729255509
Position 513: 0.0003508913283540668
Position 4947: 0.00034993025238819577
Position 1510: 0.00033005263946736535
Position 11827: 0.00032495540027117735
Position 2852: 0.0003239980770077102
Position 9421: 0.0002990533808035865
Position 3851: 0.000287996999742625
Position 9363: 0.0002869482245827614
Position 14757: 0.000273449960724452
Position 11256: 0.00025306941589772346
Position 1334: 0.00024865818579161675
Position 12500: 0.000242370904460498
Position 2558: 0.00023654801091045217
Position 9445: 0.00023264467862635165
Position 4111: 0.00022791154392136058
Position 2323: 0.0002218189491196728
Position 10418: 0.00022093413595213718
Position 9863: 0.00021389217434546914
Position 11467: 0.00020589097679733694
Position 11396: 0.00019379233622866186
Position 9018: 0.00019294415097346004
Position 8643: 0.0001923557139229676
Position 9593: 0.0001900769555254331
Position 306: 0.00018825795125468618
Position 11000: 0.00017306769850091702
Position 11850: 0.00016884474907353651
Position 13121: 0.00016472891934427497
Position 10558: 0.0001585363020967051
Position 8849: 0.00015822286355478892
Position 13986: 0.00015542442687589158
Position 10691: 0.00015477074849366105
Position 13088: 0.00014930501353692665
Position 11695: 0.0001439890524454229
Position 8949: 0.00013658135739461318
Position 13613: 0.00013232794853475184
Position 11568: 0.00013133046492757805
Position 12351: 0.00013106649306955957
Position 9631: 0.00012869398629679183
Position 12494: 0.0001271000345511767
Position 10468: 0.00012261597658318277
Position 1879: 0.00011931028165401422
Position 11403: 0.00011848870667173318
Position 10666: 0.00010300963499582346
Position 10623: 0.00010299043237849069
Position 10615: 9.891991680978273e-05
Position 8057: 9.845567660871673e-05
Position 13879: 9.24558019974085e-05
Position 376: 9.139205264150775e-05
Position 12686: 9.07509063353006e-05
Position 7559: 8.846048535676562e-05
Position 756: 8.624762260351669e-05
Position 955: 8.291905076420759e-05
Position 12703: 8.193729718927624e-05
Position 12268: 7.437368489149332e-05
Position 12316: 7.113536292594632e-05
Position 12442: 6.962658996511661e-05
Position 728: 6.494618775570424e-05
Position 11967: 6.155533620229181e-05
Position 9463: 5.258023510374841e-05
Position 2043: 5.0442071371584636e-05
Position 10810: 4.677376617586234e-05
Position 11991: 4.664480446598987e-05
Position 12440: 4.377196517004517e-05
Position 9504: 4.161497527668401e-05
Position 11296: 4.038900906763735e-05
Position 915: 4.0346634653591145e-05
Position 12356: 3.973038364407836e-05
Position 11478: 3.9468511204438924e-05
Position 11223: 3.9058024444311e-05
Position 2148: 3.7092271065550793e-05
Position 11524: 3.561318729670969e-05
Position 14035: 3.4650338877249275e-05
Position 260: 3.453592246270554e-05
Position 12295: 3.187533801970652e-05
Position 8043: 3.0439381062082863e-05
Position 7991: 2.997791388936751e-05
Position 12069: 2.903212651307534e-05
Position 11180: 2.699688677676812e-05
Position 11227: 2.6481301673258517e-05
Position 11304: 2.5390421257028476e-05
Position 1017: 2.181411158598797e-05
Position 10677: 2.061110172107714e-05
Position 12266: 1.981001624482087e-05
Position 11374: 1.9704498021234047e-05
Position 2955: 1.802995321228094e-05
Position 1780: 1.510566618484064e-05
Position 1893: 1.4872646592547365e-05
Position 1875: 1.4866042602801196e-05
Position 10927: 1.4041070263219964e-05
Position 11830: 1.321087230784922e-05
Position 11164: 1.2979898541298247e-05
Position 958: 1.2885948400265617e-05
Position 10694: 1.2680635439934064e-05
Position 200: 1.2460230302734966e-05
Position 11039: 1.177526806131899e-05
Position 2434: 1.1405150214776878e-05
Position 7971: 1.0990230253631215e-05
Position 1997: 1.0850399881041348e-05
Position 11008: 1.06977726131095e-05
Position 677: 1.0584931521073655e-05
Position 12175: 1.0336966746118514e-05
Position 11268: 1.0099601217943512e-05
Position 674: 9.46225587316364e-06
Position 11379: 9.059747866832521e-06
Position 11620: 8.973066830403242e-06
Position 1922: 8.271616208504203e-06
Position 12290: 7.507481204898021e-06
Position 10736: 6.9144124567223324e-06
Position 172: 6.815485287723226e-06
Position 11777: 6.671076753994694e-06
Position 391: 5.786743644820321e-06
Position 11889: 5.786355878161965e-06
Position 2382: 5.654542572226898e-06
Position 10820: 5.1924011727982685e-06
Position 3160: 5.084987884721485e-06
Position 1168: 4.724453209326484e-06
Position 11316: 4.159086852957562e-06
Position 2943: 4.0784994265440326e-06
Position 1038: 3.9799890776963476e-06
Position 3094: 3.964723403653065e-06
Position 10854: 2.9753887499544508e-06
Position 11148: 2.5125868141766713e-06
Position 986: 2.4096771558187685e-06
Position 770: 2.352653691156346e-06
Position 11407: 2.1996243143949926e-06
Position 11274: 2.196798783507558e-06
Position 1675: 2.102984887237896e-06
Position 12923: 1.9890823864699843e-06
Position 11312: 1.460708755575744e-06
Position 12121: 1.3499470165739991e-06
Position 11201: 1.3439926215021326e-06
Position 11669: 1.3263834251146673e-06
Position 11952: 1.1063985024027783e-06
Position 1645: 1.039229643318286e-06
Position 11766: 8.924458315420142e-07
Position 1665: 8.64800670320775e-07
Position 2012: 8.556819605146669e-07
Position 1516: 8.360819757652777e-07
Position 1345: 7.710197277648201e-07
Position 12089: 7.659361891399698e-07
Position 11565: 7.636228921133064e-07
Position 11714: 7.60190796055735e-07
Position 11578: 7.518285574049465e-07
Position 3873: 7.397853605107865e-07
Position 12059: 6.709079000574528e-07
Position 11659: 6.567848227224786e-07
Position 11708: 6.10516741045884e-07
Position 2285: 5.705927978858407e-07
Position 856: 5.074795113172133e-07
Position 270: 4.925790345061377e-07
Position 10780: 4.71882387566637e-07
Position 922: 4.667463301929053e-07
Position 11045: 4.5687345846011654e-07
Position 11729: 4.4973372738440707e-07
Position 12631: 4.4516866430938305e-07
Position 1786: 4.0602096510717353e-07
Position 12656: 4.041529971493753e-07
Position 1093: 3.7483671103213994e-07
Position 9376: 3.616094101734633e-07
Position 877: 3.4069263995729044e-07
Position 1418: 3.3407883313221717e-07
Position 10812: 3.24512910738958e-07
Position 997: 3.230490608124775e-07
Position 12816: 2.7777712372495923e-07
Position 1701: 2.5306000492731704e-07
Position 10887: 1.9838009500521485e-07
Position 595: 1.9713722262139474e-07
Position 887: 1.7508724282087383e-07
Position 836: 1.6443474628556883e-07
Position 11094: 1.5005782657922652e-07
Position 10896: 1.4188063157820696e-07
Position 10740: 1.2814284745580784e-07
Position 11066: 1.1287093602938987e-07
Position 12146: 1.0362302483296117e-07
Position 12136: 9.894067527568692e-08
Position 825: 8.794860763165839e-08
Position 708: 8.707459544649181e-08
Position 12113: 8.338916839080833e-08
Position 113: 8.224193837852026e-08
Position 679: 5.934478354712333e-08
Position 2259: 5.407616597465992e-08
Position 1216: 5.278030918257116e-08
Position 612: 4.9246044348785824e-08
Position 1151: 4.245946085950018e-08
Position 519: 3.915679047321934e-08
Position 11883: 2.4183960135359575e-08
Position 1233: 1.9964868972672783e-08
Position 12353: 1.73520478817674e-08
Position 12099: 6.235776378509832e-09
Position 12331: 6.233695882429778e-09
Position 96: 5.637622012053238e-09
Position 11979: 5.084065488624591e-09
Position 11895: 4.801484402166217e-09
Position 399: 3.419000489002712e-09
Position 11746: 2.8407883640524705e-09
Position 11062: 2.1579630340787254e-09
Position 150: 1.7226685304732167e-09
Position 178: 1.4279231040307315e-09
Position 427: 5.211540178377134e-10
Position 121: 4.039888337041105e-10
Position 462: 3.6998426911076636e-10
Position 564: 1.6114181622293354e-10
Position 106: 1.225363808883732e-10
Position 723: 1.0993653888258376e-10
Position 624: 7.678847978201449e-11
Position 636: 6.85598502258468e-11
Position 146: 6.547833817829386e-11
Position 161: 2.981765639905681e-11
Position 117: 2.5310952310934786e-11
Position 93: 1.2314081676747218e-11
Position 447: 7.249436991388564e-12
Position 962: 3.06129675865371e-12
Position 126: 1.6891427913530818e-12
Position 10961: 8.174571238337697e-14
Position 81: 5.765128341913197e-14
Position 90: 3.390518466728178e-14
Position 431: 3.954849528764958e-15
Position 77: 4.658253954698984e-16
