Gene = TSEN2
Position 975: 1.9362710973670052e-05
Position 8891: 1.9185398024131622e-05
Position 8461: 1.892822246309932e-05
Position 310: 1.891596438173664e-05
Position 8791: 1.8366101765222273e-05
Position 7798: 1.5847900095928586e-05
Position 1309: 1.3485342261527226e-05
Position 734: 1.1142725601758661e-05
Position 336: 1.0554829605051213e-05
Position 659: 9.381729375734206e-06
Position 330: 6.6805880896123e-06
Position 667: 5.651648391556973e-06
Position 1054: 5.448780867308093e-06
Position 187: 4.223220458531858e-06
Position 756: 4.2189392113036406e-06
Position 1077: 2.8884798989387654e-06
Position 348: 1.922261733948677e-06
Position 137: 1.8861627228627373e-06
Position 369: 1.6661295099276023e-06
Position 327: 1.2409091723742188e-06
Position 697: 1.0604718263865434e-06
Position 922: 1.0479871734490807e-06
Position 130: 1.0245507854207623e-06
Position 718: 9.398447650658856e-07
Position 325: 8.656560569738918e-07
Position 125: 6.713134161773844e-07
Position 168: 6.299395443840831e-07
Position 830: 4.5401091862837623e-07
Position 80: 1.1329565917569761e-07
Position 1863: 1.1054392295379091e-07
Position 1674: 1.0158936096040646e-07
Position 121: 9.844390406425143e-08
Position 837: 9.37442259627961e-08
Position 374: 7.531812245967865e-08
Position 200: 5.623239598979168e-08
Position 1041: 2.957780387374188e-08
Position 123: 1.869273377717917e-08
Position 382: 8.22208183470026e-09
Position 851: 8.077216215053082e-09
Position 379: 8.031399834273532e-09
Position 398: 7.491163161966291e-09
Position 1011: 4.883967545709684e-09
Position 387: 8.343167889155606e-10
Position 86: 4.3442479630448083e-10
Position 394: 2.843340950284442e-10
Position 402: 2.449770177402984e-10
Position 406: 1.950860835332544e-10
