Gene = AMT
Position 847: 0.014613938752712798
Position 5443: 0.014255265832847228
Position 1127: 0.01360148952856884
Position 1952: 0.01340321624866686
Position 3386: 0.01320648021470961
Position 3364: 0.012370113780047817
Position 484: 0.011527103883566278
Position 191: 0.007638245567054057
Position 3617: 0.007402950911989584
Position 703: 0.0072171124452454485
Position 4978: 0.007152947585619617
Position 5395: 0.007046021116299827
Position 3867: 0.005782782814761165
Position 466: 0.005196845288558071
Position 2385: 0.003212985688935337
Position 3167: 0.0029868626708455925
Position 3430: 0.0027363286181567364
Position 4735: 0.0025661223482567057
Position 1048: 0.00227983285313291
Position 1924: 0.0021043107796684763
Position 3476: 0.0019611442433630074
Position 2893: 0.001948885420172928
Position 3659: 0.0017560065238380336
Position 997: 0.0017444585342713897
Position 984: 0.0017128995539022062
Position 649: 0.0016886134857664816
Position 2305: 0.0016596856798957323
Position 939: 0.0016108264608404319
Position 5609: 0.0013582888529645259
Position 1103: 0.0012739898099882302
Position 1186: 0.0012468627834888448
Position 3373: 0.0011406590886542316
Position 2610: 0.00110934315840572
Position 5341: 0.001095299356408517
Position 2654: 0.0009682495076343415
Position 1839: 0.0009656395864490278
Position 2437: 0.0009300697925377186
Position 4835: 0.0009105153379770332
Position 5651: 0.0008711549792778442
Position 793: 0.0008228223898043305
Position 448: 0.0008141766587563097
Position 3201: 0.0007825230427139966
Position 973: 0.0007635792486809233
Position 4486: 0.0007633636772208909
Position 225: 0.0006928055116317207
Position 3641: 0.0006218205608836807
Position 3566: 0.0005647181943536972
Position 1884: 0.0005225639702330192
Position 382: 0.0005130691697126036
Position 4439: 0.0004999613055951333
Position 4306: 0.0004928774145157949
Position 1916: 0.00047807576115232043
Position 1124: 0.0004480017932586935
Position 5262: 0.0004427601485147589
Position 3943: 0.00043903607118095833
Position 259: 0.0004317879330292799
Position 1858: 0.00042857680111563163
Position 613: 0.0003971978366907695
Position 1552: 0.0003808539219099366
Position 2821: 0.0003802861623248376
Position 296: 0.00036824131434388377
Position 3982: 0.00036149324185715036
Position 2339: 0.00035837493794656076
Position 2593: 0.0003569477286496218
Position 571: 0.0003463877019275717
Position 3626: 0.0003405180715628518
Position 471: 0.0003229199539670995
Position 211: 0.0003162745929354398
Position 3876: 0.0002853200095205505
Position 1782: 0.0002835983995509002
Position 5847: 0.0002800630723479755
Position 2801: 0.0002693847669142425
Position 3105: 0.0002502801949669946
Position 566: 0.00023912085556833233
Position 2482: 0.00022575148472358752
Position 2017: 0.0002214174357419242
Position 2010: 0.0002034994340811556
Position 955: 0.00020268497774570996
Position 5880: 0.00019246187516157908
Position 2804: 0.00019211558994101848
Position 5306: 0.00018356383306238451
Position 5785: 0.00017135766204179353
Position 392: 0.0001645557021703812
Position 746: 0.00016452904907855834
Position 1898: 0.00015737585900117717
Position 2330: 0.00013785594037717724
Position 3110: 0.00012123180019342697
Position 2542: 0.00011105977240670604
Position 2453: 0.00010326763500462259
Position 4323: 9.872668597763093e-05
Position 5479: 9.765296227206965e-05
Position 4784: 9.716137802913207e-05
Position 558: 9.311899139005025e-05
Position 683: 8.719938315442754e-05
Position 3290: 7.197241084032534e-05
Position 5047: 6.508737189736256e-05
Position 3710: 6.497432195968266e-05
Position 207: 6.461151172289925e-05
Position 751: 6.252091795952166e-05
Position 1461: 5.9702989340450464e-05
Position 159: 5.894378498445096e-05
Position 3126: 5.200905693678481e-05
Position 1160: 4.5174795626324126e-05
Position 434: 3.886206562538012e-05
Position 582: 3.835569326855036e-05
Position 2444: 3.350202640651626e-05
Position 2970: 3.32442374231228e-05
Position 1197: 3.243142475959662e-05
Position 2901: 2.9477097342532207e-05
Position 5110: 2.8154867149013357e-05
Position 2050: 2.4284429537560244e-05
Position 1244: 2.1747661698139726e-05
Position 2207: 2.047293477598845e-05
Position 962: 1.776370740728712e-05
Position 1976: 1.7757533973323084e-05
Position 763: 1.7566055146602502e-05
Position 2939: 1.7535042414872976e-05
Position 350: 1.683030419377574e-05
Position 3215: 1.5152518704650871e-05
Position 1016: 1.3805803208204926e-05
Position 227: 1.3210200001309726e-05
Position 2101: 1.1605436140189314e-05
Position 2037: 1.0185208050465175e-05
Position 808: 9.95846218413968e-06
Position 1982: 9.860964946361263e-06
Position 760: 7.987867799033276e-06
Position 1866: 6.271209652296592e-06
Position 209: 5.933833147240042e-06
Position 2091: 5.455209098555922e-06
Position 2771: 4.92466750512646e-06
Position 2129: 4.348819790670714e-06
Position 2764: 4.149438731418979e-06
Position 1711: 3.96836324825307e-06
Position 419: 3.7364122228784223e-06
Position 1822: 2.910545311094395e-06
Position 999: 2.7327878386594825e-06
Position 1107: 1.8756016751905487e-06
Position 1872: 1.4131090936640712e-06
Position 2525: 1.4094936951162929e-06
Position 1210: 1.2302965398894586e-06
Position 401: 9.86341220500309e-07
Position 222: 6.124054575345107e-07
Position 769: 5.417766864177542e-07
Position 765: 5.377376699146321e-07
Position 1011: 4.6797673107515124e-07
Position 1412: 2.27265775928667e-07
Position 403: 2.2039650989759312e-07
Position 88: 1.3566193276931202e-07
Position 1430: 9.38460842884166e-08
Position 308: 7.941300228402644e-08
Position 1334: 7.385442173570869e-08
Position 1382: 6.517648783769837e-08
Position 658: 4.109074818907289e-08
Position 310: 3.739175165044425e-08
Position 77: 3.5356054658155016e-08
Position 429: 2.6253957890705864e-08
Position 1066: 5.667030609526649e-09
Position 771: 3.0318791683910095e-09
Position 90: 3.0212848627810365e-09
Position 1057: 1.8752893961322807e-09
Position 94: 1.4313749157583394e-09
Position 1226: 1.3867782508376383e-09
Position 319: 4.4970501371503713e-10
Position 109: 3.153842202422098e-10
Position 1340: 2.910441958485576e-10
Position 101: 1.0754545473902723e-10
Position 103: 1.188007509043578e-11
