Gene = CAPZB
Position 1139: 0.0006942796736112188
Position 1515: 0.0005616737179485874
Position 3342: 0.0005527566056027065
Position 1018: 0.0005329275030069978
Position 2636: 0.00046365663236982285
Position 1027: 0.00031009698650552337
Position 8053: 0.0002941429679809882
Position 1774: 0.00014179921151653905
Position 1252: 0.00011552514346413188
Position 961: 0.00010611724618293177
Position 383: 0.00010264254641727983
Position 818: 7.924538709316663e-05
Position 231: 7.709271309028892e-05
Position 201: 7.040437993392801e-05
Position 792: 6.668881260790994e-05
Position 891: 6.071748636433771e-05
Position 181: 5.735370795043271e-05
Position 2078: 5.147760266730321e-05
Position 2125: 4.925806014987126e-05
Position 749: 4.9112182302084005e-05
Position 347: 4.301305555668598e-05
Position 806: 4.270889763479383e-05
Position 2192: 3.2593531748872905e-05
Position 1056: 2.8714394119737466e-05
Position 2279: 2.0702977089090856e-05
Position 1238: 1.8063542545266945e-05
Position 1325: 1.7311270851240986e-05
Position 1692: 1.5215209620132596e-05
Position 1598: 1.2222037719938458e-05
Position 2337: 9.815193892975712e-06
Position 1637: 8.533458771217124e-06
Position 775: 6.78287727724301e-06
Position 2174: 6.629471873468591e-06
Position 1987: 6.503973471592898e-06
Position 1601: 4.208049994654633e-06
Position 158: 3.6188575514469497e-06
Position 735: 3.244839959233722e-06
Position 93: 2.543054671138194e-06
Position 225: 2.438788602533302e-06
Position 172: 1.8187622205732198e-06
Position 1611: 1.5724915334530039e-06
Position 404: 1.1942855727409125e-06
Position 619: 9.878658095480607e-07
Position 1793: 2.20640145931401e-07
Position 1555: 2.1896807304217632e-07
Position 349: 8.918119143915474e-08
Position 277: 5.955800584675417e-08
Position 295: 7.483593784869578e-09
Position 430: 1.9295970875978837e-09
Position 1330: 1.0877777096727052e-09
Position 456: 8.448017470107411e-11
Position 499: 7.843925938452525e-12
Position 662: 5.222604403875439e-12
Position 453: 9.459658983906217e-14
Position 588: 8.711804880267605e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16304: 0.840877466006715
Position 14235: 0.758391728622428
Position 6274: 0.6274464332757331
Position 4126: 0.45802433875652343
Position 9346: 0.42093965933982946
Position 1438: 0.3521540893985758
Position 6630: 0.28883331506303833
Position 10582: 0.2598218119190627
Position 16868: 0.19674038712514072
Position 10491: 0.18714460226594046
Position 22464: 0.17079637099578016
Position 15888: 0.14539887831703366
Position 20771: 0.13837334256696776
Position 2411: 0.13385352385014207
Position 25417: 0.12389664385680899
Position 8438: 0.10902887469005103
Position 4129: 0.09370428044337208
Position 5431: 0.09348384808964247
Position 6587: 0.07946844103203815
Position 15012: 0.06338421449954758
Position 14980: 0.05903680400504071
Position 5399: 0.05559600511040664
Position 1111: 0.05391694466983973
Position 2054: 0.053332943898447026
Position 1242: 0.03868171794098987
Position 5767: 0.035049848060158116
Position 1488: 0.03350329317969164
Position 1167: 0.030157496265201797
Position 920: 0.02893028840494656
Position 9320: 0.028419539097199076
Position 6983: 0.025320642911341958
Position 907: 0.022921543946369995
Position 4069: 0.017045575188189128
Position 21297: 0.016027851648245346
Position 2882: 0.016009811958044014
Position 18750: 0.015465447470985369
Position 13407: 0.015061607037207908
Position 196: 0.015038118401658683
Position 18164: 0.013410658528815404
Position 7021: 0.012401199521494283
Position 16928: 0.012277560583544456
Position 2022: 0.011711981168414128
Position 9526: 0.008990736988645923
Position 22611: 0.008583833239438402
Position 1443: 0.00800504143800042
Position 18898: 0.007993269765634433
Position 19235: 0.007891748557746948
Position 19125: 0.007059717120913103
Position 5851: 0.007052770445174144
Position 2925: 0.006234248557652662
Position 21649: 0.006036107273751373
Position 2885: 0.005327371348647982
Position 1567: 0.004901956689338733
Position 19843: 0.004871694827124084
Position 4221: 0.004786934712458675
Position 843: 0.0047208351140485254
Position 7826: 0.003882735205620044
Position 1180: 0.0038345437118433036
Position 444: 0.0038014080642380025
Position 20608: 0.0037671614209993536
Position 1766: 0.0030926375962912287
Position 1402: 0.00308717190216427
Position 1674: 0.0030536383116588407
Position 4250: 0.0027341951659105783
Position 6270: 0.0025040773150869396
Position 6294: 0.0024949160929824336
Position 2840: 0.0023385749798495678
Position 2292: 0.002327144104846411
Position 2708: 0.0022713184871320092
Position 6591: 0.002182028404365738
Position 3293: 0.002081734020460131
Position 5961: 0.0020138526308864707
Position 2430: 0.001991291941098037
Position 1211: 0.0019085923240147152
Position 1392: 0.0018460072804378303
Position 4598: 0.0017449032897625513
Position 3182: 0.0015958358900262436
Position 1692: 0.001562538750116527
Position 7367: 0.0015388387840097077
Position 2944: 0.0014476140166392265
Position 3806: 0.0013803208937911405
Position 970: 0.0013445891997476867
Position 4162: 0.0013420029186551224
Position 7938: 0.001301177790509461
Position 1345: 0.0012963185429232468
Position 17021: 0.0012478698872247168
Position 409: 0.001198941445620003
Position 14637: 0.0011200205879308917
Position 1495: 0.0010606950845977463
Position 1771: 0.0010094124099282009
Position 3314: 0.0009978829989987538
Position 1208: 0.0009697296807023923
Position 5696: 0.0009423486775552133
Position 1740: 0.0009028429011143005
Position 12155: 0.0008210132978437872
Position 1044: 0.0007566554611430964
Position 3043: 0.0007541393345987803
Position 13463: 0.0007426275056447635
Position 724: 0.0007208397147956183
Position 2711: 0.0006843487396556385
Position 2975: 0.000671696642487412
Position 3962: 0.0006117449543121054
Position 477: 0.000540774664319766
Position 1823: 0.0005339148189250384
Position 4101: 0.0005338273071073673
Position 1406: 0.0005004950559692428
Position 1287: 0.00042644440436702787
Position 16098: 0.0004004388008361451
Position 11615: 0.0003976677739186649
Position 7310: 0.0003659181346761961
Position 3067: 0.0003617407336637966
Position 3050: 0.00035234558996891845
Position 11640: 0.0003159026851845745
Position 1348: 0.00031229848614318487
Position 2006: 0.00027548453108512097
Position 973: 0.00027375516097744485
Position 1049: 0.0002711765654458724
Position 319: 0.00026685137737859866
Position 531: 0.00021554694242290743
Position 2617: 0.0002149923643809488
Position 1143: 0.00020122071641753635
Position 1456: 0.0001902122559725692
Position 252: 0.0001849746018389792
Position 3290: 0.00016631143376826847
Position 1724: 0.00015095822790275166
Position 13614: 0.00014416648323179222
Position 3001: 0.0001351430515870706
Position 874: 0.00012510705911963807
Position 597: 0.00012063827535683565
Position 1004: 0.00010137560434129516
Position 199: 8.168804943483072e-05
Position 7503: 7.883817374919357e-05
Position 1117: 7.294313626242559e-05
Position 356: 6.984501361207953e-05
Position 773: 6.373396260975473e-05
Position 12274: 6.290497634967321e-05
Position 1860: 5.694000917717823e-05
Position 302: 5.667791398791439e-05
Position 6685: 4.933879144472679e-05
Position 804: 4.679001343505837e-05
Position 933: 4.371294349412246e-05
Position 9612: 4.2927431475269756e-05
Position 1217: 3.925210960602932e-05
Position 10896: 3.200120237406256e-05
Position 4844: 3.194833863735835e-05
Position 1250: 3.1233021239043616e-05
Position 8380: 3.003323391367787e-05
Position 1034: 2.8565300812398586e-05
Position 559: 2.43642287523441e-05
Position 1470: 2.2443698671595135e-05
Position 1274: 2.237266085874091e-05
Position 324: 1.744681603992985e-05
Position 1077: 1.698922279932586e-05
Position 5244: 1.6524693501041976e-05
Position 1948: 1.6011793759217768e-05
Position 6124: 1.4061178744776967e-05
Position 2107: 1.2565483270252723e-05
Position 1538: 1.1186767459275971e-05
Position 1449: 1.0572352368094048e-05
Position 2095: 1.0015830015398041e-05
Position 924: 9.8872273962915e-06
Position 231: 9.412526107087666e-06
Position 5017: 8.39931269492346e-06
Position 1793: 5.341461970264117e-06
Position 4723: 4.231035607251948e-06
Position 977: 4.0127700274087075e-06
Position 2530: 3.91283225136979e-06
Position 1295: 3.7528927554648036e-06
Position 762: 2.8378802548862587e-06
Position 271: 2.758421839603418e-06
Position 360: 2.5628898067677195e-06
Position 567: 2.3971591010384746e-06
Position 415: 1.4392931873910752e-06
Position 940: 1.4304696650895541e-06
Position 3479: 1.3200207808689987e-06
Position 739: 1.3091084469394021e-06
Position 1572: 1.2558548840179354e-06
Position 449: 1.1827197723233142e-06
Position 2385: 1.11474254689934e-06
Position 1083: 1.072613396455298e-06
Position 3423: 9.65128246364414e-07
Position 858: 9.083341047417752e-07
Position 1088: 7.818847618982401e-07
Position 3028: 7.248553990324567e-07
Position 482: 4.1606266991719817e-07
Position 936: 1.2560884753616007e-07
Position 949: 1.2175521544978522e-07
Position 944: 1.1557039224557022e-07
Position 547: 7.688839474116458e-08
Position 863: 5.7730210129697575e-08
Position 277: 1.8044809548410034e-09
Position 329: 1.3031261183631092e-09
Position 150: 1.3464042717170326e-11
