Gene = PSAT1
Position 21997: 0.001208867364353815
Position 23593: 0.001196146511898949
Position 21024: 0.001176517460621459
Position 20318: 0.0011182988498954546
Position 3002: 0.0010197977384976496
Position 21941: 0.000978037753747055
Position 1047: 0.0009206466372088572
Position 3230: 0.0009007219512971962
Position 543: 0.0008111782374343314
Position 1817: 0.000772907593494679
Position 28290: 0.000758879341038172
Position 623: 0.0006507150144184137
Position 8399: 0.0006267954162304928
Position 1362: 0.0005516343166615938
Position 965: 0.0005361067845337286
Position 855: 0.0005270668011952623
Position 1214: 0.0005255571293904569
Position 4211: 0.0005042057634281836
Position 13951: 0.0004917587373682983
Position 24103: 0.0004789146991616645
Position 1122: 0.00047140335247348693
Position 788: 0.0003781712131930582
Position 22065: 0.0003729169774572055
Position 1169: 0.00034886212931289434
Position 14013: 0.00034567693465951423
Position 21535: 0.00034218092666142596
Position 1306: 0.0003030624578776142
Position 15941: 0.0002959490817823466
Position 15974: 0.0002869237629497754
Position 4516: 0.0002867444421117552
Position 2846: 0.0002607660366354849
Position 21553: 0.0002587999716288501
Position 21275: 0.00023228547943995718
Position 21252: 0.00022379394636087697
Position 278: 0.0002105299457921299
Position 1353: 0.000206138098125641
Position 14928: 0.0001745387730256612
Position 344: 0.00016493673618262977
Position 4647: 0.0001609143636857317
Position 5125: 0.00013341538106578945
Position 1844: 0.00013289733066314643
Position 2924: 0.00012572624971802406
Position 22689: 0.00011387824730332044
Position 3244: 9.736988104446653e-05
Position 1691: 9.512512280440146e-05
Position 18461: 6.225159241078113e-05
Position 377: 3.9610862969112885e-05
Position 275: 3.292808223308195e-05
Position 16546: 2.3856119596615424e-05
Position 3046: 2.3333879988810575e-05
Position 4975: 2.3124168454986164e-05
Position 5104: 2.1194660553956992e-05
Position 4947: 2.0880143959363178e-05
Position 1655: 1.6864662713376302e-05
Position 1968: 1.4353004840093942e-05
Position 8482: 1.3755076329656406e-05
Position 1102: 1.2321918587635662e-05
Position 608: 1.1285578821285723e-05
Position 5139: 8.960425314602815e-06
Position 309: 8.873922610277662e-06
Position 13250: 7.724216413658206e-06
Position 12026: 7.637344091683899e-06
Position 13215: 6.810721700977728e-06
Position 13304: 6.450444122652964e-06
Position 16334: 6.421979231267098e-06
Position 13492: 6.357966485414073e-06
Position 1007: 6.274093928625648e-06
Position 15738: 4.453356578873913e-06
Position 807: 4.4193093534258404e-06
Position 288: 4.394165027847951e-06
Position 13421: 3.865773456675843e-06
Position 15304: 3.797025172822533e-06
Position 302: 3.6610359636027396e-06
Position 12995: 3.4899323156271795e-06
Position 12539: 2.7021016038041624e-06
Position 2631: 2.173175245108217e-06
Position 3364: 2.064366989337365e-06
Position 11564: 1.8161293662701286e-06
Position 2554: 1.7196321037975424e-06
Position 636: 1.5926927868881228e-06
Position 534: 9.391373940117974e-07
Position 735: 7.047618622305699e-07
Position 321: 5.796979338837096e-07
Position 389: 5.017493570507736e-07
Position 571: 4.910037934591263e-07
Position 660: 4.555128209908237e-07
Position 494: 3.752869075243494e-07
Position 1412: 2.944603956088853e-07
Position 696: 2.917326346690425e-07
Position 5337: 2.683060831463159e-07
Position 1770: 2.6682122394563456e-07
Position 488: 2.6536371675202404e-07
Position 881: 2.390129812596428e-07
Position 373: 2.1224745338234984e-07
Position 1372: 1.2281590785513578e-07
Position 759: 1.1442665832718129e-07
Position 1236: 6.777987976548314e-08
Position 708: 6.681308927646288e-08
Position 1259: 6.462419099048216e-08
Position 1091: 3.482752490125696e-08
Position 159: 3.28387848195465e-08
Position 926: 3.1162522524384207e-08
Position 6219: 2.931374506961468e-08
Position 550: 2.637596069743464e-08
Position 712: 2.4241946522968444e-08
Position 1391: 2.0447988829560545e-08
Position 643: 2.0206488029291937e-08
Position 165: 1.7385598457556215e-08
Position 115: 3.991387100906149e-09
Position 330: 3.862920303201919e-09
Position 1147: 1.2405268115333192e-09
Position 81: 1.1402404611689826e-09
Position 128: 7.967967974866968e-10
Position 132: 5.438585359669623e-10
Position 155: 4.382948276108896e-10
Position 317: 3.690645619980704e-10
Position 172: 1.3813234148552074e-10
Position 142: 3.940529717095025e-11
Position 85: 2.025670104775816e-11
Position 581: 1.5363297574539287e-11
