Gene = PRCC
Position 26407: 0.010913436669499442
Position 6384: 0.010054840557406082
Position 26601: 0.010018389775378693
Position 744: 0.009543143239336577
Position 31081: 0.007683419212449626
Position 27922: 0.007430903391141696
Position 4338: 0.007073707274421499
Position 6533: 0.006620240929535129
Position 6374: 0.006510957310317006
Position 1402: 0.006379099508240679
Position 411: 0.006085560186533248
Position 23863: 0.005947682848123413
Position 9404: 0.005875451662219624
Position 25785: 0.0056814461932517615
Position 31326: 0.005576920522737243
Position 28629: 0.005439914249296535
Position 3702: 0.004999739690974042
Position 26737: 0.004876603855973263
Position 5884: 0.0046971530637554045
Position 28386: 0.004351227613269982
Position 24922: 0.003877246731872543
Position 32276: 0.00375830438836573
Position 557: 0.0037324791815947465
Position 25464: 0.0036996220756920343
Position 26115: 0.0032282211914856375
Position 5574: 0.0031597388568764045
Position 25772: 0.0030693640848123383
Position 1484: 0.002901931440229457
Position 9450: 0.0028212640024947947
Position 983: 0.0027821699387451213
Position 3153: 0.002668551053252747
Position 31142: 0.0025598914253398366
Position 13168: 0.002367495773947975
Position 350: 0.00233309617226271
Position 28136: 0.0022607278411335844
Position 9855: 0.002088053915430012
Position 27439: 0.001833036082469156
Position 32253: 0.001753955652601231
Position 26030: 0.0017349885561789209
Position 27334: 0.0017029208004272283
Position 29260: 0.0016578374109013068
Position 32027: 0.001602493682616317
Position 9716: 0.0014126905744123509
Position 28562: 0.0013952560842877808
Position 5559: 0.0011995860274190355
Position 26052: 0.0011964375205226496
Position 26128: 0.0011665574887293596
Position 26693: 0.0010830703505541619
Position 779: 0.0010697682915773385
Position 24811: 0.0010066336498636213
Position 46: 0.0009145972917281392
Position 26108: 0.0008926933093834846
Position 25637: 0.0008840320165048731
Position 928: 0.0008594825304379256
Position 29150: 0.0008303008005382937
Position 2603: 0.0008266815658433087
Position 30233: 0.0008017208156823421
Position 892: 0.0008005742732878577
Position 31174: 0.0007609010995902069
Position 32909: 0.0007485152365860625
Position 13580: 0.0006872152576589204
Position 9579: 0.0006302638459898856
Position 24312: 0.0005993076164440642
Position 27527: 0.0005431383186142744
Position 25591: 0.0005058110151240295
Position 25269: 0.0004408004835047447
Position 28654: 0.00041696137351526736
Position 168: 0.00039381404118437317
Position 29264: 0.00038715444363957306
Position 28712: 0.00038018076563864806
Position 24168: 0.00036233248825766714
Position 26048: 0.00032700935614724387
Position 28220: 0.00032592006325462154
Position 26242: 0.0003240009923348105
Position 28913: 0.00032367524566324424
Position 24297: 0.00032197747963999014
Position 13599: 0.0002661925761822032
Position 1558: 0.0002230606273291155
Position 29882: 0.00021577631492099918
Position 13465: 0.00021218477728328418
Position 24059: 0.00020333503214316152
Position 27447: 0.0001913193673704529
Position 28633: 0.00018973921649078032
Position 24029: 0.00017138791242587404
Position 1345: 0.00016982662668962037
Position 33125: 0.0001679548463134965
Position 896: 0.0001655259874825804
Position 29077: 0.0001445982126861342
Position 792: 0.00014316392721214254
Position 98: 0.0001225797092708615
Position 281: 0.00012158215303264987
Position 27546: 0.0001109741440975507
Position 24497: 0.00010726844228138455
Position 26046: 0.00010263473013232257
Position 385: 9.957146558317125e-05
Position 25235: 9.348168313382534e-05
Position 28308: 9.041576837066711e-05
Position 29231: 8.27820184524099e-05
Position 25513: 7.101527711523177e-05
Position 76: 5.952374957328491e-05
Position 25723: 5.887794724951713e-05
Position 50: 5.858214484183922e-05
Position 93: 5.533126681352208e-05
Position 1226: 4.3773855534875734e-05
Position 654: 4.034466782408824e-05
Position 1207: 4.032802941744215e-05
Position 219: 3.473736027529608e-05
Position 27630: 2.258622315936168e-05
Position 841: 2.243704961279798e-05
Position 1470: 2.0639139091689226e-05
Position 27296: 1.5218926266189172e-05
Position 1041: 1.4315333148184398e-05
Position 27549: 1.4137107438587612e-05
Position 581: 1.4086810305918525e-05
Position 1455: 1.401455303521403e-05
Position 25: 1.3531411712105646e-05
Position 916: 1.3095815771757285e-05
Position 2832: 8.279844245009684e-06
Position 910: 6.695404965209238e-06
Position 30396: 5.081180297459989e-06
Position 24464: 3.781356785013029e-06
Position 24411: 3.090798847468025e-06
Position 25829: 3.017349424999506e-06
Position 24398: 2.6598813372825665e-06
Position 24422: 1.979622561560993e-06
Position 111: 1.847084038301773e-06
Position 27313: 1.8463736303884792e-06
Position 274: 1.1058609619871741e-06
Position 121: 9.169710930556261e-07
Position 469: 8.624226187371603e-07
Position 25809: 6.403794339004848e-07
Position 24667: 3.9605823182004807e-07
Position 660: 2.732445896617543e-07
Position 48: 2.3292369664709623e-07
Position 24768: 2.0875154561188268e-07
Position 1999: 1.824819608026e-07
Position 604: 1.7745119915027047e-07
Position 785: 1.1624005601888306e-07
Position 53: 1.0325389467897133e-07
Position 24758: 1.0243958781369927e-07
Position 805: 6.235925606795527e-08
Position 27322: 4.9690855752726597e-08
Position 25049: 2.8240198195548093e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 27164: 0.9875052787640592
Position 23566: 0.9846367507953377
Position 23752: 0.9816781712468142
Position 32873: 0.9495851227667099
Position 9229: 0.9320302932529557
Position 24196: 0.917403540448543
Position 14781: 0.8727361715401385
Position 19492: 0.5290217659780619
Position 29775: 0.5144615621509384
Position 29664: 0.470341432992704
Position 1333: 0.38613942431387466
Position 28294: 0.3112931126776193
Position 26968: 0.24040022934358712
Position 29979: 0.20869436186427834
Position 25632: 0.19000952429360157
Position 1300: 0.17809438183536289
Position 32248: 0.11569442647505121
Position 30890: 0.10737051448123956
Position 1655: 0.09938299413212164
Position 27964: 0.098112203069719
Position 12967: 0.09307518322969782
Position 30467: 0.08451637629724584
Position 30192: 0.07956966503916672
Position 6256: 0.07824596909902802
Position 25714: 0.0713368183354545
Position 13258: 0.069502333638211
Position 6400: 0.06634820765330814
Position 30263: 0.06234172268645598
Position 30154: 0.0617916023820135
Position 30463: 0.05201481201588344
Position 6373: 0.05134820203677343
Position 32128: 0.05079960740369272
Position 29959: 0.050559389983071336
Position 1723: 0.04957753534297849
Position 30157: 0.047529364029235216
Position 27410: 0.04545206422693847
Position 30209: 0.045446704887592726
Position 2790: 0.045355905410660154
Position 29941: 0.0453079734914619
Position 554: 0.039418586717555486
Position 3874: 0.038481636399993115
Position 30488: 0.03775355809283713
Position 24586: 0.03729513276355807
Position 24253: 0.03709882771260608
Position 14415: 0.03470561406626304
Position 12999: 0.030249791848690897
Position 14785: 0.029034904231456302
Position 14164: 0.0286667411376988
Position 27812: 0.027998474052856225
Position 26481: 0.027215547628780087
Position 24164: 0.02623597331987176
Position 10705: 0.02113522681584201
Position 29944: 0.0205540697184828
Position 10634: 0.01553773356992216
Position 682: 0.015092415577456105
Position 10654: 0.013142065219663811
Position 620: 0.013058162902659324
Position 3811: 0.011963661104141618
Position 23731: 0.011548020927688765
Position 3110: 0.011145188593120699
Position 30139: 0.010518757192085119
Position 439: 0.010173334156606855
Position 184: 0.009808444586048345
Position 25636: 0.009542868531929054
Position 25952: 0.009236108112824805
Position 30831: 0.009166613924141195
Position 24131: 0.009035620537958552
Position 1377: 0.008893874259992263
Position 26502: 0.008612404012678801
Position 1076: 0.008459968719240152
Position 27882: 0.007409516387366378
Position 24611: 0.007060191328809974
Position 32269: 0.006967565769093753
Position 1534: 0.006339930968142332
Position 24229: 0.005838640548171776
Position 25492: 0.005821668423229314
Position 26260: 0.005570628460769972
Position 28488: 0.005401644617763364
Position 29778: 0.0052609373874639
Position 3842: 0.00496859328908974
Position 29956: 0.004899422582610768
Position 30031: 0.004761115576106399
Position 5715: 0.004697153063755403
Position 30392: 0.004558578176674185
Position 3853: 0.004327317113204697
Position 25530: 0.004222244903766899
Position 29692: 0.004074649986805952
Position 27832: 0.003994017175945785
Position 31108: 0.0038987164600643148
Position 27170: 0.003744364201364448
Position 32777: 0.003743645011641844
Position 4241: 0.0036524977339139667
Position 1221: 0.0034398515274619364
Position 4215: 0.0034212095405075317
Position 27466: 0.003408372546252959
Position 24207: 0.003286536254336643
Position 26971: 0.0032375245936176883
Position 28332: 0.003226492050725228
Position 32563: 0.003207615592124911
Position 9069: 0.0031838909624149598
Position 24852: 0.0030683017839192787
Position 1041: 0.002956423269645714
Position 2919: 0.0027463348065644446
Position 27486: 0.0026994841474978874
Position 5414: 0.002666833252093665
Position 9338: 0.0022824768034296282
Position 3400: 0.002226181381347298
Position 25322: 0.0021591455432412305
Position 29179: 0.002127773872993289
Position 10460: 0.002127713562601316
Position 31944: 0.0021210105628484874
Position 27132: 0.002056391502575762
Position 32089: 0.001892742209311073
Position 3380: 0.0018758328840785055
Position 24736: 0.0018663469009483232
Position 9696: 0.0018181416158926666
Position 26477: 0.001753462784230141
Position 24588: 0.001676660456725615
Position 28335: 0.0015838411544053317
Position 1259: 0.001456125440078109
Position 33279: 0.0014219213694012594
Position 26312: 0.0014184923487202802
Position 5357: 0.0013947470679441863
Position 27009: 0.001356266729117225
Position 26338: 0.001297658110137898
Position 3058: 0.001286969381471152
Position 25351: 0.0012023471164063707
Position 28304: 0.0011561160074175139
Position 26075: 0.001106415304281128
Position 26234: 0.0010155011918186918
Position 28824: 0.0010024565591632932
Position 409: 0.000997668346657144
Position 9600: 0.0009785231398853319
Position 3311: 0.0008872234890903631
Position 1578: 0.0008126621571501156
Position 3138: 0.0008009685811728982
Position 27106: 0.0007961113591904136
Position 1423: 0.0007780278750790501
Position 491: 0.0007627512269995867
Position 1496: 0.0007608794303764422
Position 32424: 0.0007096411337246033
Position 3085: 0.0007001153379123486
Position 2700: 0.0006847008361771195
Position 2766: 0.0006617713318971901
Position 1071: 0.0006176370232202061
Position 32466: 0.00058458478986263
Position 942: 0.0005699524139228689
Position 9716: 0.0005551309730233821
Position 27966: 0.0005500424097502718
Position 32735: 0.000524589616356264
Position 28542: 0.000477796430539544
Position 27496: 0.00046025467570313174
Position 1254: 0.00045726747520265893
Position 5993: 0.0004017544298902734
Position 2460: 0.00038395350929426044
Position 1663: 0.00037463817942443375
Position 30232: 0.0003296197588698985
Position 30230: 0.00031323143210610775
Position 297: 0.00030570097328682836
Position 25302: 0.00030204077588524017
Position 5162: 0.0002977445642575877
Position 27921: 0.00028847265010706373
Position 2894: 0.00028335381710105947
Position 30687: 0.0002781485340978331
Position 294: 0.0002651199156151769
Position 24489: 0.0002626120066341499
Position 29981: 0.00026176133872914234
Position 377: 0.00025544133102317385
Position 27472: 0.00024349822865637135
Position 24486: 0.00024266804349253656
Position 958: 0.00023737852312421748
Position 2968: 0.00023346968731552213
Position 2530: 0.00022835769509201037
Position 9312: 0.00022828487811195079
Position 32754: 0.0002196167905760617
Position 26638: 0.00021580233078386874
Position 30524: 0.00021305787476796423
Position 26021: 0.00020772121320520228
Position 24664: 0.00020332039865405145
Position 33038: 0.00019973702544662838
Position 26692: 0.00019671710758523706
Position 29901: 0.00018360737311986784
Position 24531: 0.0001826143075149792
Position 23987: 0.000181990009596554
Position 28791: 0.00018134021594136683
Position 33018: 0.0001771950664175974
Position 27814: 0.0001738472930410076
Position 1344: 0.00017305401125869275
Position 31812: 0.00015010645440061818
Position 9555: 0.00014894876104098092
Position 1097: 0.00013806093153738146
Position 992: 0.00013097193162082507
Position 24992: 0.00013009860756464363
Position 817: 0.0001297529226914263
Position 24028: 0.00012822056315523833
Position 1673: 0.00012675324885801428
Position 30042: 0.00012627117575228687
Position 27906: 0.00011350523805530633
Position 27419: 0.00011100554998091778
Position 2455: 0.00010650565075722446
Position 30359: 0.0001013641544915238
Position 2120: 0.00010067406658881387
Position 229: 9.852785183524244e-05
Position 28866: 8.78068883991276e-05
Position 27590: 7.833708084106319e-05
Position 498: 7.799334167537481e-05
Position 25354: 7.549623361907219e-05
Position 24460: 5.809079438218972e-05
Position 28093: 5.702279405927661e-05
Position 25135: 5.68351562047979e-05
Position 25042: 5.6028869208855485e-05
Position 29841: 5.600876208101021e-05
Position 30372: 5.539062272918112e-05
Position 24972: 5.0244948901603616e-05
Position 688: 4.763279574997735e-05
Position 851: 4.609002059158865e-05
Position 27507: 4.5711506927722384e-05
Position 9525: 4.564364649423039e-05
Position 25138: 4.5103070531240657e-05
Position 1173: 3.8246823396934585e-05
Position 29870: 3.732231982276482e-05
Position 27179: 3.658868728976921e-05
Position 1449: 3.527958042435146e-05
Position 26181: 3.3455072655896616e-05
Position 24768: 3.3181644231522925e-05
Position 26667: 3.3060116435358424e-05
Position 247: 3.243778499611409e-05
Position 28876: 2.697059538388507e-05
Position 25165: 2.6768035527375386e-05
Position 24410: 2.5620495789954795e-05
Position 31685: 2.2483185496497734e-05
Position 29782: 2.1164104420511428e-05
Position 1764: 1.9739923703677944e-05
Position 25504: 1.949958593915168e-05
Position 961: 1.8160433690418446e-05
Position 28308: 1.7480573247060747e-05
Position 24404: 1.5281856054158097e-05
Position 27515: 1.4649471572454397e-05
Position 24073: 1.3665843154750212e-05
Position 24806: 1.2915961249017405e-05
Position 24266: 1.2385744811183004e-05
Position 226: 1.1417903205085177e-05
Position 1105: 1.1127522945677837e-05
Position 28063: 1.1118655511998878e-05
Position 3152: 1.0646997394448256e-05
Position 536: 9.667121273153321e-06
Position 201: 9.142763741921058e-06
Position 3405: 7.271411674342781e-06
Position 1112: 6.726065263090823e-06
Position 691: 6.654299302608598e-06
Position 24800: 6.045641930463608e-06
Position 561: 5.801351221329337e-06
Position 24969: 5.5714803834290286e-06
Position 24704: 5.568303893041551e-06
Position 2283: 5.493320442327537e-06
Position 572: 5.2553733212983544e-06
Position 693: 4.966824766700389e-06
Position 1382: 4.585481077173245e-06
Position 24637: 4.5143420457819335e-06
Position 795: 4.51052234282867e-06
Position 452: 4.230188935729828e-06
Position 785: 4.122698458100821e-06
Position 1548: 3.5804056110784316e-06
Position 2286: 3.5643633718424652e-06
Position 30010: 3.299720362953485e-06
Position 25370: 2.8391252268325405e-06
Position 998: 2.751926907385798e-06
Position 2592: 2.388198362636021e-06
Position 1499: 2.3279808410058677e-06
Position 24069: 2.1048336145848236e-06
Position 1338: 2.048184394132077e-06
Position 266: 2.020674879332896e-06
Position 24446: 2.0153988638907975e-06
Position 3089: 1.9560583853741636e-06
Position 29991: 1.8528179343951677e-06
Position 733: 1.8206878744510036e-06
Position 25116: 1.8145338266312257e-06
Position 1179: 1.795837964164041e-06
Position 1226: 1.5408808012356844e-06
Position 1676: 1.4442771624783424e-06
Position 108: 1.375413444155135e-06
Position 1302: 1.3577773891621136e-06
Position 1108: 1.130944807059743e-06
Position 892: 1.062439173026778e-06
Position 137: 1.060603663255748e-06
Position 1230: 9.894336376419294e-07
Position 709: 8.048431738813179e-07
Position 505: 7.068911881068087e-07
Position 2827: 6.877714496243367e-07
Position 886: 6.132566732591113e-07
Position 2353: 4.877148883854882e-07
Position 698: 4.7390519479703224e-07
Position 25799: 4.7165786249225447e-07
Position 24290: 4.4318707996419256e-07
Position 24389: 4.1820611217937264e-07
Position 24360: 3.777311851092448e-07
Position 23992: 3.0346852760220867e-07
Position 25748: 2.6952108727986256e-07
Position 1600: 2.452141135257011e-07
Position 3191: 2.2671230410050185e-07
Position 30287: 2.2108061064093973e-07
Position 27447: 1.4179280621716087e-07
Position 24855: 1.0898139532867584e-07
Position 1894: 7.995354900844932e-08
Position 700: 6.706723982342756e-08
Position 24523: 5.665679325401771e-08
Position 143: 4.579611039615131e-08
Position 67: 3.34069694721138e-08
Position 1198: 2.4833144868912974e-08
Position 24464: 2.0379454660477983e-08
Position 1950: 1.2792871539106328e-08
Position 155: 6.908979527264509e-09
Position 304: 6.569785207997163e-09
Position 310: 5.800379963835059e-09
Position 114: 5.280621772489142e-09
Position 341: 3.766241002059995e-09
Position 319: 3.3860748198268025e-09
Position 337: 2.9954892242778305e-09
Position 24774: 2.741418377833895e-09
Position 24678: 1.9737265265983583e-09
Position 343: 1.0823833381494722e-09
Position 346: 5.81263784336335e-10
Position 76: 5.770667033208084e-10
Position 306: 5.231118842185049e-10
Position 331: 5.063842595158549e-10
Position 724: 3.0451443649521945e-10
Position 152: 3.0149239696050344e-10
Position 81: 2.1933757833197457e-10
Position 70: 1.9330705353133657e-10
Position 121: 1.7510726360954992e-10
Position 83: 9.127990555266284e-11
Position 325: 6.963203766561682e-11
Position 145: 3.8228521674759756e-11
Position 810: 2.8848401591637757e-11
Position 581: 2.0269598891938746e-11
Position 589: 1.6504749049565314e-11
