Gene = PERM1
Position 5473: 0.0002871926705021683
Position 405: 0.00027759558869908265
Position 4736: 0.00027451871688533773
Position 473: 0.0002644282691570898
Position 644: 0.00024177479263210423
Position 3313: 0.00023724722962868564
Position 2078: 0.00020803491945888992
Position 1720: 0.00018558477425631269
Position 4500: 0.0001743323011965972
Position 1973: 0.00016799826004294062
Position 5136: 0.00016752683943502944
Position 4515: 0.00015563041058468585
Position 5757: 0.0001516005054701848
Position 1175: 0.00014079401271178393
Position 1590: 0.0001381487386096914
Position 2436: 0.0001349500920119672
Position 734: 0.00011758854560844251
Position 2171: 0.00010417092593540162
Position 4550: 9.475509683890668e-05
Position 2423: 9.192777306349382e-05
Position 2105: 8.78395512031547e-05
Position 1440: 8.381707252196661e-05
Position 2347: 8.312349115082858e-05
Position 5516: 7.932227431527255e-05
Position 1947: 7.683752147446373e-05
Position 4975: 7.338951967525488e-05
Position 2499: 6.205816674020435e-05
Position 721: 6.0243859810752875e-05
Position 2299: 5.8246916784586436e-05
Position 2000: 5.8162508063725276e-05
Position 1251: 4.6724928439272886e-05
Position 2693: 4.633964174583039e-05
Position 2918: 4.606801538208287e-05
Position 1491: 4.2728467914764696e-05
Position 2109: 4.269784233043913e-05
Position 4492: 3.8459708077648665e-05
Position 428: 3.619037934532553e-05
Position 1498: 3.113795131251902e-05
Position 1617: 3.0047378926065427e-05
Position 188: 2.9284706908005412e-05
Position 3077: 2.915068226963152e-05
Position 416: 2.841565674597951e-05
Position 931: 2.3783240707941757e-05
Position 2754: 2.3707627615126992e-05
Position 455: 2.1489159413008578e-05
Position 2674: 1.86619399624925e-05
Position 699: 1.8619008629017716e-05
Position 2290: 1.7819524198913575e-05
Position 572: 1.7706861405108962e-05
Position 1066: 1.718698549824421e-05
Position 4591: 1.4935097308702568e-05
Position 2785: 1.4731064178096357e-05
Position 302: 1.2310676640639355e-05
Position 4739: 1.1659613524227107e-05
Position 591: 1.0980746065579709e-05
Position 653: 1.0404005567960525e-05
Position 1904: 9.993746385334596e-06
Position 502: 9.029657156158503e-06
Position 535: 7.779136742044838e-06
Position 2626: 2.4557718259640167e-06
Position 1353: 1.373168513193368e-06
Position 2585: 1.2839805963842775e-06
Position 1142: 9.118401548686989e-07
Position 522: 7.531115988242135e-07
Position 1097: 7.491325952431181e-07
Position 1392: 4.6956759741979965e-07
Position 976: 4.4086577428427985e-07
Position 548: 4.286757808613725e-07
Position 299: 3.397751702769691e-07
Position 466: 2.829940535878926e-07
Position 86: 2.0894012398097664e-07
Position 163: 1.3647282189190462e-07
Position 259: 9.446191367381045e-08
Position 1877: 7.853195227741276e-08
Position 666: 7.301366560948423e-08
Position 690: 6.87250694428905e-08
Position 192: 6.003894166855401e-08
Position 245: 4.238832479823106e-08
Position 1824: 3.900942049195038e-08
Position 551: 3.3658652623045784e-08
Position 738: 3.208742940169359e-08
Position 248: 2.5561230317554862e-08
Position 418: 2.3108737324891684e-08
Position 1443: 2.272728216108971e-08
Position 198: 1.8195212443178457e-08
Position 310: 1.5649155014462598e-08
Position 230: 6.985399208084833e-09
Position 674: 4.1864987828553786e-09
Position 121: 3.030050601621831e-09
Position 266: 2.5071118837106687e-09
Position 135: 2.122414043946532e-09
Position 224: 1.799884567700004e-09
Position 154: 1.5568877163103168e-09
Position 145: 1.5484157374963463e-09
Position 110: 1.4123653065080022e-09
Position 142: 8.31224447724345e-10
Position 227: 4.913086020196733e-10
Position 553: 4.1270995133514737e-10
Position 742: 2.245853078917079e-10
Position 208: 2.18811443850834e-10
Position 256: 1.7956533513301538e-10
Position 151: 1.1619294668420707e-10
Position 201: 8.793268515938911e-11
Position 272: 7.9054466881166e-11
Position 680: 4.725781964575835e-11
Position 558: 8.218964475646695e-12
