Gene = IL12A
Position 1360: 2.01046248098969e-05
Position 2345: 1.54508304820578e-05
Position 1299: 1.3292603393350607e-05
Position 1313: 1.3128898251662628e-05
Position 894: 1.3018421646275119e-05
Position 3082: 1.2849216432995112e-05
Position 1248: 1.041080542424975e-05
Position 207: 7.506823563520591e-06
Position 2248: 6.181940705279702e-06
Position 1165: 6.112001324021057e-06
Position 1288: 5.686505179433967e-06
Position 1953: 5.50010774453845e-06
Position 3348: 5.304110089987559e-06
Position 4408: 4.50561205759158e-06
Position 396: 4.4881192778214845e-06
Position 4489: 4.3658049645978236e-06
Position 46: 3.607525306070709e-06
Position 1085: 3.497481287447436e-06
Position 1926: 3.215074621946086e-06
Position 2604: 2.839037229224903e-06
Position 2947: 2.7682747154923075e-06
Position 1124: 1.914365107852662e-06
Position 1286: 1.5296021662484457e-06
Position 1092: 1.3164951393655835e-06
Position 1542: 1.2478150538736412e-06
Position 1004: 1.172026042580889e-06
Position 2955: 1.0753362548697352e-06
Position 5836: 1.056330927323096e-06
Position 2931: 1.0502423670551543e-06
Position 5834: 1.0497430630120377e-06
Position 2795: 9.857432576048195e-07
Position 5838: 8.898845667929993e-07
Position 2400: 6.943071563760918e-07
Position 2005: 3.8172422143969334e-07
Position 2519: 3.5508577481526176e-07
Position 3013: 3.2904525307642687e-07
Position 126: 2.1801115228242959e-07
Position 2054: 1.2668417329434516e-07
Position 1764: 1.2125606305974558e-07
Position 2086: 1.1723283284577316e-07
Position 6239: 8.15211923562645e-08
Position 594: 7.759338626066255e-08
Position 6109: 5.8425728594054444e-08
Position 59: 3.646415522781172e-08
Position 5412: 2.29485323828462e-08
Position 5741: 1.8716248807414047e-08
Position 5840: 1.699489917692129e-08
Position 2167: 7.533579706818453e-09
Position 2552: 7.229976765038273e-09
Position 1811: 5.419356711289626e-09
Position 1785: 5.299052284789917e-09
Position 387: 4.911255379497787e-09
Position 1721: 9.706347194328557e-10
Position 1440: 5.783523470789511e-10
Position 1668: 4.589990247006537e-10
Position 1459: 3.4583903836146226e-10
Position 1719: 2.475017869485072e-10
Position 1878: 2.002907493848723e-10
Position 644: 1.088718220980121e-10
Position 1767: 5.035694791775844e-11
Position 1745: 1.4701680041022119e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1416: 0.9447885945433037
Position 4700: 0.8677211960964372
Position 4261: 0.8284991469620445
Position 6653: 0.6859065203160809
Position 4950: 0.5734211403358991
Position 4817: 0.26135469359612146
Position 4964: 0.2606435163110085
Position 4967: 0.1184634423545156
Position 6757: 0.08970098581101962
Position 2424: 0.06556842838160443
Position 6422: 0.046005535797713625
Position 4119: 0.041970723521533436
Position 5964: 0.02706160379480853
Position 2667: 0.02562119901364426
Position 3470: 0.02518882775891895
Position 4301: 0.023013371603522997
Position 695: 0.022644959850920025
Position 2904: 0.019302905389285162
Position 3250: 0.018124814440090332
Position 5494: 0.017514907018829535
Position 6440: 0.015991534769266926
Position 2718: 0.014720709017617803
Position 3632: 0.014645854708191668
Position 6670: 0.014618700092913548
Position 2233: 0.013536828913296467
Position 2504: 0.012944684578393335
Position 5250: 0.012468857515461828
Position 5878: 0.012361799860902575
Position 7236: 0.010782988214188258
Position 3502: 0.010071274655999845
Position 2428: 0.009887807336666969
Position 6429: 0.00949395068523747
Position 5894: 0.008562917295535332
Position 6054: 0.00853813750438374
Position 7050: 0.007897429098549546
Position 6209: 0.007727374772493424
Position 3374: 0.007395750951330477
Position 6389: 0.007192646710034757
Position 1491: 0.006902868570834232
Position 4978: 0.005826307844233193
Position 2703: 0.005215274544248813
Position 5663: 0.005175911439930989
Position 5705: 0.00500403201701065
Position 5357: 0.004636009166676824
Position 5198: 0.004629151805131122
Position 2450: 0.004496423997929508
Position 3197: 0.004270214834683038
Position 7213: 0.004160745144261313
Position 361: 0.0037697849815717696
Position 2468: 0.003679636894343587
Position 6101: 0.003654599349839069
Position 3853: 0.003542640472528825
Position 6982: 0.003251981751990623
Position 2390: 0.0031100611556704005
Position 6090: 0.0030613732106871687
Position 2578: 0.002962582613010209
Position 3881: 0.0026117915342810678
Position 4747: 0.002436591275242558
Position 647: 0.0023737673889262082
Position 1271: 0.002115135112263164
Position 2732: 0.0019275182466206848
Position 2625: 0.0019240466654569769
Position 6371: 0.0018991404348683086
Position 6873: 0.0018091766462814886
Position 4995: 0.00174501811421067
Position 588: 0.001679816726449411
Position 396: 0.0016340709829470855
Position 1147: 0.0016057272534611125
Position 783: 0.0014126185033846452
Position 6813: 0.0012659302064125656
Position 4986: 0.0012338751702347603
Position 615: 0.0012301229539100405
Position 3072: 0.0012098178553423603
Position 2581: 0.0011554507665003117
Position 1459: 0.001136443234991861
Position 5222: 0.0010975737367145786
Position 5455: 0.0010799981122398715
Position 3661: 0.001076538803383434
Position 3899: 0.0010501201282425668
Position 6246: 0.0009529619675251718
Position 3869: 0.0009154394525657393
Position 3718: 0.0008969672556261697
Position 4723: 0.0008851298894189916
Position 4581: 0.0008721217827912764
Position 6702: 0.0008155389736904421
Position 7027: 0.000800773526505164
Position 6141: 0.000776383578175601
Position 5288: 0.0007761482193677479
Position 5225: 0.0007430310619743325
Position 6239: 0.0007307551152931725
Position 5165: 0.0007107098357538196
Position 5501: 0.0007062541396448908
Position 5567: 0.0006992097197432728
Position 1200: 0.0005675005967227706
Position 1210: 0.0005364685796732601
Position 3909: 0.0005362034925273051
Position 5993: 0.0005018693879751443
Position 6306: 0.0004883997664369919
Position 4125: 0.00047250336993728527
Position 6182: 0.0004614716869593355
Position 4303: 0.00045704205790494327
Position 3017: 0.00045061084228904564
Position 2258: 0.0004402638143984198
Position 6533: 0.0004335170482848323
Position 968: 0.0004162153363518894
Position 2485: 0.0004130992865066748
Position 6064: 0.0004096466793318475
Position 4840: 0.00037021154088873914
Position 6628: 0.00036900848827321915
Position 4844: 0.0003536816384122589
Position 4266: 0.0003494185738661909
Position 2271: 0.00034074056493416983
Position 3277: 0.00032852929537464416
Position 1994: 0.00030397705890237997
Position 5513: 0.0003037855923039087
Position 5389: 0.00028188977139963775
Position 5207: 0.0002817585858689764
Position 2106: 0.00027664246205207836
Position 2510: 0.00027383362845237794
Position 5040: 0.00027104009481395016
Position 4500: 0.0002638857858575181
Position 1189: 0.00025119877095081534
Position 936: 0.0002498252726804701
Position 2314: 0.00024824396631714055
Position 6860: 0.00022741908118976045
Position 1092: 0.00022139707279990545
Position 5735: 0.00022116580945523486
Position 7253: 0.00021980574777669948
Position 3141: 0.00021183465970226335
Position 2120: 0.00020888761046335052
Position 1016: 0.00020311589981796132
Position 2740: 0.0001963814866991339
Position 6345: 0.00019617022120661776
Position 6261: 0.0001886328191194142
Position 1752: 0.00018760342190008258
Position 3577: 0.00018513366593107477
Position 1468: 0.00018476656716298877
Position 3505: 0.00018325770201577568
Position 4908: 0.00018025880139931736
Position 2790: 0.00017072731488478905
Position 6731: 0.00016700941662349653
Position 962: 0.00016298228077907013
Position 6945: 0.00015299956482099606
Position 6674: 0.00015175623614014288
Position 6559: 0.00014885118945912683
Position 1280: 0.00014854719955939384
Position 1368: 0.00014210660822475487
Position 5022: 0.00014172372598608512
Position 4768: 0.0001355153214256002
Position 1225: 0.0001270229811413739
Position 7053: 0.00012463880413394497
Position 3168: 0.00012416969456137256
Position 2632: 0.00012235499270363357
Position 5001: 0.00012106682341411576
Position 4214: 0.0001156845499139626
Position 6892: 0.00011344907075274424
Position 3884: 0.00011247944005347473
Position 5229: 0.00011002244170990487
Position 6781: 0.00010598847694044005
Position 6155: 9.655819223423182e-05
Position 5056: 9.399932549898607e-05
Position 1497: 9.20550432446793e-05
Position 7086: 8.800916571291251e-05
Position 1004: 8.544130377461169e-05
Position 6278: 8.363629207660248e-05
Position 4063: 8.227111955359299e-05
Position 4138: 7.895646916020234e-05
Position 1339: 7.539474087013207e-05
Position 7004: 6.802494826512514e-05
Position 325: 6.222061217803707e-05
Position 6117: 6.123358143183668e-05
Position 5042: 5.833523395505542e-05
Position 1654: 5.8076088825898715e-05
Position 2533: 5.341618584665349e-05
Position 930: 4.976546177089623e-05
Position 5527: 4.8330204237642775e-05
Position 887: 4.8182158077344685e-05
Position 4864: 4.745368105433769e-05
Position 5167: 4.70057504402004e-05
Position 6817: 4.2253794515307126e-05
Position 4397: 4.065474671046393e-05
Position 5046: 3.968145530796119e-05
Position 1260: 3.767754716763541e-05
Position 800: 2.9531827689875225e-05
Position 4586: 2.8850273894310952e-05
Position 1231: 2.7654727909977587e-05
Position 4042: 2.6201901479671468e-05
Position 1381: 2.5622862240555088e-05
Position 1102: 2.276756560331647e-05
Position 5407: 2.180481906984656e-05
Position 5760: 1.7322958465417888e-05
Position 5534: 1.7156140163684295e-05
Position 5457: 1.6383424781986094e-05
Position 5285: 1.6122869573612368e-05
Position 5571: 1.5936423663523356e-05
Position 5007: 1.3814262212508945e-05
Position 1048: 1.3615069804551387e-05
Position 5269: 1.3602923260066641e-05
Position 975: 1.3094059088642142e-05
Position 1163: 1.197661131840629e-05
Position 705: 1.1493952649834345e-05
Position 6030: 9.967520336495699e-06
Position 551: 9.78428703709055e-06
Position 649: 9.386063172064882e-06
Position 715: 9.335397872978058e-06
Position 1236: 8.946323326754354e-06
Position 373: 7.890677214135105e-06
Position 652: 7.661745596068913e-06
Position 823: 7.493727960627184e-06
Position 2013: 7.064972222769203e-06
Position 940: 6.490274071310036e-06
Position 4503: 6.095604471548854e-06
Position 1286: 5.770886264296329e-06
Position 2079: 5.661530634251715e-06
Position 1829: 4.912140392472578e-06
Position 2167: 4.451629893045098e-06
Position 218: 4.136156241898246e-06
Position 1840: 3.958637663245447e-06
Position 2288: 3.88966309688606e-06
Position 1679: 3.4044846375507872e-06
Position 2870: 2.9645739340234286e-06
Position 3702: 2.9268224113425013e-06
Position 718: 2.6070555859844837e-06
Position 2917: 2.5999290174675575e-06
Position 1692: 2.572071173373631e-06
Position 1537: 2.569576172120949e-06
Position 333: 2.077028247243261e-06
Position 1851: 1.9431232671892923e-06
Position 5074: 1.8754604156992381e-06
Position 4872: 1.809431855105171e-06
Position 108: 1.7365044834408718e-06
Position 114: 1.7118945091298958e-06
Position 745: 1.5284343297255847e-06
Position 1950: 1.3735445864252959e-06
Position 2170: 1.2322534404625278e-06
Position 1546: 1.133860580989106e-06
Position 794: 1.0200009574311442e-06
Position 407: 7.980831829700052e-07
Position 1052: 7.258040848869957e-07
Position 277: 6.99208515726508e-07
Position 1689: 6.76591337525626e-07
Position 1388: 6.610179244381019e-07
Position 1320: 6.483098512613324e-07
Position 1816: 5.976041986888401e-07
Position 1359: 5.669229019545348e-07
Position 560: 5.41714782504988e-07
Position 1559: 5.192788798989475e-07
Position 171: 5.053426672733977e-07
Position 1372: 4.784977897683907e-07
Position 1676: 4.770335684399457e-07
Position 1754: 4.477183043860407e-07
Position 5739: 4.0732758100792653e-07
Position 2920: 3.7164330711206907e-07
Position 2597: 3.42737754175323e-07
Position 2795: 3.085724019678504e-07
Position 215: 3.066022375182045e-07
Position 5139: 3.01965055599725e-07
Position 1758: 2.793400025683443e-07
Position 1719: 2.25520008532371e-07
Position 3202: 2.2099813973368417e-07
Position 1727: 8.654020541649815e-08
Position 3474: 8.51513107295756e-08
Position 1347: 6.279112454443249e-08
Position 5187: 5.2016343720398326e-08
Position 5177: 3.687814292578305e-08
Position 2207: 3.582733685143841e-08
Position 5179: 1.8697773771874192e-08
Position 73: 6.124276359701781e-09
Position 553: 4.657735825905213e-09
Position 1811: 4.532197379113144e-09
Position 418: 3.3066624265488645e-09
Position 808: 3.196410399415993e-09
Position 832: 3.098572806224858e-09
Position 180: 2.8215610861110757e-09
Position 159: 2.6777166212660115e-09
Position 227: 2.663368675680205e-09
Position 425: 2.064081675318501e-09
Position 722: 1.8525717807826806e-09
Position 515: 1.8077982194751759e-09
Position 6015: 1.7444563497238818e-09
Position 5094: 1.4452616379162757e-09
Position 487: 1.2722423280764283e-09
Position 1018: 9.42410901076745e-10
Position 533: 4.932307840059328e-10
Position 666: 4.5249200265926203e-10
Position 818: 4.4012718104496647e-10
Position 520: 4.194333349628227e-10
Position 1562: 4.016968683878898e-10
Position 444: 3.9561567728508974e-10
Position 233: 3.6670946351124593e-10
Position 496: 3.2304363572876066e-10
Position 518: 2.8591864076436723e-10
Position 565: 2.2125280668645242e-10
Position 741: 1.8674514898545484e-10
Position 249: 1.6359691676886165e-10
Position 505: 1.253141017139935e-10
Position 536: 8.835713261176765e-11
Position 1613: 7.061914778229261e-11
Position 239: 6.852723215981546e-11
Position 1304: 6.329239750929677e-11
Position 1609: 5.3258502492308187e-11
Position 1308: 5.047321604003043e-11
Position 5114: 4.7799592976531287e-11
Position 266: 4.766101055197467e-11
Position 436: 4.563094993582943e-11
Position 729: 4.2693756038787785e-11
Position 469: 4.198609879665692e-11
Position 229: 4.183905247506092e-11
Position 1656: 3.393384034506559e-11
Position 245: 3.3624461378681235e-11
Position 733: 3.290591837277058e-11
Position 1735: 3.245595284079741e-11
Position 489: 2.8808585242370614e-11
Position 242: 2.5515612807591066e-11
Position 826: 2.0846695612307782e-11
Position 1917: 1.7192333107257925e-11
Position 429: 1.4498055247606443e-11
Position 264: 1.8033880394729412e-12
Position 253: 1.7442996816178041e-12
Position 530: 1.271467510694258e-12
Position 259: 1.0936978959013242e-12
Position 231: 8.557264509502531e-13
Position 660: 2.706419963425697e-13
