Gene = RP11-201K10.3
Position 1722: 2.1818798950246278e-07
Position 242: 2.029361862389166e-07
Position 840: 1.8224689990787157e-07
Position 1831: 1.6158989335935573e-07
Position 693: 1.5087804379776446e-07
Position 167: 1.298249568029244e-07
Position 1900: 1.2601184339114122e-07
Position 967: 1.1241569336530422e-07
Position 1936: 1.014317041442808e-07
Position 528: 6.5276988256013e-08
Position 132: 5.476113389577594e-08
Position 895: 4.651801039803186e-08
Position 160: 4.354662710922219e-08
Position 1399: 3.5930088723647325e-08
Position 1384: 3.102562116126045e-08
Position 397: 2.9088665606089392e-08
Position 232: 2.740372904249174e-08
Position 589: 2.5916046331462455e-08
Position 1085: 1.7997184704259494e-08
Position 1156: 1.751890885193661e-08
Position 1018: 1.4990985972103817e-08
Position 195: 1.3084040402678735e-08
Position 1332: 7.243964005207425e-09
Position 1854: 3.785427744051468e-09
Position 1349: 3.00932699036672e-09
Position 1840: 1.1463880909354184e-09
Position 2737: 1.0985222666633342e-09
Position 183: 4.83107868475305e-11
Position 229: 4.144118363601828e-11
Position 854: 2.995281929375005e-11
Position 659: 2.7239614513801452e-11
Position 486: 2.216969938020542e-11
Position 197: 1.9414996884225998e-11
Position 189: 1.7537730265130263e-11
Position 534: 1.2751119301186931e-11
Position 441: 7.567582271281678e-12
Position 140: 2.2511930937238737e-12
Position 150: 1.0499034277510296e-12
Position 202: 9.489906300739432e-13
Position 1263: 1.220839666827354e-13
Position 547: 4.6869137374357574e-17
Position 204: 4.3542528490696184e-17
