Gene = PPOX
Position 3502: 0.0005969154833527449
Position 207: 0.000575506135291092
Position 1046: 0.0005436535891151772
Position 2804: 0.0004988062908560944
Position 2534: 0.0004658803238111608
Position 2959: 0.00040981242962248376
Position 2214: 0.00040753233230992236
Position 2077: 0.0003778497529881655
Position 908: 0.00031762748662514124
Position 2517: 0.00026514080836920027
Position 3702: 0.0001741147882967216
Position 56: 0.00015164617162871937
Position 836: 0.00014676742226127612
Position 4522: 0.0001381102755530811
Position 2647: 0.00012441031098592983
Position 2190: 0.00012350472383598714
Position 1039: 0.0001202337010147122
Position 1282: 0.0001094271806862243
Position 4655: 0.00010586808080089638
Position 2973: 0.00010263246264104805
Position 3410: 9.810731979769638e-05
Position 2469: 9.603759489502071e-05
Position 2400: 9.57840855998056e-05
Position 1806: 6.384350613149585e-05
Position 2203: 4.2440751062459045e-05
Position 690: 3.079030251113641e-05
Position 267: 2.6842778193990457e-05
Position 3686: 2.6612402417902134e-05
Position 2022: 2.0353446282701014e-05
Position 912: 1.905482563425739e-05
Position 529: 1.8415246328123696e-05
Position 4210: 1.817826711258589e-05
Position 3157: 1.781118717779244e-05
Position 885: 1.7397505744351078e-05
Position 843: 1.7209640053139145e-05
Position 1336: 1.687370283469825e-05
Position 1973: 1.552781054436086e-05
Position 323: 1.4679522808648117e-05
Position 166: 1.3157062780667278e-05
Position 2435: 1.1859016045472655e-05
Position 2425: 9.669103267294548e-06
Position 122: 6.877768883734983e-06
Position 2307: 5.547340151272525e-06
Position 312: 4.623346414137148e-06
Position 1183: 4.494137456896062e-06
Position 490: 2.9219271018681083e-06
Position 659: 2.8237198485624597e-06
Position 1477: 2.4650276469085418e-06
Position 961: 2.3710407037132553e-06
Position 1312: 2.1333557101919345e-06
Position 4345: 2.101729298835073e-06
Position 387: 1.83776781458467e-06
Position 430: 1.4231195586864702e-06
Position 342: 1.380375459266233e-06
Position 1106: 1.161448608821894e-06
Position 14: 8.977701770711268e-07
Position 738: 8.540958519662499e-07
Position 1416: 7.17005784872118e-07
Position 76: 5.359135961964892e-07
Position 693: 3.60391197949263e-07
Position 295: 3.5340689388344953e-07
Position 540: 2.8447623666098065e-07
Position 397: 2.8232624390665786e-07
Position 997: 1.4608446565158787e-07
Position 1327: 1.3256066635785244e-07
Position 988: 1.1058582168829758e-07
Position 92: 1.0556224429641136e-07
Position 453: 1.0164132657769957e-07
Position 715: 6.736179683781876e-08
Position 1777: 4.590776619119013e-08
Position 2107: 2.649073475976668e-08
Position 450: 7.1692717530442994e-09
Position 456: 6.7816938178984646e-09
Position 950: 9.235014429233646e-10
Position 390: 3.491451122355314e-10
Position 699: 2.4907196603474273e-10
Position 857: 2.265581027320561e-10
Position 682: 6.152386333028401e-11
Position 669: 3.726131542031729e-11
Position 903: 2.57067228899004e-11
Position 667: 7.404790738560528e-12
Position 405: 5.357841584039361e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 429: 0.9871301615474031
Position 689: 0.895980572017653
Position 4496: 0.757204479515247
Position 2582: 0.7259466359353186
Position 2002: 0.6617851069761066
Position 3998: 0.4963207576668625
Position 4209: 0.4653814323126718
Position 944: 0.39179239141486627
Position 4269: 0.3045164962785622
Position 960: 0.20436247717921005
Position 1177: 0.1941208732049296
Position 4623: 0.1812370912510654
Position 3249: 0.09147213991115587
Position 3495: 0.08274102074545456
Position 2067: 0.0538782755044306
Position 1481: 0.053432251100543365
Position 4171: 0.0464334659695588
Position 928: 0.0461368207148583
Position 985: 0.04444340476343292
Position 2268: 0.04163213135140872
Position 1584: 0.03944554230011859
Position 2021: 0.03900330626736788
Position 3351: 0.029937344089801553
Position 916: 0.029454507640381242
Position 4284: 0.02944390591129823
Position 1904: 0.026509350726846768
Position 4654: 0.02343953931903422
Position 655: 0.02289542121258366
Position 3032: 0.02058114680468304
Position 1430: 0.018046818831485293
Position 988: 0.014748756929203464
Position 4236: 0.014101670802368379
Position 2886: 0.013309221020771112
Position 2008: 0.01293837043594035
Position 1028: 0.011063846179769311
Position 1416: 0.007592033242290963
Position 2107: 0.007029576312029546
Position 1957: 0.006772213609692865
Position 3386: 0.005044136731729747
Position 4752: 0.004534381540802563
Position 304: 0.004505511017968894
Position 1015: 0.004269835432324133
Position 2118: 0.003156355789845724
Position 4539: 0.003105684891365003
Position 2438: 0.0030178210584904494
Position 2620: 0.0028954829454293897
Position 4439: 0.002891468177548415
Position 3614: 0.0026916166838281907
Position 4521: 0.0026672034833612034
Position 2034: 0.002595041404608453
Position 3304: 0.0024503109658712617
Position 386: 0.0022193629480055854
Position 2044: 0.0020377942605438676
Position 4079: 0.001696301715649201
Position 1339: 0.0016387823350489255
Position 1365: 0.0015951002112750017
Position 3561: 0.0015938469714083625
Position 699: 0.001574093934859595
Position 4026: 0.0015564066168145955
Position 4511: 0.0014919624045225206
Position 323: 0.0011924957566858624
Position 1006: 0.001129204134741863
Position 4713: 0.0011258190136960349
Position 3132: 0.0011209995569031938
Position 3383: 0.0010291474453355694
Position 1490: 0.0010239075234152646
Position 2596: 0.000930794857690406
Position 2292: 0.0008817656033968887
Position 1336: 0.0008556000853565234
Position 2074: 0.000854434738785398
Position 2058: 0.0008316194454215878
Position 1183: 0.0007229493841841347
Position 4293: 0.0007151175182472688
Position 4315: 0.0005998425034599326
Position 3668: 0.0005463071969242675
Position 1762: 0.0004894024421344758
Position 1199: 0.0004222847664318625
Position 3570: 0.00035228472920543406
Position 335: 0.000325251013931227
Position 590: 0.0003169652369464517
Position 4625: 0.00027377349883524915
Position 3260: 0.0002629532128782139
Position 1881: 0.0002434541089209927
Position 338: 0.00023602198498675071
Position 2889: 0.00022557248091795677
Position 667: 0.00018213438651231556
Position 87: 0.00018151438459020685
Position 189: 0.00015053197507113852
Position 787: 0.00014704248555045402
Position 1023: 0.00014601420914541542
Position 955: 0.00013263609437698748
Position 3547: 0.00013134257644949483
Position 1341: 0.00012661126863000043
Position 1795: 0.00012088643207696299
Position 1321: 0.00010592019245638358
Position 186: 0.00010550658418059003
Position 1496: 0.00010419245550603713
Position 744: 8.595412352311499e-05
Position 3037: 8.430119062577542e-05
Position 4677: 7.981623970785583e-05
Position 1699: 7.021215668314089e-05
Position 1524: 7.015584353512663e-05
Position 3310: 6.729018034786058e-05
Position 1689: 6.53371372499428e-05
Position 2274: 6.157073667185506e-05
Position 1768: 6.013936482488582e-05
Position 4029: 5.79558231771713e-05
Position 4629: 5.67787360468796e-05
Position 2531: 5.359304205717251e-05
Position 1256: 5.128886934921426e-05
Position 957: 4.976851303847302e-05
Position 1076: 4.878833421490536e-05
Position 2947: 4.765906166186578e-05
Position 1273: 4.2262407360318135e-05
Position 2092: 3.9366822846156835e-05
Position 1973: 3.7977764797637715e-05
Position 883: 3.551307693809454e-05
Position 2600: 3.5274003185213515e-05
Position 2440: 3.107819215075191e-05
Position 140: 2.9923088642011074e-05
Position 490: 2.6070967077100386e-05
Position 848: 2.603782881835388e-05
Position 1667: 2.156687687025513e-05
Position 1977: 2.1470434868467228e-05
Position 4762: 1.835647212393583e-05
Position 1982: 1.4177112978694781e-05
Position 2517: 1.288108012319319e-05
Position 119: 1.1009591701468823e-05
Position 213: 1.0938954668206503e-05
Position 2415: 1.0866583518540093e-05
Position 709: 1.0182465715540098e-05
Position 4397: 9.16585221976024e-06
Position 1732: 8.759490973577558e-06
Position 586: 7.497750019520853e-06
Position 2828: 7.3708292014468244e-06
Position 885: 6.392427122353512e-06
Position 267: 6.1022174759239196e-06
Position 1550: 5.647325228632269e-06
Position 1297: 5.547125111068039e-06
Position 767: 5.214039745335393e-06
Position 890: 4.765617855367156e-06
Position 1717: 4.7267620849057115e-06
Position 969: 4.643459884084931e-06
Position 1876: 3.7704578892170303e-06
Position 2347: 3.3232201916582385e-06
Position 1654: 3.2551377122778535e-06
Position 899: 3.2440765616161716e-06
Position 1641: 2.874419059797682e-06
Position 1500: 2.6336411356926916e-06
Position 1533: 2.571527014563934e-06
Position 2464: 2.3061942033666914e-06
Position 102: 2.2865194821850053e-06
Position 1285: 1.6833383936694638e-06
Position 1669: 1.6649464845931833e-06
Position 158: 1.3868605340067066e-06
Position 342: 1.1895805573698333e-06
Position 2748: 1.1633153835746673e-06
Position 149: 1.0855167980550865e-06
Position 804: 9.026852839471084e-07
Position 381: 8.958513903490089e-07
Position 89: 6.45657709556424e-07
Position 112: 6.023180939712485e-07
Position 524: 5.566324541679194e-07
Position 354: 5.060176300426351e-07
Position 475: 4.688592788875829e-07
Position 3096: 4.4430339187963476e-07
Position 191: 4.273768273201466e-07
Position 713: 4.204347096857574e-07
Position 468: 3.607594422866044e-07
Position 2490: 3.066552048928877e-07
Position 853: 2.423651331447583e-07
Position 851: 2.4011933297022226e-07
Position 723: 1.8446730389123525e-07
Position 792: 1.575413696432096e-07
Position 99: 1.34674930405357e-07
Position 706: 1.2168817175719566e-07
Position 162: 1.20726676580773e-07
Position 2660: 1.1552533235041158e-07
Position 704: 8.544788944580079e-08
Position 2371: 7.410228604750031e-08
Position 546: 6.848671997354216e-08
Position 831: 6.631968622860551e-08
Position 2318: 5.923866998514071e-08
Position 104: 5.6976581757948596e-08
Position 829: 3.4990130313199266e-08
Position 1206: 2.7606161438907358e-08
Position 502: 1.3644657854279009e-08
Position 552: 9.071757951457987e-10
Position 548: 4.0459936052502577e-10
Position 798: 4.8674414495643786e-11
Position 529: 8.203454834864344e-14
