Gene = SSR3
Position 13502: 0.001111069253348499
Position 835: 0.0009890321498420662
Position 743: 0.0009357682943899357
Position 4117: 0.0009178988503433222
Position 3968: 0.0009102757689525869
Position 8912: 0.0008720638048158068
Position 4226: 0.0008202906230151336
Position 333: 0.0007871409301275256
Position 3720: 0.0006701967266527622
Position 6511: 0.0006471171974192774
Position 1486: 0.0005868361969237611
Position 1840: 0.0005735351653875511
Position 674: 0.0005729618328403143
Position 8574: 0.0004595298883698386
Position 5591: 0.0004465728271852812
Position 10983: 0.0004079915393649211
Position 3989: 0.00040791529700682545
Position 316: 0.00037752068591365753
Position 7248: 0.0003740249427727409
Position 7270: 0.0003567846434373557
Position 175: 0.000355322987135557
Position 9041: 0.00028021362363681414
Position 1022: 0.0002729981082666147
Position 2523: 0.0002701699338874564
Position 1602: 0.00026559353827696733
Position 728: 0.0002516816330202945
Position 8244: 0.0002514500781378962
Position 1089: 0.0002196493534194087
Position 232: 0.00020647893336528904
Position 211: 0.00017222199926641702
Position 4879: 0.00014943047323048853
Position 12052: 0.0001468263556251012
Position 11682: 0.00014355025529766823
Position 7728: 0.0001324185860392934
Position 3146: 0.00010391468323075795
Position 954: 7.784196166068972e-05
Position 10922: 7.759346613208778e-05
Position 6515: 5.9384146017969965e-05
Position 1547: 5.739026019026068e-05
Position 320: 5.600224246881024e-05
Position 209: 4.937441307170104e-05
Position 1141: 4.4505116675733245e-05
Position 856: 4.344594927741447e-05
Position 1122: 4.2236197433031675e-05
Position 2542: 3.9185005051013066e-05
Position 1181: 3.803601780111904e-05
Position 1245: 3.719852961938112e-05
Position 910: 3.2140965504070385e-05
Position 485: 2.7300203960517715e-05
Position 1076: 2.5565356684322205e-05
Position 2416: 2.5258353009795672e-05
Position 643: 2.468185935423433e-05
Position 1507: 2.2833866934558954e-05
Position 7144: 2.198156167214588e-05
Position 1788: 1.6285920397078113e-05
Position 845: 1.2830927406820195e-05
Position 3803: 1.2796061987827085e-05
Position 501: 1.1671104535402795e-05
Position 1600: 1.1397296432040115e-05
Position 708: 1.0092046496654951e-05
Position 959: 8.002029389044569e-06
Position 1606: 7.783368490572538e-06
Position 622: 7.344738145996273e-06
Position 270: 5.933929448788048e-06
Position 2457: 5.794570416129508e-06
Position 7455: 5.242421784621285e-06
Position 1160: 4.6211413625707965e-06
Position 1005: 4.357032175073944e-06
Position 2364: 4.19835213896536e-06
Position 662: 3.978489902378903e-06
Position 1557: 3.866460395480086e-06
Position 1113: 3.845583507105338e-06
Position 441: 3.830436372860189e-06
Position 8302: 3.809162050473523e-06
Position 417: 3.426355688345753e-06
Position 1459: 3.3410238587007963e-06
Position 2721: 2.9544800120008828e-06
Position 3707: 2.867340297800268e-06
Position 809: 2.7943484277694626e-06
Position 493: 2.5940690727641015e-06
Position 1130: 2.5673350245583476e-06
Position 2597: 1.934310471176691e-06
Position 1238: 1.9303969719768533e-06
Position 581: 1.8250121020596957e-06
Position 886: 1.74645551878052e-06
Position 1208: 1.4305384153627747e-06
Position 1074: 1.2936561501573514e-06
Position 571: 1.1871303667803995e-06
Position 734: 1.0596822555149633e-06
Position 889: 6.266005588593831e-07
Position 399: 5.300464375502989e-07
Position 30: 1.2556194860362902e-08
Position 412: 1.1768081441257232e-08
Position 396: 2.7057881932523724e-09
Position 124: 1.5241036761128262e-09
Position 394: 9.19574618129785e-10
Position 74: 6.367563044397282e-10
Position 2582: 4.872845539173752e-10
Position 1937: 4.1767108381081697e-10
Position 1354: 1.3766316423655583e-10
Position 456: 4.809847093297042e-11
Position 288: 3.5418424208854025e-11
Position 1452: 2.1790921226840478e-11
Position 67: 2.4098536056040977e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6180: 0.9731681570441999
Position 1402: 0.9603765792937088
Position 10744: 0.8937111150513936
Position 14585: 0.4052028676378216
Position 11914: 0.17482377882098665
Position 3670: 0.14139377393983768
Position 1734: 0.09768203139683991
Position 5951: 0.09673967488470625
Position 8455: 0.08685005281352463
Position 11777: 0.08577943987791396
Position 5394: 0.07292139290919342
Position 1664: 0.07261621890259037
Position 10315: 0.07034578794961475
Position 8063: 0.07015967234557455
Position 8835: 0.0658729344943349
Position 2623: 0.04628614374287364
Position 11577: 0.036032442110404614
Position 5372: 0.035646507224249266
Position 12149: 0.03560318665134403
Position 4098: 0.03349005716296085
Position 14581: 0.03334041523384392
Position 4627: 0.032134610974377587
Position 1592: 0.026816146907501993
Position 12563: 0.025343972761728197
Position 12744: 0.02448018547858021
Position 13029: 0.023919385144638924
Position 3925: 0.02072631631191493
Position 8408: 0.01947033054802372
Position 3694: 0.018680439166794696
Position 1620: 0.017461148019674577
Position 6017: 0.017441736651141463
Position 14605: 0.017017460743189942
Position 9125: 0.01646656704128479
Position 8735: 0.014466341369080246
Position 1157: 0.0127811317111635
Position 7314: 0.012104675842195364
Position 7832: 0.011556876265315458
Position 4986: 0.010859070279603056
Position 10248: 0.01079833957561904
Position 11346: 0.01069481551583626
Position 14138: 0.009934009527080359
Position 7482: 0.008588686919757869
Position 7766: 0.008527492000881383
Position 6185: 0.007832631917863321
Position 10283: 0.007677898251040267
Position 1705: 0.007582804012418979
Position 3382: 0.006869358816481267
Position 8761: 0.006748251667102403
Position 6354: 0.005766197444374056
Position 1679: 0.005652887655088431
Position 6143: 0.0056108412423246145
Position 10067: 0.005227810452785693
Position 8186: 0.005213160976500729
Position 5894: 0.0051552207682934465
Position 3632: 0.005015650353017164
Position 6480: 0.004859031587770287
Position 13405: 0.004854422620695199
Position 7365: 0.004572784406549624
Position 2384: 0.0045234702681064285
Position 7550: 0.004455616999319686
Position 14515: 0.004379315077351211
Position 10959: 0.004152789072005368
Position 8963: 0.0040956172108526125
Position 1774: 0.00409428492030448
Position 13448: 0.003695685670940653
Position 394: 0.0036908708757202742
Position 3883: 0.003553176374138511
Position 1160: 0.0034900577035447476
Position 1457: 0.0034541741087092425
Position 6050: 0.002997550799464754
Position 529: 0.002846882411618119
Position 3682: 0.002844039658841534
Position 941: 0.0027632597793301058
Position 2635: 0.002713272469152777
Position 4738: 0.0026600429546067934
Position 1702: 0.002591019856596039
Position 7065: 0.002578744236883949
Position 11935: 0.0024316923047552758
Position 3629: 0.0022272753486424404
Position 12510: 0.0022151224034853744
Position 13899: 0.0019594612894224313
Position 11467: 0.0019495779990948738
Position 11626: 0.0019478137674995774
Position 4377: 0.0019322218332972715
Position 6499: 0.0019232037960518551
Position 2695: 0.001791721538520369
Position 11681: 0.0016503087901005378
Position 8239: 0.0015684370006859524
Position 6398: 0.0015098727628637583
Position 12360: 0.0014849772267815438
Position 1737: 0.001479346446125791
Position 12415: 0.0014110058030139575
Position 5516: 0.0013876795546055817
Position 9474: 0.0012679076846898354
Position 12109: 0.001249863685235014
Position 12566: 0.0012238161984516418
Position 3520: 0.0012079853119542781
Position 1707: 0.0011544263642464783
Position 5094: 0.0011537922746441842
Position 11039: 0.0011437969587621284
Position 6454: 0.0011435468387049354
Position 11178: 0.0011401679400195892
Position 2700: 0.0011295462746531068
Position 1931: 0.001056969275429532
Position 4483: 0.0010517961778536808
Position 7708: 0.001042178201966796
Position 2754: 0.0010400612839788735
Position 12927: 0.000974907768848426
Position 12934: 0.0009350514836886542
Position 12972: 0.0008522107219485797
Position 349: 0.00082157177918974
Position 3337: 0.0007823636205451441
Position 1440: 0.0007632761957254087
Position 1262: 0.0007623344244299453
Position 1336: 0.0007578262166701408
Position 11946: 0.0006998091756601756
Position 11141: 0.0006947261018483605
Position 1139: 0.0006302310486712022
Position 14223: 0.0006285911103970824
Position 8095: 0.0006242488833556455
Position 14280: 0.0005981385972194297
Position 3701: 0.0005975521651932893
Position 422: 0.0005882043140735672
Position 1740: 0.0005710721213350382
Position 6914: 0.0005707143022785594
Position 2522: 0.0005624260178637938
Position 8328: 0.0005612434433020313
Position 3542: 0.0005521471581483255
Position 14182: 0.0005426672707910116
Position 622: 0.0005318184794934484
Position 4046: 0.0005306128522910523
Position 4515: 0.0005124132605536062
Position 1683: 0.0004902638625283785
Position 1181: 0.00043029416909908885
Position 1632: 0.0004240852089003179
Position 1089: 0.0004178622685942725
Position 1759: 0.0003879776512430325
Position 4476: 0.0003828920949384995
Position 11501: 0.0003655713757957833
Position 11279: 0.00034830228968585884
Position 7970: 0.0003430111909355731
Position 6716: 0.0003294834633575991
Position 8697: 0.0003223972836112691
Position 12323: 0.0003195925614903204
Position 11090: 0.00031627790819459766
Position 13112: 0.0002713641461436453
Position 4704: 0.000259549626715046
Position 2556: 0.00025081635663784047
Position 1223: 0.00024553844772806324
Position 11549: 0.00023375656981971336
Position 9812: 0.00022987577450103177
Position 3453: 0.00021395906853033386
Position 1524: 0.00019447317957588324
Position 475: 0.00018930728171661357
Position 11052: 0.00017861455588577346
Position 1796: 0.0001744374357532526
Position 2317: 0.00016730561127767455
Position 4257: 0.00016603644003798025
Position 12397: 0.00016468458397062374
Position 6436: 0.00016351480100511282
Position 12276: 0.00016023011943816498
Position 7896: 0.00015923471447066719
Position 4844: 0.00013939726237773852
Position 308: 0.00013408016822958618
Position 2887: 0.00012171610772122773
Position 2542: 0.0001204974275189775
Position 11981: 0.00012015285648415489
Position 11357: 0.00010617817079059086
Position 796: 0.0001026352818952487
Position 1989: 0.00010157616807441393
Position 7218: 0.00010108519081077553
Position 993: 9.991116721180659e-05
Position 11411: 9.953322714800445e-05
Position 9711: 9.740952043823526e-05
Position 6943: 8.960925518560763e-05
Position 1489: 8.885222089533372e-05
Position 1187: 8.180448600606744e-05
Position 294: 7.285674114758659e-05
Position 1017: 7.111346327922692e-05
Position 10637: 5.899765784473185e-05
Position 7642: 5.842531844175563e-05
Position 8162: 5.451832711649062e-05
Position 7368: 5.191968310606957e-05
Position 8194: 5.1200127477776894e-05
Position 1312: 4.938081939377245e-05
Position 1113: 4.884138312418359e-05
Position 8256: 4.847726051163493e-05
Position 823: 4.4698562535719264e-05
Position 8377: 4.294022619142667e-05
Position 1270: 4.153267103117161e-05
Position 6401: 3.650697014805638e-05
Position 964: 3.403229504908362e-05
Position 1471: 3.300588022576182e-05
Position 662: 3.1816239154635706e-05
Position 6218: 2.880692049217784e-05
Position 3401: 2.6342432116813742e-05
Position 10716: 2.529753600776805e-05
Position 3741: 2.34385772303473e-05
Position 6089: 2.265039273984005e-05
Position 848: 2.0702193546695627e-05
Position 2728: 1.832812347541566e-05
Position 6215: 1.7985630455169873e-05
Position 7344: 1.501224907372017e-05
Position 2189: 1.3486884191644434e-05
Position 1135: 1.319518588596012e-05
Position 1026: 1.1050193292498068e-05
Position 2339: 1.0667689122785328e-05
Position 1547: 1.0292104623784805e-05
Position 6946: 9.966861361714835e-06
Position 3264: 9.357609960475516e-06
Position 3599: 9.264306447637697e-06
Position 1936: 8.846604825382318e-06
Position 2245: 8.443852376805611e-06
Position 1229: 7.575277687822622e-06
Position 721: 7.231705308325854e-06
Position 4202: 6.1185610257565806e-06
Position 626: 6.112345801019351e-06
Position 478: 5.5530521707948965e-06
Position 481: 4.761897340513369e-06
Position 1191: 4.659841133290013e-06
Position 3594: 4.1301073190432025e-06
Position 1787: 3.940056422825104e-06
Position 2325: 3.569944720143645e-06
Position 2883: 3.2722854696716278e-06
Position 1893: 3.0111580339086963e-06
Position 448: 2.946253521227921e-06
Position 2478: 2.75909271532974e-06
Position 727: 2.145988856756976e-06
Position 1798: 2.0287572546780995e-06
Position 2004: 1.8810749631200246e-06
Position 3766: 1.8182360277967886e-06
Position 2413: 1.7692713235546423e-06
Position 3050: 1.7493028718603842e-06
Position 2205: 1.674736859626547e-06
Position 1141: 1.6644647302254845e-06
Position 1503: 1.5388037264321083e-06
Position 845: 1.275016868496678e-06
Position 493: 1.2364578712841178e-06
Position 313: 1.197354233395723e-06
Position 2216: 1.1857059765047334e-06
Position 464: 1.172822929107632e-06
Position 1475: 1.1601007182318183e-06
Position 433: 1.135389472303798e-06
Position 359: 1.1213945412469522e-06
Position 7238: 6.942844638705128e-07
Position 2349: 6.544212084433622e-07
Position 4019: 4.699975954033707e-07
Position 1005: 4.2313689061942864e-07
Position 1830: 4.1841753926587134e-07
Position 643: 3.6118822876753684e-07
Position 1318: 3.5688523607826176e-07
Position 1960: 3.4290017559672686e-07
Position 540: 3.2548744729872294e-07
Position 2301: 3.056123091439726e-07
Position 1030: 2.991389693161823e-07
Position 1899: 2.827423025331362e-07
Position 3560: 2.6663013873528937e-07
Position 1953: 2.4296260922883954e-07
Position 678: 1.567887156779007e-07
Position 305: 1.5150015153020066e-07
Position 723: 1.4812053398967764e-07
Position 1748: 1.1759363423805834e-07
Position 1965: 9.849767658998655e-08
Position 6022: 9.805291445603259e-08
Position 1530: 9.266302416304616e-08
Position 7445: 1.5670964387555998e-08
Position 1833: 8.960011840654312e-09
Position 1942: 7.714619364255341e-09
Position 1857: 6.426283419759379e-09
Position 863: 2.231270270797732e-09
Position 850: 1.8984787575144675e-09
Position 1553: 1.875554283791175e-09
Position 725: 1.300879770678834e-09
Position 834: 1.1962017060615001e-09
Position 368: 1.1762040749819941e-09
Position 2582: 5.887765160137193e-10
Position 740: 3.4025968679017416e-10
Position 376: 3.3302055527819655e-10
Position 148: 1.8096448504385405e-10
Position 2799: 1.639986302268892e-10
Position 747: 4.3494287917579746e-11
Position 270: 2.5161135252877494e-11
Position 734: 2.3192500244113256e-11
Position 107: 1.756742684625267e-11
Position 156: 1.5434174069686788e-11
Position 2772: 1.1836688016458284e-11
Position 124: 7.752065939856082e-12
Position 121: 4.5661535377007835e-12
Position 111: 2.754484340781334e-12
Position 175: 4.77028603579222e-13
Position 254: 3.5788542414005295e-13
Position 245: 3.2112740711781024e-13
Position 258: 2.469153155023193e-13
Position 133: 3.871091525419849e-14
Position 130: 1.6876008669993497e-14
Position 241: 8.018616563777591e-15
Position 232: 3.641643090849372e-15
Position 631: 2.383594368226945e-15
