Gene = PUSL1
Position 601: 8.049587138174892e-05
Position 1668: 7.167076472601969e-05
Position 3044: 6.978479462104412e-05
Position 2421: 6.739675435809951e-05
Position 1717: 6.391262089821401e-05
Position 1684: 5.881314526427644e-05
Position 2597: 5.588114773839086e-05
Position 2615: 4.8519096108055475e-05
Position 727: 4.393481414347433e-05
Position 2873: 4.0809490589913943e-05
Position 267: 4.059180806980771e-05
Position 365: 3.836280947946116e-05
Position 2827: 3.788748243612886e-05
Position 2517: 3.2661874064295136e-05
Position 2581: 2.9220961532118054e-05
Position 671: 2.308574458611378e-05
Position 807: 2.178257209894887e-05
Position 1276: 2.0180950443122334e-05
Position 530: 1.7920777523506802e-05
Position 2869: 1.669975050389487e-05
Position 375: 1.590803388451708e-05
Position 1838: 1.3295672633153268e-05
Position 1801: 1.2258994818632137e-05
Position 2172: 1.2093079158476678e-05
Position 1729: 1.0631202450272836e-05
Position 227: 9.833766716308234e-06
Position 1385: 8.576462655558725e-06
Position 1253: 7.3327864028470795e-06
Position 1279: 6.373448644449058e-06
Position 820: 5.769823205581496e-06
Position 787: 5.7068338877064856e-06
Position 1055: 5.5661406764533495e-06
Position 310: 4.5063840464234204e-06
Position 3015: 4.351484074951495e-06
Position 1322: 4.176977963471172e-06
Position 1284: 2.4218313391154333e-06
Position 201: 1.4385305668917508e-06
Position 823: 1.3514757193025123e-06
Position 777: 1.3144041228109694e-06
Position 2121: 1.1447628324190665e-06
Position 298: 9.469800963761273e-07
Position 415: 9.075929811440072e-07
Position 1345: 8.421385790648077e-07
Position 1209: 7.377563745632623e-07
Position 724: 6.779539483028678e-07
Position 825: 6.162726445119914e-07
Position 1420: 5.866802504703885e-07
Position 445: 5.224867896805113e-07
Position 1073: 4.996997923383042e-07
Position 1257: 4.3996851388738506e-07
Position 1037: 3.531681624567675e-07
Position 1381: 3.015200226200867e-07
Position 1389: 2.8518749714893635e-07
Position 1281: 2.4600345187364167e-07
Position 212: 1.5578280152214245e-07
Position 209: 1.461687558003626e-07
Position 405: 8.894075654496425e-08
Position 992: 8.051308488203479e-08
Position 1041: 6.665302268127534e-08
Position 2280: 4.991668868452196e-08
Position 438: 3.81987000131368e-08
Position 451: 3.156022733613663e-08
Position 1482: 2.384697138937834e-08
Position 157: 7.228166818771339e-09
Position 166: 5.4332476399375796e-09
Position 172: 4.617876457839688e-09
Position 711: 4.096350268851925e-09
Position 133: 3.100335693691403e-09
Position 154: 1.6049418467593816e-09
Position 98: 3.6873494789693093e-10
Position 1062: 1.7858579839035402e-10
Position 81: 1.0112292226310797e-10
