Gene = MSL2
Position 4638: 0.00010709951341714431
Position 1425: 0.00010188563821342179
Position 1689: 9.786365473503665e-05
Position 522: 9.190518685999235e-05
Position 960: 9.125071665863152e-05
Position 556: 7.653380200286496e-05
Position 468: 5.237653731608012e-05
Position 598: 4.772034956133838e-05
Position 948: 3.9386494287609566e-05
Position 382: 3.156623993938557e-05
Position 1002: 3.1069778898996276e-05
Position 1137: 2.921519128178377e-05
Position 868: 2.6142298253647987e-05
Position 716: 2.6019426752156073e-05
Position 742: 2.5061605810219487e-05
Position 724: 2.5040449367090655e-05
Position 143: 2.4024991508872322e-05
Position 361: 2.1052999743156466e-05
Position 726: 1.7727772995360312e-05
Position 1438: 1.5457901387314776e-05
Position 2615: 1.4395337313404376e-05
Position 425: 1.4019988596228994e-05
Position 116: 1.2081660180929653e-05
Position 813: 1.1201494307546724e-05
Position 679: 9.072249744785411e-06
Position 861: 8.559190365269798e-06
Position 852: 4.468012478767979e-06
Position 781: 3.467542791836623e-06
Position 866: 3.0965439994447935e-06
Position 1213: 3.064297818313002e-06
Position 605: 3.0419497336422195e-06
Position 1271: 2.897091636526211e-06
Position 718: 1.6137096559309566e-06
Position 892: 9.883148538735933e-07
Position 169: 8.407572553497411e-07
Position 465: 5.987746642635833e-07
Position 293: 5.516857874841597e-07
Position 230: 3.886846363054644e-07
Position 567: 3.226858712289389e-07
Position 642: 1.298902425224838e-07
Position 932: 9.067041975647593e-08
Position 103: 2.1559372264114254e-08
Position 1722: 1.0559202555704783e-08
Position 1088: 4.8803375951618965e-09
Position 218: 3.263098060542903e-09
Position 659: 1.2771674810226663e-09
Position 183: 9.166471263771032e-10
Position 453: 4.748783465913814e-10
Position 221: 3.6045617056356368e-12
Position 910: 1.3406062061219951e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3816: 0.763083327806601
Position 1048: 0.5251065122638728
Position 14701: 0.26405285685939206
Position 13934: 0.2599336221786598
Position 1338: 0.25797088707765187
Position 1926: 0.2102386182142556
Position 1369: 0.13948645616942495
Position 1840: 0.12885181060313314
Position 992: 0.11922656526685768
Position 2743: 0.09516747971501538
Position 7127: 0.0855551474117811
Position 2367: 0.0792613645603959
Position 6127: 0.07696678530463583
Position 7147: 0.053493681115848596
Position 1902: 0.0391224120480756
Position 12022: 0.03794870109400254
Position 6554: 0.03593779830474232
Position 2775: 0.034484085746262584
Position 8179: 0.029471058509700013
Position 1837: 0.027015623842730305
Position 7416: 0.02169570794689417
Position 11246: 0.02114527970123365
Position 13400: 0.01795150592443727
Position 3364: 0.01677052530154865
Position 3313: 0.01665020920581026
Position 13133: 0.01520547208722933
Position 6574: 0.014120517575562742
Position 9947: 0.013318721907306425
Position 10546: 0.011655357506533362
Position 12211: 0.010349770241971814
Position 1009: 0.008712706942809293
Position 11157: 0.008155631599094841
Position 1868: 0.007309929979989047
Position 7123: 0.006806076459245768
Position 2070: 0.006724083420513708
Position 4080: 0.006628545168767036
Position 679: 0.00639451938321214
Position 1787: 0.006207187113295662
Position 3790: 0.0058158567110797015
Position 13198: 0.005361085105215522
Position 13157: 0.005236314382534357
Position 1912: 0.005143147136624843
Position 14697: 0.0048460626320173126
Position 4546: 0.0048266483860713956
Position 1083: 0.0047178821870459435
Position 2054: 0.004523987444276049
Position 2909: 0.0043067449522267084
Position 3743: 0.004265251354065708
Position 1052: 0.004150964524476654
Position 5848: 0.0040688574105039
Position 4008: 0.003984749316282402
Position 9999: 0.003551777403316743
Position 709: 0.003425458895392548
Position 974: 0.003121403518824468
Position 6741: 0.003008553085098676
Position 9521: 0.002973693347292151
Position 773: 0.0029535668854034514
Position 6290: 0.002914370738035421
Position 6287: 0.002867319143631338
Position 5772: 0.002853243190397091
Position 4100: 0.002834345076541464
Position 1765: 0.002607565591384939
Position 9588: 0.002349842817625167
Position 4051: 0.0023214953791047916
Position 8635: 0.0023128931963621933
Position 2646: 0.0022778531485826473
Position 8975: 0.0020791474066040342
Position 9158: 0.002072642337085754
Position 2116: 0.0019886320701696454
Position 7920: 0.0019759743245683975
Position 4381: 0.001955427061820755
Position 1408: 0.0019422791940063092
Position 10892: 0.0018355415110730832
Position 6791: 0.0018021546711629068
Position 4623: 0.001741869545700254
Position 8916: 0.0016872266134236808
Position 781: 0.0016544435386931999
Position 3138: 0.0016261384103203093
Position 5093: 0.0014166093792643305
Position 4968: 0.0013421521214274932
Position 5306: 0.0012769220660196654
Position 6149: 0.0012494809934265726
Position 573: 0.0012121071003643852
Position 5198: 0.0011259504402242092
Position 1344: 0.0011143275872765443
Position 2426: 0.0010757207956537927
Position 920: 0.001061126735961436
Position 1791: 0.0010419864731018625
Position 852: 0.0009433847685837832
Position 6550: 0.000869365706807721
Position 9366: 0.0008598397375019779
Position 3385: 0.0007739439279798048
Position 3868: 0.0007291142483052553
Position 1577: 0.0006871629021729538
Position 2843: 0.0006818769698884758
Position 1232: 0.0005956094720861058
Position 3345: 0.0005863127204005122
Position 2983: 0.0005663357186634459
Position 4918: 0.0005616507219158256
Position 1807: 0.0005360684389981051
Position 1880: 0.0005214699145480001
Position 1701: 0.0005084523077540571
Position 724: 0.00046962865328909034
Position 8203: 0.0004435278052610206
Position 5463: 0.00043786414264432067
Position 2248: 0.0004311610054418614
Position 2758: 0.0004239255773772235
Position 1605: 0.0004206925017404115
Position 4637: 0.0004055240189990716
Position 1722: 0.000345095354870541
Position 6050: 0.0003344934648383928
Position 2150: 0.0003273559176525176
Position 4405: 0.0003201956526271794
Position 7439: 0.0002977986498467391
Position 1311: 0.000292795695083852
Position 4865: 0.00028789996468105036
Position 5594: 0.00027975516761406317
Position 8786: 0.00027658653695856707
Position 4811: 0.000276577394448028
Position 2167: 0.00027237242995569865
Position 5489: 0.00026961312406046983
Position 5328: 0.00026951686383611085
Position 2956: 0.00026262741944168346
Position 1846: 0.00023482448234009344
Position 5063: 0.00021809560268057186
Position 1323: 0.0002022101092956539
Position 1026: 0.00019955676805502018
Position 338: 0.00018368017028366613
Position 1621: 0.00016505812427796147
Position 1817: 0.00016029174868170898
Position 3963: 0.00014466272759249362
Position 1559: 0.00011102905314174377
Position 1143: 0.00010346372188468622
Position 1056: 9.087783330697075e-05
Position 4312: 8.56969773115361e-05
Position 802: 7.932697754528492e-05
Position 6065: 7.696709624996538e-05
Position 1522: 6.724457192697776e-05
Position 3112: 6.430801805887225e-05
Position 5792: 6.28380009930499e-05
Position 810: 5.8400444907539056e-05
Position 1581: 5.723257726161811e-05
Position 932: 4.9769602388537066e-05
Position 2679: 4.5472585064438256e-05
Position 2706: 4.385052632471935e-05
Position 3008: 3.839919022060784e-05
Position 830: 3.7894156182606283e-05
Position 1204: 3.387867161156562e-05
Position 2298: 3.327394764919771e-05
Position 1705: 2.565579367135479e-05
Position 2291: 2.4891858467941356e-05
Position 1448: 2.2530709418970684e-05
Position 3711: 2.200171137141229e-05
Position 1935: 1.1745739447408703e-05
Position 1956: 1.15178568516157e-05
Position 1719: 6.982036983463148e-06
Position 2519: 6.623208963103938e-06
Position 1412: 5.033037406523654e-06
Position 1988: 5.008152713621464e-06
Position 412: 4.180514647740677e-06
Position 2604: 4.048968194505857e-06
Position 522: 2.792270476581723e-06
Position 1058: 2.543193882238004e-06
Position 376: 1.774082025302349e-06
Position 2490: 1.7506121215316147e-06
Position 437: 1.7438712877777987e-06
Position 1166: 1.3919684862270893e-06
Position 445: 1.3889916217806715e-06
Position 1153: 1.3126310737294837e-06
Position 1511: 1.303270170604092e-06
Position 1438: 1.2526551288636627e-06
Position 2072: 1.235591209848254e-06
Position 879: 1.1963770685837128e-06
Position 370: 1.1859054130701292e-06
Position 528: 1.0267009603308313e-06
Position 1984: 9.83747559035461e-07
Position 822: 8.386122668230301e-07
Position 2078: 7.166519931073959e-07
Position 349: 6.497802876015612e-07
Position 2573: 4.398242397697743e-07
Position 151: 4.075336062996345e-07
Position 546: 3.290147146353511e-07
Position 562: 2.9767630856730334e-07
Position 128: 2.421730759085639e-07
Position 130: 7.3941445573584e-08
Position 944: 6.76169727224467e-08
Position 387: 6.254029134255877e-08
Position 400: 4.511311459917255e-08
Position 194: 4.1365843704096204e-08
Position 352: 2.7722001154916174e-08
Position 96: 2.5636213323386327e-08
Position 90: 1.9416944506364667e-08
Position 92: 9.500731379587527e-09
Position 536: 3.73651542549296e-09
Position 306: 3.481579360309676e-09
Position 1421: 1.9381984130398908e-09
Position 103: 1.4166377375666892e-10
Position 382: 3.3302883908476506e-12
Position 425: 2.9115264308993715e-12
Position 291: 4.201085667938202e-17
Position 418: 1.86675463634592e-17
Position 265: 5.9429502840788734e-18
Position 204: 3.62763187830066e-18
Position 280: 1.4861790404198466e-18
Position 269: 7.760091731896258e-19
Position 288: 5.146874543764174e-20
Position 271: 4.450270352512653e-22
