Gene = H1FOO
Position 805: 1.2287511726677734e-07
Position 397: 5.6236734181416534e-08
Position 523: 5.47769571469945e-08
Position 404: 4.807149560785009e-08
Position 432: 3.859157387713889e-08
Position 144: 2.9467499813502872e-08
Position 1122: 2.296280726310107e-08
Position 789: 9.421892686807866e-09
Position 381: 8.358805755478759e-09
Position 969: 6.6911395527298275e-09
Position 505: 5.518204640081719e-09
Position 623: 5.191788823020926e-09
Position 606: 4.374560120397247e-09
Position 1295: 3.830478947778978e-09
Position 1528: 3.2643776385208374e-09
Position 20: 3.221737975589893e-09
Position 1164: 2.3595424838800865e-09
Position 547: 1.4988471272609793e-09
Position 1757: 1.0568797040351949e-10
Position 174: 1.7404250984909886e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 185: 0.8665869715152859
Position 7892: 0.5972786829449335
Position 5786: 0.5759870864396242
Position 7484: 0.4074294761712818
Position 7487: 0.3403050073372844
Position 7784: 0.30326634688730153
Position 5355: 0.3023293805706597
Position 5763: 0.28191359928220333
Position 4176: 0.18378762470940235
Position 2516: 0.13466124381244715
Position 2394: 0.1268277829606668
Position 4203: 0.11798335332774738
Position 7530: 0.10764368473514004
Position 1084: 0.07118136674378577
Position 6937: 0.05367286093389267
Position 2726: 0.035480971466760235
Position 2329: 0.03315368197056176
Position 196: 0.028191087750982082
Position 5115: 0.017152105963310918
Position 5790: 0.015543866154657705
Position 207: 0.010377316634441684
Position 218: 0.00989289388185645
Position 503: 0.009827081776082446
Position 4350: 0.009354964470497695
Position 7719: 0.007911314484714178
Position 2349: 0.007021800777711365
Position 3673: 0.0056198266068440755
Position 3434: 0.004771464777918343
Position 4314: 0.004532747696057854
Position 2996: 0.004525067310460199
Position 2370: 0.004467931498652779
Position 2297: 0.004271384222362141
Position 229: 0.004242908486939509
Position 631: 0.004080197922132933
Position 6963: 0.003316029675171039
Position 3658: 0.003281701162247336
Position 2534: 0.0032741803088882464
Position 8035: 0.0032058881350485674
Position 5380: 0.002979136635424385
Position 7849: 0.002893707725013349
Position 7825: 0.0028051683912098256
Position 1871: 0.002744836252082209
Position 7669: 0.002446473756851903
Position 3400: 0.0023917840787916695
Position 5032: 0.0023072493980433894
Position 5979: 0.0019527396164726073
Position 2271: 0.0017633655695709774
Position 2367: 0.0016887369003703839
Position 7925: 0.0015126712969174862
Position 3695: 0.001493550086713897
Position 4615: 0.0014249709796582068
Position 6097: 0.0012762125928382447
Position 240: 0.0011706992181265898
Position 2666: 0.0011539748498114806
Position 7457: 0.00110282008404106
Position 5924: 0.001096033250645898
Position 3699: 0.0010511632318474567
Position 3954: 0.0010388911903866107
Position 4594: 0.0009616180578975924
Position 4280: 0.0009257186870756548
Position 5180: 0.0009168772216642249
Position 4340: 0.000900484172400056
Position 2022: 0.0008964095015802183
Position 2082: 0.0008912790819704396
Position 2780: 0.0008300021165874982
Position 7642: 0.0008172657086476541
Position 3548: 0.0008064635728658378
Position 5183: 0.0007925932541074634
Position 5309: 0.0007838469415532841
Position 6251: 0.000750260876916809
Position 4370: 0.0007358297400826354
Position 251: 0.0007281715835298254
Position 5140: 0.0007182120588826585
Position 850: 0.000630536141125885
Position 584: 0.0005330406437202619
Position 6803: 0.0005321168017955235
Position 400: 0.0005251983409382026
Position 1108: 0.0004896782625704675
Position 7369: 0.00048121801634229313
Position 5848: 0.00047443716362723386
Position 521: 0.00038874797433652633
Position 4423: 0.0003858581275138624
Position 8039: 0.00036946718586871956
Position 7216: 0.00036540117829145203
Position 7928: 0.00036205373822686374
Position 7325: 0.00033385981213921627
Position 7859: 0.0003152796003988489
Position 4116: 0.00029946910550055557
Position 3317: 0.0002938341626601039
Position 465: 0.00028882632978024223
Position 1132: 0.0002793984074895213
Position 6385: 0.0002566940276950468
Position 3636: 0.0002559423674753532
Position 1063: 0.0002494080843456336
Position 3737: 0.000249135727125319
Position 4292: 0.000235812299341267
Position 5035: 0.00021386197162017852
Position 1059: 0.00020737305294870207
Position 7074: 0.00020663847339975558
Position 978: 0.0002020831248390491
Position 6792: 0.00018791326313330882
Position 870: 0.00017089671968790755
Position 7724: 0.00016999697547594503
Position 541: 0.0001476924576203309
Position 2538: 0.00014145583103832685
Position 1105: 0.00013527023640730638
Position 7898: 0.00013426076671456307
Position 6943: 0.0001223439604394492
Position 8084: 0.00012231865757012444
Position 471: 0.00011654870218192224
Position 1891: 0.00010726749185674961
Position 999: 0.00010331891828221358
Position 1867: 9.838635215847202e-05
Position 692: 8.744520314359628e-05
Position 4206: 8.70349101664869e-05
Position 2357: 8.512770003097264e-05
Position 8062: 7.78464858554766e-05
Position 2814: 7.228525025276659e-05
Position 6626: 6.57935280432521e-05
Position 7159: 5.412310655993313e-05
Position 1482: 5.136068556156669e-05
Position 7997: 5.088108291336071e-05
Position 1303: 4.994422692764458e-05
Position 561: 4.918306454863773e-05
Position 2585: 4.5271600758671706e-05
Position 687: 3.9394550703562324e-05
Position 5642: 3.8623970102473375e-05
Position 288: 3.051827496503398e-05
Position 885: 2.951695121397126e-05
Position 4835: 2.94408069850142e-05
Position 645: 2.7425278598661287e-05
Position 4934: 2.7251973205462755e-05
Position 1160: 2.123582497988253e-05
Position 901: 2.1234002989606728e-05
Position 965: 1.667271007073602e-05
Position 547: 1.586687026905857e-05
Position 258: 1.3909580896313134e-05
Position 908: 1.3194643568747945e-05
Position 1678: 1.3078318326279774e-05
Position 1002: 1.258639861892281e-05
Position 1088: 9.611908671130447e-06
Position 1502: 9.386438191421793e-06
Position 4752: 9.292770970276344e-06
Position 2032: 8.867221997240496e-06
Position 1626: 8.801985434911878e-06
Position 2964: 8.485804442539697e-06
Position 3197: 8.270123311612959e-06
Position 2058: 6.9506091527884235e-06
Position 904: 5.849520172385193e-06
Position 1258: 5.807019869823502e-06
Position 941: 5.75457386114655e-06
Position 1398: 5.554680944114488e-06
Position 1164: 5.454614316640884e-06
Position 912: 5.3712815649736984e-06
Position 532: 4.7221505874245565e-06
Position 773: 4.58481831558485e-06
Position 3354: 4.461064056189006e-06
Position 1941: 4.181744902169647e-06
Position 1793: 3.7688581130536867e-06
Position 1202: 3.7172480265960737e-06
Position 1281: 3.252978263264484e-06
Position 1024: 3.240955361109277e-06
Position 906: 3.185607378518978e-06
Position 371: 2.947379538779819e-06
Position 301: 2.8717894558154155e-06
Position 450: 2.289164948417678e-06
Position 348: 1.9656780035692345e-06
Position 1018: 1.94603747832216e-06
Position 1200: 1.729292968815144e-06
Position 834: 1.6885898077506283e-06
Position 765: 1.5084935522465062e-06
Position 1965: 1.3732848601620192e-06
Position 1263: 1.3179028745017636e-06
Position 2299: 1.2866924142729582e-06
Position 1195: 1.2859997525885075e-06
Position 1395: 1.247363375497393e-06
Position 1223: 1.1676088702639707e-06
Position 2235: 9.395503133646334e-07
Position 739: 7.087629668524126e-07
Position 1499: 4.862722767908129e-07
Position 794: 4.532923144261829e-07
Position 428: 1.7065157376645947e-07
Position 290: 1.3796599835254403e-07
Position 923: 8.489953894655198e-08
Position 698: 7.750525413013981e-08
Position 647: 6.015612228012214e-08
Position 305: 5.935340937104723e-08
Position 407: 4.4263384136625376e-08
Position 723: 3.92267320728228e-08
Position 661: 3.4868720813149257e-08
Position 411: 3.026786717105803e-08
Position 377: 2.3447265786267455e-08
Position 1158: 1.7306380417903095e-08
Position 432: 1.4044035955229134e-08
Position 453: 1.1841715646605321e-08
Position 418: 1.0377250592601074e-08
Position 653: 1.0023707326749766e-08
Position 666: 6.807968473860437e-09
Position 663: 6.151565140751895e-09
Position 1032: 5.7373554645191674e-09
Position 1638: 4.5743561460164424e-09
Position 749: 3.6832006013640767e-09
Position 1689: 3.311220081599116e-09
Position 947: 2.576463161515171e-09
Position 706: 2.258508093297122e-09
Position 1595: 2.195223166062319e-09
Position 1563: 2.0892900057819866e-09
Position 709: 1.9666096659297247e-09
Position 1670: 1.5792910856395254e-09
Position 830: 1.3604400465505348e-09
Position 876: 1.2743937146829184e-09
Position 811: 1.1841024767839114e-09
Position 1338: 8.866433094637112e-10
Position 309: 2.586369557161593e-10
Position 361: 1.2467080513814367e-10
Position 266: 1.060621649798882e-10
Position 353: 7.137991362246428e-11
Position 355: 2.5235116425319756e-11
Position 1585: 1.3360129462163573e-11
Position 656: 6.548637495764361e-12
Position 438: 4.1479329726444665e-12
Position 314: 1.6346376859614346e-12
Position 781: 5.335853678126303e-13
Position 318: 1.5463540275985296e-13
Position 131: 2.549537089940147e-14
Position 92: 1.127762130663813e-14
Position 88: 2.213310724339509e-15
Position 110: 1.5604894986864495e-16
Position 101: 6.309276090314418e-17
Position 106: 2.3500117321307752e-17
Position 103: 4.0111458136138495e-18
Position 97: 1.5882684539610985e-18
