Gene = POC5
Position 1574: 1.8057311659709352e-05
Position 27837: 1.5719741583536756e-05
Position 611: 1.4369485316835384e-05
Position 28413: 1.4081850205188644e-05
Position 1015: 1.2111954459654913e-05
Position 27: 1.1990080471730904e-05
Position 1454: 1.0010226579127452e-05
Position 327: 7.614598610670182e-06
Position 28419: 6.072176314599192e-06
Position 295: 5.985670122494076e-06
Position 989: 5.704212219296926e-06
Position 652: 4.197377992004626e-06
Position 1386: 4.183511047407466e-06
Position 1017: 3.915542911580159e-06
Position 1599: 3.249205424896276e-06
Position 776: 2.544292401817788e-06
Position 57: 2.3483152498489805e-06
Position 715: 2.334286600886129e-06
Position 1292: 1.803955413176317e-06
Position 80: 1.6115565534740075e-06
Position 682: 8.759279936295482e-07
Position 450: 7.3842937406301e-07
Position 149: 4.874169873695262e-07
Position 453: 2.540031138012516e-07
Position 261: 2.4640215337083426e-07
Position 206: 2.2891199269478023e-07
Position 738: 1.343609854558114e-07
Position 1138: 7.839696144191144e-08
Position 644: 6.253397658727431e-08
Position 47: 6.024302092217828e-08
Position 306: 4.732950078346896e-08
Position 1190: 3.0521761939673616e-08
Position 1163: 2.8731344247280117e-08
Position 83: 1.749638198111348e-08
Position 391: 1.2299080038575196e-08
Position 230: 1.2214898976223835e-08
Position 247: 5.687878035255713e-09
Position 555: 4.896793204140216e-09
Position 596: 4.811217507359892e-09
Position 1493: 9.811710094780197e-10
Position 343: 3.65102911947152e-10
Position 259: 1.9683966620265973e-10
Position 309: 4.6677579299461314e-11
Position 68: 5.31436386160287e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 26918: 0.9943074408358652
Position 28315: 0.9284532088377454
Position 11693: 0.9213641583738416
Position 39530: 0.8834488913256684
Position 14334: 0.77930548049359
Position 21230: 0.7016743742449199
Position 20721: 0.6587865196316346
Position 4815: 0.6498554448444763
Position 5255: 0.6300313554890868
Position 42902: 0.5857339871562834
Position 4529: 0.517305035925323
Position 14670: 0.4753913469005591
Position 25008: 0.4482038090790796
Position 28114: 0.40754044331757205
Position 32080: 0.3461926468636813
Position 14760: 0.33076304251408445
Position 287: 0.2829843953955301
Position 16696: 0.27865617456897157
Position 33271: 0.26599986177531915
Position 27801: 0.24711130053300906
Position 32101: 0.24491938763908452
Position 9605: 0.24358193698173694
Position 41220: 0.23147954824339004
Position 4388: 0.21569886571843974
Position 6555: 0.2004997846850171
Position 4418: 0.1612785632898511
Position 32131: 0.1561792768007292
Position 27330: 0.14664512831906762
Position 3850: 0.14039561033051284
Position 22649: 0.13768666632436688
Position 4785: 0.13381202601463316
Position 35919: 0.12636770274668802
Position 14648: 0.10784074291101134
Position 18353: 0.08556589518337777
Position 31211: 0.08398456993886642
Position 9926: 0.08305609099682694
Position 41433: 0.08265327834952811
Position 31996: 0.08036550113271815
Position 12725: 0.07359715986117646
Position 24980: 0.07054505844656506
Position 2561: 0.06940233766586001
Position 4214: 0.0659469543542459
Position 1657: 0.06487573372334984
Position 18310: 0.0623630963912455
Position 40682: 0.06222934342947396
Position 4926: 0.06079778909112642
Position 4070: 0.05785717790594833
Position 21551: 0.05782393896994813
Position 14568: 0.05556582597082384
Position 29856: 0.05505154698690874
Position 15164: 0.05488195965112213
Position 2564: 0.054003684467847334
Position 36460: 0.05373622719339118
Position 7386: 0.05076245141941622
Position 2534: 0.04966929935308701
Position 22586: 0.04295722224608814
Position 3916: 0.03982745963684567
Position 20544: 0.039242075446707464
Position 37670: 0.03607155441337813
Position 11272: 0.035439743785694776
Position 27964: 0.03445622695260897
Position 13864: 0.0343814742440981
Position 40661: 0.03322911938798578
Position 4496: 0.03253306597913185
Position 34421: 0.032532997730225076
Position 18247: 0.03146176198259809
Position 29161: 0.02849500611295713
Position 9135: 0.028475150533748324
Position 37039: 0.027440641033857627
Position 761: 0.026821762949581714
Position 14287: 0.025050386654910935
Position 39843: 0.024389727502578375
Position 28012: 0.02282208502008839
Position 15477: 0.02241613433958899
Position 6822: 0.022403230142426726
Position 4996: 0.022238658655392568
Position 40998: 0.02198092129339782
Position 27933: 0.021651522710824714
Position 38038: 0.02046445109980897
Position 892: 0.02017604393957124
Position 32047: 0.01977106454597749
Position 31147: 0.019303287141033503
Position 29108: 0.0188404990805261
Position 4371: 0.018580562822283615
Position 1697: 0.018095181404404605
Position 20962: 0.0169899191893251
Position 15538: 0.01697806367302928
Position 42886: 0.016750205484560188
Position 20680: 0.01597994506760279
Position 5430: 0.015498337154046818
Position 5029: 0.015076775584627293
Position 41708: 0.014406027628008588
Position 28020: 0.01425563486783793
Position 14371: 0.014199248263042585
Position 28263: 0.013232928076407234
Position 2616: 0.013230348661539527
Position 21371: 0.012941703433312511
Position 5057: 0.012781209087738516
Position 41688: 0.012766424996564702
Position 9970: 0.012255044921782145
Position 40160: 0.011883674040476203
Position 33242: 0.010595901897316575
Position 27748: 0.01052298462783272
Position 15192: 0.010176614163980099
Position 32242: 0.009996365122457383
Position 4990: 0.009904977776046847
Position 28881: 0.009508620582021763
Position 3699: 0.009474822552899113
Position 43135: 0.009465039602638017
Position 8272: 0.00901310915551632
Position 7269: 0.00899508307185852
Position 9639: 0.008943387151396203
Position 13833: 0.008569415506527773
Position 28821: 0.008394157370673406
Position 15205: 0.00832326570878746
Position 14999: 0.00827078479587524
Position 37146: 0.008019403204536594
Position 32170: 0.007941924285716186
Position 719: 0.007598694030929758
Position 24515: 0.007411234044146205
Position 14672: 0.00702015274815805
Position 18090: 0.007017888107674669
Position 8118: 0.007004741690088758
Position 4286: 0.006926021297079057
Position 43311: 0.006856613347921278
Position 555: 0.006751971456587994
Position 8385: 0.006568010836222923
Position 17035: 0.006530798026241039
Position 9811: 0.006523744335204578
Position 15380: 0.006438874125033683
Position 8162: 0.0062375621636128345
Position 4729: 0.005874928265268845
Position 4764: 0.005854531204027253
Position 9833: 0.005811725309636293
Position 27763: 0.005746992627730345
Position 30055: 0.0056288780988542385
Position 2645: 0.00560646066505631
Position 23307: 0.005502511135284885
Position 31042: 0.005334702381309262
Position 23923: 0.005320722074673114
Position 10159: 0.005248660080002595
Position 15051: 0.00523770929193164
Position 5636: 0.005212425047991978
Position 601: 0.00512165634703382
Position 42564: 0.004973857070986117
Position 3785: 0.004969088373755752
Position 28787: 0.004967395978348821
Position 40028: 0.004905770951098474
Position 15613: 0.004421379141961923
Position 30152: 0.00438557239227301
Position 6456: 0.0043464829899555295
Position 700: 0.004228651819845158
Position 5517: 0.004036055714059307
Position 1434: 0.0040164355685282345
Position 12110: 0.003931861132933457
Position 36163: 0.0038806141603101186
Position 5505: 0.003687606628066649
Position 28818: 0.0036415280533694215
Position 28740: 0.003539959304048793
Position 3722: 0.0035367334623053618
Position 29261: 0.003449559653797609
Position 13860: 0.0032489508813727135
Position 21159: 0.0031979587037410887
Position 16404: 0.0031972290308665517
Position 15325: 0.003126426195673878
Position 1473: 0.0031180140326257104
Position 10547: 0.003093852551104915
Position 23944: 0.0030652447396665753
Position 2747: 0.0029535475539569185
Position 6560: 0.0029075212561680826
Position 28582: 0.0028924249959099255
Position 31321: 0.0027828361656803934
Position 7061: 0.00250699295455201
Position 2736: 0.002504575469440828
Position 5671: 0.002414280692221636
Position 41471: 0.0023876468464995994
Position 10589: 0.002329135737935306
Position 5196: 0.002317587810404957
Position 23559: 0.002304866714878602
Position 15254: 0.0022805807558144227
Position 18823: 0.002218842793524719
Position 15387: 0.0021157761733256388
Position 28618: 0.0020922999193505637
Position 6897: 0.0020109736098377962
Position 37852: 0.001958879862066356
Position 41911: 0.001957611176695314
Position 31901: 0.0019271479678372578
Position 11557: 0.0019073594344657815
Position 1891: 0.001899902883998088
Position 2033: 0.0018708047918674243
Position 18077: 0.0017692687460293878
Position 21667: 0.0016862040442009046
Position 27336: 0.001587592546507548
Position 29385: 0.001548893973632316
Position 16737: 0.0015400353717947921
Position 2579: 0.0014914326529122748
Position 39928: 0.0014823070309133623
Position 37956: 0.0014251277910943493
Position 318: 0.0013996087726074573
Position 1948: 0.001399317461220955
Position 723: 0.0013846653656353158
Position 14962: 0.001334757212489241
Position 5269: 0.0013170984540030648
Position 2773: 0.0011334577300502404
Position 29081: 0.0010177105487970894
Position 14994: 0.0010157717448998202
Position 40942: 0.000986328566056439
Position 5473: 0.0009757489567589282
Position 27304: 0.0009691653946389426
Position 40804: 0.0009568578084078752
Position 6399: 0.0008956401239557832
Position 40657: 0.0008683043014979162
Position 481: 0.0008525870434984588
Position 857: 0.0008286798869860534
Position 15072: 0.0007914904529245442
Position 5074: 0.0007642261602589241
Position 33646: 0.0007382987304027279
Position 40205: 0.0006844722807196526
Position 40393: 0.0006837287570540117
Position 16304: 0.0006623779764091696
Position 2682: 0.0006482384231794991
Position 16807: 0.0006436249613039225
Position 16230: 0.0006347122555630817
Position 5658: 0.0006236088711621052
Position 41356: 0.0006162686713345437
Position 4152: 0.0006122760893889907
Position 1082: 0.0005912481381571248
Position 860: 0.000586208655884516
Position 1986: 0.0005838398334104991
Position 27277: 0.0005319842718586239
Position 22018: 0.0005091385842283339
Position 28548: 0.0004997115347825033
Position 5292: 0.00048948422173272
Position 28567: 0.0004882503192880311
Position 18889: 0.0004781351487626636
Position 38000: 0.00043087985317625497
Position 16022: 0.0003751615065783746
Position 1015: 0.0003694671606969356
Position 348: 0.00036451925533416673
Position 35501: 0.0003610061516352664
Position 33783: 0.00034516148738014506
Position 808: 0.0003448379573126406
Position 28564: 0.00034388217914775376
Position 6112: 0.0003227116840417823
Position 21972: 0.00029256521532038896
Position 35736: 0.00021321574014010396
Position 15427: 0.00020735552121697049
Position 35683: 0.00019616205596467582
Position 3557: 0.0001822803031650178
Position 4852: 0.0001593274968915851
Position 2661: 0.0001523160843384844
Position 35006: 0.00014371787795594587
Position 27553: 0.00014276284657171426
Position 27198: 0.00014205992625148688
Position 303: 0.00014020371946212774
Position 32817: 0.00013368518768544334
Position 5996: 0.00013212772707068404
Position 1063: 0.00013172109131760084
Position 958: 0.00013157787763782108
Position 8352: 0.00012745498882140764
Position 28671: 0.00012294182462651196
Position 8401: 0.00012222827915367437
Position 1719: 0.0001179758709729653
Position 6791: 0.00010505305605732745
Position 1345: 0.00010332918138185719
Position 27172: 0.00010325558555401382
Position 1131: 9.879694928202395e-05
Position 28767: 9.814390486300149e-05
Position 955: 9.791108280767047e-05
Position 5276: 9.491267021057575e-05
Position 32852: 7.554581277284218e-05
Position 5566: 7.400239794238454e-05
Position 4733: 6.821295643526309e-05
Position 1571: 5.202947589106207e-05
Position 4216: 4.926293923432829e-05
Position 921: 4.8531673508226505e-05
Position 5209: 4.453569214515853e-05
Position 1591: 4.451974457459299e-05
Position 30561: 3.468041981947557e-05
Position 1751: 3.332886890911822e-05
Position 2067: 3.2933349300689065e-05
Position 28512: 2.7245744971405847e-05
Position 28458: 1.776361659229527e-05
Position 340: 1.765152641296296e-05
Position 32348: 1.4785883929994068e-05
Position 898: 1.3260055217250004e-05
Position 6557: 1.3241066762119983e-05
Position 29233: 1.1449724527270177e-05
Position 2086: 1.1017648079971807e-05
Position 327: 8.775256926965798e-06
Position 763: 8.241972206287116e-06
Position 29787: 7.973664643640146e-06
Position 30502: 6.203135604794351e-06
Position 6760: 5.969777307249896e-06
Position 30185: 5.292323726221306e-06
Position 31755: 5.27073070957178e-06
Position 826: 4.281076917152857e-06
Position 766: 4.191958458467367e-06
Position 28487: 3.442224079219765e-06
Position 4788: 2.5416669951116453e-06
Position 644: 1.9591721950316323e-06
Position 116: 1.8197829367519985e-06
Position 1214: 1.3176374443410404e-06
Position 295: 8.932003131893572e-07
Position 398: 5.907725755715168e-07
Position 596: 5.843738339004972e-07
Position 1301: 5.768511335678494e-07
Position 1135: 4.6829898671574396e-07
Position 810: 3.8895111511400695e-07
Position 465: 2.2005493150267478e-07
Position 461: 6.694766135033954e-08
Position 1664: 6.466426224628993e-08
Position 247: 4.457916999641799e-08
Position 400: 4.109902512440605e-08
Position 445: 3.498501587157896e-08
Position 5524: 2.483326809791783e-08
Position 923: 1.8390677604812893e-08
Position 352: 1.693386386650956e-08
Position 776: 9.511108461031703e-09
Position 354: 8.061841852701196e-09
Position 1030: 7.59141399776752e-09
Position 605: 7.505478748792407e-09
Position 494: 7.222750051420273e-09
Position 94: 4.8118277994703646e-09
Position 424: 3.818707140093772e-09
Position 735: 2.5932642915157333e-09
Position 365: 1.7138692918541048e-09
Position 623: 1.3226784790923526e-09
Position 140: 1.167132948531315e-09
Position 987: 9.068408450649621e-10
Position 358: 6.01250096988167e-10
Position 186: 4.785240703442835e-10
Position 368: 4.179058298466421e-10
Position 132: 4.0976859076960134e-10
Position 183: 3.3301654925800425e-10
Position 198: 2.3082589602989402e-10
Position 230: 2.169529496945319e-10
Position 227: 2.023543598978637e-10
Position 167: 1.6549982841399966e-10
Position 1044: 9.680576780032069e-11
Position 372: 8.892563443143834e-11
Position 134: 3.30777022442663e-11
Position 362: 2.137935830629779e-11
Position 239: 1.7372609915354945e-11
Position 617: 8.387734836931385e-12
Position 382: 4.000819734180801e-12
Position 146: 2.2501179727884706e-12
Position 149: 8.659043471670186e-13
Position 142: 1.9678889867077166e-13
Position 235: 1.6529592006128381e-15
