Gene = BRIX1
Position 1266: 0.00024075388066901088
Position 10481: 0.00021980573680694147
Position 2150: 0.00021664426233276277
Position 7587: 0.0002089668612964144
Position 5270: 0.00019576648446469402
Position 9620: 0.00019326909183966807
Position 8798: 0.0001897951678687015
Position 9547: 0.00017979471630346603
Position 6855: 0.00017631806404873828
Position 834: 0.00017034486109576967
Position 9343: 0.00016080899714548827
Position 2235: 0.0001485597278047996
Position 3285: 0.00014207427981017507
Position 10292: 0.00014127413970046202
Position 4731: 0.0001391946999731393
Position 3780: 0.00013917971086556787
Position 2434: 0.00013799392927712898
Position 7572: 0.00013750372964557953
Position 7363: 0.00013603359084917113
Position 10361: 0.00013001149916228347
Position 7923: 0.00012443655693898103
Position 1823: 0.00012201951596804846
Position 8767: 0.00011996086191450999
Position 9298: 0.00011642002096663668
Position 7583: 0.00011223928050360229
Position 2687: 0.0001120542176670796
Position 2865: 9.411434948203264e-05
Position 402: 9.297728466665543e-05
Position 905: 9.119712523415878e-05
Position 685: 8.989432846432032e-05
Position 3065: 8.46548761944245e-05
Position 10073: 8.318144251909953e-05
Position 1270: 7.54830604039713e-05
Position 1214: 7.19510511374026e-05
Position 2451: 6.9701206836994e-05
Position 2193: 6.754838907815371e-05
Position 4105: 6.70991575062451e-05
Position 620: 6.70789918242678e-05
Position 599: 6.592759223600082e-05
Position 10052: 6.348139940673609e-05
Position 3871: 6.33076103469662e-05
Position 7239: 6.300504458566026e-05
Position 2247: 6.236829345615133e-05
Position 1531: 6.225175840234781e-05
Position 3249: 5.7340413294620644e-05
Position 2881: 5.478414702870837e-05
Position 2042: 5.2931584060860655e-05
Position 8736: 4.896208878046779e-05
Position 884: 4.163989980455077e-05
Position 10601: 3.771436742353536e-05
Position 1871: 3.653273962404677e-05
Position 7451: 3.632831403565613e-05
Position 2364: 3.2986497683365255e-05
Position 2536: 3.267755573541506e-05
Position 2340: 3.21214482682633e-05
Position 2449: 3.1527869660196224e-05
Position 9098: 3.136482838478699e-05
Position 3275: 3.053014369595527e-05
Position 8501: 2.8804137522167696e-05
Position 3046: 2.8195481016538077e-05
Position 1844: 2.7995847799506243e-05
Position 806: 2.6936741619719938e-05
Position 10420: 2.3775865224844785e-05
Position 8468: 2.335547740980627e-05
Position 1561: 2.3211847029887143e-05
Position 7454: 2.3188573550068003e-05
Position 3096: 2.1897575821205812e-05
Position 2497: 2.136848047737098e-05
Position 152: 2.05250242012871e-05
Position 3099: 1.898712536337331e-05
Position 7536: 1.7934277019176354e-05
Position 2171: 1.7865972729422058e-05
Position 185: 1.774781534177596e-05
Position 767: 1.731552085958898e-05
Position 1334: 1.5815753185122368e-05
Position 2653: 1.5397457605233222e-05
Position 8112: 1.53256610765867e-05
Position 1253: 1.489360903419217e-05
Position 4154: 1.248286680026049e-05
Position 1631: 1.2449593543093791e-05
Position 1712: 1.1828948835249346e-05
Position 3348: 1.1801316031015308e-05
Position 757: 1.0316654110927258e-05
Position 2936: 9.510458758809816e-06
Position 1237: 9.07350727626941e-06
Position 2299: 8.737987104529681e-06
Position 1636: 8.323185209168323e-06
Position 2494: 8.234086551595026e-06
Position 2322: 7.64125917670803e-06
Position 4190: 7.5963086402593695e-06
Position 8077: 7.1899390779266445e-06
Position 2528: 7.060998241325768e-06
Position 678: 7.03419921653936e-06
Position 1947: 6.752664635745312e-06
Position 1165: 5.409178705535167e-06
Position 1829: 4.503917727264309e-06
Position 2026: 4.420919881275947e-06
Position 2405: 3.3884232740854313e-06
Position 1389: 3.300119840380648e-06
Position 3376: 2.2631083870011804e-06
Position 228: 2.162000000053052e-06
Position 4062: 1.5378303980651708e-06
Position 407: 1.2380186257611234e-06
Position 2821: 8.156901966833053e-07
Position 2912: 7.68716691335489e-07
Position 3289: 5.729717027469474e-07
Position 9217: 2.830829116960726e-07
Position 1112: 2.5232134479678937e-07
Position 1224: 1.8070208248549004e-07
Position 3408: 1.4988654296070948e-07
Position 1231: 1.3802614416325286e-07
Position 1274: 1.212799563166713e-07
Position 8165: 1.203318050223621e-07
Position 1011: 1.0750325889924177e-07
Position 1094: 9.544768010239821e-08
Position 8137: 9.180150709873543e-08
Position 1289: 8.523570416590123e-08
Position 297: 7.171454099730323e-08
Position 919: 5.405885648115105e-08
Position 248: 4.469016043328753e-08
Position 336: 4.286872314341095e-08
Position 471: 3.8406190471936326e-08
Position 310: 3.7137360459238744e-08
Position 236: 3.613969090205506e-08
Position 1090: 2.94525013038019e-08
Position 836: 2.7183191042951566e-08
Position 435: 2.6744332857924654e-08
Position 776: 2.3966504960630878e-08
Position 521: 2.31319196164606e-08
Position 782: 1.7471571540465467e-08
Position 468: 1.7392595856193065e-08
Position 362: 1.6868040326194038e-08
Position 333: 1.6226968831804208e-08
Position 1342: 1.5578216785847567e-08
Position 1027: 1.5207321921703228e-08
Position 617: 1.2517936441308536e-08
Position 909: 1.1938295482840427e-08
Position 1497: 9.658680312769326e-09
Position 1423: 9.1766650631111e-09
Position 1590: 9.000444046867331e-09
Position 507: 7.268753312704642e-09
Position 281: 5.814001669604697e-09
Position 193: 4.910121735901045e-09
Position 450: 4.781186279334388e-09
Position 1032: 3.882550739495559e-09
Position 923: 3.8159214868487e-09
Position 1440: 3.6469753059203115e-09
Position 1670: 3.107343186531108e-09
Position 342: 2.7852080957738312e-09
Position 525: 1.9999824594945304e-09
Position 393: 1.9074085846332057e-09
Position 379: 1.8285524567703637e-09
Position 1796: 1.7335581846080337e-09
Position 317: 1.6303388222237534e-09
Position 1793: 1.581793494864417e-09
Position 377: 1.5111398858430484e-09
Position 1748: 1.4308816470823839e-09
Position 1761: 1.3469438213716505e-09
Position 239: 1.1940861854258793e-09
Position 269: 8.248542236400122e-10
Position 127: 8.248538385763903e-10
Position 482: 7.970486805990355e-10
Position 323: 5.884480234310584e-10
Position 202: 5.617379531946462e-10
Position 299: 4.892729156576186e-10
Position 413: 4.850858789181672e-10
Position 958: 4.604345795709253e-10
Position 455: 4.567530151469506e-10
Position 78: 4.5327985317620715e-10
Position 416: 4.288427195485678e-10
Position 443: 4.162470793443534e-10
Position 357: 3.9520703793699917e-10
Position 123: 3.8296160476727046e-10
Position 187: 3.2248358115273355e-10
Position 196: 2.7685806750154795e-10
Position 97: 2.729811730684106e-10
Position 486: 2.1836834995333748e-10
Position 473: 1.8922701527101623e-10
Position 92: 1.629241119698104e-10
Position 83: 1.4062986763505046e-10
Position 424: 1.2994252076139432e-10
Position 112: 9.888016233168636e-11
Position 489: 8.80363384341814e-11
Position 101: 8.442187602182032e-11
Position 256: 6.033492917951376e-11
Position 344: 5.6905284624897366e-11
Position 283: 3.887578848794702e-11
Position 132: 3.513078672931789e-11
Position 476: 3.0425147930171276e-11
Position 274: 2.7755612170290706e-11
Position 313: 2.1270007654980103e-11
Position 206: 2.090878495747628e-11
Position 136: 1.963512217416127e-11
Position 1013: 1.7244787526120116e-11
Position 942: 4.850352151902522e-12
Position 94: 4.77349956163062e-12
Position 493: 4.368091154397561e-12
Position 528: 9.090343551686151e-13
Position 204: 4.61983871157804e-13
Position 491: 4.55375435003099e-13
