Gene = ATPAF1
Position 801: 2.535182000796209e-05
Position 477: 2.481326061230135e-05
Position 2716: 2.4779027923254076e-05
Position 28: 2.2843636517114544e-05
Position 1487: 2.0830498562298137e-05
Position 324: 1.8493522771716392e-05
Position 144: 1.8470535131637358e-05
Position 18362: 1.7869609251269478e-05
Position 1370: 1.7457851557043046e-05
Position 1524: 1.5700103367322984e-05
Position 18285: 1.4788104660893424e-05
Position 3300: 1.4680958130347497e-05
Position 147: 1.0968178916117474e-05
Position 1892: 1.0654911176693323e-05
Position 2244: 9.039819046174173e-06
Position 1081: 8.754054183835598e-06
Position 16516: 8.490904131496049e-06
Position 540: 7.682820137547673e-06
Position 3151: 7.092675342313813e-06
Position 798: 6.478610802232265e-06
Position 1598: 5.0254516311750885e-06
Position 1937: 5.025128374239788e-06
Position 1861: 4.314357001217952e-06
Position 613: 2.619171550676742e-06
Position 3575: 2.0945584895038464e-06
Position 141: 1.6623078663249874e-06
Position 1479: 1.6064221874996358e-06
Position 5013: 7.646983096180583e-07
Position 975: 6.589318378550882e-07
Position 982: 3.3716589228394654e-07
Position 952: 1.9830745507534915e-07
Position 16183: 1.8878016771362737e-07
Position 1190: 1.4607924495022774e-07
Position 517: 3.812775694533229e-08
Position 1334: 3.4150620822273814e-08
Position 627: 1.6481435403661006e-08
Position 572: 1.1624715556895996e-08
Position 492: 9.149441157439e-09
Position 248: 8.789713535714852e-09
Position 585: 8.165571582133394e-09
Position 246: 6.277072642312722e-09
Position 570: 2.8978548001442547e-09
Position 617: 1.265134178046074e-09
Position 1185: 4.098886247164091e-11
Position 1075: 1.482086573864946e-11
Position 267: 1.1075303860099979e-13
Position 497: 2.397805972981304e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 32483: 0.987350404964239
Position 34625: 0.826295561199542
Position 3364: 0.8036946374925461
Position 14586: 0.774391204372311
Position 10264: 0.7621979528324232
Position 3089: 0.5979966204551559
Position 4530: 0.5883887411215016
Position 35597: 0.5875914607083929
Position 15797: 0.5257025759150357
Position 15825: 0.467456983910492
Position 9716: 0.4470488078279363
Position 1986: 0.3658361621038491
Position 3041: 0.3272699031431133
Position 14849: 0.23807468997475226
Position 1740: 0.21028544368731814
Position 9992: 0.20324074708229597
Position 3630: 0.175113224133597
Position 2354: 0.08837979945006373
Position 2623: 0.06981045436659995
Position 14491: 0.06665983469535279
Position 4237: 0.06595110597876058
Position 10417: 0.06009252615966046
Position 14125: 0.04831581677240745
Position 3608: 0.03887268596366225
Position 13601: 0.035973860044411145
Position 2478: 0.028650989592938336
Position 2263: 0.02837668963668618
Position 13362: 0.025631450047839656
Position 33866: 0.025319252719241958
Position 3012: 0.025102984996446986
Position 2049: 0.02406044915700573
Position 3668: 0.023752751946530034
Position 1061: 0.02338260578886437
Position 6238: 0.02335632689329335
Position 2451: 0.01989955362519542
Position 6706: 0.01958090943050923
Position 11028: 0.018055044345555795
Position 1719: 0.01789603611800589
Position 6658: 0.016173193335701518
Position 4117: 0.015566760260606223
Position 2939: 0.013722195011986502
Position 1402: 0.0128271915248897
Position 2649: 0.01219405477135383
Position 1002: 0.009287275624952625
Position 9944: 0.008359877977054935
Position 701: 0.00745675493606316
Position 2699: 0.0072536873106916625
Position 902: 0.006905927969936637
Position 6412: 0.006889677215919489
Position 1704: 0.0065774124859948
Position 3614: 0.006416087345178578
Position 15530: 0.005884362325851782
Position 11044: 0.005502731036999247
Position 2100: 0.005396079493641983
Position 1753: 0.005214939810159153
Position 3275: 0.005047925769731729
Position 10190: 0.004892248780156143
Position 2996: 0.0047543085993031736
Position 15119: 0.0045263030792318465
Position 8507: 0.004465773027746303
Position 3578: 0.004395548231904352
Position 14917: 0.004084625421092534
Position 1405: 0.0040207552811294235
Position 2562: 0.004019179072346842
Position 2924: 0.004017732448972929
Position 276: 0.003981408921271715
Position 2119: 0.0038276216264923916
Position 2309: 0.003370246998232178
Position 27827: 0.0033274381478108628
Position 1555: 0.0030888968916512874
Position 1469: 0.0028452280421031755
Position 25902: 0.0026336653585790847
Position 2665: 0.0025570173554017956
Position 23197: 0.002452595202120005
Position 260: 0.0023659595045232174
Position 4428: 0.0023061399465661063
Position 2583: 0.0021926230123326678
Position 3682: 0.00218610423164746
Position 10781: 0.001989111030897358
Position 980: 0.0019631034757860003
Position 14953: 0.0018925995976265242
Position 2716: 0.001868167504606831
Position 2763: 0.0018383600147670852
Position 4097: 0.00183458445543034
Position 6204: 0.0018120621573434938
Position 4182: 0.0016605447861978084
Position 10617: 0.0016478864803735078
Position 302: 0.001638127717588515
Position 3765: 0.0015876921804911389
Position 2390: 0.001567155291726227
Position 643: 0.0015188468937353964
Position 1511: 0.0015061302589485092
Position 9789: 0.001478993418470734
Position 3583: 0.001459809378053829
Position 3014: 0.0014030540644351228
Position 2748: 0.0013890735107042723
Position 3718: 0.0012153841864638434
Position 1937: 0.001208943780107868
Position 2734: 0.0011897862025595453
Position 10729: 0.0011018002558111602
Position 22792: 0.0010925862610762726
Position 18535: 0.0010808480894732176
Position 319: 0.001062336235887492
Position 11178: 0.0010298305504489863
Position 4056: 0.0009992363409514894
Position 2012: 0.0009758100364399895
Position 16707: 0.0009327477816574403
Position 1009: 0.000927460353766906
Position 316: 0.0009131713307058537
Position 3580: 0.0009054906233249426
Position 2423: 0.0008561473622243302
Position 6294: 0.0008552576268370794
Position 2484: 0.0008075005173073499
Position 11198: 0.000804481798564961
Position 1772: 0.0008035097859906079
Position 2567: 0.0007426154678738566
Position 4143: 0.0007231943170016689
Position 3094: 0.0006980593701408483
Position 4542: 0.0006954081152574802
Position 5359: 0.0006673257697206196
Position 26153: 0.0006560878541160622
Position 2662: 0.00065365949330662
Position 6619: 0.0005543326478250999
Position 1441: 0.0004925539681812518
Position 2844: 0.00046761466232043985
Position 1729: 0.00045936058121489817
Position 824: 0.00045075179537431653
Position 2232: 0.0004473749369805767
Position 23848: 0.000438504318322898
Position 4282: 0.00043024946319340795
Position 23539: 0.0004205031286624338
Position 1362: 0.0003925178154594498
Position 3295: 0.0003550549312987657
Position 3735: 0.0003329693167881783
Position 2512: 0.0003301830067684605
Position 18531: 0.00028401433546445306
Position 17226: 0.0002598832756643207
Position 2459: 0.0002579346189026483
Position 3791: 0.0002551511823222622
Position 722: 0.0002510566064643444
Position 2154: 0.00025067536551164743
Position 2267: 0.00024287685714338591
Position 875: 0.00023312150261072922
Position 4297: 0.00021799019686040096
Position 2129: 0.00020517453783838567
Position 3831: 0.0002009720011347059
Position 19299: 0.00019523547670049666
Position 3370: 0.00018715562372730097
Position 3111: 0.00016810180294958853
Position 2314: 0.00016779216603647027
Position 16137: 0.00016625361510509977
Position 2107: 0.0001651484136053927
Position 745: 0.0001593966388260776
Position 2738: 0.00015444605668665112
Position 3548: 0.0001531544028397205
Position 16168: 0.00014980761480491833
Position 21995: 0.0001494935825195018
Position 2951: 0.0001492492568328046
Position 2722: 0.00014692192533038772
Position 3838: 0.00014167091560081453
Position 17543: 0.00013882182331239958
Position 3164: 0.00013365046524933816
Position 18097: 0.00013107687972490825
Position 2055: 0.0001268349851499641
Position 3551: 0.00010243300989023693
Position 829: 0.00010079260649068212
Position 18215: 9.47731250158911e-05
Position 16049: 9.413666531244098e-05
Position 3131: 9.39312049712075e-05
Position 1999: 9.270396471207555e-05
Position 660: 8.656993250180443e-05
Position 467: 8.282009382210869e-05
Position 809: 7.965359217742226e-05
Position 1796: 7.866805801534231e-05
Position 4217: 7.489274976450553e-05
Position 3195: 6.665794185924517e-05
Position 1030: 6.481843496674675e-05
Position 905: 6.190638992917806e-05
Position 2061: 6.180783043657793e-05
Position 17142: 6.160223933036977e-05
Position 1993: 6.051187226691847e-05
Position 2967: 5.992254370707839e-05
Position 2876: 5.966437325489807e-05
Position 18253: 5.439987918559558e-05
Position 17007: 4.936380157760526e-05
Position 1052: 4.380098391165452e-05
Position 804: 4.1634702366583176e-05
Position 1337: 3.9487045181384116e-05
Position 18940: 3.446424847339946e-05
Position 492: 3.206004791468094e-05
Position 1279: 2.5890900079502658e-05
Position 3770: 2.498423513463154e-05
Position 511: 2.478821795288258e-05
Position 3235: 2.397375704154645e-05
Position 2133: 2.3637863455457508e-05
Position 2765: 2.3628885358061432e-05
Position 576: 2.123703972668365e-05
Position 3426: 2.0169094093184537e-05
Position 15500: 1.9937294681174616e-05
Position 778: 1.99034269731443e-05
Position 1316: 1.8809450055526496e-05
Position 223: 1.8655754329757546e-05
Position 503: 1.8536276523864503e-05
Position 17834: 1.7752485920001524e-05
Position 1041: 1.6636849650094216e-05
Position 867: 1.6367582321545663e-05
Position 671: 1.6223892587430095e-05
Position 859: 1.5886601566094833e-05
Position 2898: 1.5426799398297457e-05
Position 18075: 1.4821459511195388e-05
Position 15151: 1.4570769485843787e-05
Position 2281: 1.4514151488567201e-05
Position 520: 1.2969950735628834e-05
Position 539: 1.2806533894893426e-05
Position 335: 1.2391588157045713e-05
Position 16748: 1.1831533507803486e-05
Position 762: 1.1480241296101732e-05
Position 1522: 1.079082302141978e-05
Position 553: 9.689417793424593e-06
Position 1016: 9.533117701218099e-06
Position 185: 8.935187273462908e-06
Position 18265: 8.927188949317533e-06
Position 380: 8.55896722967259e-06
Position 1954: 8.029684595027067e-06
Position 15268: 7.830805791556587e-06
Position 347: 6.212947486670341e-06
Position 2151: 5.938559438400476e-06
Position 17497: 5.810572442374749e-06
Position 1025: 5.673034114693443e-06
Position 10532: 4.728017598616378e-06
Position 17022: 4.715619655256556e-06
Position 1073: 4.499059219562046e-06
Position 793: 4.466733612680599e-06
Position 849: 4.369029712725379e-06
Position 949: 3.7483902358586985e-06
Position 596: 3.6988903359745957e-06
Position 562: 3.495797081264524e-06
Position 1081: 3.162801236333056e-06
Position 2201: 2.995163474537814e-06
Position 3434: 2.9750523943762186e-06
Position 1119: 2.953080647400733e-06
Position 846: 2.6337149980088115e-06
Position 975: 2.629541643724621e-06
Position 1416: 2.6120111121797453e-06
Position 940: 2.259619953303149e-06
Position 16347: 2.2085497583852102e-06
Position 911: 1.824600231443843e-06
Position 12097: 1.7955484846412708e-06
Position 3431: 1.6782415183272555e-06
Position 14758: 1.6716381357700145e-06
Position 758: 1.6452812111923308e-06
Position 11490: 1.54902366967921e-06
Position 667: 1.5453561329570453e-06
Position 2284: 1.4258547621311544e-06
Position 3395: 1.4202806350703771e-06
Position 3314: 1.3067884984597016e-06
Position 727: 1.3006990411056607e-06
Position 2774: 1.2849311056575509e-06
Position 341: 1.1045359041398733e-06
Position 472: 1.017655275627092e-06
Position 1064: 9.000191843655698e-07
Position 1011: 8.376706246250194e-07
Position 1779: 6.635940077220063e-07
Position 1139: 6.337730396428414e-07
Position 4772: 6.032490682595418e-07
Position 481: 5.97949832608273e-07
Position 917: 5.474991313630255e-07
Position 524: 3.3031565842683127e-07
Position 2077: 3.0068022668581673e-07
Position 3428: 2.4511805491017994e-07
Position 2067: 2.3663744348574134e-07
Position 1823: 2.1050488648865135e-07
Position 675: 1.753396800737986e-07
Position 1169: 1.722964576146551e-07
Position 4730: 1.5986597811175648e-07
Position 1032: 1.5786746845705506e-07
Position 1075: 1.55669120888007e-07
Position 4876: 1.5395448007156062e-07
Position 780: 1.4103167993791846e-07
Position 9270: 1.2651052356193341e-07
Position 1096: 9.868119256502928e-08
Position 7541: 8.854586604339826e-08
Position 386: 6.853083943188372e-08
Position 4357: 3.962280428916741e-08
Position 5239: 2.2765221202048854e-08
Position 786: 2.1745018118630858e-08
Position 1142: 1.8958046205863657e-08
Position 724: 1.0574109766604477e-08
Position 680: 8.719577329207457e-09
Position 534: 4.5228412862941864e-09
Position 1781: 2.7033160143358164e-09
Position 578: 2.5544409656561554e-09
Position 927: 1.6823210556974428e-09
Position 397: 1.0714028460322736e-09
Position 585: 3.7012078290402286e-10
Position 113: 7.84151971563177e-11
Position 92: 2.791535252219036e-11
Position 1088: 1.3235625747069093e-11
Position 107: 6.30282353760475e-12
Position 116: 5.896409578822091e-12
Position 1104: 1.5243137052387563e-12
Position 420: 8.049199553688928e-13
Position 119: 2.562494349296055e-13
Position 428: 1.257707922643642e-13
Position 110: 6.917393277636271e-14
Position 431: 4.114590608810482e-15
Position 441: 5.445727045057015e-16
Position 438: 3.5912499390143797e-16
