Gene = GPN2
Position 599: 2.5484302397188987e-05
Position 787: 2.4735861122164e-05
Position 172: 2.3205762656270363e-05
Position 458: 1.9436246166023873e-05
Position 832: 1.8211642122887772e-05
Position 57: 1.6790696697557366e-05
Position 737: 1.662457069765828e-05
Position 616: 1.4479027837208643e-05
Position 711: 1.1553196722910144e-05
Position 324: 1.1250713429325679e-05
Position 1038: 1.040605202138013e-05
Position 1041: 8.955982466109743e-06
Position 1665: 8.100389735265218e-06
Position 722: 4.6063286269122356e-06
Position 826: 4.562166322444649e-06
Position 1813: 3.5878899757168327e-06
Position 1426: 2.3107013408548442e-06
Position 6: 9.01470688801387e-07
Position 1265: 6.009623532574488e-07
Position 367: 3.9326848592424655e-07
Position 66: 3.580002577258381e-07
Position 15: 2.0421466093414345e-07
Position 3201: 2.7075750023184907e-08
Position 293: 4.013719082861503e-09
Position 372: 3.372340141442928e-09
Position 318: 2.033360928034658e-09
Position 34: 1.0512030456536905e-09
Position 159: 2.6990757178133064e-10
Position 817: 6.206566883609495e-11
Position 487: 1.6627556042078936e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6006: 0.7138433048861156
Position 1171: 0.47611574141033486
Position 4163: 0.43892345326550497
Position 1141: 0.27027612190769934
Position 12795: 0.13574502141854203
Position 537: 0.12190558541864786
Position 13562: 0.11231132285753231
Position 1880: 0.09727385528343295
Position 8082: 0.082566480251315
Position 10547: 0.07870994735352996
Position 5981: 0.05203110794142774
Position 1492: 0.0491542560324335
Position 12172: 0.04633195936418423
Position 12957: 0.03717058884707305
Position 6538: 0.03345984374597776
Position 11187: 0.028045604666533084
Position 1689: 0.02690851316412134
Position 4114: 0.0259460087758798
Position 6068: 0.02364386006526036
Position 1211: 0.021045622273465823
Position 1710: 0.019302840793285925
Position 1504: 0.01657211102252869
Position 1232: 0.0160189284503107
Position 9090: 0.014888001053141092
Position 7964: 0.014652784223242595
Position 11435: 0.014618742483868703
Position 3310: 0.013147591347386777
Position 11378: 0.01303993359036962
Position 9692: 0.012704103711921105
Position 4255: 0.011322823094809423
Position 695: 0.011196124578885826
Position 5881: 0.010168564229492501
Position 6260: 0.009942608938686948
Position 4187: 0.009254251170779217
Position 1100: 0.008245624758312099
Position 9669: 0.008230891757388182
Position 12292: 0.007578356882080441
Position 1713: 0.007288343326997271
Position 6150: 0.006883346654554976
Position 7935: 0.006716867458984134
Position 9263: 0.006695629840492634
Position 3771: 0.00631610478260472
Position 6515: 0.0062057157267842375
Position 11120: 0.005277245890248816
Position 5021: 0.005180488400373996
Position 1980: 0.005024344833303295
Position 8900: 0.005014865420590146
Position 5576: 0.004921243597336186
Position 9720: 0.004582376585981597
Position 6728: 0.00445945222893559
Position 3168: 0.0034833305770785626
Position 1957: 0.003441913768609459
Position 5561: 0.0033873128045610705
Position 261: 0.003199534591103082
Position 3017: 0.0027559504748835904
Position 10526: 0.0026717524642492843
Position 8795: 0.002120256276880783
Position 5479: 0.0019734441822480344
Position 8983: 0.0018536299914203576
Position 5844: 0.0018418694848760277
Position 1297: 0.001767540271067975
Position 8014: 0.0017365142211631865
Position 542: 0.0017158254289836212
Position 236: 0.0016914513319838524
Position 3847: 0.001655536642529152
Position 4324: 0.001602166030201665
Position 3820: 0.001512159915959268
Position 8590: 0.0014799927025629872
Position 6284: 0.0013570915358601951
Position 4033: 0.00124839708998226
Position 6854: 0.0012475839196027054
Position 5607: 0.0012321201458472542
Position 3892: 0.0011921661893256187
Position 807: 0.0011251250751055826
Position 1665: 0.0010021688728818656
Position 8951: 0.0009843034730354259
Position 8414: 0.0009418453450932391
Position 207: 0.0009241343508891079
Position 3306: 0.0008420690544651829
Position 7989: 0.0008127460988535222
Position 7131: 0.0007480374823893095
Position 3644: 0.0006853385841072958
Position 5482: 0.0006665740573432184
Position 3482: 0.0006272232699530366
Position 6358: 0.0005978661738821155
Position 5601: 0.0005554381989587968
Position 10031: 0.0005471803690541334
Position 6422: 0.0005356432018581739
Position 172: 0.0005289836247741261
Position 8245: 0.0005269689619797844
Position 494: 0.0004812517630185028
Position 6872: 0.00045527765619453596
Position 3718: 0.0004535318938699815
Position 3045: 0.00044317699542710206
Position 5343: 0.0004410876816216935
Position 1222: 0.00043332669121267324
Position 783: 0.00043011512989754174
Position 3647: 0.00041564186213765674
Position 9291: 0.0004068632833350072
Position 1612: 0.00040658956621463535
Position 1842: 0.0004063874393142879
Position 458: 0.00038960156106706775
Position 9168: 0.00036450665165554036
Position 3191: 0.0003210853171481146
Position 1116: 0.000318846411875295
Position 468: 0.0002893180637967042
Position 4787: 0.0002774797858084403
Position 832: 0.0002691127655625297
Position 350: 0.0002476330543357898
Position 2171: 0.00022379192428368582
Position 4122: 0.00019277583492321223
Position 3082: 0.0001847941787100154
Position 577: 0.00018055227656316937
Position 835: 0.0001736537105690508
Position 4769: 0.00016652806959977892
Position 1028: 0.00016117717325742553
Position 1549: 0.00015973816639321567
Position 5066: 0.00015866863064706017
Position 730: 0.00014763260292698815
Position 599: 0.00014291955200793343
Position 6819: 0.00012498775547871056
Position 3332: 0.0001232593067935557
Position 6913: 0.00012303648718536703
Position 3861: 0.00010665937132248782
Position 4355: 0.00010386772363469175
Position 4056: 9.23939776364364e-05
Position 2130: 9.09529881823878e-05
Position 1777: 9.059263677794258e-05
Position 1588: 8.598932839210675e-05
Position 3955: 8.136106303124088e-05
Position 1558: 8.032905018128242e-05
Position 856: 7.172205781986936e-05
Position 1347: 6.744938381554536e-05
Position 1813: 5.694290143232146e-05
Position 1437: 4.939784752435301e-05
Position 3732: 4.906509741738572e-05
Position 1983: 4.8577057623836745e-05
Position 1440: 4.2329830908627473e-05
Position 787: 3.748264219378812e-05
Position 1538: 3.5929549810080176e-05
Position 1669: 3.106727908972723e-05
Position 289: 2.7401842129765607e-05
Position 2772: 1.789083656075593e-05
Position 2470: 1.586115718313725e-05
Position 293: 1.4807855027930796e-05
Position 6012: 1.385382495193169e-05
Position 6036: 1.3719028656987924e-05
Position 548: 1.2695102610403375e-05
Position 622: 1.0837893421351587e-05
Position 915: 9.459394112370675e-06
Position 3920: 8.03356741067349e-06
Position 1569: 7.6119916186262996e-06
Position 971: 7.473509200389675e-06
Position 266: 7.111753075981344e-06
Position 864: 7.020576042840224e-06
Position 742: 6.587887832596477e-06
Position 610: 6.474198795802834e-06
Position 880: 6.366332360051005e-06
Position 102: 6.020319055885478e-06
Position 365: 5.3541737900730036e-06
Position 1518: 5.265569556508922e-06
Position 977: 5.265470103756563e-06
Position 1400: 4.89541706310685e-06
Position 650: 4.600083654049248e-06
Position 1446: 4.575086907585485e-06
Position 77: 4.0126059956027615e-06
Position 699: 3.4035434131900318e-06
Position 130: 2.8807799468834265e-06
Position 3179: 2.8658448875873683e-06
Position 1025: 2.8630179954870127e-06
Position 2977: 2.8361056510799494e-06
Position 1528: 2.5424227301489165e-06
Position 1513: 2.5246624817805556e-06
Position 1048: 2.343061136480529e-06
Position 722: 1.9059270357691434e-06
Position 1058: 1.440439033571048e-06
Position 1809: 1.298559080411641e-06
Position 1324: 9.46803773361846e-07
Position 1583: 8.410512608552351e-07
Position 386: 7.866769216438027e-07
Position 1779: 5.171189522898827e-07
Position 662: 4.950703272652947e-07
Position 1004: 4.474802124554629e-07
Position 1036: 3.6488094452831637e-07
Position 995: 3.2987782192791345e-07
Position 890: 2.617477412561293e-07
Position 1856: 2.1487097899252279e-07
Position 1520: 1.251006594528629e-07
Position 1081: 9.744464494844885e-08
Position 925: 6.027792406119024e-09
Position 671: 6.437605694882844e-10
Position 82: 5.595127602556072e-10
Position 631: 1.117001195201333e-10
Position 703: 3.064401460546888e-11
Position 666: 4.72575557975899e-12
