Gene = FCER1G
Position 511: 4.321693767610006e-12
Position 332: 4.3166016693843765e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2943: 0.9699031243151796
Position 3405: 0.9440436788519558
Position 3583: 0.7442982996309798
Position 2688: 0.4220108675190265
Position 2206: 0.3291103364015433
Position 1774: 0.2717730838206604
Position 2610: 0.17984044666921814
Position 2576: 0.14425760963212092
Position 3900: 0.08355425087239474
Position 2338: 0.07570798886522348
Position 2641: 0.07331172266576738
Position 3241: 0.06072957351590718
Position 3128: 0.04080232754380791
Position 3552: 0.04055098009465147
Position 2591: 0.025005563894965162
Position 3081: 0.019498677172314006
Position 1275: 0.01601741451594443
Position 3695: 0.012990029579522635
Position 1457: 0.011376279285811666
Position 3155: 0.010105773886163504
Position 2635: 0.009140834397402911
Position 2226: 0.009126417326038395
Position 1272: 0.00887959130363372
Position 2477: 0.00685080367269182
Position 725: 0.0060847085731282535
Position 3104: 0.005279153597528633
Position 2500: 0.004185286266998776
Position 1965: 0.003531149807461507
Position 901: 0.003524010310143316
Position 3344: 0.0027926429643137713
Position 3851: 0.0017629075940794245
Position 3257: 0.0016596143691411977
Position 1849: 0.0015808226778121545
Position 2239: 0.0014646658572626842
Position 3811: 0.0013897977300484736
Position 2343: 0.001389538663506102
Position 3412: 0.001336324074568526
Position 2366: 0.0012369626330480934
Position 3043: 0.0012221864276344644
Position 1315: 0.001091672464751491
Position 3272: 0.001038590460038071
Position 283: 0.0010209580619478787
Position 3296: 0.0009777697985544963
Position 1823: 0.0009515831386092253
Position 2708: 0.0007733904314706897
Position 2325: 0.0007538993280524761
Position 2780: 0.0007345558574508014
Position 2122: 0.0007238588553798508
Position 2233: 0.000683622455475012
Position 1538: 0.0006086233093960449
Position 1199: 0.0006053232347669722
Position 340: 0.0006015246932633967
Position 3367: 0.000535025431209282
Position 3453: 0.0005126597235037016
Position 1478: 0.0004994474511776649
Position 1295: 0.0004951568151737019
Position 3740: 0.0004657558377717539
Position 2395: 0.00040515311822454436
Position 3018: 0.00040049547321927936
Position 3597: 0.00031994233550519034
Position 1675: 0.0003066732752778756
Position 2612: 0.00029029994120022805
Position 1813: 0.0002884724221779975
Position 1779: 0.0002713118499366263
Position 1309: 0.0002449204728033539
Position 2376: 0.00022497226965608637
Position 1866: 0.00015517390837712782
Position 1375: 0.00014609080071812798
Position 2404: 0.0001404272258619892
Position 2352: 0.00013689306052837335
Position 3525: 0.00013525083262767116
Position 3789: 0.00012866720943584487
Position 3604: 0.00011859762475660682
Position 877: 0.0001177911981051569
Position 2453: 8.584353400384819e-05
Position 859: 8.342326479866099e-05
Position 2140: 7.668967319384306e-05
Position 3067: 7.6367560614017e-05
Position 2036: 6.79863117488623e-05
Position 3152: 5.7940910497639324e-05
Position 316: 5.198275926119164e-05
Position 1541: 5.138242051120642e-05
Position 3302: 4.617360579045863e-05
Position 1973: 4.404971315536134e-05
Position 2487: 3.855693938855851e-05
Position 3496: 3.0095581208913204e-05
Position 1786: 2.939071325888596e-05
Position 1967: 2.9326108373972086e-05
Position 3133: 2.8119410319800482e-05
Position 1341: 2.5310569050920937e-05
Position 1605: 2.4685673217923755e-05
Position 2950: 2.4677927156033078e-05
Position 414: 2.2691151686635403e-05
Position 1367: 2.2317363201905387e-05
Position 1164: 1.96126191094047e-05
Position 1195: 1.956338010431822e-05
Position 3823: 1.7990404458544736e-05
Position 1922: 1.6711661654815145e-05
Position 1514: 1.649885746766734e-05
Position 230: 1.32070650629619e-05
Position 1381: 1.2970856699299772e-05
Position 2530: 1.275202482981132e-05
Position 322: 1.2591792187752366e-05
Position 3652: 1.2523247355907375e-05
Position 3646: 1.1971334569133663e-05
Position 1815: 1.1841076897438747e-05
Position 2048: 1.109782223022133e-05
Position 772: 1.0594141294511682e-05
Position 1908: 9.90213000582679e-06
Position 397: 8.824859636494264e-06
Position 3532: 7.825834671266792e-06
Position 3657: 7.698707265928125e-06
Position 1393: 6.34432513963146e-06
Position 506: 6.275106897947149e-06
Position 3431: 5.743551181886201e-06
Position 848: 5.544403719584917e-06
Position 1330: 5.298402554948714e-06
Position 1475: 4.1103489795384175e-06
Position 1132: 4.076159547603271e-06
Position 618: 3.875350297944239e-06
Position 1493: 3.6987015572729478e-06
Position 1286: 2.452965011837497e-06
Position 1301: 2.3885749380491514e-06
Position 691: 2.3221578227146676e-06
Position 2018: 2.2259242570533626e-06
Position 157: 1.9722267700208165e-06
Position 1987: 1.7538635426552428e-06
Position 1602: 1.699886950866979e-06
Position 238: 1.5653990907816921e-06
Position 912: 1.4619879054889299e-06
Position 1168: 1.435826989108862e-06
Position 1647: 1.0939281272224792e-06
Position 1612: 9.81696265760287e-07
Position 950: 9.28760731839573e-07
Position 2880: 8.98280382024867e-07
Position 1630: 8.406781924139844e-07
Position 790: 8.339691721149167e-07
Position 147: 7.517556026379058e-07
Position 1357: 7.010691143565516e-07
Position 2892: 6.925284863076067e-07
Position 1576: 6.332324495717937e-07
Position 558: 5.45219539635643e-07
Position 1653: 4.930698392896204e-07
Position 1609: 4.888877934006802e-07
Position 614: 4.4740526567496115e-07
Position 941: 4.305567707633619e-07
Position 909: 4.250963004135234e-07
Position 1317: 4.069308764279621e-07
Position 1347: 3.40357786632056e-07
Position 1343: 3.3084139341037564e-07
Position 664: 2.6855455887613115e-07
Position 163: 2.6021291732964e-07
Position 352: 1.9745091171450613e-07
Position 219: 1.9721693959902962e-07
Position 986: 1.9649399905270113e-07
Position 734: 1.7404410606862577e-07
Position 809: 1.4898606698668413e-07
Position 1703: 3.216253389226887e-08
Position 480: 7.934939152561955e-09
Position 944: 7.099917866401168e-09
Position 1224: 5.956084051126048e-09
Position 1172: 5.444938948037714e-09
Position 1903: 3.4042930478845987e-09
Position 592: 3.2458953751949234e-09
Position 774: 2.6492002273314023e-09
Position 531: 2.1545164861320145e-09
Position 438: 1.6399264918090256e-09
Position 922: 1.6232241974069455e-09
Position 246: 1.385734441220826e-09
Position 426: 8.300030524338646e-10
Position 463: 8.182802606283943e-10
Position 140: 7.849527680124479e-10
Position 918: 7.170385789866496e-10
Position 167: 6.361154722710026e-10
Position 347: 4.2445256754926577e-10
Position 511: 6.654975018054557e-11
Position 175: 2.351757283706548e-11
Position 192: 2.1521624236458536e-11
Position 468: 2.0187550795004755e-11
Position 209: 1.1692880554245717e-11
Position 182: 1.8975816898010257e-12
Position 204: 3.076823326843591e-13
Position 423: 1.8826277994012447e-13
Position 113: 1.183915076235587e-13
