Gene = ZDHHC23
Position 5348: 6.428842476433662e-05
Position 387: 5.402480375917209e-05
Position 199: 5.2370340507272445e-05
Position 449: 4.7065378268663826e-05
Position 3324: 4.385688759046658e-05
Position 3772: 4.331737013852984e-05
Position 5268: 3.518550476985916e-05
Position 1134: 3.5069310176641945e-05
Position 5235: 3.3752394755020574e-05
Position 3344: 3.27481698403344e-05
Position 925: 2.7096105316494847e-05
Position 838: 2.4963874176791245e-05
Position 2124: 2.1508482720303937e-05
Position 636: 1.8160060897260405e-05
Position 831: 1.815654603507107e-05
Position 1208: 1.360701186449932e-05
Position 3132: 1.272214516661419e-05
Position 1422: 1.2446952788180397e-05
Position 982: 1.0891570990433484e-05
Position 964: 1.0047732631722874e-05
Position 2273: 9.994365530818981e-06
Position 530: 9.274055543864387e-06
Position 2065: 9.071561187462547e-06
Position 1925: 8.314765662053206e-06
Position 1544: 7.8181592560902e-06
Position 306: 6.836850503173356e-06
Position 721: 5.238532555894988e-06
Position 2786: 4.604951015758967e-06
Position 799: 4.1793720317610956e-06
Position 436: 4.065390526797413e-06
Position 232: 3.9246508341282756e-06
Position 689: 3.8665661665183315e-06
Position 1052: 3.713298100842168e-06
Position 727: 2.9080888622825247e-06
Position 793: 2.6285788750958183e-06
Position 3473: 2.428232370346267e-06
Position 1222: 2.4273617806258113e-06
Position 500: 2.3834225192831563e-06
Position 373: 2.375550051748115e-06
Position 5212: 2.287844119710757e-06
Position 2780: 1.6531807556333933e-06
Position 699: 1.6018892844085436e-06
Position 423: 1.1982726445049383e-06
Position 1553: 1.137243917544972e-06
Position 1006: 1.1151411445354145e-06
Position 675: 1.0286584860820116e-06
Position 1592: 7.574559227910404e-07
Position 371: 6.813656756673116e-07
Position 164: 6.265849983541016e-07
Position 671: 6.03489554291874e-07
Position 566: 4.600255784848857e-07
Position 802: 3.8433178841234626e-07
Position 2321: 3.766709121005111e-07
Position 115: 3.5850513371243674e-07
Position 680: 2.748150828167425e-07
Position 282: 2.3489822413348364e-07
Position 730: 2.3485201709460246e-07
Position 525: 2.2204268975989074e-07
Position 201: 1.4062295001924338e-07
Position 284: 1.1739933145222344e-07
Position 660: 9.708823769888056e-08
Position 289: 6.965260397607047e-08
Position 2796: 6.80178056577904e-08
Position 1397: 3.030958469165871e-08
Position 1142: 2.5404971045481357e-08
Position 1226: 2.382214242111461e-08
Position 137: 1.694413127444515e-08
Position 804: 1.536114199024689e-08
Position 335: 1.4770775547726937e-08
Position 133: 1.3213250310896139e-08
Position 1298: 9.832668297431359e-09
Position 2989: 5.962122555451283e-09
Position 145: 5.715581884582115e-09
Position 1150: 5.029649453431562e-09
Position 1242: 4.3452676443755675e-09
Position 812: 2.8125587457090974e-09
Position 806: 2.5095914194273457e-09
Position 2870: 2.4623795231092705e-09
Position 1249: 2.2509053812507344e-09
Position 1296: 1.954138978345432e-09
Position 808: 1.8592730864113167e-09
Position 1239: 1.763093655403253e-09
Position 1191: 1.4420543235950093e-09
Position 150: 1.4339475653314808e-10
Position 209: 1.5240114425410228e-11
