Gene = ISCA1
Position 1216: 3.6972206208105934e-06
Position 1777: 2.8176300296290074e-06
Position 1361: 4.229219505547668e-07
Position 1334: 3.5989875227870053e-07
Position 1502: 3.079027205948467e-07
Position 537: 2.6002889050709907e-07
Position 511: 2.557292008705256e-07
Position 1195: 2.3334630509774384e-07
Position 1368: 2.1802845728147235e-07
Position 193: 1.9163637463653707e-07
Position 1297: 8.205276506527493e-08
Position 547: 3.1359243634445794e-08
Position 232: 2.9799461149990836e-08
Position 181: 1.770634277911401e-08
Position 3024: 5.701373223707908e-09
Position 3: 4.467508533874387e-09
Position 204: 3.6007713019920686e-09
Position 487: 1.444661071459597e-09
Position 269: 1.3706320516131787e-09
Position 565: 1.135166185014425e-09
Position 376: 8.648141133988959e-10
Position 619: 3.87113451094358e-10
Position 5: 3.641763096531267e-10
Position 588: 1.9785700405605044e-10
Position 605: 1.8174197977098465e-10
Position 435: 8.720427534733787e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10416: 0.9678787736586029
Position 8696: 0.6840316803760054
Position 17293: 0.6574160135878652
Position 11306: 0.6154759026787678
Position 16337: 0.535528514614195
Position 4622: 0.37178212645206815
Position 8286: 0.3570796528873743
Position 16284: 0.3207196935472511
Position 1075: 0.2937620299072065
Position 16718: 0.22573570990473876
Position 16788: 0.21018636831570547
Position 2708: 0.17457106095548494
Position 12371: 0.16785011051804444
Position 11253: 0.15295581133952474
Position 4659: 0.13883440002895217
Position 13820: 0.11898505067523786
Position 6522: 0.11593801374851744
Position 15946: 0.11070526214319026
Position 15975: 0.09866297245712544
Position 16511: 0.0981874232484032
Position 1009: 0.0786868717586839
Position 1337: 0.0743659660057245
Position 10884: 0.06611804045357399
Position 4477: 0.05859100720574993
Position 10058: 0.05455176451369384
Position 2621: 0.0532257178607097
Position 2515: 0.050544899843232086
Position 11185: 0.050379972150332734
Position 3228: 0.04131414348512665
Position 16494: 0.03955748935409749
Position 10907: 0.03814524508576074
Position 10863: 0.03645857179869056
Position 1034: 0.03580194564662965
Position 13766: 0.03490245742063022
Position 10006: 0.0329363798961904
Position 11025: 0.028727118230264317
Position 2270: 0.028702303191311132
Position 1109: 0.027817004274447627
Position 15311: 0.027072729742792557
Position 8583: 0.025757314756423174
Position 6377: 0.0239007615462798
Position 16250: 0.02343653433378654
Position 3179: 0.02193875701776138
Position 2719: 0.02184755309847819
Position 1608: 0.02117386586312793
Position 11279: 0.02108385975677843
Position 16987: 0.021064330351713765
Position 10474: 0.01799219521124769
Position 16695: 0.016668261334133336
Position 17146: 0.015329030139586005
Position 15872: 0.015265196783769272
Position 16834: 0.014177131287189773
Position 10029: 0.013906469562505266
Position 8151: 0.013694839951589668
Position 10844: 0.011458024440138593
Position 617: 0.011255887066142731
Position 10647: 0.01048369367848404
Position 2550: 0.010309369799180318
Position 3064: 0.009802052507095342
Position 7936: 0.009673007805810359
Position 13897: 0.009655491137571259
Position 7682: 0.00947073827264949
Position 3100: 0.009017032517393593
Position 17494: 0.008557441492095837
Position 387: 0.008391600925055979
Position 16340: 0.00838873566591178
Position 9019: 0.008368596036002764
Position 16551: 0.007396974585366056
Position 16224: 0.007328343229023058
Position 16652: 0.006716762912170769
Position 8557: 0.0063572912866048424
Position 9404: 0.0058579489485288
Position 16202: 0.005469512352617981
Position 290: 0.005450620142086858
Position 2733: 0.005445243363115928
Position 4549: 0.005086639756303799
Position 3128: 0.005032656852424932
Position 2642: 0.004954648016665072
Position 10933: 0.004878555456298173
Position 16961: 0.004738950421134828
Position 9434: 0.004684270078607339
Position 13875: 0.00437767685261758
Position 14302: 0.004155534050695792
Position 17758: 0.004108074706634796
Position 13643: 0.00401812637372839
Position 14237: 0.003991357496360753
Position 2447: 0.003826057626710351
Position 10958: 0.003743530540058329
Position 17016: 0.0036957263223903586
Position 11283: 0.0036768877897040897
Position 10420: 0.0035637977303636867
Position 1080: 0.00348952884092179
Position 17694: 0.003451361707694516
Position 3183: 0.0034375038032044038
Position 10445: 0.003418823468693172
Position 17251: 0.0027645545119198782
Position 16818: 0.0026661086902713487
Position 1604: 0.0024699580879342393
Position 12412: 0.002413841236072903
Position 2384: 0.0023941119884323095
Position 11047: 0.0023383899979985364
Position 9071: 0.0023115385025630824
Position 10804: 0.002248882468231959
Position 949: 0.002203938924320431
Position 4747: 0.001979299981354512
Position 961: 0.0019429717730465414
Position 7108: 0.0018037799682330505
Position 10737: 0.0017707253378288085
Position 1170: 0.001748131132535508
Position 4520: 0.0017432238890360788
Position 12482: 0.0017371292322465157
Position 1628: 0.0016330314589110954
Position 4348: 0.001565692027625564
Position 11089: 0.0015162551749161378
Position 17112: 0.0014349504884136888
Position 243: 0.0013979752404982473
Position 17586: 0.001223454947115414
Position 2235: 0.0012175551364811475
Position 2671: 0.0011862894436446465
Position 12710: 0.0011371657499098865
Position 10918: 0.0010845699286698228
Position 7663: 0.0010529555008067242
Position 14247: 0.001012551624782339
Position 12888: 0.0010051762473366169
Position 1434: 0.0009642059341112263
Position 3449: 0.0009496292142631601
Position 17675: 0.0009402925039314886
Position 17021: 0.0008694053379276708
Position 17617: 0.0007768390594902034
Position 2758: 0.0007525055808049151
Position 11697: 0.0007386983124805247
Position 8560: 0.0007380311897872406
Position 2310: 0.0006571794475114056
Position 11455: 0.0006341117679539616
Position 9487: 0.0006107840832166031
Position 982: 0.0005952684671876745
Position 584: 0.000538264370735124
Position 748: 0.0005064947932925563
Position 5825: 0.0004702589621317236
Position 16518: 0.00045679367714043665
Position 2495: 0.00042658834010616707
Position 815: 0.0003925426190486382
Position 595: 0.0003863121890744458
Position 2565: 0.00038116607717469134
Position 972: 0.00035104919981627364
Position 11449: 0.00033949473967944516
Position 17554: 0.0003144503689223127
Position 899: 0.0003123707599703507
Position 3206: 0.0003108728160318515
Position 860: 0.00029192347319799135
Position 498: 0.00028846895644033313
Position 2947: 0.0002734305070361527
Position 16610: 0.000247107844148179
Position 5665: 0.000215397401701323
Position 1530: 0.00020949300158757439
Position 501: 0.00019556036300671174
Position 1083: 0.00017239398202709442
Position 13185: 0.0001489025568103745
Position 12605: 0.00014457604995301204
Position 3860: 0.00013580457041715858
Position 416: 0.00013340527202092514
Position 2281: 0.00012807499633921658
Position 11593: 0.00012166025974994784
Position 12395: 0.00012035294726396363
Position 938: 0.0001165094457256624
Position 1111: 0.00011368489741573303
Position 1183: 0.00011352943662628361
Position 626: 0.00010515363404506276
Position 1257: 0.00010085109182957719
Position 547: 7.998687363803484e-05
Position 14701: 7.564068966266914e-05
Position 16625: 7.222727711620182e-05
Position 12415: 6.805982311010526e-05
Position 338: 6.0691919752439824e-05
Position 2109: 5.8727569959394794e-05
Position 12557: 5.7534992496607254e-05
Position 2409: 5.397815088662336e-05
Position 1371: 5.1289914029898145e-05
Position 11106: 4.905169646508324e-05
Position 2138: 4.304558160890301e-05
Position 1295: 4.042786993206751e-05
Position 260: 3.951341865617711e-05
Position 11092: 3.8795085295421846e-05
Position 215: 3.714798592153049e-05
Position 1340: 3.7014826838100756e-05
Position 13108: 3.673350482757914e-05
Position 3886: 3.515202872598995e-05
Position 11539: 3.1135811712579204e-05
Position 11352: 3.073450948055238e-05
Position 11477: 3.046332436009565e-05
Position 907: 2.7701617053673245e-05
Position 1664: 2.5743312952073395e-05
Position 668: 2.4808690038303468e-05
Position 11905: 2.2638141474154805e-05
Position 1198: 2.1451619762227007e-05
Position 1702: 2.0902591236230642e-05
Position 14559: 2.076867651224382e-05
Position 210: 1.8682068245791368e-05
Position 553: 1.6167743204022948e-05
Position 503: 8.156636612014687e-06
Position 1344: 8.04349357453896e-06
Position 11743: 7.211702464375781e-06
Position 690: 6.567590239073612e-06
Position 12079: 5.847100238120924e-06
Position 785: 5.0195160434377405e-06
Position 752: 3.87790998977934e-06
Position 1772: 3.5336727952245152e-06
Position 628: 2.7616409524926296e-06
Position 2568: 1.6838053357657437e-06
Position 639: 1.3294803142506793e-06
Position 650: 1.1282467161237554e-06
Position 828: 1.1154628704179391e-06
Position 862: 1.0917397310666739e-06
Position 1438: 1.0700741418782853e-06
Position 1396: 1.04134251012399e-06
Position 1471: 9.757554485617194e-07
Position 2112: 9.572070799709565e-07
Position 838: 8.869830604916561e-07
Position 798: 8.546317958056769e-07
Position 12310: 8.227207062970806e-07
Position 1191: 8.173799872215069e-07
Position 577: 6.452318701825057e-07
Position 560: 4.798233961782467e-07
Position 720: 3.386715555012111e-07
Position 1390: 2.2309238054089308e-07
Position 634: 2.1873439904595034e-07
Position 232: 1.793886941135698e-07
Position 878: 1.620202867285354e-07
Position 791: 1.609351108733597e-07
Position 1206: 1.202467981264847e-07
Position 913: 9.616460129256101e-08
Position 757: 7.639142810126232e-08
Position 765: 4.83227178873747e-08
Position 830: 4.1351153433629574e-08
Position 787: 4.047664169110838e-08
Position 1752: 1.856326808847752e-08
Position 1448: 1.8506722585115503e-08
Position 1382: 1.6268450645505494e-08
Position 773: 6.638309973171823e-09
Position 1223: 4.3387219141376206e-11
Position 140: 6.465689590682444e-12
Position 86: 2.836798412995158e-13
Position 156: 1.278486873222077e-13
Position 70: 7.288505568360883e-15
Position 115: 3.717358709988139e-15
Position 117: 1.0552766038215241e-15
Position 111: 3.1777903539044763e-16
Position 127: 1.0924224391403144e-16
Position 121: 1.1249115044553708e-17
