Gene = LMLN
Position 574: 0.0015401579049102163
Position 44452: 0.0015293932141351631
Position 44868: 0.0014300967429480252
Position 2932: 0.0014241679672053942
Position 2081: 0.0013838416624270035
Position 1735: 0.001383721885061708
Position 4666: 0.0011443089277919712
Position 14702: 0.0008822444709291025
Position 2325: 0.0008812959598420907
Position 1088: 0.0008211862154972989
Position 43728: 0.0006643179566005015
Position 6737: 0.0006303813141071838
Position 42667: 0.0006285602768572135
Position 5390: 0.0006096493829751554
Position 2657: 0.0006029471077426874
Position 3202: 0.0005378339803741361
Position 3148: 0.0005278896411697546
Position 301: 0.00048168828636345305
Position 15877: 0.0004393895205907736
Position 3413: 0.0004118327231763685
Position 105: 0.00037998703412610085
Position 965: 0.00034809162279053987
Position 23682: 0.0003315491404177858
Position 43096: 0.0003018571446134218
Position 618: 0.0002778336538343795
Position 3819: 0.0002740657499291942
Position 6290: 0.00025389747852865653
Position 6519: 0.0002114967962198037
Position 1814: 0.00018853166369027535
Position 1028: 0.00014142477375670285
Position 669: 0.00012931944425773956
Position 2105: 0.00011942094521156819
Position 999: 0.00011566410022920078
Position 1081: 0.00011053135617025071
Position 74: 0.0001071210871232882
Position 1663: 9.69139294230788e-05
Position 444: 9.067008996846066e-05
Position 416: 7.793334880648024e-05
Position 1846: 4.306561039460289e-05
Position 433: 4.2945959612045855e-05
Position 927: 1.2493145402879321e-05
Position 3947: 3.68977732963159e-06
Position 124: 3.5607253943921966e-06
Position 3392: 3.2113356502173576e-06
Position 409: 2.200879978427533e-06
Position 707: 2.196075925684659e-06
Position 789: 1.8913928360403061e-06
Position 2251: 1.5256131621394813e-06
Position 2301: 1.4379546829127021e-06
Position 5099: 1.1440575365062628e-06
Position 3417: 9.678185625422591e-07
Position 3687: 9.317288829389276e-07
Position 2880: 4.190643227860678e-07
Position 187: 3.5803105030634093e-07
Position 150: 1.417823481867929e-07
Position 562: 1.280247117782111e-07
Position 550: 9.969561626272689e-08
Position 311: 7.664231896904641e-08
Position 327: 5.054660552665835e-08
Position 499: 5.0381981915572595e-08
Position 466: 4.875843544277585e-08
Position 453: 4.373790719663907e-08
Position 281: 2.942470304389535e-08
Position 200: 1.481055011225225e-08
Position 585: 6.357112249944834e-09
Position 456: 4.7754271456235986e-09
Position 223: 4.499573980445021e-09
Position 483: 2.7014199910420053e-09
Position 480: 3.6494052611006583e-10
Position 10: 2.777099395898294e-10
Position 509: 2.7419181729475663e-10
Position 139: 5.0786696821442164e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14176: 0.9990523556412104
Position 35974: 0.9919686494012471
Position 39065: 0.947842676757352
Position 42814: 0.9241712060589032
Position 30358: 0.8371337940481157
Position 20125: 0.8362615289820579
Position 23742: 0.8208787646084406
Position 15828: 0.6560218847696974
Position 15125: 0.6195542901959465
Position 25595: 0.3813160997997947
Position 41637: 0.3671697742342717
Position 14522: 0.3393147638020728
Position 25728: 0.2963758352293917
Position 41956: 0.2912015154723764
Position 57988: 0.2485510814966993
Position 16155: 0.2371824109313859
Position 46957: 0.20803698748550087
Position 14841: 0.20800985107450357
Position 6777: 0.18978443114493482
Position 38381: 0.17396168186962618
Position 23403: 0.17389957145334733
Position 7089: 0.16516752108831195
Position 2206: 0.14961121140258582
Position 25459: 0.143013277931182
Position 34880: 0.13768308865048068
Position 47197: 0.12081372101121109
Position 41663: 0.10600639748222969
Position 15250: 0.09846356446096853
Position 51092: 0.09358670764351518
Position 38793: 0.06420078979621034
Position 15862: 0.06223016399936485
Position 41553: 0.057501383149321315
Position 48728: 0.05681013775325778
Position 11352: 0.053833905846982465
Position 6806: 0.05154815225305634
Position 49807: 0.05115798908256434
Position 22345: 0.04680837951274282
Position 34667: 0.04238678182932588
Position 23555: 0.0407218181355112
Position 22046: 0.03720242439544644
Position 46084: 0.03632410588468159
Position 8906: 0.032531416518471294
Position 35017: 0.03136578802718799
Position 45349: 0.029778552291834896
Position 38304: 0.0290481980993163
Position 16445: 0.027951955576474476
Position 19849: 0.026403295225466424
Position 16538: 0.024734782197555923
Position 16428: 0.024410118004628372
Position 6610: 0.02364072514891322
Position 2749: 0.023138431640555804
Position 43240: 0.022735371711365367
Position 41996: 0.022731548102026766
Position 2183: 0.02250754897441172
Position 40735: 0.02218319318803285
Position 39095: 0.022135579590389448
Position 15665: 0.0172810563988245
Position 47779: 0.016805201269231563
Position 38307: 0.01663731832160522
Position 45459: 0.015773872829743043
Position 16265: 0.0154562983487254
Position 14732: 0.014267750525456315
Position 50703: 0.01423577274250073
Position 41024: 0.014154465228695219
Position 48103: 0.013676336367316555
Position 36354: 0.013151437443361714
Position 40852: 0.01290076421051459
Position 16187: 0.012869630795292191
Position 1073: 0.01223114235334934
Position 16028: 0.011441574493895804
Position 42760: 0.010706577742808886
Position 47341: 0.009540963666177297
Position 42112: 0.009241798907246307
Position 42618: 0.009070580191820105
Position 52346: 0.008452915988190474
Position 39354: 0.008135307398471642
Position 14350: 0.008033763176692674
Position 34376: 0.007925243073247502
Position 6636: 0.007888250918823447
Position 43451: 0.007833856000264828
Position 48277: 0.007759952101806384
Position 22289: 0.007686213957881802
Position 38997: 0.007527235138697676
Position 15724: 0.007402214227190089
Position 16137: 0.006917601028420854
Position 46224: 0.006758901557622647
Position 14424: 0.00666363470683962
Position 41602: 0.006327479811156002
Position 1989: 0.0059477806394338684
Position 36200: 0.0058877573395715276
Position 43503: 0.005741336663203029
Position 39375: 0.005649104260028723
Position 46145: 0.0054652004815200815
Position 39749: 0.004901850284753234
Position 42642: 0.0048705626873479305
Position 41504: 0.004827976946740032
Position 1121: 0.004753754619242806
Position 51197: 0.0047297695104831505
Position 46190: 0.004263316296564012
Position 15095: 0.003972432604933399
Position 42645: 0.003955882049843032
Position 15628: 0.0038738964687378263
Position 44955: 0.0038665180292657714
Position 48833: 0.003734668202050364
Position 22070: 0.0036456107062736425
Position 44435: 0.0036246543518944916
Position 42115: 0.003564079998710976
Position 20078: 0.003559064932122852
Position 44539: 0.0035057284972592096
Position 44487: 0.0035006728223171773
Position 15847: 0.0034398104286389748
Position 40091: 0.0034077468443371793
Position 6406: 0.0033915414489550577
Position 38814: 0.0033619473180297784
Position 48772: 0.003289477371914142
Position 44903: 0.003253381720566565
Position 44591: 0.0032361054906776317
Position 44383: 0.003102862962607973
Position 44643: 0.0029496818587198795
Position 1547: 0.002834895032468387
Position 44851: 0.0027286756368399834
Position 2784: 0.002647591700427457
Position 44695: 0.0025775239871945704
Position 40248: 0.0025759737914266534
Position 38147: 0.002540004390954552
Position 42886: 0.002514266034425543
Position 44799: 0.002508163640271104
Position 43555: 0.00242493388796197
Position 49646: 0.0023264779160863604
Position 4225: 0.0022576631682315646
Position 41972: 0.002215587986426352
Position 652: 0.0022132771292476742
Position 6616: 0.0022116453852538418
Position 44747: 0.0021173898998390105
Position 46607: 0.002090435705394242
Position 39537: 0.0020470135601722327
Position 44335: 0.002033128302890863
Position 43020: 0.0020156368398310635
Position 16108: 0.00201371904149329
Position 2851: 0.0019241215284498835
Position 45111: 0.001915679121718697
Position 45007: 0.0018898741976839282
Position 40409: 0.0017898301673182147
Position 1015: 0.0017880785706543975
Position 39779: 0.0017511896896701116
Position 36159: 0.001675502111718678
Position 41421: 0.001603602200443808
Position 43167: 0.001507416726478889
Position 40095: 0.0014850890256935553
Position 46006: 0.001480313753298777
Position 996: 0.0014101929590229006
Position 23667: 0.0013972832132843362
Position 25690: 0.0013966180577552065
Position 39697: 0.0013731250030426167
Position 14553: 0.00133074615991271
Position 43400: 0.0013102896236916316
Position 43607: 0.0012562992229502765
Position 15867: 0.0011860002877604548
Position 1628: 0.0009802447856516034
Position 40463: 0.0009511614020279552
Position 39587: 0.0009502915825354814
Position 2251: 0.0008965262259517076
Position 200: 0.0008657539474117567
Position 3030: 0.0008443823676269319
Position 16670: 0.000833545067195405
Position 41005: 0.0007737334932136415
Position 44283: 0.0007214449081931455
Position 39700: 0.0006789740078565731
Position 43659: 0.0006651618346590275
Position 5225: 0.0006096493829751553
Position 1117: 0.0006094298350700847
Position 1765: 0.0005765061034888594
Position 43867: 0.0005559549876892639
Position 43815: 0.0005532674687832741
Position 43763: 0.0005281069019770522
Position 903: 0.0005202412453168434
Position 880: 0.0005084087227718781
Position 884: 0.000506240714127448
Position 40414: 0.0005048277526358675
Position 2213: 0.0004964152862898471
Position 2009: 0.0004895824913284583
Position 16397: 0.0004772557959887332
Position 43711: 0.00047036896066889744
Position 41933: 0.0004692824710237247
Position 14981: 0.00046480037377789917
Position 43261: 0.0004630028415949559
Position 1869: 0.000444279415145771
Position 40491: 0.00040857984363737427
Position 1414: 0.0003897945955142886
Position 3194: 0.0003705200831087945
Position 2070: 0.00037029481556792614
Position 43919: 0.00036831233840522407
Position 1176: 0.00034707917231509
Position 466: 0.0003428795680863847
Position 1080: 0.0003390232483965158
Position 44127: 0.000338593749328258
Position 44075: 0.00033705073582553487
Position 44023: 0.00033536685768897374
Position 43971: 0.0003338314921235967
Position 16515: 0.0003303157487531681
Position 2492: 0.00032096530520483465
Position 614: 0.00029996448958806047
Position 41073: 0.0002716389699086991
Position 1910: 0.000270066126333075
Position 1424: 0.000267510468121311
Position 6238: 0.00025389747852865653
Position 1019: 0.0002444567721693814
Position 4221: 0.00024116529383569403
Position 43363: 0.0002369976297203913
Position 43123: 0.00023071216086613752
Position 372: 0.00020058923208045524
Position 391: 0.00018482638422945803
Position 44231: 0.00017409425111003084
Position 44179: 0.0001733873270421163
Position 3026: 0.00016234115879561054
Position 4245: 0.00016186625996504963
Position 927: 0.0001493406253501453
Position 2464: 0.00014813797734657095
Position 3716: 0.00014211753667692234
Position 41470: 0.0001394084144246003
Position 2429: 0.00012943747049338358
Position 1891: 0.00011635575900428273
Position 39274: 0.00011000011891780142
Position 39601: 9.960193451923813e-05
Position 40438: 9.763615602192946e-05
Position 41289: 9.555932294564977e-05
Position 39754: 9.16910119038776e-05
Position 3666: 8.884108873342111e-05
Position 463: 8.48374046232998e-05
Position 4460: 7.586609717289783e-05
Position 23577: 6.796769324116668e-05
Position 1806: 6.469812660245681e-05
Position 3048: 6.369165060196705e-05
Position 39238: 6.255784650769603e-05
Position 4380: 5.996739167807274e-05
Position 1951: 5.8377409825066746e-05
Position 43242: 5.013214879422402e-05
Position 39873: 4.904741426235236e-05
Position 3554: 4.4503390960446774e-05
Position 3226: 4.0800238799716074e-05
Position 409: 3.8657784298038636e-05
Position 40322: 3.795391111442194e-05
Position 42717: 3.79217273013412e-05
Position 451: 3.674712427184782e-05
Position 1481: 3.619655287631042e-05
Position 43306: 3.583176182247956e-05
Position 420: 3.30025094079404e-05
Position 43322: 3.289960590885572e-05
Position 2709: 2.5066764887369615e-05
Position 137: 2.3727234645778314e-05
Position 550: 1.4358689184447015e-05
Position 806: 1.2653535464517485e-05
Position 428: 1.0400987832848019e-05
Position 1934: 8.729518055053385e-06
Position 1511: 7.044901644961162e-06
Position 39902: 6.15860909404221e-06
Position 1290: 6.01217183049405e-06
Position 509: 5.964065744954241e-06
Position 1727: 5.642918273750272e-06
Position 43049: 4.548317361401064e-06
Position 1714: 4.479349935439417e-06
Position 170: 4.049161655327626e-06
Position 592: 3.833607447532329e-06
Position 1598: 3.7369931619921704e-06
Position 1042: 3.394622339540851e-06
Position 669: 3.270025596479804e-06
Position 39511: 3.1761662584054395e-06
Position 3872: 2.948170451770375e-06
Position 1486: 2.937729251866266e-06
Position 1125: 2.446028545253398e-06
Position 433: 2.4010366661677432e-06
Position 342: 2.188768323175968e-06
Position 469: 2.0602719198973275e-06
Position 274: 1.8305263863742413e-06
Position 746: 1.736160089212437e-06
Position 356: 1.6233780128086938e-06
Position 2601: 1.5104753674098291e-06
Position 5003: 1.1440575365062575e-06
Position 240: 1.0206448659064343e-06
Position 2105: 7.41343562277342e-07
Position 2508: 6.753435184034694e-07
Position 2495: 3.769295111118317e-07
Position 2812: 3.6709585943667493e-07
Position 3729: 2.770693192047424e-07
Position 2228: 2.262636904998317e-08
