Gene = ABHD11
Position 991: 0.0032656121738486817
Position 1166: 0.0029573690517264426
Position 1567: 0.002859299454407032
Position 1846: 0.0027363661496420163
Position 320: 0.0026678995248914984
Position 1265: 0.0025512575609839797
Position 1796: 0.0020215678955645914
Position 889: 0.0018534050161728157
Position 444: 0.00160146283412215
Position 1530: 0.0014958853001206072
Position 2078: 0.0014171961353547883
Position 958: 0.0013848947325520746
Position 1983: 0.0012351965250215159
Position 1513: 0.0010455387411850274
Position 484: 0.0010433195834173223
Position 1341: 0.001041928752180196
Position 2282: 0.0010215693742687
Position 2007: 0.0008162261311768754
Position 1364: 0.0007107660025004287
Position 1853: 0.0006666165427071396
Position 1878: 0.0006641048069789717
Position 1108: 0.0005988039896281236
Position 1660: 0.000574793121675156
Position 1686: 0.0005403673522726792
Position 901: 0.0005359274763261487
Position 1628: 0.0004956890709966861
Position 2496: 0.0003426835632385827
Position 1457: 0.0003395294653902925
Position 2685: 0.000319687893606822
Position 866: 0.0003030899965467365
Position 1798: 0.0002964389939853255
Position 1716: 0.0002934265330901338
Position 1405: 0.000261767586213477
Position 1726: 0.0002562674677941586
Position 1774: 0.0002465446812511806
Position 752: 0.00021449133249395563
Position 158: 0.00020246340520272037
Position 1821: 0.00016883822958598885
Position 2181: 0.00014357982179320975
Position 440: 0.00014025808067325
Position 1302: 0.00011000602742721645
Position 2194: 9.048603820385848e-05
Position 2543: 8.910250214423243e-05
Position 905: 7.158171247652026e-05
Position 1412: 7.131689832030198e-05
Position 1481: 5.270194594198966e-05
Position 1882: 5.218364111738931e-05
Position 1206: 5.211687522405293e-05
Position 1802: 4.77467478743635e-05
Position 1702: 4.1138565384809064e-05
Position 1930: 3.1523231406224765e-05
Position 1589: 2.8879779049019697e-05
Position 1518: 2.6178787255662616e-05
Position 512: 2.4775317133093087e-05
Position 969: 2.263580922021837e-05
Position 1525: 2.2428608532390473e-05
Position 185: 1.912362445701113e-05
Position 2726: 1.774776358785489e-05
Position 188: 1.5533799612532642e-05
Position 1697: 1.1685191235510357e-05
Position 918: 9.38579184796206e-06
Position 960: 9.261263610248842e-06
Position 1194: 7.4545000586187656e-06
Position 527: 6.873195241238091e-06
Position 910: 4.5645060529803394e-06
Position 658: 3.945128743030586e-06
Position 1633: 3.7673564799426286e-06
Position 191: 2.610863558967284e-06
Position 1202: 2.2090922577026985e-06
Position 807: 1.6981961950593173e-06
Position 1187: 1.0712060586437698e-06
Position 920: 9.971045422734228e-07
Position 1304: 8.93710131011553e-07
Position 612: 4.778786952337691e-07
Position 524: 2.813494191064846e-07
Position 194: 2.400601092131031e-07
Position 135: 5.596082950400122e-08
Position 531: 4.8947902394520304e-08
Position 216: 2.4478725886252077e-08
Position 205: 1.6990578277424388e-08
Position 167: 1.03146232408505e-08
Position 603: 8.047125256016331e-09
Position 122: 4.662502180008071e-09
Position 538: 3.394607775537426e-09
Position 1282: 3.068633000122185e-09
Position 221: 2.9404357819375606e-09
Position 246: 3.9981315653484767e-10
Position 226: 1.8914950994958148e-10
Position 231: 3.9631765962848716e-11
Position 583: 2.3227233674891467e-12
Position 598: 1.5890267744813851e-12
Position 600: 6.418702683282295e-13
Position 544: 7.207688893772585e-14
Position 552: 1.900705346487794e-14
