Gene = MXRA8
Position 4302: 0.507262546447581
Position 4905: 0.31384402280321966
Position 3382: 0.21940233903297135
Position 5097: 0.18760798152936922
Position 5600: 0.1716575048034196
Position 4398: 0.15879544030150286
Position 5202: 0.1348259807544554
Position 1830: 0.07430164454346656
Position 2810: 0.045812547097696305
Position 2898: 0.04242948481100779
Position 5501: 0.0421519288180524
Position 5779: 0.03978797419826381
Position 5028: 0.0333825533906175
Position 1536: 0.03161395419855894
Position 4099: 0.027304786534067586
Position 3000: 0.02600603261833738
Position 4377: 0.022154127092474978
Position 2680: 0.021112604293493216
Position 4801: 0.021078318747620863
Position 2733: 0.01891705498414563
Position 2919: 0.01821820112028203
Position 2651: 0.013009142416268047
Position 2604: 0.012139618764103133
Position 3684: 0.010374569234083069
Position 1498: 0.008511047819326023
Position 2874: 0.008085566679234876
Position 1228: 0.007500138361339912
Position 3980: 0.007208627865474044
Position 5318: 0.0071542400337782485
Position 4096: 0.006873377130599365
Position 1244: 0.006120723561645904
Position 4432: 0.004753545045219013
Position 2741: 0.0044528843641910435
Position 3693: 0.004435382997510515
Position 3158: 0.0033970788144099136
Position 3513: 0.0033786434192730128
Position 3705: 0.00333208517099753
Position 4170: 0.0033241235638321338
Position 3936: 0.003310109515551912
Position 2698: 0.0032405821648770735
Position 3795: 0.003141933043569802
Position 2043: 0.003045477524387495
Position 3534: 0.002951656879400934
Position 5236: 0.002850622183414592
Position 4290: 0.0027555345256468494
Position 285: 0.0026894435236716825
Position 2507: 0.0026018781297898435
Position 1634: 0.0021358900573326886
Position 2555: 0.0015333852902962286
Position 1811: 0.0014738531411926166
Position 437: 0.001422840217212568
Position 4466: 0.0013941396262287969
Position 4266: 0.0013578668454261884
Position 1430: 0.0013072724593966533
Position 4962: 0.001197992661956612
Position 1747: 0.0011638247848620921
Position 893: 0.0011033659414112678
Position 1036: 0.0010440862642778414
Position 5262: 0.0010275220226636677
Position 2122: 0.0009451697579992688
Position 4325: 0.0008816830263603681
Position 2582: 0.0008748278380246687
Position 5372: 0.0008664351069336489
Position 946: 0.0008588781962175284
Position 5612: 0.0008226359234062439
Position 2371: 0.0008211576436434418
Position 5481: 0.0007998216869262494
Position 3317: 0.0006787649481540136
Position 3951: 0.0006780328247510104
Position 2073: 0.0006638311001747116
Position 1540: 0.0006610117355207515
Position 4075: 0.0006558088696008074
Position 361: 0.0006381497456862426
Position 2440: 0.0005758245973503695
Position 2459: 0.0005660949981278854
Position 1250: 0.000560055089450848
Position 5111: 0.0005525471777309558
Position 974: 0.0005326321056156555
Position 5071: 0.0005314483567056289
Position 386: 0.00047441064900515765
Position 4862: 0.0004515855799156102
Position 4959: 0.00043046398133925694
Position 4322: 0.0004201651908997777
Position 4077: 0.0004173162283241381
Position 3830: 0.00041433490315295263
Position 5382: 0.0004114012395504421
Position 5732: 0.00040466520785764957
Position 4767: 0.00037060217352984695
Position 2153: 0.0003682692548914957
Position 5524: 0.0003647045654761276
Position 5272: 0.00034883518280296675
Position 5624: 0.0003164181023332553
Position 2837: 0.0003067569091217911
Position 5409: 0.00030628211390518856
Position 898: 0.00026912329397282754
Position 5290: 0.00023925478789291942
Position 2314: 0.00023826844572183274
Position 5827: 0.00021969439263686306
Position 1246: 0.00021174072547458454
Position 1469: 0.0002117330315572261
Position 5692: 0.00021000703140568172
Position 1148: 0.00020288255327216207
Position 1639: 0.0001974634839955848
Position 1574: 0.0001941780465191902
Position 1311: 0.00019297579542803297
Position 2486: 0.00019037852480860052
Position 1715: 0.00018961916670948156
Position 257: 0.00018318845238888903
Position 4629: 0.0001805264630773413
Position 988: 0.0001692991878532025
Position 1854: 0.0001687732434311843
Position 1134: 0.00016857246256637537
Position 4869: 0.0001668598579189247
Position 703: 0.00016387520798454778
Position 261: 0.00016148272247154844
Position 2248: 0.0001580683811499013
Position 4807: 0.00014899853325357624
Position 1184: 0.00012135910324710225
Position 2420: 0.00011675379064652596
Position 5448: 0.00010182689780754728
Position 2092: 9.951429836955299e-05
Position 3504: 9.8770203650586e-05
Position 4916: 9.852203339858551e-05
Position 5446: 9.843993512980968e-05
Position 1335: 9.761138305335055e-05
Position 4652: 9.746158761488299e-05
Position 4874: 9.468432695662333e-05
Position 921: 9.460082392480006e-05
Position 2200: 8.846564724015279e-05
Position 450: 8.603880846229627e-05
Position 1978: 7.989593006757412e-05
Position 4634: 7.96412981906698e-05
Position 5296: 7.251716088510016e-05
Position 5343: 6.741068647862833e-05
Position 5116: 6.501941144452836e-05
Position 3200: 5.024657354156138e-05
Position 175: 4.873287665360555e-05
Position 4450: 4.4341088225168695e-05
Position 4485: 4.210972239936093e-05
Position 4668: 4.199421455247879e-05
Position 5727: 4.1431439593833025e-05
Position 3501: 4.067252472190081e-05
Position 4774: 3.728854604232034e-05
Position 3836: 3.682962516146632e-05
Position 5073: 3.5824398360347904e-05
Position 1308: 3.465857639132396e-05
Position 1562: 3.0720371674073514e-05
Position 3278: 2.7350206856598857e-05
Position 4919: 2.6002213649819014e-05
Position 4931: 2.5393377819508026e-05
Position 195: 2.475983749114793e-05
Position 172: 2.4562153939471833e-05
Position 3847: 2.4159037128602717e-05
Position 5358: 2.1027217453810265e-05
Position 3259: 2.066428830812087e-05
Position 5390: 1.7201263300613595e-05
Position 5687: 1.5379628930493822e-05
Position 5400: 1.4385828486424412e-05
Position 5301: 1.4247997873982247e-05
Position 2564: 1.4129553003004015e-05
Position 5248: 1.3888633479512214e-05
Position 3257: 1.2532597385922557e-05
Position 4588: 1.0788120256526568e-05
Position 4474: 9.54182863042519e-06
Position 1358: 8.765682802028995e-06
Position 5746: 7.782280551944182e-06
Position 1266: 6.596304260690533e-06
Position 3883: 6.251383813713472e-06
Position 1365: 5.406889057632728e-06
Position 4548: 4.571326877567165e-06
Position 687: 2.4236082861930915e-06
Position 1504: 2.179108800343762e-06
Position 1162: 2.0530374686505324e-06
Position 1410: 2.035680079250765e-06
Position 326: 2.000070348239858e-06
Position 1093: 1.8859668990022069e-06
Position 1260: 1.69407196559216e-06
Position 4528: 1.6088516248115112e-06
Position 1682: 1.5186700042522847e-06
Position 714: 1.4776735318698563e-06
Position 1155: 1.4511531256396016e-06
Position 1299: 1.3588087465182226e-06
Position 4501: 1.2626138368558808e-06
Position 4681: 1.2196683137345644e-06
Position 749: 1.1912495155512256e-06
Position 3853: 1.0654484117736034e-06
Position 1446: 9.757634603230432e-07
Position 522: 9.502914643587225e-07
Position 295: 7.842405604434363e-07
Position 185: 7.604357196163148e-07
Position 1391: 7.011558001559038e-07
Position 533: 6.459721746745218e-07
Position 1727: 5.539360866254564e-07
Position 554: 4.80093350757001e-07
Position 1546: 4.6882828348328647e-07
Position 1297: 4.5016084255680265e-07
Position 620: 4.4227106372380696e-07
Position 809: 3.4217395385582535e-07
Position 4641: 3.387558666494276e-07
Position 239: 3.334233568793206e-07
Position 3417: 2.2402472390410253e-07
Position 1279: 1.9342737010711906e-07
Position 178: 1.8981046447108703e-07
Position 4632: 1.8841909340683684e-07
Position 4488: 1.7804667733720215e-07
Position 1041: 1.5611601864129026e-07
Position 272: 1.50944977111574e-07
Position 162: 1.4901409145851384e-07
Position 752: 1.4083313078823287e-07
Position 1190: 1.3765735316165032e-07
Position 1383: 1.3084581138549638e-07
Position 1916: 9.864840605114928e-08
Position 497: 8.441001376042177e-08
Position 733: 8.430249073002984e-08
Position 838: 5.7946884544102326e-08
Position 1668: 5.555111532461169e-08
Position 202: 4.5979059565072706e-08
Position 1767: 4.140436321259463e-08
Position 729: 3.3623642291609894e-08
Position 1016: 1.0840894119513121e-08
Position 835: 5.6729197576467916e-09
Position 407: 3.562707865027398e-09
Position 1101: 3.4355894312182926e-09
Position 289: 3.417026958821879e-09
Position 228: 3.415187123724898e-09
Position 300: 2.9603253214942415e-09
Position 569: 2.7975075400219033e-09
Position 226: 2.715986656836599e-09
Position 490: 2.3610996128781685e-09
Position 200: 2.0803707531246394e-09
Position 571: 1.2729617864258163e-09
Position 309: 9.254481534376006e-10
Position 636: 2.0755784249625228e-11
Position 665: 1.849524359381286e-11
Position 390: 1.7623209002933845e-11
Position 241: 1.299673618745513e-11
Position 398: 1.0557672961029498e-11
Position 545: 7.658396495159611e-12
Position 577: 3.3335523239144492e-12
Position 551: 3.279552354569883e-12
Position 312: 2.125019859665525e-12
Position 302: 1.9198827131388476e-12
Position 561: 1.7138652547239567e-12
Position 588: 3.9884457640358394e-13
Position 549: 3.022394673805556e-13
