Gene = SNRPE
Position 8237: 0.0001906972606346369
Position 1229: 0.00016754239785648112
Position 1281: 0.00015311279391038902
Position 4808: 0.00013670395039902978
Position 2549: 0.00012268288981334523
Position 2420: 0.00011913795778041559
Position 3189: 0.00011706086016585508
Position 1890: 0.0001165338410998835
Position 7075: 0.00011623741130927995
Position 3840: 0.00011559312621219159
Position 6374: 0.00011341246086998233
Position 4374: 0.00011037136470714952
Position 1514: 0.0001096832899168714
Position 6893: 0.00010339900487288476
Position 1967: 9.955758776984368e-05
Position 2122: 9.403112773096103e-05
Position 4903: 9.35923816073001e-05
Position 5858: 7.554143763129553e-05
Position 5363: 7.468337833713655e-05
Position 5709: 7.04983596905564e-05
Position 3611: 6.612662445616536e-05
Position 5359: 6.212715390394044e-05
Position 4086: 6.075209371935795e-05
Position 3909: 5.981801171034734e-05
Position 4544: 5.900919872897054e-05
Position 111: 5.723364433273355e-05
Position 509: 5.487542356748855e-05
Position 901: 5.1804182833045884e-05
Position 3557: 5.1048206290117106e-05
Position 4794: 4.4667158011356343e-05
Position 4959: 4.452691369466816e-05
Position 5379: 4.0767496539616686e-05
Position 5407: 3.7542749057839844e-05
Position 4777: 3.5748775289152874e-05
Position 3608: 3.506199780595185e-05
Position 5194: 3.385977711022464e-05
Position 4652: 3.198747174553405e-05
Position 3895: 2.827068852106466e-05
Position 226: 2.501808695425379e-05
Position 5246: 2.4888113547393143e-05
Position 904: 2.381268287571148e-05
Position 5001: 2.3228916576113295e-05
Position 1191: 1.5912044258749453e-05
Position 5777: 1.5466336086755513e-05
Position 812: 1.4486619247382877e-05
Position 3748: 1.30224646579288e-05
Position 2861: 1.2533733890712903e-05
Position 3622: 1.2407203618149658e-05
Position 2364: 1.2192701812825085e-05
Position 2837: 1.0911517678658158e-05
Position 1127: 9.239462731106832e-06
Position 161: 8.126800544154443e-06
Position 1670: 7.848022389898554e-06
Position 1552: 6.984083537925945e-06
Position 1262: 6.929823163655689e-06
Position 268: 5.460110757330927e-06
Position 183: 4.7279289022596725e-06
Position 863: 4.102895361601863e-06
Position 1035: 3.7055827814124574e-06
Position 777: 3.673354753929487e-06
Position 172: 3.6104394950483474e-06
Position 330: 3.1939144341706078e-06
Position 325: 3.05310754752512e-06
Position 647: 2.5194170468739065e-06
Position 6146: 1.977932391124982e-06
Position 999: 1.9757326586304874e-06
Position 916: 1.8095730849263288e-06
Position 1461: 1.6753578553812745e-06
Position 835: 1.5981955349892232e-06
Position 238: 1.3343215872421506e-06
Position 875: 1.2456390509409985e-06
Position 750: 1.0891104506006496e-06
Position 119: 9.713434321926775e-07
Position 247: 8.775369805685971e-07
Position 537: 8.56227654634183e-07
Position 332: 5.736711052192571e-07
Position 340: 4.804527715135712e-07
Position 155: 4.7446479727050284e-07
Position 234: 4.138626815838317e-07
Position 663: 3.4720218632187043e-07
Position 757: 2.857019740609369e-07
Position 125: 2.3158943020653016e-07
Position 360: 2.2894676522820834e-07
Position 616: 1.8145343822836522e-07
Position 747: 1.488971896108671e-07
Position 2081: 1.462705091319564e-07
Position 167: 1.460774794369932e-07
Position 139: 1.3744281643168475e-07
Position 872: 1.3284545052525136e-07
Position 649: 1.218868635811553e-07
Position 682: 1.2171232855734548e-07
Position 724: 1.0640223563735586e-07
Position 92: 1.0624103390718656e-07
Position 394: 1.0273250358806644e-07
Position 969: 7.609749619546496e-08
Position 499: 7.014342931301453e-08
Position 929: 2.63877675316496e-08
Position 188: 5.487489076256653e-09
Position 1642: 5.052909800145082e-09
Position 348: 4.974134388121227e-09
Position 128: 1.3347693204859676e-09
Position 731: 4.2885170207354764e-11
Position 77: 7.349111227680053e-12
Position 80: 9.463990147259569e-13
