Gene = SLAMF1
Position 10540: 0.0012081278639099475
Position 481: 0.001164497181081819
Position 5408: 0.0011539692289114388
Position 7838: 0.0010080584781356485
Position 4147: 0.0008884617415493417
Position 13794: 0.0008717884721904281
Position 5642: 0.0008295444330561043
Position 36652: 0.0006549207300026536
Position 448: 0.0006333969961857869
Position 8536: 0.0005172914373190383
Position 716: 0.0004982215865134895
Position 2029: 0.0004867901580631455
Position 703: 0.0004859234624341311
Position 2895: 0.0004843161930599022
Position 2342: 0.00047039072757493617
Position 3885: 0.0004613163688899752
Position 1726: 0.0004097360166728103
Position 1849: 0.0003681299159929382
Position 2172: 0.00036448125367623133
Position 5171: 0.00021216954640198164
Position 552: 0.00019360021807172785
Position 3419: 0.00013231875608894856
Position 1699: 0.0001243215590336944
Position 142: 0.00011068538292072516
Position 3441: 8.610070278733165e-05
Position 736: 7.43041277434775e-05
Position 36627: 5.317054574909763e-05
Position 36656: 4.866084134438414e-05
Position 966: 3.95007918899638e-05
Position 461: 3.0411462127849813e-05
Position 1028: 2.524352506768982e-05
Position 233: 2.5009605268775513e-05
Position 201: 1.8779918160887144e-05
Position 528: 1.7655968357248916e-05
Position 640: 1.0916151674951873e-05
Position 50: 5.616864171888657e-06
Position 432: 4.820437200164018e-06
Position 2451: 4.757298115121146e-06
Position 881: 4.582986283903681e-06
Position 1202: 3.705490838483568e-06
Position 1315: 3.3174624483885397e-06
Position 1341: 2.9554674053290136e-06
Position 1277: 2.3729441007043186e-06
Position 984: 2.321833591506395e-06
Position 1465: 2.1486797398674674e-06
Position 1459: 1.940479887512855e-06
Position 1054: 1.7990600446775287e-06
Position 904: 1.512985099941709e-06
Position 1064: 1.3394870755593205e-06
Position 1481: 1.0662181379026789e-06
Position 1271: 9.00009867773598e-07
Position 923: 6.887614639789483e-07
Position 1095: 6.570231627042307e-07
Position 611: 6.123727037017493e-07
Position 1443: 6.105666563384124e-07
Position 195: 3.64587266022814e-07
Position 722: 2.4524630546456845e-07
Position 1380: 1.7695764697706294e-07
Position 100: 1.4828795277031272e-07
Position 679: 1.201399114985e-07
Position 32: 1.5188975878878385e-08
Position 388: 2.5750646426500687e-09
Position 383: 2.1921855991696367e-09
Position 430: 1.572275981749543e-09
Position 454: 1.2027042433504335e-09
Position 523: 8.457540003681748e-10
Position 556: 7.877355860074404e-11
Position 489: 5.553384775127456e-11
Position 521: 3.283868607206659e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 27445: 0.9999677022432838
Position 12585: 0.9821664956265675
Position 34714: 0.9750566207813465
Position 36496: 0.7907754667638257
Position 17749: 0.7897017658566209
Position 9765: 0.46923602911642565
Position 27835: 0.4368235953545786
Position 20823: 0.3299275905391641
Position 2977: 0.3283014431005491
Position 11015: 0.2844202242712306
Position 12857: 0.27198219563111087
Position 23109: 0.25053580788155694
Position 24928: 0.19425160457296478
Position 11046: 0.19238600742859122
Position 12877: 0.18482327477733765
Position 18626: 0.17994993410855967
Position 13510: 0.16648493055641142
Position 20119: 0.16208156557938533
Position 13401: 0.15861661632778631
Position 4146: 0.1583612077069814
Position 18312: 0.14991309449758292
Position 18564: 0.14841066667378375
Position 21201: 0.14267329773790557
Position 20847: 0.13672217298807174
Position 1176: 0.12575162969634127
Position 35706: 0.10715666743295517
Position 27606: 0.10536296847335747
Position 31526: 0.09660033013448256
Position 7627: 0.0933005680525347
Position 6083: 0.09018154712312912
Position 35155: 0.07993640926323417
Position 12900: 0.06602090608791987
Position 18269: 0.06098539550534233
Position 21087: 0.05407237624710805
Position 2337: 0.05351600266962737
Position 36319: 0.05125057327780514
Position 37686: 0.048830589801324355
Position 18590: 0.04274385100454584
Position 1545: 0.04105957188348153
Position 36668: 0.04015752177957662
Position 1199: 0.037430776297869374
Position 17415: 0.036365234796318
Position 39062: 0.03146685530024586
Position 12884: 0.029005320003749044
Position 13003: 0.028913690064221273
Position 36814: 0.027193567238256094
Position 16784: 0.027032029431728555
Position 38993: 0.024829418321069663
Position 17431: 0.02383232262155481
Position 2400: 0.023742789031981976
Position 13460: 0.02353190960316137
Position 3440: 0.022165945705418282
Position 1202: 0.019794578794213844
Position 38274: 0.018687706349116828
Position 12805: 0.018319075533857424
Position 2628: 0.017489868720352356
Position 12397: 0.0169039581413651
Position 6121: 0.015455453134250452
Position 27618: 0.014743560794989442
Position 18024: 0.014589149055009475
Position 3286: 0.01417405533978428
Position 1180: 0.01356487763451442
Position 12980: 0.013188132421905613
Position 4204: 0.012696958792362127
Position 2991: 0.011144671928855689
Position 6223: 0.01106217629522251
Position 30146: 0.010312767615157547
Position 13051: 0.01028504145101336
Position 35371: 0.01008889718804235
Position 16485: 0.008928536745671213
Position 12833: 0.00878128281990121
Position 37387: 0.008670763883567066
Position 17792: 0.008664306779414632
Position 18236: 0.008617272917181827
Position 18101: 0.008182095759429103
Position 17812: 0.008059236335497773
Position 35773: 0.007936028885471989
Position 1091: 0.007641223559335728
Position 3342: 0.00712901072464904
Position 29815: 0.007124027191215446
Position 2230: 0.006562072361288932
Position 36421: 0.0061314733910571425
Position 37965: 0.006117037636619843
Position 2308: 0.005922102741272362
Position 36817: 0.00578005071423546
Position 38776: 0.005234884679208085
Position 7151: 0.004817877866011122
Position 36640: 0.004732323010865079
Position 29887: 0.004302776291704072
Position 37690: 0.004261670047655367
Position 18526: 0.004238439488926131
Position 39082: 0.00418410792813918
Position 13973: 0.004082697480967552
Position 36158: 0.004046196250245103
Position 36260: 0.003971743532195376
Position 3966: 0.003725103403575018
Position 4366: 0.003506166987536756
Position 19962: 0.0033482072908440244
Position 35709: 0.0033290896612771952
Position 32630: 0.0032548990910440017
Position 10429: 0.003151379636917367
Position 37157: 0.0028984258292730565
Position 38579: 0.002778795112734815
Position 38956: 0.0026766451899094823
Position 9287: 0.002675547486626908
Position 13431: 0.002645012884813229
Position 2654: 0.0026223109800552133
Position 3537: 0.0025209098917502557
Position 3734: 0.0024310760708309387
Position 36424: 0.0024117245825596286
Position 36477: 0.0024093268712192723
Position 4584: 0.0023710995388943287
Position 37049: 0.002351562569604335
Position 2216: 0.0023376494927341254
Position 1432: 0.002307517715815169
Position 1494: 0.0022630265257135448
Position 13186: 0.002077878265950356
Position 38395: 0.002047593557481207
Position 18529: 0.0020409420497795134
Position 10346: 0.0020254856413619827
Position 38340: 0.0018848494827822645
Position 18989: 0.0018223822476979893
Position 1568: 0.001807123778447366
Position 36619: 0.001784536030513269
Position 2109: 0.0017145744297831873
Position 305: 0.0016490941539534201
Position 4238: 0.0016477007036130237
Position 7600: 0.001583040423178191
Position 18853: 0.001538032924652163
Position 39135: 0.0015257501664113124
Position 13375: 0.0014385812931617843
Position 3067: 0.001305991673711691
Position 5358: 0.0012687464429814595
Position 37012: 0.0010159397082758837
Position 542: 0.0009703578255092756
Position 2235: 0.0009588199292792204
Position 3457: 0.0008912778028414821
Position 37122: 0.0008662238923962196
Position 20785: 0.0008418169106032665
Position 38621: 0.000810665066369912
Position 38624: 0.0007919788969262837
Position 13237: 0.0007514111481943427
Position 36279: 0.0007262824566460713
Position 7090: 0.000721318164259304
Position 5445: 0.0007147672189860831
Position 13637: 0.0006455896326796746
Position 2861: 0.0006041074364495769
Position 3679: 0.0005525222897216723
Position 8229: 0.0005172914373190383
Position 34887: 0.0004971327008047627
Position 13069: 0.0004887889371494727
Position 13234: 0.00044243111029071267
Position 7568: 0.0004210948001184392
Position 859: 0.0003870364088307852
Position 1769: 0.0003789798564604501
Position 998: 0.0003710476404194735
Position 37470: 0.00036041842602331373
Position 277: 0.0003356272251859085
Position 2932: 0.0002973672961368617
Position 4309: 0.0002691238904943479
Position 2505: 0.00026713481643966276
Position 13444: 0.00025519931318995217
Position 1311: 0.00025130330343085415
Position 5076: 0.00021216954640198164
Position 29229: 0.00020892611791726196
Position 12760: 0.00020718587917659774
Position 2028: 0.0002030234571438088
Position 36539: 0.0001791611444939721
Position 2937: 0.00017433433869011713
Position 1574: 0.00016110822546810564
Position 872: 0.00016035708659691556
Position 4338: 0.00014054915786992556
Position 36105: 0.0001363591219381162
Position 1208: 0.00010267508490603778
Position 1498: 0.00010057586446576407
Position 252: 9.565085747804094e-05
Position 29097: 8.538541243341885e-05
Position 29784: 8.17461083896138e-05
Position 766: 7.775626983735636e-05
Position 2890: 7.668152034067805e-05
Position 28354: 6.340123379373125e-05
Position 28472: 5.244907098214992e-05
Position 888: 5.116096334705935e-05
Position 2128: 5.096611175096069e-05
Position 414: 4.8314996252978e-05
Position 361: 4.758502400733662e-05
Position 323: 4.54537511060398e-05
Position 1832: 4.260860520680648e-05
Position 2202: 4.2567710661170794e-05
Position 6026: 4.1835767089898575e-05
Position 1003: 4.105503655978464e-05
Position 2598: 3.851139481913918e-05
Position 1818: 3.7568276802012806e-05
Position 4498: 3.630198267733796e-05
Position 577: 3.605577922650395e-05
Position 1060: 3.484846598997768e-05
Position 1404: 3.4153051891341914e-05
Position 1709: 3.403473845893257e-05
Position 1043: 3.1213801169047805e-05
Position 1222: 2.944690871069713e-05
Position 152: 2.30031321730507e-05
Position 2993: 2.2882599837376417e-05
Position 640: 2.2777090006949213e-05
Position 2831: 2.273374613251531e-05
Position 954: 2.255083678581188e-05
Position 957: 2.2121619935579587e-05
Position 2517: 2.1894968397351188e-05
Position 1635: 2.096309406870633e-05
Position 256: 2.0704553811742112e-05
Position 619: 1.9731659407971936e-05
Position 2172: 1.7493559279437514e-05
Position 1801: 1.7340500716637925e-05
Position 2461: 1.587769376388008e-05
Position 1986: 1.5102553892840467e-05
Position 1943: 1.4004834079536732e-05
Position 2002: 1.3644058656093837e-05
Position 2378: 1.3295693381265513e-05
Position 1842: 1.2957149654882606e-05
Position 1048: 1.1753175744243229e-05
Position 2006: 1.1583037075591375e-05
Position 1793: 1.1373435124422089e-05
Position 209: 9.859836038163137e-06
Position 695: 9.224609014386747e-06
Position 3036: 8.479382830098685e-06
Position 2177: 8.445028742745525e-06
Position 2249: 7.463026672903451e-06
Position 312: 6.9767488397594915e-06
Position 28743: 3.896615790405359e-06
Position 840: 3.6746393008670316e-06
Position 3086: 3.540515228845826e-06
Position 935: 2.5011127093267738e-06
Position 701: 2.1429870839443514e-06
Position 1951: 1.7882412027330941e-06
Position 966: 1.782977177006058e-06
Position 1877: 1.652559809517137e-06
Position 813: 1.5294470054194654e-06
Position 302: 1.5226508890246504e-06
Position 902: 1.438566181447872e-06
Position 1235: 1.2967605513544966e-06
Position 186: 1.1245274992684649e-06
Position 1853: 1.1117076181524898e-06
Position 1107: 1.0490527576255703e-06
Position 1860: 1.0437213519500969e-06
Position 425: 9.165849197930869e-07
Position 1781: 8.355768377043422e-07
Position 13514: 7.749168545922574e-07
Position 892: 6.762302940425744e-07
Position 579: 6.095625072982428e-07
Position 1438: 5.755592390541183e-07
Position 13464: 5.489318374603437e-07
Position 1098: 5.413886985670351e-07
Position 1454: 5.405872204416556e-07
Position 1882: 5.273853311995177e-07
Position 1389: 5.194528785664629e-07
Position 1602: 5.076161354190598e-07
Position 772: 5.06085045024749e-07
Position 583: 4.539924074948493e-07
Position 189: 3.975223407277349e-07
Position 1093: 3.8275437851647835e-07
Position 722: 3.696822995944725e-07
Position 465: 3.444215263220449e-07
Position 556: 2.507476135570039e-07
Position 163: 2.488011101355322e-07
Position 709: 2.4306695183615013e-07
Position 948: 2.3682464829459665e-07
Position 1104: 2.225117129152102e-07
Position 1000: 2.1759507956811834e-07
Position 503: 1.7740522288176204e-07
Position 222: 1.4097499028294664e-07
Position 454: 1.3165392902221516e-07
Position 777: 1.2893532147969854e-07
Position 625: 1.1759837618977366e-07
Position 875: 8.142182537608272e-08
Position 195: 8.027910763507287e-08
Position 14096: 6.86296142799974e-08
Position 648: 4.514521638571762e-08
Position 168: 4.2606608323826175e-08
Position 213: 3.7671845175335e-08
Position 719: 3.2910916157186805e-08
Position 179: 2.9119859971902584e-08
Position 142: 2.2680761395901343e-08
Position 500: 1.2907427382413282e-08
Position 132: 1.1991898557229678e-08
Position 915: 1.160905386257153e-08
Position 472: 7.542174824248421e-09
Position 498: 7.251916913746865e-09
Position 595: 7.0484255528861345e-09
Position 201: 4.141113887405587e-09
Position 1111: 1.4132171296529217e-09
Position 1626: 1.966307934799813e-10
Position 733: 1.183150198300633e-10
