Gene = STRA8
Position 13629: 0.0022169241955432486
Position 697: 0.002135572648901084
Position 15219: 0.0020240884494479063
Position 316: 0.0020230131819647663
Position 25179: 0.001984350637641069
Position 11717: 0.0018057951977244293
Position 8169: 0.0017069543164620823
Position 26149: 0.0016973752398399384
Position 19058: 0.0016030728341044774
Position 22627: 0.0014712312497659947
Position 188: 0.0013205822159182326
Position 19495: 0.0012865826926145001
Position 20662: 0.0012364047220902905
Position 20168: 0.0011720901121149007
Position 12316: 0.0011582138262021461
Position 23046: 0.0010844956460423732
Position 1037: 0.0010664997720091145
Position 19457: 0.0009983993051248118
Position 19961: 0.0009962168453469262
Position 19903: 0.0009266609698303511
Position 181: 0.0008541587299116162
Position 21437: 0.0008154911866254807
Position 25131: 0.000678746434629009
Position 18152: 0.0006287696266039278
Position 24122: 0.0006158662688904478
Position 20853: 0.0005865066859285339
Position 19868: 0.0005604121494676175
Position 24256: 0.0005227091850620897
Position 21704: 0.0005078640429102662
Position 1272: 0.0005052183778703833
Position 12885: 0.0004576804774604965
Position 15669: 0.00040898811392216906
Position 1465: 0.0004076309315475312
Position 20915: 0.0003906425497574434
Position 19937: 0.00035528227332911244
Position 19905: 0.0003533017980511514
Position 1929: 0.00031909203061698533
Position 2022: 0.0003157399186746116
Position 295: 0.00028899886294946205
Position 23270: 0.00026082785629092585
Position 25396: 0.0002559900115173704
Position 12606: 0.00022641998394328118
Position 841: 0.0002180386130479224
Position 2271: 0.00020512633645195283
Position 76: 0.00019454436594965152
Position 17982: 0.00017287984644698853
Position 15826: 0.00012681126055276424
Position 292: 0.00012125838512828406
Position 264: 0.00011621992305686542
Position 17722: 0.00010920017062664126
Position 523: 0.00010855172781403992
Position 219: 8.665879906718615e-05
Position 15688: 8.566200615034784e-05
Position 4983: 7.780450809393704e-05
Position 13109: 7.079467504936538e-05
Position 1147: 6.856407785683238e-05
Position 151: 6.442837307450284e-05
Position 883: 4.450384499779319e-05
Position 171: 3.1553502264809314e-05
Position 531: 2.7482480558948617e-05
Position 309: 2.4706262080776444e-05
Position 3699: 2.0559749984363896e-05
Position 2486: 1.132988621296854e-05
Position 2057: 9.612974806860753e-06
Position 2366: 4.030083923818995e-06
Position 1221: 3.916149047349184e-06
Position 20547: 3.890043651358215e-06
Position 20506: 3.709374578188923e-06
Position 14844: 3.544639153894655e-06
Position 20708: 3.5315209858515334e-06
Position 912: 3.5201528396696146e-06
Position 109: 8.406449648794158e-07
Position 125: 6.161828856067614e-07
Position 15: 3.055507913623539e-07
Position 123: 3.023741729443866e-07
Position 156: 1.8825663186244897e-07
Position 402: 1.7391110751931923e-07
Position 2711: 1.322325559861657e-07
Position 306: 8.858459426530113e-08
Position 341: 6.427296307250371e-08
Position 53: 5.798850486941945e-08
Position 719: 4.259113073425864e-08
Position 1879: 2.545664921364353e-08
Position 138: 2.2006582462014524e-08
Position 457: 1.8099857722590477e-08
Position 127: 1.507392074788732e-08
Position 318: 1.2496036003977412e-08
Position 368: 1.1853495417911836e-08
Position 192: 3.90328449242787e-09
Position 1051: 2.1733001350599137e-09
Position 135: 8.250066773826986e-10
Position 731: 7.568269507567942e-10
Position 349: 4.798915415993718e-10
Position 528: 3.3628159957429123e-10
Position 129: 1.6476359147106e-10
Position 713: 4.2533261069797296e-11
Position 640: 2.860702636774682e-11
Position 606: 1.8312204098686772e-11
Position 355: 9.130201566403551e-13
Position 208: 6.575014681556057e-13
Position 365: 3.6586405125885023e-13
Position 360: 3.37767743722753e-13
Position 414: 3.412414650847304e-14
Position 210: 6.530644323031835e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 23134: 0.9606459415113369
Position 19816: 0.8909487230899082
Position 11346: 0.8524538124707578
Position 10801: 0.7634960627078675
Position 14264: 0.7060811762861214
Position 1840: 0.6442954931919765
Position 26438: 0.6368766196096247
Position 14549: 0.591268664334083
Position 8539: 0.5535086824596831
Position 24408: 0.35034068661844414
Position 1455: 0.34898275758090974
Position 135: 0.3233320371616592
Position 13308: 0.31227835479038085
Position 14437: 0.3090517943429327
Position 22885: 0.2645366385926698
Position 8507: 0.24003544544494723
Position 23749: 0.23814636287321073
Position 18706: 0.1873345738294209
Position 19589: 0.17237258577403158
Position 1844: 0.16558087789772127
Position 25121: 0.15116910233950923
Position 1435: 0.13890315867288094
Position 18457: 0.1378291875985548
Position 18971: 0.11825388482498259
Position 13323: 0.11088131454241341
Position 13363: 0.10775585972659762
Position 8583: 0.09268821924480133
Position 22045: 0.08390912120375443
Position 1404: 0.08264591447863509
Position 15414: 0.07439244751791427
Position 19750: 0.06554473900182414
Position 25889: 0.06218667740531954
Position 19002: 0.059108990344801646
Position 12496: 0.05455925458753912
Position 15393: 0.05426105423260152
Position 13333: 0.05146287159885985
Position 170: 0.05139575576413309
Position 18940: 0.048615021693019504
Position 2496: 0.04749368414154831
Position 1400: 0.04703517532497296
Position 22719: 0.04515920689725605
Position 11833: 0.04487645111957685
Position 23952: 0.043156183100533006
Position 24030: 0.03988801849231594
Position 11808: 0.03916207340934695
Position 12766: 0.03887081424924619
Position 14501: 0.03814513662001089
Position 13367: 0.03763289713014711
Position 5526: 0.03524578229724982
Position 26276: 0.03394282484570544
Position 17879: 0.03229787330784584
Position 11263: 0.03224649320146367
Position 19753: 0.03183942514255331
Position 7745: 0.02878244962174803
Position 13975: 0.02868185554430106
Position 24309: 0.027925956604710606
Position 1874: 0.025155886165034627
Position 1514: 0.025083510552280662
Position 18191: 0.023451551293827658
Position 11364: 0.023447833811353055
Position 8561: 0.021852577025616764
Position 17059: 0.02118707399693172
Position 23139: 0.020967100614423254
Position 2728: 0.019954871402958714
Position 26018: 0.019763337978005356
Position 12742: 0.018434689827137675
Position 10807: 0.01826043299388721
Position 15300: 0.016902009767967352
Position 8568: 0.015604016966483267
Position 2365: 0.015089657129940733
Position 1520: 0.014526760956454174
Position 17150: 0.014460577220744217
Position 22670: 0.014449509403009236
Position 11199: 0.014191685804776904
Position 7924: 0.014084720456914116
Position 14659: 0.013526678063979104
Position 4545: 0.013114562977770992
Position 8910: 0.012672347812941218
Position 176: 0.012091196853683263
Position 15349: 0.012018408196835589
Position 11857: 0.011569589138873885
Position 2461: 0.011135402352489806
Position 22322: 0.01052933242899515
Position 22115: 0.010294636279736862
Position 15324: 0.010021780553488123
Position 11601: 0.00973906223740034
Position 24339: 0.009605662862853465
Position 14284: 0.009257223943887354
Position 8323: 0.0090167337146401
Position 21986: 0.008669379791803657
Position 25540: 0.008635734359686975
Position 13919: 0.008553003151807187
Position 23882: 0.008485857947441324
Position 12855: 0.008359896554952869
Position 12100: 0.007939792400046858
Position 1822: 0.007916402909878894
Position 15473: 0.007904099572766658
Position 21913: 0.007803224793145482
Position 25487: 0.0076451963655094065
Position 24496: 0.007482022697090615
Position 8894: 0.007362970625081025
Position 21776: 0.007271094293695126
Position 180: 0.006918844768017223
Position 10471: 0.006824133280449704
Position 13922: 0.006806238610678302
Position 14566: 0.006557200790326097
Position 22249: 0.00631589438537373
Position 23505: 0.00630579408485609
Position 23063: 0.006024130311336723
Position 25323: 0.006012276619345822
Position 4329: 0.005965390500295061
Position 18622: 0.005574625613719914
Position 1778: 0.005522799487224883
Position 14459: 0.005521994578254456
Position 25153: 0.005484826728659313
Position 23798: 0.005454901379625871
Position 15223: 0.005266723222716708
Position 10409: 0.00526590253788182
Position 12795: 0.005013034833848712
Position 14482: 0.004730556672631636
Position 24414: 0.004694780278746901
Position 24281: 0.004537021560719404
Position 24058: 0.0044925928682770224
Position 19288: 0.004332501267053766
Position 11875: 0.004280577751614715
Position 20823: 0.004148906162703693
Position 1815: 0.0038388737142514735
Position 6781: 0.003740958623931036
Position 1494: 0.0037015524808535743
Position 2172: 0.00363013204998951
Position 19648: 0.0035149844553805064
Position 8875: 0.003460395157098438
Position 24160: 0.0034166601038360896
Position 5469: 0.0033740294209299634
Position 10646: 0.0033709472426338982
Position 15251: 0.0033467043634825807
Position 26298: 0.0033440095213714445
Position 19148: 0.0033206119882884053
Position 14627: 0.0033127469151362273
Position 23850: 0.003305577600445898
Position 12174: 0.0032905038855214415
Position 8856: 0.0031951683389842356
Position 17802: 0.003188879376015592
Position 26225: 0.003117034300612235
Position 22951: 0.0030863295502631277
Position 23879: 0.002902941292728228
Position 385: 0.002891569880158453
Position 20607: 0.0028503380867600276
Position 21989: 0.0027861721811041785
Position 25683: 0.002777882977748252
Position 16249: 0.0026318090737500136
Position 10676: 0.0025810182623414134
Position 1553: 0.002486736923493279
Position 11044: 0.002483266004565913
Position 23864: 0.0024345441351497884
Position 25290: 0.0023760776783442665
Position 4982: 0.0023679838876210276
Position 7173: 0.002341401055037272
Position 2393: 0.002260749886250294
Position 12791: 0.0022315539214771596
Position 14186: 0.0022022400883680796
Position 19956: 0.0021951058137819647
Position 1573: 0.0021226772316269332
Position 2760: 0.0019699403150439964
Position 2788: 0.0019401777188736411
Position 18046: 0.0018830095854571178
Position 6820: 0.0018630507638165196
Position 17981: 0.0018439156814919725
Position 263: 0.0018301108242861368
Position 11145: 0.0017850134433640757
Position 23595: 0.001778367134786507
Position 19145: 0.0017413275379283982
Position 3507: 0.001734311823615065
Position 10611: 0.001606452060287272
Position 21956: 0.0015916178905189837
Position 1492: 0.001565752611884493
Position 12946: 0.00156070573526768
Position 22530: 0.0015254833843153673
Position 12659: 0.0014992505604881864
Position 12558: 0.0014911287060299728
Position 2690: 0.0014630738836677395
Position 3643: 0.001443349588988305
Position 19406: 0.0013884603506322895
Position 2310: 0.0013704260577348873
Position 26030: 0.0013546066237984007
Position 558: 0.0013495429504746202
Position 13162: 0.001336090335729415
Position 23431: 0.0013157626160504319
Position 484: 0.0012721757376587903
Position 15049: 0.0012538875096696025
Position 17914: 0.0012463500528381644
Position 20105: 0.0011883576165184473
Position 1534: 0.0011734897966520924
Position 17021: 0.0011338263203442742
Position 3486: 0.0011270309972151655
Position 24437: 0.0010989847957057197
Position 23984: 0.0010663774054874026
Position 24249: 0.0010630580077553215
Position 18374: 0.001013148750457666
Position 10539: 0.001008112888927809
Position 3698: 0.000972913974675941
Position 807: 0.0009494534445641964
Position 7225: 0.0009288239070578407
Position 1784: 0.0008773625104695522
Position 11180: 0.0008717863738939538
Position 1469: 0.0008634905754067009
Position 2508: 0.0008567837197693696
Position 20635: 0.0008335776548167796
Position 25786: 0.0008240003513568122
Position 21314: 0.0008154911866254808
Position 696: 0.0006416584538257834
Position 231: 0.0006402262244348204
Position 7236: 0.0006327940020584223
Position 24375: 0.0006089014965340935
Position 3439: 0.0005955832360961688
Position 2406: 0.0005684848782148048
Position 909: 0.0005614204804510324
Position 15513: 0.0005599340649841894
Position 15052: 0.0005520936130708009
Position 26463: 0.0005373312484334799
Position 23847: 0.0005272326615149238
Position 14268: 0.0005187217864481491
Position 23483: 0.0005182163926200809
Position 2539: 0.0005155383385513905
Position 11202: 0.0005146279024071913
Position 21556: 0.0005078640429102662
Position 1109: 0.0004934300313623801
Position 8897: 0.0004918151441973736
Position 12124: 0.0004716191523411019
Position 16184: 0.00046649560532897215
Position 11522: 0.00046612593637945966
Position 14886: 0.000451340204141997
Position 401: 0.0004450673659863833
Position 3482: 0.00044466042909523286
Position 24229: 0.0004311150506726518
Position 18267: 0.00040962181004614625
Position 23538: 0.0003898666388398229
Position 1642: 0.00036236570406628977
Position 2629: 0.00034173859363006656
Position 150: 0.0003301266455984337
Position 3624: 0.0003292986077607979
Position 11004: 0.0003268773823228533
Position 25629: 0.00031955845445957984
Position 2313: 0.00031788959354626695
Position 11773: 0.0002942155793393118
Position 13390: 0.0002804102185156954
Position 1196: 0.0002786999249010261
Position 1219: 0.00025184495461605513
Position 4653: 0.0002514115605910286
Position 23664: 0.0002508244309096717
Position 518: 0.00023824759209147773
Position 23683: 0.00022155156180503227
Position 24826: 0.00022007352089085223
Position 24809: 0.00021964832303490516
Position 24139: 0.0002081208116095832
Position 544: 0.00020488352324271562
Position 18479: 0.00019849449243991576
Position 1073: 0.0001935914597227689
Position 23823: 0.00018225043427054713
Position 11905: 0.0001792461156181078
Position 1271: 0.00015404672720994826
Position 2791: 0.00015385117106659824
Position 23414: 0.00014625054282081
Position 21703: 0.0001455957930052998
Position 1562: 0.00013551950477891928
Position 628: 0.00012857100022655823
Position 245: 0.0001272265214787664
Position 23819: 0.00012605652533396864
Position 1040: 0.00011677230661271617
Position 17644: 0.00010920017062664126
Position 10950: 0.0001012055829670245
Position 23512: 9.9809889063395e-05
Position 225: 8.623385801391382e-05
Position 488: 8.533421579306791e-05
Position 4794: 7.780450809393699e-05
Position 23656: 7.472160281993582e-05
Position 12264: 7.336478839417625e-05
Position 13015: 7.079467504936547e-05
Position 192: 6.824495738549694e-05
Position 15668: 6.15273156410927e-05
Position 932: 6.145786958621653e-05
Position 11698: 5.880740143322732e-05
Position 561: 5.814771690686291e-05
Position 1953: 4.467851326127451e-05
Position 2047: 3.5012094435881874e-05
Position 407: 3.1190202835772766e-05
Position 23600: 2.7743676150571038e-05
Position 2147: 2.4492646450488272e-05
Position 15129: 2.380629889613055e-05
Position 606: 2.2924705658481703e-05
Position 571: 2.087642182496495e-05
Position 2730: 1.899129328278792e-05
Position 1166: 1.6653022751790846e-05
Position 1063: 1.6122313463840946e-05
Position 271: 1.5473165034011955e-05
Position 16181: 1.5366170195602574e-05
Position 12514: 1.4813204844548545e-05
Position 1408: 1.459294760146646e-05
Position 11529: 1.4038722922296416e-05
Position 646: 1.3115210959244969e-05
Position 1079: 1.2537633375110864e-05
Position 782: 1.235174224563148e-05
Position 185: 1.0024557816502601e-05
Position 1609: 9.720187343730063e-06
Position 11655: 9.58377648099774e-06
Position 774: 9.133469261227487e-06
Position 20419: 8.203438363550325e-06
Position 12450: 8.200045371832433e-06
Position 2033: 8.071284805014902e-06
Position 2658: 7.514072263376312e-06
Position 856: 7.041754317861868e-06
Position 241: 6.9124765596057815e-06
Position 4445: 6.653908599423543e-06
Position 663: 6.3077155915200555e-06
Position 821: 5.476322289132167e-06
Position 766: 5.011862556636202e-06
Position 282: 4.173283468717489e-06
Position 2246: 3.5096748391515667e-06
Position 2229: 3.3908568646430266e-06
Position 447: 2.939063972074035e-06
Position 13514: 2.7773429429606173e-06
Position 23710: 2.5078297269656175e-06
Position 424: 2.2252347022895635e-06
Position 1897: 2.0338392071668866e-06
Position 187: 1.9505431292700797e-06
Position 939: 1.8361034017023072e-06
Position 4201: 1.8140991269624689e-06
Position 20371: 1.7396506681040413e-06
Position 2605: 1.603585642347173e-06
Position 2634: 1.514751411867399e-06
Position 420: 1.4448621641478594e-06
Position 2153: 1.40287961321204e-06
Position 567: 1.4022264407704094e-06
Position 1957: 1.2579753653893941e-06
Position 20547: 1.2263820329213578e-06
Position 14807: 1.1459779230794568e-06
Position 1651: 1.1448245299667146e-06
Position 20506: 1.1069977045217455e-06
Position 1987: 1.0787574730997919e-06
Position 1051: 1.0358281901859852e-06
Position 3673: 1.0154852285080746e-06
Position 14810: 9.962129352805398e-07
Position 879: 9.958136636201437e-07
Position 3581: 9.940636667550493e-07
Position 830: 9.66902557102669e-07
Position 20341: 9.56819563342879e-07
Position 11935: 8.548090801897778e-07
Position 247: 7.213672601292665e-07
Position 599: 6.749509731272302e-07
Position 15074: 6.696891724636388e-07
Position 912: 5.841225386246501e-07
Position 20112: 5.201782272958083e-07
Position 20456: 4.540660585606454e-07
Position 840: 4.4358294549710817e-07
Position 444: 4.262556022304806e-07
Position 2089: 2.617121830039335e-07
Position 666: 1.4631736850942566e-07
Position 392: 1.4607162181616404e-07
Position 14910: 1.0598261741133945e-07
Position 2826: 5.66347579903805e-08
Position 14843: 4.1685855083538694e-08
Position 585: 1.9293694008240855e-08
Position 10987: 1.8231235273861764e-08
Position 2021: 7.045164082085567e-09
Position 2608: 6.611555003381778e-09
Position 2003: 5.0427440930535725e-09
Position 91: 2.8197814457254387e-10
Position 574: 2.596057535706211e-10
Position 917: 2.104407826613079e-10
Position 992: 1.979545965839493e-10
Position 325: 1.444121832397132e-10
Position 435: 1.0579974129247859e-10
Position 634: 1.0241316523930204e-10
Position 286: 6.860387125059557e-11
Position 331: 7.214539404422209e-12
Position 360: 8.638213625868459e-13
Position 334: 4.509146218655471e-13
Position 301: 1.6831604569660443e-13
Position 341: 1.2174043972834967e-13
Position 345: 9.768031484934152e-14
Position 315: 1.0366209627896691e-16
Position 336: 4.385666246753508e-21
