Gene = CCSAP
Position 499: 1.2708069193092075e-05
Position 2703: 1.267729557078822e-05
Position 598: 1.1400524190158203e-05
Position 1089: 1.128374773383e-05
Position 1166: 1.0398981735850745e-05
Position 1225: 8.989990373742634e-06
Position 3973: 8.663005959529506e-06
Position 1362: 6.99865840497091e-06
Position 1247: 6.5285598815339095e-06
Position 1541: 6.167321931950971e-06
Position 442: 5.839066148914344e-06
Position 514: 5.121017866375733e-06
Position 670: 4.53246602792329e-06
Position 388: 4.084824571258529e-06
Position 796: 3.681737138401136e-06
Position 2540: 3.5529907153382956e-06
Position 1559: 3.124413349209917e-06
Position 526: 2.94708023722691e-06
Position 538: 2.6303404774454375e-06
Position 445: 2.529043765714321e-06
Position 1384: 2.188587312185757e-06
Position 2037: 2.111253007840318e-06
Position 1206: 1.7956973029825734e-06
Position 1209: 1.7438417684848652e-06
Position 826: 1.6682714317879592e-06
Position 3444: 1.4521305246669197e-06
Position 541: 1.412516413752557e-06
Position 1235: 1.1248621892852307e-06
Position 817: 1.099213237009135e-06
Position 842: 7.746087556808531e-07
Position 1001: 7.404515718519231e-07
Position 3916: 6.609101159655473e-07
Position 501: 3.795118515284996e-07
Position 1261: 3.7662112467341067e-07
Position 505: 2.1083802126515545e-07
Position 882: 1.8661470743462616e-07
Position 909: 1.4661422465698028e-07
Position 1215: 1.27885566515238e-07
Position 1253: 8.713430977894592e-08
Position 283: 7.993786175392518e-08
Position 1008: 4.757452297655978e-08
Position 899: 3.286066293502631e-08
Position 862: 1.7414074070079982e-08
Position 857: 1.2052135505062485e-08
