Gene = RWDD3
Position 912: 2.1534571411683206e-05
Position 2401: 2.0778092854557837e-05
Position 1415: 2.0209705590186185e-05
Position 1881: 1.7991118125312677e-05
Position 5129: 1.791786177807767e-05
Position 3372: 1.689094946675766e-05
Position 282: 1.663479248342796e-05
Position 4056: 1.4381295174912106e-05
Position 5486: 1.4364961679395133e-05
Position 4643: 1.3926316460369115e-05
Position 2453: 1.2472940134926646e-05
Position 1603: 1.0189015420488197e-05
Position 3756: 7.634134586207903e-06
Position 726: 6.3548324168515014e-06
Position 1391: 6.106720607416155e-06
Position 1465: 5.804782061664341e-06
Position 1010: 5.726984254875459e-06
Position 1224: 5.18952934376681e-06
Position 309: 4.6697823965724366e-06
Position 1105: 2.1959786682077454e-06
Position 240: 2.1921281855964258e-06
Position 327: 1.7737764949023282e-06
Position 3288: 2.742114841865704e-07
Position 1089: 1.1443052312673396e-07
Position 353: 1.0791388550180753e-07
Position 551: 1.7148573900335404e-08
Position 645: 9.266618347496407e-09
Position 603: 4.66813750262384e-09
Position 316: 3.2363068883557734e-09
Position 363: 2.7269937069499982e-09
Position 553: 1.7539058487476985e-09
Position 597: 8.215351967678294e-10
Position 128: 6.333140743972086e-10
Position 187: 4.034817982748922e-10
Position 611: 3.617041155420925e-10
Position 337: 2.22237113118592e-10
Position 367: 1.076134597233773e-10
Position 343: 1.0015022699674257e-10
Position 649: 1.3600393678016106e-11
Position 365: 1.0696759343771011e-11
Position 606: 1.0632009254051695e-11
Position 198: 8.104808290015536e-12
Position 160: 7.735737931424706e-13
Position 181: 5.16686068760472e-13
