Gene = PTRH1
Position 821: 0.00016756154578026554
Position 435: 0.00014120503833222624
Position 1034: 0.00013815775725495942
Position 10347: 0.00013146510327116247
Position 9964: 0.000131100710319023
Position 1989: 0.00012732561900596792
Position 10333: 0.00012680723851078674
Position 11046: 0.00012121271757989044
Position 566: 0.00011781153604912623
Position 10537: 0.00011746687454517172
Position 2340: 0.00011282897720384383
Position 1040: 0.00010954265137623915
Position 10779: 0.00010952569222165693
Position 944: 9.697706738272261e-05
Position 638: 8.813293271009594e-05
Position 11332: 8.765227783092792e-05
Position 10548: 8.068822404353299e-05
Position 10638: 7.698834117074406e-05
Position 10686: 7.129384387476847e-05
Position 11320: 6.670240009403333e-05
Position 1825: 6.461263404397387e-05
Position 992: 4.981852974104867e-05
Position 2533: 4.3642244340651926e-05
Position 442: 3.9179489783565646e-05
Position 572: 3.912288390486504e-05
Position 4496: 3.848981604951619e-05
Position 4249: 3.8216486557996e-05
Position 1367: 3.7599011144986745e-05
Position 11012: 3.58843437873156e-05
Position 456: 2.7191178685517925e-05
Position 10601: 2.470622879585307e-05
Position 10400: 2.445794427992979e-05
Position 527: 2.4382686377144335e-05
Position 632: 2.0566644572342247e-05
Position 11246: 1.9484195784726696e-05
Position 10018: 1.2008467490955961e-05
Position 10391: 1.1982242411627506e-05
Position 781: 1.086430722234315e-05
Position 10462: 8.20551695701601e-06
Position 307: 7.882604994214108e-06
Position 202: 6.847070209014049e-06
Position 347: 5.222925780204396e-06
Position 1149: 4.060767438432239e-06
Position 1811: 4.050072035986007e-06
Position 734: 2.9321430391361858e-06
Position 618: 2.487595310439222e-06
Position 705: 1.7090892174758744e-06
Position 1314: 1.6921050716953481e-06
Position 298: 1.5416739934822955e-06
Position 1007: 1.1896590817121916e-06
Position 10499: 8.222864228299948e-07
Position 867: 8.025982404455124e-07
Position 159: 7.881150822662109e-07
Position 2537: 7.199124339768036e-07
Position 828: 4.981991158950619e-07
Position 774: 4.737133127502197e-07
Position 871: 4.164949707932503e-07
Position 799: 3.620082288214552e-07
Position 310: 1.6888182367869884e-07
Position 367: 1.2711008789530073e-07
Position 793: 9.236449003457963e-08
Position 331: 6.478642824918294e-08
Position 175: 5.317598792147307e-08
Position 321: 2.6655181747976442e-08
Position 190: 2.3798468996414076e-08
Position 180: 5.872585118198839e-09
Position 784: 3.569138971637253e-09
Position 169: 2.09564035625951e-09
Position 317: 2.027227488362532e-09
Position 464: 9.150313747237201e-11
Position 94: 4.5908413234097265e-12
Position 141: 2.7822623667680933e-12
Position 121: 2.138451998091785e-12
Position 103: 1.610366125469187e-12
Position 113: 9.505968140066487e-13
Position 130: 1.9524136594881972e-13
Position 89: 1.6377865944485387e-13
Position 110: 3.0611858019722275e-14
