Gene = ASS1
Position 24288: 0.0023992585486821367
Position 31718: 0.0023058028411477105
Position 8769: 0.002227321223371251
Position 922: 0.0022214979091943554
Position 22550: 0.0020679044849830673
Position 8508: 0.0018598276960090118
Position 24719: 0.0018082097669282653
Position 11404: 0.0016621337647169973
Position 8621: 0.001626320240038067
Position 35088: 0.0016257198415251663
Position 3778: 0.0014919076968137105
Position 8860: 0.0013722673331987873
Position 28167: 0.0012621942317249586
Position 30801: 0.0011069320462643271
Position 19466: 0.0010905550747437156
Position 28500: 0.001081470942330574
Position 13172: 0.0010268518591627592
Position 30464: 0.001011530750235093
Position 11939: 0.0009852379938868235
Position 8296: 0.0009839621406310868
Position 520: 0.0009627095038129913
Position 12406: 0.0008922737373469038
Position 26764: 0.0008838123572961938
Position 14646: 0.0008700903220979638
Position 8003: 0.0008286909155897946
Position 18450: 0.0007844961161740695
Position 26056: 0.00078231783822738
Position 12472: 0.0007499333375218533
Position 2242: 0.0007045041857532702
Position 35303: 0.0006990650292519291
Position 34801: 0.0006731895201212408
Position 31183: 0.0006603575134259764
Position 8746: 0.0006517204588057193
Position 9486: 0.0006489775685850679
Position 26117: 0.0006298665201036865
Position 2204: 0.0006097445794761147
Position 11479: 0.000530993830216917
Position 12865: 0.000527452260645011
Position 30677: 0.0005090889695550415
Position 30647: 0.0005037965167194501
Position 23782: 0.0005018781984281657
Position 9562: 0.0004652953899959073
Position 34449: 0.00043537503874496643
Position 8125: 0.00038973618995226714
Position 7859: 0.00038753738337280445
Position 441: 0.000321069524288464
Position 8386: 0.00032072791492354126
Position 12702: 0.00030820405300071186
Position 5667: 0.00030360802991114927
Position 22798: 0.00030250647919308535
Position 23050: 0.0002873660900895204
Position 2119: 0.000284686169124251
Position 2156: 0.0002772739521306997
Position 13017: 0.00027607018342880486
Position 34382: 0.0002581373725999356
Position 8700: 0.00023765717435573016
Position 23979: 0.00023137934064796102
Position 7766: 0.00022218249005042938
Position 6600: 0.00018556931041408017
Position 347: 0.0001814862650179034
Position 2905: 0.000177221334252081
Position 7424: 0.00017639129141250272
Position 959: 0.00017261050043728242
Position 10885: 0.00017178861692744473
Position 11324: 0.00016866791390690282
Position 452: 0.0001583776438390844
Position 5868: 0.00015256641395652246
Position 5515: 0.0001502916596190976
Position 22209: 0.00014883430272153963
Position 32350: 0.00012555733176069494
Position 3481: 0.000113922826134986
Position 21861: 0.00011179387116226596
Position 22580: 0.00010916798443757048
Position 11356: 0.00010323671763835793
Position 2855: 0.00010122291485697266
Position 603: 8.585316991931887e-05
Position 2832: 8.362981412682262e-05
Position 32267: 7.771797398473636e-05
Position 371: 7.421210113928887e-05
Position 793: 7.385912855016164e-05
Position 23897: 7.148535227698853e-05
Position 1876: 6.745043775268721e-05
Position 12853: 6.681803682090687e-05
Position 4552: 6.433884086078746e-05
Position 7422: 6.374389253218109e-05
Position 494: 6.28390644095649e-05
Position 680: 6.218969624289497e-05
Position 22197: 4.721197168763952e-05
Position 5879: 4.6049513072797524e-05
Position 2404: 4.594247481687944e-05
Position 707: 4.542458970528391e-05
Position 6326: 4.072376237535816e-05
Position 33432: 4.060969856500639e-05
Position 11763: 3.864577707444018e-05
Position 13543: 3.774609008205153e-05
Position 35812: 3.2267198125716064e-05
Position 4597: 3.1326365767434655e-05
Position 5208: 3.01940013877705e-05
Position 4688: 3.0085676465995765e-05
Position 281: 2.7742928581283348e-05
Position 2111: 2.6261370569122186e-05
Position 1559: 2.6124736621658066e-05
Position 5241: 2.51813757590825e-05
Position 40315: 2.1819452021915123e-05
Position 24412: 2.1692036269115286e-05
Position 1290: 1.9108146898774934e-05
Position 1831: 1.6992066914704205e-05
Position 33368: 1.4862353098902801e-05
Position 36658: 1.4490705231091478e-05
Position 410: 1.2878025752655909e-05
Position 16967: 1.17230740416883e-05
Position 1593: 1.1685957562730662e-05
Position 579: 1.0391429329766577e-05
Position 498: 1.0014680081014396e-05
Position 16934: 9.991932643641953e-06
Position 866: 9.80545591188932e-06
Position 24325: 8.64090092714875e-06
Position 16141: 8.275371727551933e-06
Position 36127: 7.919701614421899e-06
Position 389: 7.75012188156224e-06
Position 910: 7.44633425810348e-06
Position 36177: 7.20236202212934e-06
Position 22199: 7.118591128506646e-06
Position 1508: 7.029794704890748e-06
Position 22054: 6.482119710015302e-06
Position 40361: 5.52290616822736e-06
Position 42392: 5.036852206923852e-06
Position 799: 4.464734674498418e-06
Position 39085: 4.460681207060545e-06
Position 450: 4.29046904280344e-06
Position 532: 4.002896431767176e-06
Position 2739: 2.553479102322396e-06
Position 35936: 2.492409664470488e-06
Position 408: 2.260846479781887e-06
Position 11790: 2.1084743100352637e-06
Position 36455: 2.004823448534605e-06
Position 305: 1.9924866040208604e-06
Position 22195: 1.9239778377146363e-06
Position 321: 1.5957023999884285e-06
Position 883: 1.220267407690447e-06
Position 143: 1.2032586763220415e-06
Position 32022: 7.501108601235328e-07
Position 11094: 7.298898613713572e-07
Position 39310: 6.951051633776386e-07
Position 9540: 3.694062140096973e-07
Position 890: 2.6816897605356667e-07
Position 22794: 2.3188943429106242e-07
Position 749: 1.1829750473364682e-07
Position 13965: 8.110341369299451e-08
Position 35834: 8.043459162151617e-08
Position 35397: 6.10178301163199e-08
Position 35657: 5.982405299168563e-08
Position 35847: 3.369022979434074e-08
Position 36732: 1.3531226124142055e-08
Position 32440: 1.0435674836339047e-08
Position 37524: 9.755176724215038e-09
Position 30: 9.295666750428139e-09
Position 39209: 7.52817773375947e-09
Position 354: 3.1620796722609306e-09
Position 34951: 2.4331232244292757e-09
Position 35419: 2.3876512805741246e-09
Position 35621: 1.4071257844919393e-09
Position 9478: 1.0452169939407913e-09
Position 35684: 8.602921860956755e-10
Position 413: 6.491298506849472e-10
Position 1020: 4.6468726876903263e-10
Position 838: 2.437247301373909e-12
Position 719: 2.3685489286468812e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 31941: 0.9996636708482686
Position 49937: 0.9992810521216599
Position 13471: 0.9905969560091124
Position 9375: 0.9868336215212665
Position 34786: 0.9461019111798665
Position 21795: 0.9410602404349149
Position 54575: 0.9288251689580341
Position 30486: 0.8455219609831579
Position 53021: 0.8316535858694158
Position 7294: 0.7767092045195324
Position 26555: 0.7663091138977263
Position 18633: 0.632375789595675
Position 25904: 0.6125124754178581
Position 56046: 0.5353025082050372
Position 35455: 0.5338026302103064
Position 13283: 0.3558035553880635
Position 18361: 0.32940611692707306
Position 19181: 0.3032544924014824
Position 42252: 0.2843462037372529
Position 21346: 0.28067959391708247
Position 25867: 0.27469354145116603
Position 18284: 0.2472384697502556
Position 54775: 0.243690847540254
Position 34625: 0.21005678158073696
Position 34213: 0.1865155552030232
Position 13336: 0.1841714737868575
Position 34079: 0.1741883208080585
Position 8620: 0.1706036554567952
Position 7334: 0.1595967595118784
Position 956: 0.159158924942929
Position 30147: 0.15073225183085137
Position 25065: 0.15066599761040553
Position 26153: 0.14515469216882312
Position 19128: 0.14322736618177961
Position 54808: 0.13857538172057027
Position 2477: 0.13247198115209016
Position 26321: 0.13123953814075937
Position 35443: 0.131118603196809
Position 18616: 0.11651526578164134
Position 35387: 0.1146574397549978
Position 18999: 0.11443756161594516
Position 33672: 0.11242056382789023
Position 31763: 0.10759397106944754
Position 22195: 0.10579986172050557
Position 6672: 0.10570484598161067
Position 34227: 0.10305523155700551
Position 26525: 0.101896831676873
Position 9522: 0.08277766023383963
Position 25485: 0.08003082020092064
Position 33728: 0.07837900677913746
Position 21404: 0.07628299219668239
Position 6477: 0.06879967882171054
Position 35422: 0.06861726979186007
Position 35269: 0.06613549686320444
Position 41544: 0.06386610532386901
Position 33075: 0.05922991748482943
Position 8507: 0.05908085395755769
Position 21713: 0.054056016376939436
Position 22463: 0.05342871186443023
Position 24085: 0.050049926117914575
Position 26381: 0.04980676964045238
Position 573: 0.04834975017004442
Position 32391: 0.04410915197914899
Position 32338: 0.041664197879932495
Position 9560: 0.04080985349150415
Position 17601: 0.038032353647923615
Position 30665: 0.037967513066729
Position 7764: 0.037353905667597026
Position 32439: 0.0373437205511881
Position 26046: 0.03680531711890431
Position 18494: 0.03421020056334238
Position 10710: 0.0335230063876836
Position 24957: 0.03321213693191544
Position 29389: 0.03279646321102856
Position 25831: 0.03265277694434013
Position 12291: 0.032485561554699185
Position 5342: 0.03170534632502105
Position 19409: 0.028446157624864042
Position 32199: 0.028095401089946834
Position 32146: 0.026662810222495868
Position 34151: 0.026501715079609852
Position 31669: 0.026442689418198044
Position 29725: 0.026424438519324706
Position 19082: 0.02606733336696455
Position 29079: 0.025145251753216084
Position 29345: 0.025012593246089718
Position 32281: 0.02298792317271317
Position 9540: 0.02256084095819811
Position 22051: 0.021676063536969166
Position 25512: 0.02139376171821538
Position 7539: 0.021140721474177785
Position 5241: 0.020740921366870363
Position 19328: 0.020154801855927818
Position 56201: 0.020080667651794684
Position 7172: 0.019310836825409433
Position 33694: 0.019052337216457254
Position 32113: 0.01668452183658811
Position 55498: 0.016612247325754184
Position 7491: 0.016439882577846184
Position 13916: 0.016355958802684836
Position 21143: 0.016263399133975776
Position 34628: 0.016228978324019944
Position 7307: 0.01534349754116176
Position 21447: 0.015301235308178257
Position 19356: 0.015254291643643385
Position 16680: 0.014940369248927554
Position 2400: 0.014890505865662245
Position 3044: 0.01413467155927097
Position 30047: 0.013373923628561626
Position 25834: 0.013277638440676967
Position 55160: 0.013037972098100285
Position 17771: 0.01282312007818643
Position 28070: 0.012701130283428059
Position 25104: 0.012352558598506041
Position 35286: 0.012129746191319079
Position 11652: 0.0120155685953035
Position 5305: 0.01168533116956744
Position 5612: 0.011685298941003655
Position 30123: 0.011663688425803034
Position 32150: 0.01134144517659236
Position 5092: 0.011192400795137645
Position 35335: 0.011146974944463005
Position 31748: 0.010657361186336606
Position 17581: 0.010636744781651254
Position 55805: 0.010071764488482295
Position 24194: 0.010027490151652146
Position 20954: 0.009953034751450571
Position 366: 0.00991186765106038
Position 25369: 0.009835695925844254
Position 16720: 0.009648719182252425
Position 29150: 0.009527493126172298
Position 16518: 0.009516115258820507
Position 32228: 0.009495256151281843
Position 29472: 0.008981287591896925
Position 19456: 0.008936831378906067
Position 7137: 0.008676433069067927
Position 27949: 0.008640915490465065
Position 9341: 0.008490386808728823
Position 25045: 0.008410169835810881
Position 20793: 0.008336587702016033
Position 5978: 0.008332694307976441
Position 19161: 0.00813377952246447
Position 12981: 0.007998204608596848
Position 11675: 0.007921109972475485
Position 17831: 0.007650610380583037
Position 26204: 0.007560843300405854
Position 7104: 0.007488352886706264
Position 55758: 0.007331911879670816
Position 33853: 0.007193924450777327
Position 24159: 0.007143676554717267
Position 5368: 0.007013484703253708
Position 29319: 0.0068478061474739026
Position 29998: 0.006765399980333086
Position 6653: 0.006430262360640752
Position 18898: 0.006226373313416351
Position 13797: 0.0058524800160015995
Position 17452: 0.005638478522616023
Position 7472: 0.005500768252078513
Position 5316: 0.005473089639304402
Position 26071: 0.005297148526927844
Position 26180: 0.005223778770498106
Position 627: 0.005151143153872576
Position 13531: 0.005130931351408569
Position 8180: 0.00512751288569262
Position 22327: 0.0050770973752872015
Position 7312: 0.005068895181251303
Position 6539: 0.004987003673967996
Position 27952: 0.004970317959310304
Position 825: 0.004775966083520924
Position 55595: 0.004684249397851552
Position 20863: 0.004620487845522048
Position 7519: 0.004488331416463731
Position 56071: 0.004347872271921994
Position 14939: 0.004275763010929986
Position 21667: 0.004170111338396643
Position 6366: 0.0041607059218149965
Position 34091: 0.00394813362532661
Position 13763: 0.0038442877022014524
Position 8398: 0.003831188218732905
Position 22008: 0.003706373646510796
Position 132: 0.0037050513088728956
Position 35462: 0.0034534070843231296
Position 29801: 0.0032075374675584107
Position 13581: 0.003177390929810027
Position 9329: 0.003152812240882459
Position 26227: 0.0030717439069902815
Position 15003: 0.0029874519496797887
Position 17230: 0.0029618523480798987
Position 12819: 0.002888654107781784
Position 10632: 0.0028433313754372054
Position 54360: 0.0028066699163474553
Position 56249: 0.002758287204616268
Position 22309: 0.002610937052821904
Position 34403: 0.0025781717267362512
Position 7262: 0.002561432611625259
Position 31831: 0.0024087632695591484
Position 20547: 0.0023572236364596834
Position 19555: 0.0023565099840899164
Position 30355: 0.0023476313983407282
Position 33628: 0.0022994034926563573
Position 6414: 0.002259041102098125
Position 22446: 0.002237654213287192
Position 7901: 0.002144678780517699
Position 3002: 0.0021326188994569262
Position 7272: 0.0021157397980897147
Position 1005: 0.002075744962488775
Position 32987: 0.0020375109830427004
Position 5059: 0.002015120148296487
Position 17533: 0.0019161175215810235
Position 25202: 0.001895008427705959
Position 1468: 0.0018664281661619098
Position 783: 0.001826678647540622
Position 24506: 0.0018082097669282634
Position 17847: 0.0017982243257508817
Position 17320: 0.001748709454049562
Position 33079: 0.0017098076355193522
Position 35003: 0.0017035518630761593
Position 18141: 0.0016801750477377826
Position 529: 0.0015623611588781914
Position 32314: 0.001540424334966232
Position 35392: 0.0015010423278047763
Position 32347: 0.001487626040446249
Position 3729: 0.0014414621982843387
Position 25291: 0.0014213446278818949
Position 17402: 0.0012883471382089283
Position 3816: 0.0012793506794214612
Position 2009: 0.0012723235322501891
Position 3394: 0.0012525561222463235
Position 22081: 0.0012473659515692833
Position 33868: 0.0012260349965244712
Position 1748: 0.001207348782255507
Position 31684: 0.0011365834468512464
Position 32892: 0.001126296623038181
Position 7993: 0.0011144647991995094
Position 13819: 0.001096767591993848
Position 28357: 0.0010814709423305746
Position 18638: 0.0010527643154312697
Position 3285: 0.001040639304600049
Position 6590: 0.0010390192408817201
Position 22110: 0.0010152207107287981
Position 3819: 0.001002512936485656
Position 1901: 0.0009955972826694815
Position 3659: 0.0009702261251771583
Position 14944: 0.0009673233298405052
Position 3845: 0.0009586325133255746
Position 5181: 0.0009521468249191408
Position 16704: 0.000920845677108095
Position 7931: 0.0009196893951162046
Position 10678: 0.0009000516624079424
Position 1714: 0.0008856969176492502
Position 883: 0.0008817519176545547
Position 1686: 0.0008805076303803424
Position 13491: 0.0008763617646386978
Position 6616: 0.0008671998651584574
Position 11157: 0.0007929748265503275
Position 8228: 0.0007902439050244171
Position 2981: 0.0007756106222515279
Position 18635: 0.0007455079298559245
Position 2496: 0.0007446272303649485
Position 1826: 0.0007216702631646442
Position 5982: 0.0007119214980590749
Position 30922: 0.0006603575134259762
Position 11250: 0.0006567269851606369
Position 20606: 0.0006279433653793301
Position 34800: 0.0006243614089439409
Position 7958: 0.0006198444270784926
Position 8708: 0.0006156818355154277
Position 1728: 0.0006113337252516832
Position 5956: 0.0006073136416093225
Position 3655: 0.0006060110046669886
Position 962: 0.0006010864177734064
Position 33838: 0.000591503711511879
Position 7703: 0.0005850681171990347
Position 7560: 0.0005684743022052779
Position 11288: 0.0005510418811819608
Position 593: 0.0005364647663938003
Position 7233: 0.0005057511442107302
Position 23689: 0.0004979237711448605
Position 5513: 0.00048128468623468947
Position 3898: 0.00046014462775904646
Position 8551: 0.0004586771516513705
Position 11299: 0.0004568509346714283
Position 6029: 0.00045630578199891815
Position 1367: 0.0004536635811517122
Position 1644: 0.0004531970481379917
Position 14547: 0.00045283238537289556
Position 26670: 0.0004510111626673093
Position 1867: 0.0004372131256291004
Position 1681: 0.0004369963445718366
Position 9584: 0.00043437876644961235
Position 33697: 0.0004230953833108851
Position 1772: 0.00042299348134239436
Position 18877: 0.0004105259079091177
Position 8693: 0.0004055060307033184
Position 5906: 0.0004021211498793444
Position 418: 0.0003988128174856261
Position 33897: 0.0003933492761542452
Position 8425: 0.00039208456586253116
Position 9290: 0.0003751481757407184
Position 3322: 0.00036631553537092764
Position 9287: 0.00035741400318994697
Position 7910: 0.0003449696454686599
Position 34132: 0.00033211810917089233
Position 2493: 0.00031923945335613965
Position 3679: 0.0003088315632984754
Position 3020: 0.0002961904267270183
Position 12335: 0.0002916259260523894
Position 15007: 0.0002880531969322345
Position 12727: 0.0002853958958123513
Position 7766: 0.0002814247704814011
Position 50405: 0.00027990460106103063
Position 269: 0.00027717732118855484
Position 33031: 0.0002763418907201173
Position 2649: 0.000275771102274074
Position 5592: 0.0002682214294492032
Position 2512: 0.00026438416362072216
Position 7731: 0.0002617850156764383
Position 13867: 0.0002548018048631781
Position 12216: 0.0002511861314059484
Position 14444: 0.00024894982615129634
Position 12901: 0.0002419196019709633
Position 1966: 0.00024189712169393968
Position 866: 0.00023941227356652115
Position 5056: 0.00022634098841486995
Position 905: 0.0002148631186912153
Position 4936: 0.000213569839462619
Position 1477: 0.00021146411347073058
Position 10896: 0.00020508414944189068
Position 15022: 0.00020250822789895883
Position 3797: 0.0001959069048286837
Position 45208: 0.00019509947862208235
Position 15066: 0.00019491167116785388
Position 32795: 0.00019227930569721175
Position 34944: 0.00019161244230029068
Position 2035: 0.00019062276699809732
Position 880: 0.00018486521341836486
Position 173: 0.00018470517012779915
Position 33691: 0.00017798994402193303
Position 3912: 0.00016501740982203657
Position 23884: 0.00016413352406253036
Position 9562: 0.00016359725772566503
Position 23035: 0.0001624081444509405
Position 3335: 0.00016206493856249445
Position 41078: 0.00015689523292876844
Position 1821: 0.00014721310372294667
Position 22491: 0.00014545327551016314
Position 833: 0.00014188579997113012
Position 7374: 0.00014089284253288107
Position 32366: 0.00013418616057142457
Position 33127: 0.0001335462499870889
Position 19232: 0.00013177224298357374
Position 1700: 0.0001288963945332425
Position 13494: 0.00012849632945703216
Position 22720: 0.00012768289791126734
Position 1759: 0.0001271480901662718
Position 22959: 0.00012495794563857987
Position 3227: 0.0001246292603308926
Position 134: 0.00012270940735869054
Position 14597: 0.0001174557635789796
Position 28916: 0.00010097890101443181
Position 2091: 9.831615298874309e-05
Position 24108: 9.683359086621769e-05
Position 23832: 9.425593450431845e-05
Position 19525: 9.261288453452778e-05
Position 12756: 8.872420430995384e-05
Position 5688: 8.855372234315728e-05
Position 19505: 8.642647300772564e-05
Position 35718: 8.359644059441978e-05
Position 32182: 8.256552973316125e-05
Position 177: 7.366585035602685e-05
Position 5404: 6.608719848626542e-05
Position 11605: 6.543940319241802e-05
Position 4551: 6.141204223343047e-05
Position 22161: 5.5669829720859597e-05
Position 179: 5.3961567590036895e-05
Position 4455: 5.0831294708981016e-05
Position 2136: 5.003663602952689e-05
Position 14331: 4.9412090994667815e-05
Position 33506: 4.8865801210021946e-05
Position 23693: 4.8429661641405936e-05
Position 39289: 4.822070712769228e-05
Position 9106: 4.817363222316518e-05
Position 35009: 4.764055862906396e-05
Position 34815: 4.560758940281939e-05
Position 10728: 4.425832659643607e-05
Position 33142: 4.29226697332451e-05
Position 36027: 4.111764830477983e-05
Position 6143: 4.072376237535816e-05
Position 22123: 3.624496439501382e-05
Position 8377: 3.476235225136072e-05
Position 29360: 3.2531755710084914e-05
Position 13655: 3.213047855995344e-05
Position 5821: 3.1733344631173e-05
Position 43143: 3.127717448008668e-05
Position 8329: 3.122140257086318e-05
Position 40129: 3.075868714927393e-05
Position 9103: 3.0128883272492263e-05
Position 33220: 2.899102016228915e-05
Position 46120: 2.649221309956882e-05
Position 22070: 2.539424544637515e-05
Position 2025: 2.4286551372227068e-05
Position 579: 2.407380049627812e-05
Position 36551: 2.3731823273107114e-05
Position 27768: 2.241210095995901e-05
Position 42566: 2.103753572460894e-05
Position 43728: 2.0984467996891018e-05
Position 22167: 2.0972165730328483e-05
Position 33329: 2.096865270453431e-05
Position 22653: 2.0937044318945947e-05
Position 39497: 1.9780260726442715e-05
Position 35024: 1.943143751470831e-05
Position 791: 1.9395706173147308e-05
Position 38989: 1.847457227390822e-05
Position 2794: 1.840773525784111e-05
Position 1559: 1.7395263074368332e-05
Position 40423: 1.6676129887820898e-05
Position 1839: 1.5997618672626566e-05
Position 27915: 1.554741338238455e-05
Position 1711: 1.5114069191650683e-05
Position 27972: 1.5005051351139904e-05
Position 32910: 1.4077426262390512e-05
Position 1593: 1.3680622004358014e-05
Position 4458: 1.3507546151806417e-05
Position 22505: 1.3168768769220131e-05
Position 21955: 1.3046157976256017e-05
Position 846: 1.2739172189724143e-05
Position 10774: 1.1789415429116161e-05
Position 32358: 1.1391854041710104e-05
Position 45429: 1.1388864860877786e-05
Position 8244: 1.1297340003154085e-05
Position 2375: 1.0922825274881673e-05
Position 46933: 1.0833093121545703e-05
Position 22596: 1.0609889668949598e-05
Position 1876: 9.566189289027867e-06
Position 41082: 9.05699593978794e-06
Position 2241: 9.041957407697357e-06
Position 2550: 8.841864854229553e-06
Position 1830: 8.634559504154405e-06
Position 1133: 8.092767183819312e-06
Position 1720: 7.648115708976224e-06
Position 16355: 7.45350675781381e-06
Position 11423: 7.437598914822241e-06
Position 1107: 6.84516800030943e-06
Position 532: 6.721365079725205e-06
Position 849: 6.4316647013213875e-06
Position 1556: 6.394725144000996e-06
Position 22132: 6.145566111821516e-06
Position 16026: 5.84141770462201e-06
Position 33348: 5.512378797085763e-06
Position 809: 5.425598630262956e-06
Position 2580: 5.338404801084564e-06
Position 32410: 5.269389105666441e-06
Position 11772: 4.629999003804158e-06
Position 1990: 4.415162978601909e-06
Position 1939: 4.410557620684216e-06
Position 32397: 4.380619141375333e-06
Position 39541: 4.238963714444339e-06
Position 10444: 4.039849459004131e-06
Position 32171: 4.011998033998852e-06
Position 2159: 3.954709281678485e-06
Position 37804: 3.8115455706292648e-06
Position 1731: 3.655855892552406e-06
Position 719: 3.5432558031664317e-06
Position 38738: 3.498441104187145e-06
Position 13949: 3.373369381541476e-06
Position 39804: 3.339497609835434e-06
Position 32591: 3.2786527982327453e-06
Position 32447: 3.257135491807731e-06
Position 1880: 3.1203269565562016e-06
Position 32417: 3.002424528122457e-06
Position 336: 2.989387225596798e-06
Position 1009: 2.95992778926857e-06
Position 24394: 2.9273532926595063e-06
Position 137: 2.804057535074372e-06
Position 36657: 2.769442050283859e-06
Position 14974: 2.6717952319591472e-06
Position 35841: 2.6394883613025084e-06
Position 921: 2.5098159172662306e-06
Position 1744: 2.496743587719564e-06
Position 13421: 2.3360103936784074e-06
Position 9125: 2.3223057827621228e-06
Position 37035: 2.322293033928918e-06
Position 36265: 2.219403022036328e-06
Position 36196: 1.8883418176339126e-06
Position 37481: 1.8493150228757813e-06
Position 15931: 1.8334009634005751e-06
Position 10771: 1.7436591694191457e-06
Position 9153: 1.7386586636016757e-06
Position 36883: 1.6933489948542581e-06
Position 36199: 1.6722470788911531e-06
Position 2800: 1.6100209967601744e-06
Position 10805: 1.5960534869376567e-06
Position 32152: 1.522191498476115e-06
Position 40951: 1.446755063895047e-06
Position 37443: 1.3810877288408557e-06
