Gene = PSMB2
Position 38469: 0.9069782142185989
Position 10499: 0.8304847392680823
Position 36561: 0.18830058459584542
Position 10474: 0.1531072898773768
Position 36182: 0.14130321063703916
Position 4997: 0.07948135635889454
Position 8177: 0.06633756567237001
Position 3143: 0.04886616727793059
Position 8956: 0.04061681407935476
Position 9519: 0.029219989924888667
Position 3210: 0.024265087298752597
Position 5712: 0.019765997333219248
Position 4836: 0.018335957903968695
Position 7874: 0.01808695828235627
Position 39048: 0.01658131033320277
Position 436: 0.015865252570007135
Position 35438: 0.014625104418946853
Position 5378: 0.01380154155262041
Position 36120: 0.011202541961707474
Position 1336: 0.010005229140820367
Position 10523: 0.009964697447545755
Position 32953: 0.009399205084356455
Position 5408: 0.008744282151048787
Position 34595: 0.008478899816239258
Position 10208: 0.008370895145293034
Position 6893: 0.00692094317608367
Position 2149: 0.0068594014431567485
Position 7690: 0.006694802867386163
Position 4219: 0.006397144292233035
Position 4101: 0.00620703747891978
Position 4235: 0.005391938140119751
Position 10526: 0.005174011999227307
Position 5382: 0.004665786314516645
Position 1097: 0.004533072017224619
Position 1186: 0.004115630061112617
Position 681: 0.004062841783396461
Position 1143: 0.003931502938437543
Position 1824: 0.0038704092288544224
Position 4977: 0.003824108695628531
Position 392: 0.0034819076625062454
Position 1473: 0.0032860564374765813
Position 1077: 0.0032342036033216324
Position 8842: 0.003130060453928497
Position 959: 0.0031108041747145592
Position 6662: 0.0026607934117875583
Position 6844: 0.002480731828395082
Position 9389: 0.002336429611148265
Position 4713: 0.002326470515027933
Position 6802: 0.0022882005318082183
Position 871: 0.00217679922971306
Position 2274: 0.0020139335871444002
Position 33486: 0.001999940174051393
Position 1051: 0.0019474837104123735
Position 846: 0.0019465869290721015
Position 1114: 0.0017635723396748294
Position 5639: 0.0016964042428456567
Position 8630: 0.00160423717281223
Position 6386: 0.0015802017290467549
Position 3464: 0.0015426733359901637
Position 2597: 0.001434180909560606
Position 5394: 0.0013499424339739217
Position 1449: 0.0013339116399795426
Position 4265: 0.0013249373234476324
Position 6612: 0.001276171148978494
Position 1644: 0.001246589401734784
Position 5431: 0.0012162991209015246
Position 5834: 0.0012112643555820986
Position 8650: 0.0012045455375202473
Position 5854: 0.0011261857872601638
Position 3445: 0.001090730037697875
Position 1062: 0.0010323954276327911
Position 6830: 0.0010157188917849487
Position 3156: 0.0009602142022299742
Position 417: 0.0009070519831242271
Position 4947: 0.0008564757730953332
Position 5294: 0.0008542177379089623
Position 3045: 0.000845010675268822
Position 6018: 0.000842274945206717
Position 5010: 0.0008023689343626837
Position 6587: 0.0007753915696163395
Position 5021: 0.0007544030855662495
Position 819: 0.0006915089336340044
Position 5184: 0.0006903250148694553
Position 8323: 0.0006499414466966118
Position 4130: 0.0006471500161351427
Position 19117: 0.0006097321049548296
Position 5273: 0.0006031932040997524
Position 6777: 0.0005283218044654633
Position 816: 0.000526561390084629
Position 3183: 0.0005228701538389063
Position 6366: 0.0004727947880439983
Position 267: 0.0004624633241427342
Position 8626: 0.00044298205708285593
Position 2226: 0.0004403090034964906
Position 7819: 0.00043883794284630843
Position 6413: 0.00043449059867525796
Position 899: 0.00042708466404459724
Position 2836: 0.0004266310101673664
Position 6919: 0.00039528199991370266
Position 4375: 0.00038035769640657445
Position 1206: 0.0003772573438017958
Position 479: 0.00034561183109169173
Position 3375: 0.0003290040502372267
Position 4070: 0.0003285663712561286
Position 1252: 0.00032814229629401397
Position 6751: 0.0002953965973983775
Position 2808: 0.00027481545218426706
Position 3300: 0.0002664756690985262
Position 5782: 0.00022511002945601946
Position 1121: 0.00022462935068148004
Position 17884: 0.00022387354191229713
Position 3450: 0.00020848320494012043
Position 4696: 0.00020561266494638643
Position 1344: 0.0001802873582053738
Position 191: 0.0001724831194725185
Position 3975: 0.00016345077908647162
Position 1884: 0.0001628316777406717
Position 492: 0.00016188947363538668
Position 3429: 0.0001530059063998171
Position 2244: 0.00013893990552955865
Position 2235: 0.0001358946499434083
Position 6309: 0.0001302154128399057
Position 127: 0.0001261240720564045
Position 1478: 0.00012048097851374063
Position 27132: 0.0001150573940157462
Position 1647: 0.00010831797206416793
Position 17679: 0.00010376158897513667
Position 18721: 9.870478243324448e-05
Position 712: 9.679383407756982e-05
Position 1380: 9.58283080892616e-05
Position 1993: 9.37974975536195e-05
Position 4038: 9.368510326964141e-05
Position 23192: 9.30856360692068e-05
Position 657: 8.982848973028156e-05
Position 12541: 8.972791170050654e-05
Position 738: 8.472630654328961e-05
Position 14202: 8.451400278345821e-05
Position 1223: 7.613694468483596e-05
Position 23706: 7.485529054908306e-05
Position 3269: 7.277246509528085e-05
Position 1456: 5.2779740249290384e-05
Position 207: 4.987402567644933e-05
Position 360: 4.657648517722845e-05
Position 16442: 4.204335711174573e-05
Position 332: 4.1562329066883225e-05
Position 1377: 3.8369867850832e-05
Position 12389: 3.748533926930172e-05
Position 22375: 3.6484151063959415e-05
Position 913: 3.472028911444262e-05
Position 1428: 3.436348982720108e-05
Position 351: 3.1894260228319094e-05
Position 11671: 3.017345257164949e-05
Position 16085: 2.6240607668244546e-05
Position 20401: 2.3874108178822534e-05
Position 15374: 2.3302141972796273e-05
Position 13577: 2.3298582963846737e-05
Position 11363: 2.249094157583759e-05
Position 14222: 2.2353570406135307e-05
Position 10677: 2.2110004776248627e-05
Position 15528: 2.07366445941867e-05
Position 19154: 2.0128601270372376e-05
Position 12406: 1.8469610150174748e-05
Position 12036: 1.6843129733984482e-05
Position 14592: 1.6772674370377894e-05
Position 12631: 1.544922206740661e-05
Position 11095: 1.4114318247472553e-05
Position 12696: 1.3529607363544512e-05
Position 18264: 1.3494351127521578e-05
Position 13574: 1.3380295167740665e-05
Position 19564: 1.1410967575076824e-05
Position 13273: 1.125939212447363e-05
Position 12429: 1.0413652409377908e-05
Position 12357: 1.0133803989968005e-05
Position 14198: 9.149068235591512e-06
Position 11835: 8.857803495452912e-06
Position 17098: 7.186518569781048e-06
Position 11893: 6.883999174248613e-06
Position 13611: 6.562299640212563e-06
Position 12279: 5.65007228890792e-06
Position 11832: 5.302943812592208e-06
Position 18551: 5.030502924472235e-06
Position 11701: 4.957208549186763e-06
Position 20264: 4.914288345411684e-06
Position 10730: 4.249646407734894e-06
Position 13357: 3.983192964170268e-06
Position 15654: 3.6334987542072096e-06
Position 11464: 3.432552473551816e-06
Position 13360: 3.3859082611099998e-06
Position 11861: 3.1190845763753125e-06
Position 17586: 2.8517641836369723e-06
Position 13419: 2.818453154759765e-06
Position 11374: 2.7094403088664172e-06
Position 14274: 2.520275236083268e-06
Position 15712: 2.4104111727379886e-06
Position 16786: 1.8374756224660857e-06
Position 16024: 1.7745355996931677e-06
Position 15199: 1.660375244744013e-06
Position 13549: 1.6405551614077268e-06
Position 11323: 1.6179846101370748e-06
Position 14957: 1.5532679541065542e-06
Position 14434: 1.5012135785399838e-06
Position 10743: 1.45091155446334e-06
Position 18187: 1.3117900621479974e-06
Position 10853: 1.298664836872398e-06
Position 17258: 1.2964146174884703e-06
Position 13739: 1.2874163388252372e-06
Position 15164: 1.225566652752156e-06
Position 11400: 1.1561490447460332e-06
Position 2617: 1.1164151525733733e-06
Position 12199: 1.093892673543541e-06
Position 14974: 1.010864927117509e-06
Position 12364: 9.355960581648451e-07
Position 13321: 8.278990364133401e-07
Position 10928: 8.272559397463549e-07
Position 13277: 8.227036494595399e-07
Position 14588: 7.915230777761047e-07
Position 11921: 6.572545264409816e-07
Position 2974: 6.236533443403403e-07
Position 15289: 6.115716167173183e-07
Position 11645: 5.900108751784582e-07
Position 9013: 5.638619130653165e-07
Position 13891: 5.553656288010865e-07
Position 11229: 5.184608408938711e-07
Position 2850: 5.016125103534589e-07
Position 1858: 4.483748104063803e-07
Position 10710: 3.8711623010828255e-07
Position 2277: 3.7346372459563634e-07
Position 14087: 3.693390496130019e-07
Position 2122: 3.65018617621059e-07
Position 2757: 3.538188002031739e-07
Position 2926: 3.5129639330582317e-07
Position 13045: 3.4983435504445597e-07
Position 14007: 3.3436836024801657e-07
Position 13705: 3.323889996372126e-07
Position 13006: 3.2732952538642943e-07
Position 14963: 3.266782521319644e-07
Position 2196: 3.192013420635074e-07
Position 15143: 3.0365358656230963e-07
Position 1015: 2.3671995361936379e-07
Position 2754: 2.3085407970178655e-07
Position 755: 2.2618808636326989e-07
Position 12968: 2.0315405188385712e-07
Position 12874: 1.9731812160612892e-07
Position 1027: 1.7508685945377027e-07
Position 2080: 1.6837042401652084e-07
Position 11293: 1.5933209670004665e-07
Position 1662: 1.5720106238245546e-07
Position 11782: 1.5644171699668267e-07
Position 10944: 1.4771117544399976e-07
Position 11421: 1.3431625932979218e-07
Position 13481: 1.3095273428547034e-07
Position 307: 1.3066231102290057e-07
Position 973: 1.1822202273926842e-07
Position 13055: 1.1748944501026114e-07
Position 12117: 1.1706940793714355e-07
Position 1035: 1.1453891874554617e-07
Position 10775: 1.1379820705078892e-07
Position 1126: 1.0904872465849623e-07
Position 11483: 1.0778577688873372e-07
Position 10650: 9.280606095477892e-08
Position 1610: 8.453992118672289e-08
Position 11753: 8.010304735325469e-08
Position 11779: 7.159479073187006e-08
Position 10858: 7.012604930997095e-08
Position 7845: 6.890091938168967e-08
Position 821: 6.796460920765362e-08
Position 7702: 6.327741052451166e-08
Position 2020: 6.285022611692403e-08
Position 138: 6.279083270823814e-08
Position 1625: 5.2334584524566556e-08
Position 7786: 5.21012183385492e-08
Position 10957: 5.074360058730068e-08
Position 5645: 4.764968749729164e-08
Position 11814: 4.4740351086489176e-08
Position 10749: 3.6735454967304965e-08
Position 11677: 3.6156551359597974e-08
Position 159: 3.417296349039919e-08
Position 498: 3.297996971457166e-08
Position 109: 3.297235754048892e-08
Position 12741: 3.080185248842545e-08
Position 6748: 2.4164482084848867e-08
Position 11441: 1.1415205455883628e-08
Position 11935: 7.346401624594871e-09
Position 11102: 5.805547963573061e-09
Position 1962: 1.1813516029381002e-09
Position 6042: 1.0928506013459306e-09
Position 8140: 1.0016850585422147e-09
Position 874: 7.279850961035557e-10
Position 1930: 7.267778222374979e-10
Position 1230: 6.066737131955285e-10
Position 227: 5.909663578822483e-10
Position 1017: 5.536088028856248e-10
Position 1064: 5.174363032610769e-10
Position 3080: 4.998494631529738e-10
Position 188: 4.640730326195535e-10
Position 5621: 4.2221082734461164e-10
Position 1835: 4.141075488056744e-10
Position 176: 3.7171004657327803e-10
Position 717: 3.622655412937287e-10
Position 544: 2.3988327532279794e-10
Position 767: 2.393177265002501e-10
Position 1540: 2.326472200223291e-10
Position 688: 2.1060583843239757e-10
Position 922: 1.8148257619311009e-10
Position 1290: 1.494052930377746e-10
Position 1156: 1.384492572607537e-10
Position 580: 1.3762260792664885e-10
Position 2112: 1.3439284071573713e-10
Position 659: 1.1655536000656804e-10
Position 777: 1.0926559774599711e-10
Position 209: 9.8625209272509e-11
Position 1287: 9.284361877327761e-11
Position 1577: 8.510231363945031e-11
Position 283: 6.964849311151919e-11
Position 1438: 3.862498116643464e-11
Position 1159: 3.479835132382808e-11
Position 296: 3.42820556587331e-11
Position 1235: 3.2150813620949943e-11
Position 1274: 2.6225417759159923e-11
Position 140: 1.9282930116459907e-11
Position 926: 5.908301213806769e-12
Position 214: 5.1097750422227e-12
Position 531: 4.7375199811889954e-12
Position 1359: 4.4588407823956575e-12
Position 285: 3.2508486696494134e-12
Position 590: 1.9109050933241383e-12
Position 607: 1.4702527043441452e-12
Position 164: 1.0259280700795316e-12
Position 586: 9.095251007323827e-13
