Gene = PVRIG
Position 112: 2.4952541196084433e-07
Position 27: 1.2568877198844608e-07
Position 594: 9.252644382682221e-08
Position 224: 4.731017597315072e-08
Position 522: 1.5029349020591964e-08
Position 1373: 6.620315843708348e-09
Position 413: 4.875347750892703e-09
Position 50: 3.5797352190851193e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1691: 0.8768311784879771
Position 1310: 0.6909718751835932
Position 877: 0.6599450648157974
Position 1535: 0.4129493324054903
Position 1523: 0.349089206402984
Position 1352: 0.2578394373943872
Position 476: 0.23850436173680348
Position 1074: 0.10787040601758208
Position 1039: 0.10143868475264735
Position 707: 0.09978634902935182
Position 615: 0.08538796653163017
Position 575: 0.08067879358523508
Position 664: 0.054377390595596015
Position 684: 0.05050111930416957
Position 1117: 0.04840153660117756
Position 578: 0.03044889161815507
Position 245: 0.016145807126669184
Position 714: 0.015742370361940282
Position 1092: 0.015588130080496065
Position 1841: 0.0117600136918084
Position 334: 0.011044530601738664
Position 418: 0.008830103068703438
Position 358: 0.00762382829970233
Position 1984: 0.007401494617842243
Position 2170: 0.006709521035355417
Position 533: 0.004799802648512935
Position 555: 0.004709004959013894
Position 1379: 0.004307042057500775
Position 2110: 0.0042119627670883794
Position 1097: 0.004128031713191164
Position 2052: 0.0026159096161606546
Position 2205: 0.002532366452741934
Position 1556: 0.0024255110885986063
Position 686: 0.002371050617232324
Position 1495: 0.0017885448900711303
Position 1885: 0.0016975981529690706
Position 306: 0.001697394818628435
Position 1750: 0.0016709490875018956
Position 692: 0.0016106530515340505
Position 1563: 0.0013471122337976574
Position 269: 0.0012432355997130766
Position 1133: 0.001065865057006585
Position 622: 0.001028972917638849
Position 1712: 0.0009837037743300726
Position 1432: 0.0007230181498420167
Position 538: 0.0005992284390321116
Position 1776: 0.0005084697826607822
Position 447: 0.0004338254328876133
Position 636: 0.0004318913371284205
Position 391: 0.0004092395166103613
Position 901: 0.00040655517033565906
Position 482: 0.00037006609169671115
Position 2122: 0.00034094100331121284
Position 586: 0.00030037826581090504
Position 1919: 0.0002622375260371602
Position 679: 0.0002196857033823225
Position 1164: 0.00021961249414645997
Position 1130: 0.00021406662927273064
Position 1542: 0.00019515050126494966
Position 632: 0.00018565285554960413
Position 2004: 0.00017244518480030388
Position 277: 0.00012877771660260015
Position 842: 0.00012047446136083285
Position 1094: 0.0001196870806600794
Position 828: 0.00011443171203982116
Position 1382: 0.00011094515598728898
Position 437: 0.00011011521094429285
Position 1217: 9.292117638633325e-05
Position 2226: 7.510343100416784e-05
Position 728: 5.618513201673059e-05
Position 627: 5.267847841426618e-05
Position 1703: 5.007130039406934e-05
Position 629: 4.693715975404496e-05
Position 486: 4.512194911390419e-05
Position 888: 4.4577644111960556e-05
Position 809: 4.1204983048955004e-05
Position 552: 3.8278424957025456e-05
Position 423: 3.73909346406029e-05
Position 1182: 3.2927315141650994e-05
Position 850: 3.1335083406959024e-05
Position 1222: 2.2762709459050125e-05
Position 1699: 2.2624292920096974e-05
Position 2191: 2.132967677605235e-05
Position 1761: 1.9681132899405243e-05
Position 986: 1.9222564369804528e-05
Position 396: 1.7931955331865646e-05
Position 1901: 1.6016704957349573e-05
Position 2100: 1.4965496570602759e-05
Position 1252: 1.477127980611734e-05
Position 252: 1.404839641077094e-05
Position 1228: 5.945018041881596e-06
Position 135: 4.468666733238867e-06
Position 378: 3.420867158108303e-06
Position 624: 3.207555917438115e-06
Position 797: 2.520220983815906e-06
Position 1260: 2.421348738160268e-06
Position 232: 2.069815734721361e-06
Position 139: 1.447819118056039e-06
Position 912: 1.246059834001785e-06
Position 108: 5.179103437411647e-07
Position 428: 3.418238323771224e-07
Position 819: 3.0261216072369826e-07
Position 174: 2.641917676636653e-07
Position 811: 1.567708114066036e-07
Position 101: 6.574940260348525e-08
Position 132: 3.194326502865985e-08
Position 179: 2.0596890317413167e-08
Position 151: 1.952745894992536e-08
Position 98: 1.1459161364192078e-08
Position 112: 1.0207748289888071e-08
Position 153: 2.9515606093232295e-09
Position 213: 2.31142133256398e-09
Position 158: 5.871237291676105e-10
Position 105: 1.2413924708498517e-10
Position 184: 1.1633085243904222e-10
Position 201: 1.1291403762774234e-10
Position 380: 3.227481700733287e-11
Position 187: 1.250861905303979e-11
Position 367: 8.195030346346022e-12
Position 209: 2.5897382480219188e-12
Position 194: 1.960378691097591e-12
