Gene = HBP1
Position 31535: 0.004523281461959896
Position 5174: 0.00447837172334524
Position 30610: 0.0044310379635308685
Position 18656: 0.004390110882840499
Position 23271: 0.004376013500057679
Position 5436: 0.003929703091033562
Position 17238: 0.003925710073381348
Position 28007: 0.003901142164801499
Position 16862: 0.003861920104833774
Position 18547: 0.003707366545707426
Position 27733: 0.00359900971647978
Position 30949: 0.0035546639583745768
Position 4827: 0.003486585603490249
Position 3589: 0.0034852949051166434
Position 2153: 0.003399097417333864
Position 17053: 0.003354411821585456
Position 19741: 0.003346086700136777
Position 2295: 0.0033188810065635913
Position 3894: 0.0031207738351239074
Position 28262: 0.003010908039197141
Position 1710: 0.0029162353242241723
Position 21428: 0.0028895860797416824
Position 27285: 0.002875388079610614
Position 32722: 0.002864746474464493
Position 18687: 0.0028343971451745722
Position 21162: 0.002735294425551843
Position 6193: 0.002725203755833873
Position 24051: 0.0024873975788218053
Position 14554: 0.002472864099726145
Position 23852: 0.002470826649374338
Position 2130: 0.002463644955057681
Position 22406: 0.0023876506362825907
Position 31389: 0.002180074418943425
Position 1123: 0.0021191439617458583
Position 17552: 0.002116670019245757
Position 21397: 0.0020331861581594645
Position 17253: 0.0019524189603885283
Position 23299: 0.0018987156457713301
Position 14019: 0.0018112764233593074
Position 20951: 0.0018083477459350321
Position 1747: 0.0017851652269557292
Position 22260: 0.0017502280046593217
Position 29292: 0.0017057544210231023
Position 5591: 0.0015982015738405099
Position 1226: 0.0015642347557188584
Position 20922: 0.0014704072470744197
Position 8032: 0.001463963791596095
Position 24184: 0.0013379538507542505
Position 30169: 0.001336662774456754
Position 21131: 0.00132980185230882
Position 16904: 0.0013254006589913637
Position 19585: 0.001321548479067887
Position 1671: 0.001286660280587344
Position 22393: 0.0012746104013512366
Position 3659: 0.0012655366638145888
Position 23089: 0.001243693150880729
Position 23092: 0.0012405297128759928
Position 26817: 0.0011896158636726555
Position 4122: 0.001181848804637304
Position 25290: 0.0011500020418421652
Position 6146: 0.0011472725293864368
Position 24341: 0.0010638394219548522
Position 1368: 0.001022407361099762
Position 3818: 0.001000902091886172
Position 5096: 0.0009859422576543975
Position 27402: 0.0009662823673252885
Position 17791: 0.000958414172901295
Position 2654: 0.0008662514842381107
Position 13348: 0.0008064612417520738
Position 2386: 0.0007994423047059393
Position 3603: 0.0007845244721698668
Position 26100: 0.0007452197746987671
Position 2321: 0.0007363943177391692
Position 4223: 0.0007146681888269885
Position 19539: 0.000701048183100941
Position 23159: 0.0006890502516508523
Position 17077: 0.0006658151839851589
Position 3908: 0.0006657834476182513
Position 5311: 0.0006549731866737758
Position 19240: 0.0006429125267190218
Position 5891: 0.0006066448155420859
Position 1332: 0.0005813951843820187
Position 22205: 0.0005397685674162961
Position 2612: 0.00047060845452774684
Position 20623: 0.0004185544228320787
Position 3960: 0.0004181475835963776
Position 954: 0.00036141395856261935
Position 4328: 0.0003609045676892672
Position 29044: 0.00035851830759540525
Position 18744: 0.000358385252708692
Position 1835: 0.00034676449473575145
Position 17158: 0.0003233438730875633
Position 2372: 0.0003154488766536456
Position 2832: 0.0003123333296975538
Position 2136: 0.000304913762271853
Position 25699: 0.0002860529710883571
Position 4738: 0.0002522054878784682
Position 23129: 0.0002449394460713282
Position 2132: 0.00023939751908206333
Position 1153: 0.00023752901948199083
Position 3390: 0.00023442537869779398
Position 3867: 0.00020306272457677285
Position 5603: 0.00019027123268115955
Position 17262: 0.0001775801559129119
Position 2452: 0.00017094568396945826
Position 1288: 0.00016713475345171748
Position 1623: 0.00016711668327957038
Position 1134: 0.00016166260479342313
Position 760: 0.00015543699862865902
Position 3935: 0.00015359575310731308
Position 24321: 0.00014708235361685258
Position 4212: 0.00013801257075624963
Position 385: 0.00012998132722591416
Position 4361: 0.00012579041628042642
Position 17635: 0.00011205297730388603
Position 1545: 0.00011022734119292682
Position 1649: 0.00010166236982914234
Position 2828: 9.963007835624375e-05
Position 1500: 9.671494441738388e-05
Position 21334: 8.937091998939064e-05
Position 1150: 8.246988448724369e-05
Position 942: 8.199937326840125e-05
Position 1112: 8.188196941329744e-05
Position 1025: 7.493092245039313e-05
Position 945: 7.333137192258788e-05
Position 3764: 7.151201391399939e-05
Position 2834: 6.864173764172514e-05
Position 114: 6.493633092563732e-05
Position 3459: 5.942366692004291e-05
Position 17286: 5.398942502293608e-05
Position 22272: 5.350473378249273e-05
Position 5291: 5.031600381176537e-05
Position 2870: 4.927463705759483e-05
Position 398: 4.666327301084244e-05
Position 17407: 4.5286518248745974e-05
Position 27334: 4.2508823678642674e-05
Position 131: 3.6677030425574937e-05
Position 5250: 3.612353284853224e-05
Position 22189: 3.5895540108895604e-05
Position 1386: 2.991847445346838e-05
Position 2749: 2.782835592464386e-05
Position 21727: 2.5428447333018122e-05
Position 1907: 2.3205983079880456e-05
Position 148: 2.052567749557487e-05
Position 1052: 1.9985359693830872e-05
Position 781: 1.982650064793972e-05
Position 917: 1.9452918025238137e-05
Position 1526: 1.7739112453041586e-05
Position 296: 1.7193105501134866e-05
Position 22118: 1.708396882327484e-05
Position 2779: 1.7071839926555827e-05
Position 2227: 1.7039444505229212e-05
Position 1508: 1.4601787943896277e-05
Position 2523: 1.4303144371217692e-05
Position 4088: 1.428765003061113e-05
Position 1181: 1.106759683049461e-05
Position 582: 1.014129779424798e-05
Position 2210: 9.847375651994272e-06
Position 17839: 6.9669819691829605e-06
Position 1268: 6.59121448146125e-06
Position 2630: 6.424093899429533e-06
Position 17511: 6.047229264450497e-06
Position 884: 5.549855592981334e-06
Position 1652: 4.127509383333287e-06
Position 21432: 3.944216110209088e-06
Position 150: 3.847798634456661e-06
Position 1169: 3.6656650373176276e-06
Position 1140: 3.454589455462228e-06
Position 1243: 3.292718192740237e-06
Position 496: 3.024495005499578e-06
Position 1165: 2.9261816989799857e-06
Position 1351: 2.310785678920825e-06
Position 964: 2.2568904169431215e-06
Position 696: 2.2030563993229796e-06
Position 618: 1.960187219953701e-06
Position 1156: 1.8969609740019792e-06
Position 669: 1.447323661115048e-06
Position 529: 1.2642665954433366e-06
Position 441: 1.0863988596948996e-06
Position 395: 6.921480549551407e-07
Position 411: 6.820078698013588e-07
Position 17772: 5.916096843648385e-07
Position 1232: 5.337799490533887e-07
Position 1234: 4.912696088167789e-07
Position 1299: 4.769129188234805e-07
Position 1237: 4.4646053826544026e-07
Position 1380: 3.7226049469632743e-07
Position 23670: 3.239955144104252e-07
Position 1339: 2.90818773645308e-07
Position 543: 2.830111195238348e-07
Position 3364: 2.4567887545665416e-07
Position 1306: 2.4094149129326636e-07
Position 566: 2.0699821239763185e-07
Position 18618: 2.0424568732768684e-07
Position 886: 1.9589966525084238e-07
Position 1038: 1.8815150604589424e-07
Position 2882: 1.271198581467612e-07
Position 712: 9.212892734861893e-08
Position 1717: 8.99163011362857e-08
Position 587: 7.769981515396651e-08
Position 857: 7.440004915968858e-08
Position 240: 6.651536972711943e-08
Position 17565: 6.427056489132953e-08
Position 17642: 5.373227353395078e-08
Position 74: 5.343609079698671e-08
Position 189: 5.329825129952404e-08
Position 1582: 5.074688856742315e-08
Position 1276: 4.625941637612972e-08
Position 162: 3.439508217950821e-08
Position 1555: 3.2431479685446535e-08
Position 554: 2.8673404932169385e-08
Position 1248: 2.8455183814923183e-08
Position 1127: 2.7282694806632998e-08
Position 111: 1.563629289244482e-08
Position 1042: 1.4225158299283045e-08
Position 97: 1.3790848138255618e-08
Position 803: 1.2730280914762286e-08
Position 465: 9.5316102662639e-09
Position 468: 7.6062093670036e-09
Position 1031: 6.858806549051308e-09
Position 244: 3.480852201023404e-09
Position 472: 3.0481472834548794e-09
Position 635: 2.8966784282558047e-09
Position 160: 2.633268266001887e-09
Position 224: 1.6625585397117249e-09
Position 2615: 1.6329170748617306e-09
Position 93: 1.5867028703157417e-09
Position 90: 1.125154799350919e-09
Position 303: 6.896381199123553e-10
Position 655: 3.9865683609809887e-10
Position 820: 3.98391983440976e-10
Position 673: 2.97338606237638e-10
Position 861: 2.5143209897324555e-10
Position 485: 2.1983087304414977e-10
Position 478: 2.6827733341239105e-11
Position 79: 1.4588147085091543e-12
Position 99: 7.506939756980496e-13
Position 249: 3.846069461786115e-15
Position 276: 4.688496221285491e-16
Position 251: 3.88113963722121e-16
Position 266: 1.2947654254315766e-16
Position 279: 1.3300608813043723e-17
Position 270: 6.7645849315558716e-18
