Gene = GDA
Position 26612: 0.016315540673665103
Position 1833: 0.014536462244215807
Position 14002: 0.014520452817013816
Position 309: 0.014494981604244133
Position 6647: 0.01398733814894813
Position 62045: 0.013654481269062583
Position 63335: 0.013414437956141582
Position 19400: 0.012964320422156825
Position 19604: 0.012899777158937408
Position 6135: 0.012286109278855836
Position 12768: 0.011407434107480692
Position 64674: 0.011374381524285136
Position 58982: 0.010493416000538394
Position 62674: 0.010278021316744133
Position 76662: 0.010220102835823353
Position 61440: 0.009989369594820599
Position 140: 0.00977341246239295
Position 10618: 0.009665262180799723
Position 1278: 0.009615410091655058
Position 7454: 0.009460772107992755
Position 48093: 0.009454414828118674
Position 7465: 0.009287195292685103
Position 76676: 0.009245182944055805
Position 475: 0.009053701499338514
Position 82413: 0.009032566270929819
Position 1510: 0.008771562103976581
Position 5462: 0.008536624806644617
Position 48061: 0.00848385443963267
Position 54227: 0.007714908487138758
Position 14590: 0.007586414025912347
Position 14719: 0.007267768303945482
Position 13703: 0.006676895049850751
Position 49259: 0.006352634512603438
Position 48174: 0.006254427366227921
Position 4064: 0.005661601825963666
Position 2060: 0.00519269916068732
Position 66413: 0.005084477265078219
Position 58828: 0.0047865153734029465
Position 61963: 0.004736905129325564
Position 66058: 0.004655698529380596
Position 49497: 0.003921718042571804
Position 63365: 0.003811706469766133
Position 5975: 0.003368606804485486
Position 59229: 0.003126085919594937
Position 81790: 0.0030801288617227293
Position 65646: 0.0027344570394186103
Position 49633: 0.002336961783372291
Position 56270: 0.002200174680652634
Position 13885: 0.0020806565315486963
Position 21989: 0.0019957291798914237
Position 2004: 0.001893827508955982
Position 80868: 0.0015985821394150406
Position 57093: 0.0015819049654876875
Position 55258: 0.0015104748696504165
Position 316: 0.0012163277848913
Position 55108: 0.0011791128431882054
Position 1522: 0.001173715185734686
Position 61911: 0.001108169715790216
Position 95: 0.0010941007266260711
Position 4757: 0.0009862052347407893
Position 62363: 0.0009695430401955381
Position 54180: 0.0009005611960158989
Position 54115: 0.0009004879888019782
Position 51538: 0.0008646707742577097
Position 48202: 0.0008195530910347543
Position 78976: 0.0007433420612240606
Position 2569: 0.0006176067022193598
Position 82698: 0.0005447240177605155
Position 57567: 0.0004949542824017978
Position 49278: 0.0004316833285463425
Position 57426: 0.000362139122290868
Position 56113: 0.0003390480552152158
Position 262: 0.00033700173127545276
Position 47301: 0.0003327268942418438
Position 16003: 0.0003280404492525661
Position 1361: 0.000326351553395496
Position 300: 0.00031952293708043905
Position 17949: 0.0003091367406417237
Position 7260: 0.00030096811145702176
Position 51442: 0.00029966415622522974
Position 1861: 0.0002587905374539024
Position 50427: 0.00024497243643656634
Position 759: 0.0002355798973138167
Position 931: 0.0002294588020828914
Position 2443: 0.00021993884976818218
Position 1243: 0.00021964702751382852
Position 16080: 0.00019792403888981748
Position 78804: 0.00018307342003504506
Position 1604: 0.00017188105244084786
Position 281: 0.00015687839128305313
Position 1915: 0.0001463942460951151
Position 2416: 0.00014601519250204354
Position 78858: 0.00011428625591744831
Position 3428: 0.00010700924506631502
Position 78596: 7.388638185407663e-05
Position 46: 6.870802001960221e-05
Position 2900: 6.48797010667708e-05
Position 1609: 6.478000922709476e-05
Position 1239: 6.071857767408592e-05
Position 78578: 5.197663364447388e-05
Position 78808: 5.12531820932836e-05
Position 789: 4.1487157636125125e-05
Position 16250: 3.964188664147129e-05
Position 2629: 3.891096162464094e-05
Position 78772: 3.485340252317719e-05
Position 1302: 3.4057636325484196e-05
Position 65857: 3.3771970911914925e-05
Position 5042: 1.5771688595581307e-05
Position 3610: 1.564546873675695e-05
Position 231: 1.5493251759926707e-05
Position 80033: 1.1020648989503039e-05
Position 79638: 1.1006048346126841e-05
Position 53300: 9.38320856504849e-06
Position 621: 9.008954877121283e-06
Position 79654: 7.536241280709515e-06
Position 79686: 7.405652093723533e-06
Position 53258: 4.6209174935095334e-06
Position 953: 3.8483395680889355e-06
Position 52092: 3.638670337094441e-06
Position 78901: 2.773715128869631e-06
Position 79208: 2.68520330983854e-06
Position 53280: 2.6744186619087495e-06
Position 3695: 2.661149149933505e-06
Position 53453: 2.6013568808861863e-06
Position 53421: 2.5887379376571813e-06
Position 78933: 2.444004814574339e-06
Position 79406: 2.442715745533528e-06
Position 1170: 2.426918755716185e-06
Position 771: 2.0242912449781403e-06
Position 1259: 1.680945182984897e-06
Position 1180: 1.6739390230918042e-06
Position 658: 1.3927481703255921e-06
Position 53483: 1.3602131404741662e-06
Position 1165: 1.2715674359829633e-06
Position 35: 1.2453292091393712e-06
Position 53910: 1.1445552527583174e-06
Position 463: 9.988458847453385e-07
Position 1204: 4.293789141344864e-07
Position 393: 3.7989694848789177e-07
Position 592: 3.7392604158397215e-07
Position 97: 3.540054217718189e-07
Position 419: 2.658649161406632e-07
Position 636: 1.3420807775279507e-07
Position 1655: 1.314516991636759e-07
Position 1437: 9.763690032320198e-08
Position 682: 9.380739699650188e-08
Position 1837: 8.363097622539683e-08
Position 336: 8.357512257745725e-08
Position 1676: 7.91075489691433e-08
Position 1082: 7.67494719643782e-08
Position 1192: 7.561278848828919e-08
Position 1249: 5.7948469679731405e-08
Position 1073: 5.604304495097648e-08
Position 79114: 4.194726378490659e-08
Position 495: 3.3258064382745694e-08
Position 850: 3.201739650944596e-08
Position 347: 3.133005815985743e-08
Position 290: 3.1281485044235925e-08
Position 1508: 2.564566839701392e-08
Position 1559: 2.467584669133137e-08
Position 624: 2.3836014893782986e-08
Position 1597: 2.271563064446348e-08
Position 78730: 2.2272245621390296e-08
Position 1445: 1.9679795707726275e-08
Position 1726: 1.9575523624364833e-08
Position 1841: 1.7703372429105183e-08
Position 672: 1.596534206883139e-08
Position 573: 1.566113742823903e-08
Position 144: 1.0602929636805499e-08
Position 1703: 9.950496220708137e-09
Position 1546: 6.987445644075753e-09
Position 1723: 5.42253280003003e-09
Position 684: 3.5344872848418555e-09
Position 25: 2.9002939367936046e-09
Position 434: 9.950984320880021e-11
Position 409: 7.904170748101312e-11
Position 429: 7.477136411157361e-11
Position 520: 9.931927728312254e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 27069: 1.0000000000000053
Position 46032: 1.000000000000005
Position 76209: 0.9996370894263686
Position 98804: 0.9109634313404322
Position 61219: 0.9039710858852118
Position 47994: 0.8847685351270422
Position 15865: 0.840587604419989
Position 23737: 0.7633290213605854
Position 12683: 0.7609904009017572
Position 53103: 0.720301061676802
Position 85021: 0.7162616694097343
Position 58562: 0.6956671193526296
Position 102344: 0.6853632281971253
Position 78475: 0.6607648676483765
Position 46427: 0.6541639280670348
Position 64418: 0.5470851314616434
Position 22469: 0.5343828045025503
Position 9352: 0.532505412543692
Position 49592: 0.47735753916730034
Position 49150: 0.4444188477521337
Position 47399: 0.4210741825688682
Position 64558: 0.4189110718705033
Position 91684: 0.41836650777265366
Position 60163: 0.37579602164285786
Position 78663: 0.37025757786300734
Position 13534: 0.36488181047921
Position 78194: 0.3268831673514374
Position 11923: 0.3191990046936965
Position 70011: 0.3138691468396567
Position 3270: 0.2901890183273115
Position 78479: 0.27550703779562513
Position 10494: 0.2603579527016952
Position 84990: 0.23992220801716366
Position 47294: 0.23898306028121993
Position 10427: 0.21899745324332673
Position 2544: 0.2088013741942307
Position 91651: 0.18411260557856043
Position 76569: 0.17986790300957034
Position 57745: 0.1798084196046666
Position 12645: 0.1685371394099512
Position 49568: 0.16280243386934612
Position 48423: 0.15517693010173245
Position 61907: 0.1435752634860826
Position 53222: 0.13863708888098084
Position 53416: 0.13668051138354834
Position 51789: 0.13426122665954518
Position 81646: 0.13256813120065944
Position 84536: 0.1272627106366982
Position 55887: 0.11424889002418702
Position 56985: 0.10696761416230186
Position 60100: 0.1063215273057657
Position 12417: 0.10158320627052563
Position 82756: 0.09783210585830643
Position 53152: 0.09675458465383482
Position 58812: 0.09334882008829949
Position 56000: 0.08226980710573348
Position 4606: 0.08043590559102116
Position 46258: 0.07931338239901121
Position 47496: 0.07833298569548286
Position 2468: 0.07826857686260522
Position 82808: 0.07374420408194994
Position 4719: 0.07140783782283534
Position 59132: 0.06888114415040253
Position 49411: 0.06676577118291925
Position 58757: 0.06447203969061857
Position 47920: 0.05760144444431826
Position 9356: 0.04373298763748607
Position 53172: 0.04293524139531484
Position 1360: 0.03938705643709608
Position 78509: 0.03812539288360887
Position 78931: 0.036671070719221675
Position 3609: 0.036285928815516226
Position 78691: 0.0349814476624902
Position 82562: 0.0341405489605482
Position 62124: 0.03369332667773299
Position 81586: 0.03175116036610029
Position 56704: 0.031060324932925154
Position 4668: 0.030247947312852585
Position 56707: 0.030020717366733025
Position 10532: 0.02938586252495253
Position 59524: 0.029200155543037343
Position 16182: 0.028463186497589825
Position 47133: 0.027976857364501683
Position 55921: 0.027938156061397813
Position 7344: 0.02638791164955637
Position 59509: 0.02532841741033697
Position 11852: 0.025195972547032958
Position 83890: 0.024727038779345466
Position 19337: 0.022069288779973693
Position 58815: 0.02180949321551823
Position 12450: 0.020320768199827654
Position 78458: 0.02019042719771621
Position 1336: 0.01914602395198887
Position 82478: 0.01829211510100263
Position 48394: 0.018006162460407475
Position 58785: 0.017723305984851268
Position 65291: 0.017457671822996575
Position 87085: 0.01657035662114651
Position 26555: 0.016315540673665103
Position 84947: 0.01574840524713284
Position 93423: 0.015554424044222085
Position 63217: 0.015194190161154128
Position 64481: 0.014828015975945005
Position 59016: 0.014462878154512191
Position 48127: 0.014305125014233701
Position 81532: 0.01347352344508682
Position 55942: 0.011805432020272595
Position 81487: 0.011656207390003297
Position 47793: 0.011640845821411332
Position 13738: 0.011570515353883992
Position 5974: 0.011169322079307074
Position 14501: 0.010986069029527047
Position 51844: 0.010981612225228385
Position 53421: 0.010932989585065441
Position 56753: 0.010891751659167965
Position 56644: 0.010758906019995637
Position 6537: 0.010004269562000147
Position 53449: 0.009976723792118194
Position 2561: 0.009861348061089098
Position 82371: 0.009744810601423588
Position 89992: 0.009632004349798691
Position 54038: 0.009479397269788154
Position 59168: 0.00943994524826225
Position 7282: 0.008973457681711684
Position 62094: 0.008709749065362352
Position 5335: 0.00853662480664462
Position 60339: 0.00830667294507108
Position 2348: 0.008276173195620152
Position 60358: 0.008102758998795343
Position 48153: 0.007940127177323411
Position 82280: 0.007879392994942919
Position 48340: 0.007808246372286621
Position 88354: 0.007732681113429586
Position 61307: 0.007699061743142057
Position 78226: 0.007488321981774826
Position 1914: 0.00737061033951449
Position 1803: 0.00718902757768679
Position 59054: 0.0071617710820557285
Position 11988: 0.0070946481674443035
Position 61819: 0.006937217238872554
Position 46347: 0.0068633095815271855
Position 51630: 0.006578190327305614
Position 60276: 0.006344205216023759
Position 57057: 0.005801326297328971
Position 76763: 0.0057117475332683675
Position 47223: 0.005174227570049888
Position 62598: 0.0051729733472068665
Position 65933: 0.005137374924079182
Position 62556: 0.005105047969537264
Position 1103: 0.004925312959658512
Position 10475: 0.004883655017678874
Position 736: 0.004689359290629561
Position 65591: 0.004685638129456339
Position 12569: 0.004683595972810026
Position 3787: 0.004493655684238834
Position 60117: 0.004118748366660825
Position 65287: 0.003916195505630729
Position 14547: 0.0038681133003307844
Position 3311: 0.0038496040975946177
Position 19447: 0.0037948088011205356
Position 47654: 0.003560559667912224
Position 48405: 0.0033475626628314014
Position 65502: 0.003115245360162864
Position 60128: 0.003099015039164029
Position 82498: 0.003004712681101107
Position 2399: 0.002957543004249615
Position 48383: 0.002846814088977574
Position 9250: 0.0028424823385267786
Position 983: 0.0028157838859900032
Position 13885: 0.0027609507722965313
Position 1174: 0.00269168775953941
Position 5762: 0.0025484813920769816
Position 2413: 0.002385586174483585
Position 89622: 0.002362071565880802
Position 1687: 0.0022894233975506053
Position 13869: 0.002269643222381989
Position 86953: 0.0021916783475472673
Position 80731: 0.002184726680550906
Position 6459: 0.002177579996855728
Position 63239: 0.002031954264753595
Position 21888: 0.0019957291798914233
Position 59569: 0.0019659453203548964
Position 88067: 0.0019107925183447535
Position 87981: 0.0018848288711277572
Position 56143: 0.0018693682508696447
Position 87176: 0.0018561869483841727
Position 15907: 0.0018189064804462675
Position 6523: 0.0018054885900922566
Position 1204: 0.0017339874637256692
Position 4553: 0.001723694782281893
Position 2161: 0.0016550216494445795
Position 55961: 0.0016349367514254009
Position 66057: 0.0015828685434077087
Position 1592: 0.0015656895809781585
Position 53359: 0.0015642575627772912
Position 66154: 0.0015588165896177242
Position 89787: 0.001530242345256277
Position 66216: 0.0014611157373542027
Position 5918: 0.0014492523518193105
Position 62252: 0.0013780461008246817
Position 90169: 0.0013724350794364786
Position 80598: 0.0013442473285338397
Position 86574: 0.0013400606235145838
Position 85522: 0.0012749634777273605
Position 48273: 0.0012652908007117214
Position 48428: 0.0012117099499679349
Position 3381: 0.0012039549393654723
Position 55166: 0.0011960805040238387
Position 78512: 0.0011919416439201123
Position 2493: 0.0011369007144870675
Position 55027: 0.001127333543339726
Position 7298: 0.0010720334494023426
Position 47174: 0.0010646293454243836
Position 1607: 0.0010435367141338732
Position 2546: 0.0010403410310759653
Position 48229: 0.0010317301505923461
Position 89343: 0.0010123306265027762
Position 1632: 0.0009918839168205039
Position 65311: 0.0009031130591264027
Position 48365: 0.0008317368205170102
Position 3965: 0.0008314622404703246
Position 680: 0.0007931520120517378
Position 78340: 0.000744140392320676
Position 88849: 0.0007432803841120024
Position 51353: 0.0007264756616763548
Position 88382: 0.0006922471300662673
Position 3294: 0.0006863248085435664
Position 48318: 0.0005730815441255737
Position 58204: 0.0005589358801415068
Position 3504: 0.0005584979698241631
Position 86289: 0.0005164988756879037
Position 57425: 0.0004949542824017977
Position 53365: 0.00048578834896329404
Position 48232: 0.0004801498982527232
Position 88199: 0.0004737784361076687
Position 51369: 0.00043785926880658395
Position 2323: 0.00037722172684362843
Position 3314: 0.00036804351606690224
Position 87333: 0.0003673122154366873
Position 3223: 0.00036481452040004975
Position 5814: 0.0003134897173133306
Position 2503: 0.00027863206617423104
Position 55107: 0.0002673831078908179
Position 3928: 0.0002579592565156711
Position 780: 0.00025546449450604934
Position 87725: 0.00025126166396641377
Position 1690: 0.00023099939877168659
Position 17888: 0.00021955856485361737
Position 896: 0.00021373128840347747
Position 79499: 0.00019045054144473716
Position 316: 0.0001891729753478449
Position 911: 0.00017787212737056416
Position 5696: 0.00017417054282462728
Position 7110: 0.00017323848211202287
Position 587: 0.00016820892373128673
Position 50406: 0.000159170446824831
Position 85366: 0.00013094859831947847
Position 293: 0.00013082228148285347
Position 7166: 0.00012772962934499895
Position 758: 0.00011803752835124097
Position 1003: 0.000117293418655609
Position 87207: 0.00011031666629561908
Position 53344: 0.00010285648336009601
Position 82311: 0.0001010671695321177
Position 84177: 0.00010093123724231051
Position 15718: 0.00010087116541874076
Position 3577: 9.917095871280485e-05
Position 54864: 9.879055758423796e-05
Position 17674: 8.957817578810649e-05
Position 85470: 8.749879964774966e-05
Position 2579: 8.69200816310291e-05
Position 2606: 8.686320672505908e-05
Position 50270: 8.580198961173536e-05
Position 82229: 8.180349409910697e-05
Position 79172: 7.339359515348e-05
Position 370: 7.105177621421337e-05
Position 1228: 6.870731801861631e-05
Position 1376: 6.648143025163746e-05
Position 3456: 6.053716284611911e-05
Position 60910: 5.5620968420103663e-05
Position 2059: 5.315122271776118e-05
Position 2320: 5.2901592969971695e-05
Position 3701: 5.092904657286922e-05
Position 2185: 4.80441947726311e-05
Position 930: 4.7656446574488075e-05
Position 1451: 4.692785393107889e-05
Position 1615: 4.246765371827875e-05
Position 82984: 4.216454292637109e-05
Position 79057: 4.057567856099823e-05
Position 78698: 3.895523499578368e-05
Position 3234: 3.837421029578868e-05
Position 80023: 3.814682520720395e-05
Position 54076: 3.656040216848045e-05
Position 1445: 3.550700339492356e-05
Position 1780: 3.5094869245120165e-05
Position 3726: 3.445853434726981e-05
Position 80194: 3.317816506426926e-05
Position 52563: 3.1667996240745776e-05
Position 388: 3.1188475618785086e-05
Position 79102: 3.081847308196989e-05
Position 81861: 3.0603730291695835e-05
Position 1723: 3.0256316690116862e-05
Position 1180: 2.9628740334603797e-05
Position 3949: 2.944520720060389e-05
Position 2836: 2.889626003811689e-05
Position 80628: 2.881668581555718e-05
Position 79315: 2.7506494782375695e-05
Position 3860: 2.5787926215944374e-05
Position 82186: 2.4832496363299352e-05
Position 1210: 2.4639867066984518e-05
Position 2572: 2.263879491244408e-05
Position 81136: 2.047260117367405e-05
Position 3131: 2.0397537362640663e-05
Position 3620: 1.930387197055567e-05
Position 80692: 1.9147631800805248e-05
Position 79620: 1.896685677317325e-05
Position 3331: 1.8539666932550547e-05
Position 55775: 1.6947996899235622e-05
Position 80771: 1.636541391585226e-05
Position 4945: 1.5771688595581317e-05
Position 416: 1.4848384638069812e-05
Position 2259: 1.4704666739719975e-05
Position 1046: 1.4301042092711584e-05
Position 2739: 1.2648268725301326e-05
Position 533: 1.2053871362622759e-05
Position 2734: 1.1897704588818559e-05
Position 80556: 1.1478151402161727e-05
Position 1147: 1.1228167355696575e-05
Position 2598: 9.237255472185365e-06
Position 1132: 8.835382543478065e-06
Position 915: 8.746042432175512e-06
Position 1726: 8.20841420756651e-06
Position 419: 7.98638007925192e-06
Position 79572: 6.796768147060776e-06
Position 1387: 3.866196863698883e-06
Position 3073: 3.6860279829631883e-06
Position 1948: 3.4522474533909534e-06
Position 460: 3.229725484564649e-06
Position 1817: 3.1538861459150387e-06
Position 79926: 2.5471950300807044e-06
Position 604: 2.444080684816825e-06
Position 80735: 2.3595346905569346e-06
Position 1249: 2.3190078023461433e-06
Position 3128: 2.055616116669849e-06
Position 689: 2.0173791430508603e-06
Position 1639: 1.9072572263191802e-06
Position 738: 1.8237788235013693e-06
Position 783: 1.6894816450332536e-06
Position 53803: 1.1445552527583172e-06
Position 463: 1.010669184596551e-06
Position 78852: 3.2668213858459867e-07
Position 4280: 2.1151763073414641e-07
Position 1768: 1.056547316249413e-07
Position 79764: 1.000099717451623e-07
Position 918: 7.705969966217148e-08
Position 173: 4.983246077253103e-08
Position 320: 4.695158781408688e-08
Position 261: 3.969324883167198e-08
Position 642: 3.639433403660856e-08
Position 429: 3.295595856374876e-08
Position 607: 2.331792281506424e-08
Position 1637: 2.3007511369161383e-08
Position 1540: 2.1770983855979506e-08
Position 336: 2.1745670577392716e-08
Position 107: 2.1390909440739473e-08
Position 696: 1.728127164693918e-08
Position 649: 1.6971688195813514e-08
Position 1472: 1.692452892688548e-08
Position 705: 1.6526394527164115e-08
Position 1058: 1.2879768893249737e-08
Position 1073: 1.2225398441624393e-08
Position 1646: 1.114801131370617e-08
Position 1340: 8.676445040027421e-09
Position 135: 8.536260557744918e-09
Position 208: 6.362239945850222e-09
Position 478: 5.9137424626779415e-09
Position 409: 5.1612601603558654e-09
Position 256: 4.721331377752187e-09
Position 1082: 3.6098227751034343e-09
Position 347: 3.4500884526852917e-09
Position 372: 1.4017811817582956e-09
Position 797: 1.2741945657536888e-09
Position 1460: 1.198616884075322e-09
Position 374: 7.134246086788769e-10
Position 1409: 3.6113718154547676e-10
Position 480: 8.496080406574094e-11
