Gene = CPOX
Position 621: 9.693482198040584e-07
Position 521: 7.028301904453021e-07
Position 4000: 3.3304818130450834e-07
Position 58: 2.0444316893154084e-07
Position 3591: 1.5980081911870486e-07
Position 707: 7.690838807932709e-08
Position 992: 6.645032858548285e-08
Position 1078: 5.154187081875488e-08
Position 1296: 3.735318662960313e-08
Position 906: 3.39340204123247e-08
Position 5020: 3.344002819596528e-08
Position 1037: 2.7072429477872477e-08
Position 1394: 2.06090995328495e-08
Position 1230: 1.9468798691270026e-08
Position 800: 1.589393043124596e-08
Position 942: 8.721169808543279e-09
Position 1236: 8.331915003197266e-09
Position 1425: 8.308989272371163e-09
Position 854: 8.236285411065405e-09
Position 264: 6.464839262047356e-09
Position 1410: 5.536259841858765e-09
Position 3098: 2.309955075384262e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9326066006051983
Position 12211: 0.8593418817707088
Position 4868: 0.7902537183890481
Position 8063: 0.7031825913322283
Position 12952: 0.6276304030458261
Position 2567: 0.4748270376228099
Position 3923: 0.3075117626467598
Position 12978: 0.18375955609420302
Position 8086: 0.17067500581998662
Position 13922: 0.16831301535154844
Position 3966: 0.16593212778768734
Position 13128: 0.16037891330267592
Position 8250: 0.1234675548563649
Position 12051: 0.11416338143021756
Position 4950: 0.10868695056284454
Position 604: 0.10608248448199419
Position 5824: 0.09402361414655165
Position 8770: 0.09384019423025937
Position 14015: 0.08860007592225216
Position 13451: 0.08705659324263666
Position 2617: 0.077502020518577
Position 4000: 0.07615276688651414
Position 601: 0.055387637988636405
Position 12512: 0.05525779143103593
Position 12270: 0.05495652268476661
Position 2657: 0.05224024038183986
Position 6471: 0.0394785107389554
Position 13394: 0.03517594685746748
Position 13975: 0.03333722571404441
Position 3030: 0.031499952810071334
Position 13690: 0.03082239611141477
Position 12867: 0.03022231974920417
Position 6456: 0.029681685151567754
Position 8402: 0.027192323779944225
Position 5650: 0.027048642272694556
Position 8223: 0.026604355349847085
Position 509: 0.02558771536885478
Position 13555: 0.024429039236039403
Position 13596: 0.02102481819818692
Position 8649: 0.020698617347937223
Position 13814: 0.0205693803079658
Position 2865: 0.02012309870064452
Position 8151: 0.015284260874239545
Position 10664: 0.014958955206806483
Position 10877: 0.014442336277278617
Position 1935: 0.014147837958637229
Position 2597: 0.01400690422899305
Position 3871: 0.013679772976025182
Position 2518: 0.012854675972001035
Position 963: 0.012568913903230406
Position 14124: 0.011404500569909017
Position 7934: 0.010029537210802126
Position 10368: 0.009484574267206542
Position 12489: 0.009210387358862758
Position 10966: 0.00909446746366654
Position 13176: 0.008669373401049216
Position 7248: 0.008194214858982555
Position 7504: 0.007820476689816789
Position 8175: 0.007659678181612096
Position 3843: 0.007552818383039571
Position 6207: 0.007323150302066135
Position 569: 0.007177253922283579
Position 12446: 0.006763275323862656
Position 14272: 0.0062347914033083155
Position 2241: 0.00607862135342608
Position 3065: 0.005926663971635372
Position 13771: 0.0058352530066755025
Position 6782: 0.0058005276378014685
Position 8943: 0.005746224640224622
Position 13284: 0.0046380252288297
Position 9130: 0.003972579558806646
Position 3205: 0.003828848641428584
Position 13642: 0.0038196756073945546
Position 12782: 0.0037874490462993563
Position 13265: 0.003724483794892149
Position 12703: 0.0037220478161354193
Position 1880: 0.003639555304385242
Position 3974: 0.003556751092637142
Position 2268: 0.003527023321795914
Position 9045: 0.003471121014104363
Position 12398: 0.0033437025346553222
Position 12411: 0.003254382994139877
Position 7585: 0.0030762363997124723
Position 12422: 0.0027952269540913364
Position 12024: 0.0027739706848790096
Position 2287: 0.0027041099226138106
Position 13143: 0.002633557860806594
Position 6400: 0.0026263842650210848
Position 14041: 0.0025861795763036897
Position 8545: 0.002571316324067663
Position 1169: 0.002514470685962842
Position 8814: 0.002327824355710981
Position 4097: 0.0022077021981522465
Position 7478: 0.0021454792050213745
Position 13353: 0.002134135331263577
Position 11397: 0.002119024000807278
Position 10736: 0.0020229378440568832
Position 14240: 0.001960084974296704
Position 305: 0.0019458805562642648
Position 8709: 0.0019337378697043414
Position 3632: 0.0019104857090345658
Position 13045: 0.0018532133361449199
Position 2570: 0.0018304555194189522
Position 2323: 0.0018164642119508976
Position 4845: 0.001750199179702672
Position 4711: 0.0015811707653811328
Position 8685: 0.0014887641578052056
Position 12892: 0.0014355334015897182
Position 13870: 0.001225129574236319
Position 447: 0.0012234248307877414
Position 9620: 0.0011561298366453022
Position 13926: 0.001039204673384577
Position 13799: 0.0010375733396741627
Position 7367: 0.0010355065274712575
Position 11996: 0.001031392515571787
Position 4835: 0.000950688146837494
Position 7542: 0.0009228615183145962
Position 9019: 0.0008758014973855802
Position 5889: 0.0008756642844257176
Position 11094: 0.0008298848426756532
Position 10561: 0.0008166378303111127
Position 3196: 0.0007935276490304095
Position 562: 0.0007885043523575137
Position 6502: 0.0007850848133932677
Position 10616: 0.0007259744837028469
Position 3818: 0.0007081071684554984
Position 12219: 0.0007066115419670591
Position 4931: 0.000690441347560293
Position 6036: 0.0006900950442197375
Position 13296: 0.0006638524610815576
Position 8990: 0.0006638012825940365
Position 7151: 0.0006631911238600035
Position 2506: 0.0006428359895961593
Position 8366: 0.0006385618265173929
Position 6499: 0.0006204498389008734
Position 8256: 0.0005904269987229272
Position 6588: 0.0005883599896661075
Position 8566: 0.000578600775371268
Position 1951: 0.0005531744543417055
Position 8746: 0.0005454372059368119
Position 7401: 0.0005433136424235359
Position 530: 0.0005411089482405481
Position 876: 0.0005302184462701339
Position 8455: 0.0005256135951701861
Position 12613: 0.0005131128605516905
Position 12096: 0.0004999104212741932
Position 3770: 0.0004974399112976034
Position 2914: 0.000471389495367649
Position 8253: 0.0004701590490382905
Position 1580: 0.0004619748739298458
Position 7404: 0.0004307288864058864
Position 230: 0.0004284419650174482
Position 2284: 0.00040911234773293066
Position 3635: 0.00039254061315055266
Position 4812: 0.00038642814233750026
Position 6217: 0.0003746515881950488
Position 10778: 0.0003718217308424764
Position 893: 0.00035835062806256
Position 5327: 0.0003549653604937974
Position 12616: 0.0003501208891552463
Position 725: 0.0003404514097011279
Position 13203: 0.00032968091820798317
Position 12980: 0.00032552979675910533
Position 1999: 0.0003231879375638151
Position 2177: 0.0003086354346495284
Position 8774: 0.0003044399398456586
Position 2583: 0.000283759385048313
Position 5714: 0.000278061864443918
Position 7317: 0.0002737958044336521
Position 13479: 0.0002715536652447123
Position 572: 0.00025740278578789406
Position 1425: 0.00024399775822029124
Position 3849: 0.0002399325051373163
Position 2076: 0.00023136580889139403
Position 12793: 0.00022766505735996156
Position 9597: 0.00021442829868328604
Position 5788: 0.00020920384770316445
Position 2807: 0.00019548554377792939
Position 13654: 0.0001850206015261921
Position 2771: 0.00018164223017173045
Position 4928: 0.000178451838068715
Position 343: 0.00017048229518529001
Position 11927: 0.0001677771901184118
Position 4876: 0.00016706214176506976
Position 2883: 0.00016486509100874222
Position 12456: 0.0001535579488418552
Position 1508: 0.00013819745863334474
Position 6806: 0.00012545561167336065
Position 9680: 0.00011815292308492564
Position 12076: 0.00011807459959343268
Position 3011: 0.00011330081189036829
Position 910: 0.00010565924803931786
Position 2093: 0.00010245783751220345
Position 338: 0.00010104902114320579
Position 10032: 9.264050474100831e-05
Position 518: 8.990698612561075e-05
Position 4786: 8.942721105986453e-05
Position 13024: 8.64335366325364e-05
Position 8578: 8.194380394728292e-05
Position 578: 8.024521498625643e-05
Position 1476: 7.504202857105297e-05
Position 2954: 7.203540143411785e-05
Position 3149: 7.099318379608605e-05
Position 638: 6.841950257097916e-05
Position 4222: 6.46666835888595e-05
Position 3654: 6.051174389697247e-05
Position 3235: 6.032050058846279e-05
Position 10001: 5.3773335561361644e-05
Position 10246: 5.136939892779048e-05
Position 575: 4.802523509988915e-05
Position 202: 4.679208494418828e-05
Position 10091: 4.542405173458438e-05
Position 10071: 4.499808032151066e-05
Position 698: 4.170951687620478e-05
Position 2940: 4.0679983953266685e-05
Position 2136: 4.0106772648663696e-05
Position 2470: 3.815616916519794e-05
Position 12993: 3.7958869940141636e-05
Position 927: 3.6304167348971516e-05
Position 3891: 3.498429728740278e-05
Position 2399: 3.410705405267129e-05
Position 3700: 3.3972823271155e-05
Position 9832: 3.233547971675197e-05
Position 3208: 3.004012417553445e-05
Position 4406: 2.915178452497908e-05
Position 940: 2.8962892768667504e-05
Position 5369: 2.559497801046115e-05
Position 1826: 2.4208672171859954e-05
Position 3529: 1.8016322420968147e-05
Position 8750: 1.7884334151392513e-05
Position 190: 1.5614703859029817e-05
Position 3786: 1.4756112487799002e-05
Position 4431: 1.4475685822252985e-05
Position 6152: 1.3925444686356754e-05
Position 9794: 1.3380496473282923e-05
Position 810: 1.2954345943049812e-05
Position 806: 9.977188891385224e-06
Position 3173: 9.886245729762818e-06
Position 4565: 9.868615822094617e-06
Position 4262: 9.306597266822465e-06
Position 3181: 9.190148330318367e-06
Position 8794: 8.74510623695261e-06
Position 8380: 8.738348960721864e-06
Position 949: 7.54536268088543e-06
Position 4048: 6.957915057088371e-06
Position 831: 6.9136071828286525e-06
Position 3438: 6.4968551138712874e-06
Position 8485: 5.596572815773853e-06
Position 238: 4.9647418833929814e-06
Position 6522: 4.896952285337615e-06
Position 5652: 4.192994097961965e-06
Position 3308: 4.0243191346362275e-06
Position 3456: 3.9311865190651416e-06
Position 8858: 3.825526687487164e-06
Position 8821: 3.7938027537838766e-06
Position 5772: 3.66872969109602e-06
Position 3665: 2.443829467780107e-06
Position 4728: 2.351906265060356e-06
Position 6944: 1.8481361499480152e-06
Position 285: 1.8319886181522804e-06
Position 318: 1.8091050065390347e-06
Position 6661: 1.7378606884594358e-06
Position 392: 1.537289766306643e-06
Position 8661: 1.194886674435374e-06
Position 348: 1.1896961690533593e-06
Position 8792: 1.1681289480714467e-06
Position 6544: 1.0216984704707488e-06
Position 4568: 1.0195956742289256e-06
Position 649: 1.0005456568593152e-06
Position 8800: 6.812966904217562e-07
Position 770: 6.025568641093137e-07
Position 646: 6.021854683789189e-07
Position 713: 4.685326807396523e-07
Position 175: 4.0142288880564093e-07
Position 4649: 3.030585046710129e-07
Position 4621: 2.956073578280744e-07
Position 729: 2.785706039886756e-07
Position 704: 2.7710122419111796e-07
Position 1840: 2.442898657681999e-07
Position 665: 2.2567091035649256e-07
Position 838: 2.2043657411173e-07
Position 209: 1.9662331304069993e-07
Position 1112: 1.9440383152938905e-07
Position 1024: 1.555911181342874e-07
Position 1027: 1.524834013014871e-07
Position 1585: 1.5106968864904916e-07
Position 1548: 1.3649876225374192e-07
Position 4985: 1.351836508915043e-07
Position 389: 1.1702399174945986e-07
Position 12465: 1.1682245513600195e-07
Position 854: 1.1486759211989673e-07
Position 912: 1.1375513735330624e-07
Position 692: 9.153596325010248e-08
Position 584: 4.969490788430151e-08
Position 5831: 4.7171862546643694e-08
Position 327: 3.824686332655162e-08
Position 244: 3.468125717109906e-08
Position 5685: 2.7376134528241433e-08
Position 1040: 2.1323319813450206e-08
Position 671: 1.344034702570658e-08
Position 3412: 1.2862096906940589e-08
Position 3493: 1.1697597899671615e-08
Position 394: 1.0660034227163788e-08
Position 1837: 1.0476069603555017e-08
Position 897: 1.0338089228390256e-08
Position 1062: 7.82064387836412e-09
Position 824: 7.497646015949683e-09
Position 677: 7.440688297342546e-09
Position 424: 6.2666195859456136e-09
Position 426: 5.3289968085665255e-09
Position 842: 5.196507424176499e-09
Position 992: 4.480650775779755e-09
Position 1172: 3.156649442589454e-09
Position 880: 3.0177115748707547e-09
Position 764: 2.4645639611908744e-09
Position 3444: 2.415906807253065e-09
Position 980: 1.970897134736241e-09
Position 818: 1.6649577656307646e-09
Position 774: 1.4316715275797064e-09
Position 766: 1.4167166223578608e-09
Position 895: 1.3307236631620541e-09
Position 127: 2.5875474346048534e-11
