Gene = MYCBP
Position 957: 0.005085462923656311
Position 10514: 0.0049150122776572165
Position 8310: 0.004294567666505017
Position 9740: 0.003817384193228949
Position 2755: 0.003799802277757213
Position 1696: 0.00377768088454466
Position 9626: 0.003703320737040306
Position 7600: 0.0036754907084819944
Position 5202: 0.0033300911328255547
Position 900: 0.003283348351660498
Position 9518: 0.003131531175259845
Position 758: 0.003112412253184755
Position 9623: 0.0029167323469683967
Position 667: 0.0027699545077946616
Position 360: 0.0026962145081581438
Position 1155: 0.0026957435647125614
Position 2223: 0.002615008877826238
Position 738: 0.0024472860285847825
Position 7354: 0.002337258710906837
Position 242: 0.0022382292371800963
Position 9956: 0.002207197373837819
Position 1315: 0.002045326966710852
Position 10199: 0.0018569986490041706
Position 10539: 0.0018479279530070436
Position 6366: 0.0015063189189420706
Position 1391: 0.0014191478790422775
Position 7424: 0.0013754126359253954
Position 642: 0.0012947945972187596
Position 8470: 0.001257710057958452
Position 6202: 0.0010527297204945686
Position 468: 0.0008850356545314882
Position 5872: 0.0008558818860610806
Position 9979: 0.00082155717997128
Position 10917: 0.0008094724924856897
Position 10614: 0.0007962645527967905
Position 9777: 0.0007945956899387832
Position 3629: 0.0007804364941273987
Position 10689: 0.0007770567535905009
Position 623: 0.000718915073795883
Position 1433: 0.0007095127290021073
Position 400: 0.0006118218098937855
Position 9579: 0.0005839339821587599
Position 1426: 0.0005779453971976444
Position 10411: 0.0005513574588730897
Position 3029: 0.000509171111797522
Position 3242: 0.00047030817530401833
Position 8330: 0.00042823832866738525
Position 5365: 0.00042766811248142855
Position 8829: 0.0004232009972594846
Position 503: 0.0004224856158990524
Position 1570: 0.00041994722325881004
Position 7840: 0.00041650584913566126
Position 2557: 0.00041060498539602873
Position 10966: 0.00040377816487958127
Position 1465: 0.00038445759889810954
Position 703: 0.00033867717070054057
Position 7305: 0.0002781526519557691
Position 710: 0.00024424960734720957
Position 1628: 0.000229085324284175
Position 340: 0.00021885960428778134
Position 3083: 0.0002088899778601376
Position 8778: 0.00019632073434168573
Position 4592: 0.00018480550607927678
Position 735: 0.00018429551954806907
Position 3032: 0.00018256042986628844
Position 2772: 0.00017128097475122082
Position 195: 0.00014588522223418402
Position 6224: 0.00014309764251024573
Position 6177: 0.00013597985120443213
Position 8548: 0.00013226287693438407
Position 4751: 0.00012825707339690198
Position 2426: 0.00012705298446440908
Position 7557: 0.0001247575212391711
Position 5949: 0.00011206306683626475
Position 777: 0.0001097813331284988
Position 3332: 8.541669537827471e-05
Position 1816: 8.447717404780443e-05
Position 1584: 8.080297578497222e-05
Position 1625: 8.063169962581314e-05
Position 2147: 7.830880836733936e-05
Position 7376: 7.755890268128008e-05
Position 3173: 7.607758289781239e-05
Position 6595: 7.270892176839826e-05
Position 4239: 7.042918332188519e-05
Position 6065: 6.468159971378266e-05
Position 5368: 6.417710414074147e-05
Position 586: 6.03537410650447e-05
Position 1165: 5.940736173634889e-05
Position 1891: 5.832555061915279e-05
Position 3938: 5.3037998427643785e-05
Position 5522: 4.652222785712897e-05
Position 415: 4.4724340276760796e-05
Position 6112: 4.341744381962201e-05
Position 5757: 4.184880613626136e-05
Position 1382: 4.174971607238046e-05
Position 5774: 3.802376989056091e-05
Position 2780: 3.629495956259779e-05
Position 590: 3.4168672305485794e-05
Position 922: 2.718887140222494e-05
Position 2741: 2.6719473363050664e-05
Position 536: 2.6379429281171177e-05
Position 3649: 2.614337204940769e-05
Position 5614: 2.4565793735476965e-05
Position 4564: 2.1786809692254208e-05
Position 608: 2.0506000841205435e-05
Position 5226: 1.9796743917984168e-05
Position 1209: 1.9398536368764405e-05
Position 2061: 1.9044947666987197e-05
Position 1029: 1.862927451417183e-05
Position 4102: 1.657114568025695e-05
Position 3683: 1.652465794576574e-05
Position 4355: 1.6063403952265323e-05
Position 644: 1.558722620716988e-05
Position 3835: 1.5293471815688333e-05
Position 508: 1.4968529819180976e-05
Position 368: 1.2674006145102714e-05
Position 1445: 1.2523019811222892e-05
Position 3314: 1.1644911219114934e-05
Position 1269: 1.1377992756413332e-05
Position 366: 1.0896691357675373e-05
Position 3625: 1.0411537131326875e-05
Position 1867: 1.0345725728087258e-05
Position 1920: 1.0264990313619494e-05
Position 244: 1.0211793071934453e-05
Position 2094: 9.424098467698916e-06
Position 1966: 8.26999720361946e-06
Position 1969: 6.609778085353494e-06
Position 1449: 5.813499215284377e-06
Position 1234: 5.6669348936739995e-06
Position 1736: 4.505036667896252e-06
Position 913: 3.7550421412704025e-06
Position 1301: 3.4797711277350036e-06
Position 926: 3.175085578645522e-06
Position 1086: 3.0840343222079333e-06
Position 256: 2.915353003460946e-06
Position 565: 2.42637509521644e-06
Position 1038: 2.3126782314202688e-06
Position 592: 1.8798773421691037e-06
Position 936: 1.769732956207707e-06
Position 1059: 1.7219397905596733e-06
Position 1326: 1.6661326054527525e-06
Position 2155: 1.5876499559718542e-06
Position 1187: 1.3119939703767281e-06
Position 1035: 1.2739216251577071e-06
Position 563: 1.234420519220922e-06
Position 150: 1.2239885231679995e-06
Position 424: 1.1016923647180241e-06
Position 408: 7.355830702747821e-07
Position 272: 6.319451800044426e-07
Position 220: 6.025874924389006e-07
Position 2738: 5.851577618819779e-07
Position 510: 5.672967546665366e-07
Position 930: 5.43961707367696e-07
Position 1231: 5.02015792059696e-07
Position 260: 4.90857694076548e-07
Position 373: 4.554971646646716e-07
Position 284: 3.936806910242098e-07
Position 210: 3.353801139094456e-07
Position 381: 1.9885777308151794e-07
Position 569: 1.863603168081953e-07
Position 1056: 1.8567666170019284e-07
Position 349: 1.4052056655957594e-07
Position 815: 1.1804478657216782e-07
Position 376: 1.1009098488813325e-07
Position 1365: 7.43022582703725e-08
Position 1213: 5.125861367356762e-08
Position 162: 4.441640561037223e-08
Position 291: 4.2219583491739035e-08
Position 1495: 2.461076047537695e-08
Position 1175: 2.239191889255578e-08
Position 1662: 1.5363204225611512e-08
Position 855: 1.3417138022443814e-09
Position 883: 5.225317746602868e-10
Position 297: 9.133441885321805e-11
Position 275: 5.192886218776949e-11
Position 571: 3.82470452148536e-11
