Gene = RER1
Position 59: 7.841218004909192e-08
Position 268: 1.1616595775791998e-08
Position 143: 7.614442952428317e-09
Position 567: 3.540619842852545e-10
Position 590: 2.299510201285137e-11
Position 732: 2.6495660552437165e-12
Position 69: 5.937992411907828e-13
Position 690: 2.6714495874612366e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 9023: 0.9556093021965862
Position 5282: 0.9385562729244185
Position 7581: 0.8878049193449289
Position 11201: 0.7290859685818435
Position 10263: 0.4384931027588797
Position 3950: 0.4352306766438251
Position 3774: 0.3967772149396182
Position 729: 0.2898774288603713
Position 10373: 0.2840399448785268
Position 7895: 0.2775128101919252
Position 2813: 0.26430229603535943
Position 9605: 0.23918480163570424
Position 1436: 0.22154985605473024
Position 3956: 0.20722736350939047
Position 1398: 0.15705864498357922
Position 3391: 0.132677112542014
Position 1374: 0.12591611983718795
Position 4367: 0.12090370192528255
Position 11492: 0.11119164135290174
Position 4799: 0.10536041131532697
Position 11601: 0.08673693434664513
Position 5557: 0.07716741141814148
Position 13257: 0.0753043031050019
Position 9864: 0.07525587096366083
Position 3506: 0.06908685236421504
Position 5175: 0.06227722273540593
Position 3043: 0.060847619226504994
Position 12233: 0.05716894341434385
Position 3326: 0.054658778649176586
Position 8317: 0.05365134433135276
Position 1239: 0.044200238180045814
Position 1210: 0.043255735964380135
Position 13314: 0.04227073330389224
Position 7390: 0.0411220407604469
Position 3008: 0.036791549239511244
Position 11957: 0.036489073391080214
Position 13037: 0.03537223920542216
Position 10341: 0.03211696328900552
Position 8171: 0.02904854030061245
Position 803: 0.026924914588519755
Position 8065: 0.026464959973260496
Position 405: 0.02629488914041655
Position 6327: 0.025020547169257834
Position 10241: 0.019730297274849096
Position 11441: 0.019712377052983537
Position 2828: 0.019507282812930345
Position 12408: 0.018936728547471932
Position 5652: 0.017954968972054626
Position 11654: 0.017186551702128662
Position 3575: 0.01601140383319328
Position 3121: 0.01518770346016439
Position 8006: 0.014774646442935139
Position 8252: 0.014035706162583627
Position 12254: 0.0132145585392331
Position 11410: 0.01148811947121645
Position 12585: 0.011342525505481491
Position 646: 0.01131511916753166
Position 11670: 0.011026783046785282
Position 10797: 0.010848851120459631
Position 8174: 0.010317982905876067
Position 5480: 0.010226597196261953
Position 5592: 0.00894961964191319
Position 3693: 0.007942085583171797
Position 2159: 0.0075613835774689594
Position 8126: 0.0074044700835463936
Position 9870: 0.0070815759339656805
Position 7856: 0.006751236201909498
Position 3349: 0.006083696977511028
Position 9052: 0.006019267401390767
Position 10187: 0.006004494490762633
Position 10677: 0.0057931738967302165
Position 12043: 0.005777691537231205
Position 10157: 0.0057154534449921895
Position 7636: 0.005298512070442473
Position 11021: 0.00512016676283037
Position 542: 0.004456393090790016
Position 2418: 0.004452544564063732
Position 707: 0.004344667606222716
Position 4280: 0.00429906287029115
Position 5926: 0.004180851799681574
Position 864: 0.004174859019362465
Position 11527: 0.004160768568427545
Position 845: 0.0036013600164369513
Position 8285: 0.003514891937689608
Position 13203: 0.003507740322619828
Position 1805: 0.003474537191491638
Position 8544: 0.00345593494950919
Position 3040: 0.003403551350260982
Position 5508: 0.0033889018031005263
Position 7060: 0.0032825114741844687
Position 808: 0.0032743886963470907
Position 12699: 0.003165718717208774
Position 7078: 0.0030051308931689337
Position 5142: 0.0028010369912426615
Position 3352: 0.002783859259356362
Position 12793: 0.002640524996250856
Position 7037: 0.002611318913746685
Position 11667: 0.0025519570563289538
Position 2435: 0.002527957693176963
Position 5580: 0.0024112971735030277
Position 5705: 0.002359575929934344
Position 7817: 0.0023275381395348746
Position 12364: 0.002211237036865036
Position 8291: 0.002168499999255912
Position 8750: 0.002124777554779995
Position 740: 0.0020911310482152248
Position 8450: 0.0020595351755486554
Position 8924: 0.0020383924531516447
Position 1461: 0.0020172766925187135
Position 12049: 0.0020153215991195418
Position 9787: 0.0019178836076245876
Position 12475: 0.0018104606197812119
Position 3363: 0.0017261481390652691
Position 8069: 0.0016799655257475586
Position 9183: 0.0016571881801222483
Position 7003: 0.0015155128230486365
Position 4510: 0.001494492994317244
Position 485: 0.001494180063138653
Position 7308: 0.0014333826256655194
Position 9630: 0.001402410031803872
Position 2590: 0.0013092206702169339
Position 3485: 0.0012451484847108472
Position 6135: 0.0012333040016756288
Position 11106: 0.0012272037799374474
Position 463: 0.0011680790957140866
Position 670: 0.0010354515934671029
Position 8102: 0.0009064647941912166
Position 1932: 0.000871790067595888
Position 4301: 0.000856976570781955
Position 8023: 0.0008478500037951896
Position 11066: 0.0007952792823406273
Position 7830: 0.0007844300177656066
Position 5226: 0.0007831786585498402
Position 10065: 0.0007261104263975338
Position 7954: 0.0006800708652615707
Position 560: 0.0006246604191736951
Position 8220: 0.000604446102256794
Position 2614: 0.0006016824747057241
Position 6203: 0.0004991524552966782
Position 1079: 0.0004693449449889628
Position 2188: 0.0004554207174641782
Position 5610: 0.0004523373014151581
Position 470: 0.00044952349587857785
Position 1690: 0.00043874895474785373
Position 6227: 0.0004327811183187269
Position 5601: 0.0004194602374758478
Position 5194: 0.0004131194418927796
Position 759: 0.0003827170479218255
Position 10296: 0.00036641341469509137
Position 1049: 0.00035202732070703686
Position 5626: 0.00034678200311535825
Position 868: 0.00031677706086801735
Position 7654: 0.0003081972390346248
Position 1138: 0.0003062377624677769
Position 4175: 0.0002567663913010289
Position 3013: 0.00022792149512332378
Position 1724: 0.00019581192970591704
Position 11676: 0.00019377678460545867
Position 10565: 0.0001805186668455185
Position 887: 0.00017347829051953627
Position 2513: 0.00016895324420023198
Position 2815: 0.00016707977139037792
Position 896: 0.00016204812522669347
Position 966: 0.00016196665415547817
Position 1122: 0.00013981362191343663
Position 1443: 0.00012311540663660143
Position 11697: 0.00012283267523053077
Position 745: 0.00011130587567041189
Position 3059: 9.67876180615524e-05
Position 510: 9.671607030845598e-05
Position 9284: 9.624223504323844e-05
Position 291: 9.572371273852731e-05
Position 6060: 9.107487574320993e-05
Position 4548: 8.965275674220815e-05
Position 1216: 8.47966985642228e-05
Position 1214: 8.163024605684027e-05
Position 1639: 7.522723307184175e-05
Position 1097: 7.090382797214993e-05
Position 2276: 6.995290247244916e-05
Position 4154: 6.631152779649311e-05
Position 1495: 6.542038647777684e-05
Position 2252: 6.027514605616938e-05
Position 944: 6.022097179161151e-05
Position 913: 5.863190896754916e-05
Position 2475: 5.787528554804999e-05
Position 2415: 5.726681094095647e-05
Position 7475: 5.396668223317075e-05
Position 3187: 4.633105902569622e-05
Position 9081: 4.628685013593675e-05
Position 2646: 4.5642041490388654e-05
Position 1385: 4.2693492112479394e-05
Position 413: 4.114383062149027e-05
Position 4526: 3.8637131269452525e-05
Position 2015: 3.849499639931897e-05
Position 1696: 3.516641022670414e-05
Position 2065: 2.994375628802855e-05
Position 874: 2.9169174045084068e-05
Position 2048: 2.8446031163861427e-05
Position 366: 2.807330655754434e-05
Position 2444: 2.702214124713025e-05
Position 1046: 2.438476940547685e-05
Position 974: 2.3940202401054614e-05
Position 680: 2.3837818554855827e-05
Position 9244: 2.199068436395786e-05
Position 1492: 2.091926858667966e-05
Position 4314: 1.7108452565123492e-05
Position 850: 1.665033516190301e-05
Position 980: 1.6571080100534198e-05
Position 1254: 1.3481564266579762e-05
Position 2164: 1.1555502474261779e-05
Position 1382: 1.1432209116967647e-05
Position 5788: 9.669435588758372e-06
Position 5468: 8.413226268108725e-06
Position 805: 7.013870232880467e-06
Position 5799: 6.461169678699769e-06
Position 383: 5.850062014976807e-06
Position 2725: 5.145527800122634e-06
Position 810: 4.781116834524674e-06
Position 607: 4.5362221104710696e-06
Position 1099: 4.3186520924693e-06
Position 774: 3.979630065679276e-06
Position 350: 3.3189837644718874e-06
Position 831: 2.7123031013803813e-06
Position 547: 2.044415857301168e-06
Position 567: 1.7901724176118894e-06
Position 905: 1.4369314960439496e-06
Position 195: 1.1920542342926715e-06
Position 587: 1.0977207022777218e-06
Position 8352: 9.202522075801105e-07
Position 1053: 7.625113438116157e-07
Position 1955: 5.809343465824097e-07
Position 1241: 5.715837712798714e-07
Position 377: 5.558041701665846e-07
Position 616: 3.6065245437236717e-07
Position 222: 3.367009829094755e-07
Position 1146: 2.0387425265518494e-07
Position 765: 1.9676328987049967e-07
Position 236: 1.810779848057059e-07
Position 494: 1.632151613305523e-07
Position 385: 1.4721719030502793e-07
Position 574: 1.097558191391279e-07
Position 1466: 1.0600183681223183e-07
Position 512: 9.710004668145997e-08
Position 747: 6.984778590207137e-08
Position 165: 4.7828441915081935e-08
Position 1557: 7.080593581707122e-09
Position 822: 2.0755410845314136e-09
Position 1478: 1.3040753934558072e-09
Position 113: 4.330647413585329e-10
Position 91: 6.613305028353418e-13
Position 132: 1.4817058079667242e-14
Position 95: 1.2722552472948492e-14
Position 136: 3.887192672554982e-15
