Gene = LAX1
Position 2904: 1.26804771485755e-05
Position 6562: 1.1312710326692486e-05
Position 70: 8.380549715394476e-06
Position 7032: 8.163677253584854e-06
Position 456: 7.78682143020004e-06
Position 235: 7.37486316035267e-06
Position 3206: 7.339870833490205e-06
Position 5722: 7.181988155305727e-06
Position 7433: 6.955972206251187e-06
Position 6655: 6.3727534208668775e-06
Position 7513: 6.246760142150048e-06
Position 7311: 5.54141051755388e-06
Position 6728: 5.361651441103469e-06
Position 6978: 5.262161990394493e-06
Position 871: 4.876962186839499e-06
Position 3071: 3.419796906218203e-06
Position 5059: 3.3774123738531595e-06
Position 3845: 3.300428800019803e-06
Position 3698: 3.097408038514357e-06
Position 440: 2.6734897384201315e-06
Position 1976: 2.4529295890580424e-06
Position 3626: 2.200900436885052e-06
Position 7467: 2.151075659073167e-06
Position 397: 2.089971017838089e-06
Position 6405: 1.6045660952250933e-06
Position 7908: 1.5992274059297765e-06
Position 6211: 1.4590320017692392e-06
Position 222: 1.19910309435127e-06
Position 8970: 1.0460234465287221e-06
Position 82: 6.56622566241481e-07
Position 306: 6.219186688745379e-07
Position 93: 5.167940383193765e-07
Position 686: 4.854926482776283e-07
Position 19: 3.9409831524412415e-07
Position 639: 2.2606523175785652e-07
Position 9036: 1.9976876594498353e-07
Position 483: 1.7859890021461025e-07
Position 493: 1.727255249466842e-07
Position 287: 1.5938686984322217e-07
Position 256: 9.542342105280137e-08
Position 791: 7.014161696035971e-08
Position 8888: 6.043912038900117e-08
Position 738: 3.18822766434834e-08
Position 21: 2.646439667930144e-08
Position 700: 2.1967275190436044e-08
Position 907: 1.914290895912015e-08
Position 593: 1.6143549874736626e-08
Position 1775: 8.194170984805033e-09
Position 1173: 6.841287669250949e-09
Position 7179: 4.747758392971132e-09
Position 7051: 4.697751829054778e-09
Position 399: 1.7406667371461627e-09
Position 683: 6.404089314298848e-10
Position 7003: 5.148896648734606e-10
Position 833: 1.8047260709793008e-10
Position 2435: 1.0996883619198645e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6891: 0.9834789822767626
Position 6190: 0.9614968165157923
Position 5651: 0.7474358814473137
Position 8698: 0.5123931214943851
Position 8611: 0.261992071598154
Position 5621: 0.20810398983621872
Position 8970: 0.17736525347885726
Position 9175: 0.14318299246032035
Position 8903: 0.0672754588641373
Position 3261: 0.04656066267130347
Position 9263: 0.035557023231902914
Position 7272: 0.033108618052499504
Position 10511: 0.03255110065205787
Position 424: 0.02674631398533285
Position 4429: 0.02620285671645335
Position 340: 0.023403721107751074
Position 4768: 0.020891027699223658
Position 6539: 0.019901141071503543
Position 9050: 0.019076763933782763
Position 2886: 0.019035079140062503
Position 3549: 0.017945378159897562
Position 8906: 0.01487037617310046
Position 6148: 0.014735987530822892
Position 9832: 0.012562492175575195
Position 9206: 0.011303642208746105
Position 521: 0.010670192226410965
Position 7096: 0.010152879306351654
Position 8794: 0.008427655811774737
Position 10104: 0.00756180513252927
Position 5570: 0.007218432531829998
Position 3576: 0.006671886698728695
Position 9125: 0.006594063734362454
Position 9335: 0.006280750610934371
Position 10261: 0.005834884520843204
Position 4406: 0.005656242732168726
Position 7983: 0.005631227836551089
Position 546: 0.005471751034051019
Position 377: 0.004309927580851939
Position 342: 0.00414218406551757
Position 7346: 0.003784954200974168
Position 9203: 0.003676463049562735
Position 6417: 0.003599146566604575
Position 7952: 0.003587772173767634
Position 9765: 0.003391754849970304
Position 10343: 0.0030719906492494005
Position 10457: 0.0029878800164500506
Position 587: 0.002943990737913718
Position 469: 0.002857598637249701
Position 5602: 0.002563700328124902
Position 8753: 0.0025571755921532657
Position 8838: 0.0024423468733502734
Position 4662: 0.0023391590331252204
Position 5490: 0.002204884266131379
Position 7863: 0.002136513263812995
Position 8725: 0.002104916586212758
Position 9183: 0.0020690411484982044
Position 5873: 0.0020313720506410097
Position 7296: 0.002030201576921579
Position 790: 0.001977348739119184
Position 4478: 0.001872480890756535
Position 6754: 0.0018577709951624092
Position 5909: 0.001825275458381734
Position 4704: 0.0017917877882901042
Position 1919: 0.001675458228112688
Position 9209: 0.0016713295741562874
Position 9367: 0.0015858296918547597
Position 10394: 0.0015791826047134288
Position 9318: 0.0015523917426875683
Position 9036: 0.001549486976982492
Position 6826: 0.0015487847392286758
Position 2903: 0.0014670520164761277
Position 7070: 0.0014204691089517323
Position 4993: 0.0013890183767610866
Position 306: 0.0011808024178269164
Position 8977: 0.001148437141514057
Position 3264: 0.0011339749601032565
Position 8870: 0.0011149558275480899
Position 5472: 0.0010032863891481969
Position 10346: 0.0009965215252854133
Position 5659: 0.0009823260733088995
Position 8949: 0.0009678953520402164
Position 8342: 0.000956099018291513
Position 8249: 0.0009321405459127087
Position 1016: 0.0009304610067198503
Position 9975: 0.000919241055723092
Position 8094: 0.000903690185872308
Position 561: 0.0008855319557780895
Position 7684: 0.0008813880518012013
Position 7763: 0.0008607138931948068
Position 564: 0.0008318538572028698
Position 9507: 0.0008264195993387464
Position 10460: 0.0008121623300510958
Position 10486: 0.0007629386043626248
Position 992: 0.0006881316152396202
Position 10379: 0.0006841134958247605
Position 5211: 0.0006607279081512783
Position 1947: 0.0006585675069328852
Position 780: 0.0006544538875640185
Position 8980: 0.0006415411846709827
Position 5625: 0.0006290186805996318
Position 3228: 0.0006183171981046995
Position 6016: 0.0006154194310909819
Position 5126: 0.0006074536213578895
Position 8465: 0.000597927561506556
Position 7710: 0.0005970103551925729
Position 4861: 0.0004948864548548026
Position 350: 0.00048422532933613065
Position 8711: 0.0004707668316014426
Position 4636: 0.0004676502138173208
Position 3106: 0.00046037505167852936
Position 9148: 0.0004549100426473489
Position 8940: 0.00045115418531914604
Position 9734: 0.00044953137055556256
Position 6726: 0.00042452568405990267
Position 6376: 0.0004093593062493994
Position 9097: 0.0003827774476642935
Position 9711: 0.0003707530485833818
Position 4708: 0.00033186956272991376
Position 9986: 0.00032109011531129567
Position 2009: 0.00031110392302148083
Position 5932: 0.00031104637617481216
Position 1378: 0.0003020649205331789
Position 10153: 0.0002976989193138296
Position 3368: 0.00029363028410537027
Position 9138: 0.00027682667774036235
Position 6869: 0.0002714403983343553
Position 4509: 0.0002590109400085452
Position 9690: 0.0002584413901344787
Position 5843: 0.00025549401336377394
Position 10690: 0.00024735038640333833
Position 8058: 0.00022606314605960506
Position 426: 0.00022105364260236764
Position 525: 0.0002207118254375145
Position 1497: 0.00022037974619518717
Position 6196: 0.00022022245097364326
Position 6546: 0.00021887900856596283
Position 9487: 0.00021727897998683607
Position 6248: 0.0002148315328716643
Position 5989: 0.00021296046883452255
Position 9347: 0.00020351111839780894
Position 7875: 0.00019457090816205866
Position 7513: 0.00017949771756074295
Position 5175: 0.00017779973870195887
Position 9554: 0.00017523846679760467
Position 721: 0.00017317436210824213
Position 1052: 0.000172618145509777
Position 9622: 0.0001628610258735167
Position 7819: 0.00015429637186036932
Position 6683: 0.00015403295934169286
Position 6925: 0.00014895926648527587
Position 9708: 0.0001474237673447137
Position 8847: 0.0001431096388545433
Position 2028: 0.00013935322836497498
Position 7278: 0.0001329162897523745
Position 363: 0.00012936215082305522
Position 7433: 0.00012763395608652537
Position 7601: 0.00012551146788353706
Position 3346: 0.00012341962220752717
Position 2560: 0.00011425005811707871
Position 10893: 0.00011288725597634139
Position 9598: 0.00011078313595451261
Position 6946: 0.00010769163623163207
Position 7436: 0.00010702343773163633
Position 8638: 0.00010625273080434728
Position 920: 0.0001013910936760381
Position 8635: 9.708335713922155e-05
Position 359: 9.703541592400187e-05
Position 8735: 9.164028561877047e-05
Position 903: 8.886862883163328e-05
Position 616: 8.776726228059881e-05
Position 10730: 8.606737514325408e-05
Position 7989: 8.049481179351142e-05
Position 6393: 7.959020379690679e-05
Position 6291: 7.565617470290805e-05
Position 2597: 7.446439155189233e-05
Position 9931: 7.415438282698108e-05
Position 8164: 7.113094777056874e-05
Position 3266: 6.778872448130723e-05
Position 8477: 6.621172100632326e-05
Position 528: 6.523550251116863e-05
Position 3212: 6.50940135195744e-05
Position 8708: 6.410707294867451e-05
Position 3165: 6.250675965431995e-05
Position 8909: 6.051084150082864e-05
Position 7686: 5.903557577748963e-05
Position 3145: 5.462239376905042e-05
Position 8011: 5.362802686558709e-05
Position 6379: 5.140526229119224e-05
Position 353: 4.661157940859188e-05
Position 6895: 4.432902437366274e-05
Position 7630: 4.340028794716607e-05
Position 1961: 4.265683996016858e-05
Position 6130: 4.056623100903037e-05
Position 312: 4.051112051571565e-05
Position 2632: 3.6639341363950886e-05
Position 1533: 3.6298617086864975e-05
Position 1099: 3.629110032348476e-05
Position 760: 3.571479653682122e-05
Position 430: 3.389779959068557e-05
Position 8003: 3.379035524044088e-05
Position 2819: 3.274639924640325e-05
Position 7627: 3.2358890144286864e-05
Position 6053: 3.158111360557836e-05
Position 7777: 2.9592024741976613e-05
Position 7148: 2.9560739513426405e-05
Position 5166: 2.8223338060411744e-05
Position 805: 2.8162306772358488e-05
Position 8423: 2.731145612261229e-05
Position 1700: 2.3931762360439915e-05
Position 1724: 2.3775114803467624e-05
Position 1894: 2.2698238416382026e-05
Position 6109: 2.2670410249154473e-05
Position 7462: 2.0653895741021646e-05
Position 6844: 1.9107615190381898e-05
Position 478: 1.8555111974288834e-05
Position 725: 1.8419321126168372e-05
Position 5434: 1.804240610610276e-05
Position 6465: 1.6553574049729286e-05
Position 8211: 1.653403770987349e-05
Position 6211: 1.650083823069417e-05
Position 6793: 1.5525315174278824e-05
Position 7117: 1.4103079320911978e-05
Position 8642: 1.3739596607964791e-05
Position 8207: 1.2978953354565812e-05
Position 8019: 1.0261937699750422e-05
Position 8213: 8.039785203000956e-06
Position 6851: 6.161442417612511e-06
Position 6663: 5.921194226016637e-06
Position 6573: 5.031982052477366e-06
Position 6701: 4.201120979628514e-06
Position 7986: 4.042970262870889e-06
Position 8172: 3.6996773191205094e-06
Position 6567: 3.632411622340339e-06
Position 7038: 3.6269198172296875e-06
Position 8048: 3.3317224402303814e-06
Position 3158: 3.067768337606978e-06
Position 6419: 3.0251464846929785e-06
Position 6728: 2.9985817424922892e-06
Position 2590: 2.8281543421652337e-06
Position 3015: 2.623146569714957e-06
Position 6704: 2.4678322082168496e-06
Position 8544: 2.2714362818666513e-06
Position 3242: 2.2696323717263905e-06
Position 2701: 2.228074794408007e-06
Position 7122: 2.1241589829135915e-06
Position 4413: 2.0689265037939806e-06
Position 6355: 1.9811986911024857e-06
Position 3656: 1.8412611771893065e-06
Position 1704: 1.834255559254633e-06
Position 3659: 1.7323786262804836e-06
Position 1865: 1.6771919400780596e-06
Position 2897: 1.6075286669835925e-06
Position 3181: 1.598372354094258e-06
Position 842: 1.423662214427487e-06
Position 303: 1.3243425180541113e-06
Position 4373: 1.2860627740122713e-06
Position 262: 1.2469602684942649e-06
Position 445: 1.234490316351451e-06
Position 9355: 1.13346914687e-06
Position 874: 1.103502190512982e-06
Position 1868: 1.0085189810167296e-06
Position 7736: 9.82527193752496e-07
Position 645: 9.011290772338271e-07
Position 7013: 8.275525893436065e-07
Position 7642: 7.531177343300218e-07
Position 3380: 6.420375876914918e-07
Position 6693: 6.329384984467856e-07
Position 1552: 6.301661087564335e-07
Position 3721: 5.761064185352698e-07
Position 3621: 5.720196154661475e-07
Position 1323: 5.211487473499735e-07
Position 8621: 4.552951113666186e-07
Position 365: 3.4511219403833413e-07
Position 829: 3.035828886069015e-07
Position 549: 2.7280212365310235e-07
Position 5937: 2.5575113254775993e-07
Position 4435: 2.2888611695928064e-07
Position 7016: 1.9423385041347342e-07
Position 636: 1.6377541785352752e-07
Position 6902: 4.888724766877396e-08
Position 6779: 4.79029766812791e-08
Position 7158: 4.3841015582359375e-08
Position 7197: 4.323201068395878e-08
Position 689: 4.078050163555365e-08
Position 6648: 3.547628203511989e-08
Position 7527: 3.355171664513936e-08
Position 6091: 2.52099683725017e-08
Position 7045: 2.4373070667916685e-08
Position 7547: 2.2982176436381028e-08
Position 6762: 2.2204098321000615e-08
Position 6081: 1.8469976272882515e-08
Position 6932: 1.4336073109936665e-08
Position 8728: 1.383736176849895e-08
Position 103: 1.3531430166411135e-08
Position 7128: 1.2670299939870989e-08
Position 6772: 1.1800129123224445e-08
Position 279: 1.166509740473171e-08
Position 6956: 9.988932513700562e-09
Position 187: 8.101866072111345e-09
Position 367: 7.433923346396046e-09
Position 8028: 2.6825724624384387e-09
Position 440: 2.2320150220039274e-09
Position 6613: 1.3718518785691395e-09
Position 491: 8.698904702041239e-10
Position 275: 7.596992455786478e-10
Position 283: 7.435765639629651e-10
Position 154: 6.562158877682133e-10
Position 264: 4.1368455719763845e-10
Position 880: 3.881211836404976e-10
Position 171: 3.687024087646259e-10
Position 207: 3.613587884067789e-10
Position 268: 3.519787800343127e-10
Position 1606: 3.3195693310399177e-10
Position 733: 2.386794937427434e-10
Position 6295: 2.3623279618408543e-10
Position 814: 1.8551466240724372e-10
Position 1069: 1.614922238893402e-10
Position 197: 1.4274508692932397e-10
Position 1272: 1.3939917000185927e-10
Position 1242: 1.2087325018653558e-10
Position 113: 7.454380451787989e-11
Position 211: 7.021801256880516e-11
Position 691: 6.759140549379878e-11
Position 535: 4.4460730889215044e-11
Position 2367: 4.204261410696086e-11
Position 2342: 2.505741214569841e-11
Position 624: 1.3326804665992104e-11
Position 2176: 1.2157497144870612e-11
Position 2315: 1.2020110518319126e-11
Position 2226: 9.017017936795898e-12
Position 2151: 6.276307145337078e-12
Position 138: 4.582881559608412e-12
Position 126: 4.18987009886117e-12
Position 2312: 3.3978771940044593e-12
Position 117: 2.0568553416700476e-12
Position 500: 1.9557131663307176e-12
Position 653: 1.84134268282567e-12
Position 1774: 1.5607929491456272e-12
Position 483: 7.329611492123988e-13
Position 119: 3.406643123084637e-13
