Gene = AVL9
Position 14035: 0.03377584096252144
Position 8933: 0.03214661798116852
Position 423: 0.030358073778069497
Position 12318: 0.02704078482235666
Position 720: 0.024710454029702345
Position 8874: 0.024438247105780516
Position 9405: 0.022145044506451692
Position 4276: 0.022074924109184168
Position 12321: 0.02131026665196961
Position 4381: 0.019814153311069782
Position 6626: 0.019398604263497658
Position 7082: 0.019237359594049614
Position 5402: 0.01790486644954628
Position 9165: 0.017066796817206326
Position 11825: 0.012525491415368203
Position 2187: 0.011699614731772749
Position 12689: 0.009096227051133873
Position 13583: 0.00904137381731299
Position 4156: 0.008320402700876164
Position 14009: 0.007669453895286645
Position 16592: 0.007073307776575458
Position 4661: 0.006501988081096505
Position 910: 0.00611904000601635
Position 7122: 0.00603919869427219
Position 563: 0.005302829788237243
Position 12510: 0.005021082854892978
Position 8804: 0.004986570561881464
Position 8787: 0.004854248111451032
Position 6336: 0.004138535644648206
Position 8152: 0.00407762902874971
Position 10747: 0.0039293906350471594
Position 411: 0.0038138292717860576
Position 3889: 0.0034439961288239224
Position 2775: 0.0032289161782655903
Position 2035: 0.0030850845031155146
Position 887: 0.002968762791845873
Position 1234: 0.0026887910161953878
Position 6004: 0.0026572017625141825
Position 6598: 0.002568597103090162
Position 7691: 0.0025073855993296627
Position 12048: 0.002413447336295836
Position 7629: 0.0023929946179058145
Position 10894: 0.0022291906257185423
Position 5525: 0.0021498953401875905
Position 4587: 0.0020725798489380034
Position 4115: 0.001985194334445338
Position 8936: 0.0019538040532100084
Position 11699: 0.0019309691390645017
Position 8214: 0.001837873890817969
Position 840: 0.0017456425376106333
Position 12836: 0.0017278668993795107
Position 5534: 0.0016772188286880946
Position 2576: 0.0013936254352262137
Position 727: 0.0012709405789612747
Position 9203: 0.001234767840925232
Position 5041: 0.0011786882670876343
Position 12167: 0.0011738457484179118
Position 4405: 0.0009586433583143613
Position 6069: 0.0009058426061716121
Position 489: 0.0009036231843777168
Position 595: 0.000857019666766722
Position 9788: 0.0008145911949151253
Position 761: 0.0007883207887933704
Position 7276: 0.0007681420497133511
Position 538: 0.0007543215894210383
Position 5177: 0.0007414895123411667
Position 5490: 0.0006614492530264011
Position 7318: 0.0006444072826247713
Position 9429: 0.0006433237018617964
Position 1618: 0.0006102724183901124
Position 6549: 0.0005727098732455623
Position 7356: 0.000547914698473663
Position 7709: 0.0004390979474042192
Position 6349: 0.0004333378128845936
Position 10457: 0.00041863706980518135
Position 7231: 0.00041788135422899736
Position 5354: 0.00041736213068766523
Position 4590: 0.0003978942740184992
Position 4725: 0.00039568026906792076
Position 4427: 0.0003820664484815585
Position 9050: 0.00037384204820837256
Position 7090: 0.00034591096732197225
Position 6248: 0.0003223731252770555
Position 2211: 0.0002984356467251365
Position 1029: 0.00027449904543055357
Position 786: 0.00027377721682664426
Position 8238: 0.0002624727816857956
Position 7738: 0.00024987620592339564
Position 2720: 0.00023720418958300492
Position 5298: 0.0002328212571893137
Position 5731: 0.0002188506528914252
Position 819: 0.00021656397723222238
Position 4017: 0.00021401739834221072
Position 7596: 0.00021390189338816917
Position 9127: 0.0002088599980913315
Position 3379: 0.00020381673373715356
Position 8593: 0.0001981816367221791
Position 8766: 0.0001898183692913663
Position 5251: 0.0001799316976668819
Position 570: 0.0001788049745366714
Position 2799: 0.00017785495298053966
Position 5110: 0.00017564013276446996
Position 4758: 0.00017237980983506702
Position 5718: 0.00016740364013693158
Position 342: 0.00013720323278385086
Position 6072: 0.00012982760388095108
Position 689: 0.0001281292573898803
Position 1007: 0.00011809160030351061
Position 6262: 0.00011707464744669185
Position 2945: 0.00011624260681171549
Position 7420: 0.00011535726370304473
Position 1941: 0.00010682879678552832
Position 4890: 0.00010583579554809503
Position 6444: 0.00010561370248303328
Position 1066: 0.0001034830634392152
Position 4499: 0.00010201361060573457
Position 3765: 0.00010023029213931326
Position 6380: 9.876877111786062e-05
Position 3404: 9.46830127142997e-05
Position 6210: 9.240867614205683e-05
Position 2589: 9.107941530730114e-05
Position 777: 8.172664872697765e-05
Position 2592: 8.094616481168582e-05
Position 2544: 7.555014725455296e-05
Position 6113: 6.650897850497421e-05
Position 3443: 6.628555384141704e-05
Position 2740: 6.027712546727662e-05
Position 4970: 5.5711193724957384e-05
Position 2345: 5.1693443143397365e-05
Position 5946: 5.1614100944939125e-05
Position 6160: 5.008018798220263e-05
Position 3996: 4.579533851230056e-05
Position 5911: 4.44274204499089e-05
Position 5360: 4.3018206451703423e-05
Position 4552: 4.141082471694803e-05
Position 993: 3.638261390010339e-05
Position 3779: 3.587841445652291e-05
Position 1985: 3.3620687266958465e-05
Position 135: 3.196241157223006e-05
Position 3231: 3.188143010540581e-05
Position 1173: 2.678109265856157e-05
Position 2606: 2.619293208151353e-05
Position 3747: 2.561348564111603e-05
Position 1251: 2.304493328414005e-05
Position 3407: 2.1476051377007956e-05
Position 3437: 2.043402250374941e-05
Position 2161: 1.9492044588163357e-05
Position 5487: 1.894074492375071e-05
Position 3340: 1.835212528002941e-05
Position 3173: 1.7214859155511337e-05
Position 1582: 1.6891304073649274e-05
Position 2747: 1.685633040714403e-05
Position 2348: 1.5893382304186475e-05
Position 3177: 1.4727612930717214e-05
Position 192: 1.3059634239029038e-05
Position 2112: 1.2898352411692748e-05
Position 3024: 1.2583813317744192e-05
Position 1201: 1.2095129252235768e-05
Position 2674: 1.1997610074125318e-05
Position 2281: 1.1564658480473186e-05
Position 1004: 1.1022109579959961e-05
Position 229: 9.975262460392895e-06
Position 1363: 9.747833263253854e-06
Position 1254: 9.68511523835611e-06
Position 2425: 8.588503216492372e-06
Position 1951: 8.557025912531167e-06
Position 168: 8.466389027634132e-06
Position 930: 6.7508031374649555e-06
Position 1837: 6.460315486398768e-06
Position 959: 6.260402865394135e-06
Position 226: 5.9800429652227775e-06
Position 1372: 5.821125344438272e-06
Position 1282: 5.659884222551307e-06
Position 768: 4.18763470766734e-06
Position 795: 2.5267239088331884e-06
Position 601: 1.9900311347507165e-06
Position 494: 1.4536639485408314e-06
Position 301: 1.1792558459330188e-06
Position 3706: 1.0557985557797284e-06
Position 606: 7.72756601837584e-07
Position 1480: 6.845318472880453e-07
Position 234: 6.400088783688542e-07
Position 684: 6.227412957781865e-07
Position 1537: 3.8976808410298503e-07
Position 1491: 3.2412162138153437e-07
Position 1467: 3.18772582854398e-07
Position 1508: 2.9260352805831266e-07
Position 535: 2.832092700419491e-07
Position 304: 2.09284556348948e-07
Position 699: 5.525940998174409e-08
Position 614: 1.3824601001330823e-08
Position 543: 1.1422807152865554e-08
Position 733: 6.831809938691406e-09
Position 313: 4.919829701890837e-09
Position 1752: 2.827927417221695e-09
Position 546: 2.6114750765100917e-09
Position 239: 2.2732909482105035e-09
Position 72: 2.253086942393929e-09
Position 237: 1.7549939726263339e-09
Position 1635: 2.1321735200296243e-10
Position 1540: 2.049242685984195e-10
Position 323: 2.015438194559099e-10
Position 318: 5.480099840287541e-11
Position 1185: 4.4423776681488486e-11
