Gene = RP5-864K19.6
Position 4297: 0.003445204463131724
Position 6424: 0.003011704597814275
Position 7364: 0.0029897172465182505
Position 2030: 0.0029586266508985107
Position 3118: 0.0026665223397369783
Position 6543: 0.0024651258365472224
Position 5478: 0.00232522766400728
Position 2471: 0.0022701594047681447
Position 4264: 0.002222926498591342
Position 8652: 0.0021718807421601182
Position 8164: 0.0021000331624735956
Position 15097: 0.0019742752484775113
Position 7837: 0.0019421806359232784
Position 8235: 0.0018936197162021855
Position 9193: 0.001840793028556276
Position 3094: 0.0014493246279989771
Position 2114: 0.00137380579683145
Position 11126: 0.00135910736127143
Position 5746: 0.001302449554731099
Position 335: 0.00128292652195743
Position 8255: 0.0012421926428720599
Position 3070: 0.0012388209276375758
Position 17015: 0.0012278453731678711
Position 14921: 0.0012169766249891145
Position 10252: 0.0011700539721458813
Position 6584: 0.0010787185217300769
Position 513: 0.001066278086736515
Position 13369: 0.0010445063400062674
Position 2737: 0.0010059631629206354
Position 7182: 0.0010039999964413181
Position 9720: 0.0009920301343641985
Position 13699: 0.0009671163669121006
Position 309: 0.0009406157830869495
Position 5672: 0.0008246871422172803
Position 8139: 0.000797552367135816
Position 12699: 0.000796265899156293
Position 8397: 0.000779424650186299
Position 10739: 0.0007738166482545498
Position 1362: 0.0007680552613493051
Position 6601: 0.0007570722669999277
Position 2603: 0.000706750171647835
Position 1226: 0.0007022627663633998
Position 14851: 0.0006856189401687681
Position 13863: 0.0006847474854502949
Position 8120: 0.000679709241794909
Position 1365: 0.0006034505770254124
Position 8812: 0.0005919815497863644
Position 15967: 0.0005573669092596727
Position 1585: 0.0005395865486273893
Position 2926: 0.000495903747315623
Position 4855: 0.000495816962383888
Position 4773: 0.0004400011623012771
Position 474: 0.0003225133155511498
Position 1202: 0.0002947668032206216
Position 13721: 0.0002879284047347206
Position 823: 0.00028225851457619466
Position 4314: 0.000279338627140104
Position 13674: 0.0002736066153609485
Position 4776: 0.00024824449110225126
Position 272: 0.00024364795493984518
Position 5572: 0.0002398181875512937
Position 4869: 0.00021924369201427882
Position 718: 0.00021687303745226348
Position 2705: 0.00021055888510049231
Position 6203: 0.00020905690840335208
Position 4431: 0.00020725437247295187
Position 2073: 0.00019829862031461255
Position 2447: 0.00019290919817348755
Position 12089: 0.0001793644232370846
Position 296: 0.0001787064244761698
Position 4202: 0.0001756680604088295
Position 1619: 0.00017107684985932404
Position 1985: 0.00016310068165668512
Position 4802: 0.00016203149223409017
Position 4242: 0.00015363807121567585
Position 1994: 0.00015328255381362053
Position 11736: 0.00014165663503036958
Position 1392: 0.00013928054158060936
Position 8888: 0.00013130326471349642
Position 1534: 0.00012811339414841436
Position 13446: 0.00012600330115580035
Position 2134: 0.00012465980299315168
Position 10829: 0.0001136700847452773
Position 9067: 0.00011193031538269256
Position 11435: 0.00010667714762030092
Position 10670: 9.985781438917783e-05
Position 2570: 8.684356858165308e-05
Position 10580: 8.531986157564735e-05
Position 9313: 7.695226184221533e-05
Position 1299: 7.368906893863848e-05
Position 2520: 7.210931928731249e-05
Position 6513: 7.133842067953225e-05
Position 12248: 6.212297374084632e-05
Position 1829: 5.975916389172581e-05
Position 1282: 5.8532029626045427e-05
Position 10526: 5.83242593720924e-05
Position 9388: 5.7653484077268e-05
Position 6478: 5.595229549422723e-05
Position 2932: 5.3220603121315594e-05
Position 847: 4.507662004642404e-05
Position 6053: 3.947139517498459e-05
Position 3026: 3.408988174130717e-05
Position 2620: 2.946593430958462e-05
Position 5013: 2.687604037132209e-05
Position 3623: 1.9629108043534834e-05
Position 5030: 1.96139079908983e-05
Position 2088: 1.889107448989898e-05
Position 6008: 1.554777461292728e-05
Position 2055: 1.4297195195756162e-05
Position 1418: 1.4049437336479697e-05
Position 8930: 1.2765763084997204e-05
Position 897: 1.2203124695900088e-05
Position 8962: 1.2132540028265292e-05
Position 2043: 1.070830038209593e-05
Position 7647: 9.724907702349216e-06
Position 4575: 7.073602211528396e-06
Position 195: 6.943199424123762e-06
Position 7466: 6.72489173634734e-06
Position 2758: 6.697823437812385e-06
Position 2255: 6.641603196455868e-06
Position 984: 6.441430061565149e-06
Position 987: 5.646762155045415e-06
Position 4929: 4.919357502782228e-06
Position 2120: 4.400186448336419e-06
Position 2786: 3.637733230952877e-06
Position 2657: 3.5938392732552685e-06
Position 1064: 3.54507115035943e-06
Position 1459: 3.429637738626855e-06
Position 2673: 3.266601700452356e-06
Position 1013: 3.235843144932675e-06
Position 2171: 3.129927482942262e-06
Position 2624: 3.1059039415255564e-06
Position 2488: 2.5661243346543883e-06
Position 3694: 2.3214295389805843e-06
Position 2581: 2.2381678835918106e-06
Position 2454: 2.235472899352596e-06
Position 652: 2.192972752920818e-06
Position 1556: 2.1748937977711976e-06
Position 3181: 1.6646295428707591e-06
Position 2060: 1.5499935321360346e-06
Position 1445: 1.4840188767162426e-06
Position 3167: 1.2677574463125987e-06
Position 447: 1.1858192735100016e-06
Position 1553: 1.0118869334763386e-06
Position 2200: 9.106745844626397e-07
Position 1987: 8.03695397735162e-07
Position 2271: 6.396850365872166e-07
Position 671: 5.801861929407506e-07
Position 3050: 5.776725103364583e-07
Position 1208: 4.431743860624905e-07
Position 829: 4.347108612106112e-07
Position 1841: 2.721361362575207e-07
Position 5650: 2.3414425706209552e-07
Position 2076: 1.8461531315933112e-07
Position 1883: 1.7969068692975677e-07
Position 396: 7.28411834988316e-09
Position 410: 4.980391422626539e-09
Position 921: 1.6431936803810396e-09
Position 989: 1.0386742584476591e-09
Position 1367: 1.000351362038457e-09
Position 1078: 9.647655101877303e-10
Position 476: 9.121933888466671e-10
Position 1311: 7.757518050341514e-10
Position 2892: 4.5981658868354224e-10
Position 1323: 3.47007893346267e-10
Position 687: 3.1752363124244363e-10
Position 1483: 1.5433888553119177e-10
Position 859: 1.4195338709281585e-10
Position 945: 1.2640556026066653e-10
Position 1120: 1.0121140123298962e-10
Position 933: 6.904124104224813e-11
Position 208: 2.4130020731582635e-11
Position 1141: 2.2347723175515835e-11
Position 204: 1.0379314668522563e-11
Position 150: 1.0009932562323207e-12
Position 210: 1.5017253024043924e-13
Position 170: 2.2186917162607844e-16
Position 110: 1.0922985912054966e-16
Position 96: 3.5448007617466556e-17
Position 166: 1.923833596707412e-17
