Gene = WASH1
Position 6272: 4.053187385761448e-05
Position 337: 3.6964569008903065e-05
Position 14223: 3.523076109281121e-05
Position 11582: 3.344053006539104e-05
Position 14643: 2.8109938967411017e-05
Position 83: 2.4932638970142423e-05
Position 974: 2.4332101241840242e-05
Position 12784: 2.1208912259264956e-05
Position 479: 1.759131830350304e-05
Position 4853: 1.613599849696551e-05
Position 792: 1.4966099264699937e-05
Position 1275: 1.4626007325341802e-05
Position 12511: 1.377347635274786e-05
Position 5033: 1.2877077854272422e-05
Position 1272: 1.2235951931729642e-05
Position 2816: 1.1909286310680307e-05
Position 921: 1.099171964918991e-05
Position 11787: 1.0909340125861862e-05
Position 1391: 8.776054102375802e-06
Position 632: 6.909574747326529e-06
Position 12533: 6.251899528376235e-06
Position 13387: 4.71265598963966e-06
Position 5925: 3.963578649761938e-06
Position 1417: 3.9524525670360635e-06
Position 1398: 3.215366049338121e-06
Position 727: 3.1951346886973827e-06
Position 5375: 2.64156786738492e-06
Position 1824: 2.1965473539179565e-06
Position 488: 1.990172136940575e-06
Position 1668: 1.7256845748671726e-06
Position 13065: 1.4664034218067719e-06
Position 41: 9.669149192526515e-07
Position 980: 9.647568922392207e-07
Position 1422: 9.171763723924359e-07
Position 876: 8.277681755285452e-07
Position 1903: 6.765542637191861e-07
Position 408: 5.715932053972776e-07
Position 1360: 4.937628983126517e-07
Position 2156: 4.816466520702501e-07
Position 1471: 4.2681108412443677e-07
Position 204: 4.1363432945640805e-07
Position 1719: 3.787628032346255e-07
Position 1580: 3.749407938841012e-07
Position 1711: 3.000728855924914e-07
Position 5228: 2.809129649746707e-07
Position 2185: 2.7646309778008864e-07
Position 2172: 2.527859858758994e-07
Position 1348: 2.2321391002491084e-07
Position 11905: 2.2095045452386408e-07
Position 13094: 2.1672046109880237e-07
Position 2135: 1.923779351528223e-07
Position 13099: 1.8333720267638457e-07
Position 12300: 1.7133248165115098e-07
Position 215: 8.144179911895958e-08
Position 1393: 7.761877496151774e-08
Position 894: 7.02991337913544e-08
Position 896: 6.972683771761594e-08
Position 8843: 6.506781372610775e-08
Position 822: 4.733451699097248e-08
Position 767: 4.609363209875095e-08
Position 597: 2.9045498546652968e-08
Position 400: 7.562885497632789e-09
Position 626: 7.405952832827793e-09
Position 51: 5.632916054874276e-09
Position 44: 5.2064788395325315e-09
Position 672: 5.140220257852881e-09
Position 432: 4.526383775419737e-09
Position 402: 2.845994731195425e-09
Position 437: 5.846926440540837e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11564: 0.9899661468555925
Position 12259: 0.9154337524237771
Position 14589: 0.8956761364793907
Position 12862: 0.8560690124939297
Position 13734: 0.7116584760001714
Position 11071: 0.7098943988444907
Position 4734: 0.6860444479333188
Position 12572: 0.6512696922708797
Position 14798: 0.4946591560257569
Position 12532: 0.2997601473357577
Position 13958: 0.27185435899985716
Position 11246: 0.25645557260644103
Position 4773: 0.24189117132871427
Position 8603: 0.2150973202716529
Position 13677: 0.21404473920979858
Position 10231: 0.21319556151342842
Position 13317: 0.2037854455425908
Position 11883: 0.19507582636608195
Position 7020: 0.15418067560578258
Position 4273: 0.15095996587556673
Position 12916: 0.09935036613908121
Position 10147: 0.09381250973811663
Position 10301: 0.09013352624868295
Position 14890: 0.08782622553717022
Position 4343: 0.07691795931345466
Position 5471: 0.07459552992397714
Position 13210: 0.059942573806903605
Position 14317: 0.05600309083838707
Position 10338: 0.05306484009115762
Position 11800: 0.04440486638062739
Position 1369: 0.04390850512098727
Position 10126: 0.041228440520987925
Position 4802: 0.03786110567364031
Position 14959: 0.037090716324455944
Position 4103: 0.03645149688215053
Position 1496: 0.03112358027941231
Position 11259: 0.02911220101234219
Position 14734: 0.02878945282233133
Position 10988: 0.024715547721603497
Position 14784: 0.021945732633725304
Position 13938: 0.021936247210131463
Position 10578: 0.02125198998815543
Position 10486: 0.018032031445745743
Position 14861: 0.017912384570856723
Position 11037: 0.017816614047641663
Position 14568: 0.017740057837668206
Position 12839: 0.016429872551454634
Position 4806: 0.014352623569052045
Position 4293: 0.014318039334997696
Position 10872: 0.013010624332627797
Position 13479: 0.011984976212990304
Position 14893: 0.011808941878076006
Position 13338: 0.01159281669659464
Position 4760: 0.01054997942039905
Position 12679: 0.010401310687924017
Position 14995: 0.01018974573937385
Position 10472: 0.00999003628037708
Position 10810: 0.0098119616546575
Position 13682: 0.009541780373456012
Position 11889: 0.009184777829132827
Position 12611: 0.009031662746103298
Position 1246: 0.00895551632593436
Position 12600: 0.008419751719775827
Position 10698: 0.008407467731786696
Position 12973: 0.007872171907487313
Position 4201: 0.007849618867305796
Position 13766: 0.00718475380281157
Position 4069: 0.007115810086277978
Position 5186: 0.0068802435435396225
Position 1982: 0.006755040405471158
Position 2230: 0.006461153661117627
Position 13638: 0.00640026567740681
Position 4130: 0.0063276589896273895
Position 1291: 0.006219479621508294
Position 6153: 0.006190883228046872
Position 13597: 0.006165380236622834
Position 14214: 0.006152355211684899
Position 11969: 0.005869543153944067
Position 12729: 0.005612345792320182
Position 7911: 0.004775244948007996
Position 14344: 0.00460860281698954
Position 14360: 0.004607829437761751
Position 13529: 0.004511298244247854
Position 13494: 0.004179070026417316
Position 8155: 0.004161329255983986
Position 4367: 0.004010700100452668
Position 243: 0.0035708247296331814
Position 14064: 0.0033637615727940893
Position 7176: 0.003340959219054639
Position 275: 0.003209314922572788
Position 13128: 0.0031781402710068323
Position 13736: 0.0029265094935441633
Position 11886: 0.0029223439747313126
Position 5930: 0.0028662099422468506
Position 11827: 0.0028217610342310424
Position 4497: 0.0028107591198802853
Position 12370: 0.002575929128020853
Position 7106: 0.0023996678770742026
Position 14757: 0.00239319063424842
Position 12170: 0.002367298935102328
Position 329: 0.002332404800469508
Position 15173: 0.0022178079452249686
Position 12308: 0.002109625164349984
Position 5446: 0.002070764591543922
Position 11636: 0.0019068165167878256
Position 349: 0.0018725384971399178
Position 3025: 0.0018512548093392645
Position 3892: 0.001781537901920513
Position 4617: 0.001778896873096301
Position 11922: 0.0017243968437975169
Position 14813: 0.0016194575747125474
Position 14899: 0.0015559966472701314
Position 703: 0.0015345734586938765
Position 14840: 0.001505247918108053
Position 11805: 0.001495719338010388
Position 14391: 0.0014770377102486499
Position 4539: 0.0013997357250817388
Position 11606: 0.00134368909177834
Position 14246: 0.0012996232399462033
Position 11595: 0.0012794370450640812
Position 258: 0.001267689377131479
Position 4385: 0.001258141906515867
Position 4542: 0.0012493575476178436
Position 7153: 0.0012487116897798441
Position 1827: 0.0012358547004584718
Position 8564: 0.0012195081307160213
Position 13187: 0.0010583258426725404
Position 5563: 0.00103599923522588
Position 2440: 0.00101211553325583
Position 6007: 0.0009603599283011623
Position 13349: 0.0009461031708171304
Position 11544: 0.0008870317556297057
Position 13170: 0.0008342061615627034
Position 3503: 0.0007775558551003785
Position 14965: 0.0007730186442038494
Position 13693: 0.0007672690915432376
Position 8195: 0.0007560623343741557
Position 14843: 0.0007247534331413923
Position 11316: 0.0007219986034172907
Position 1269: 0.0006770064498713719
Position 11575: 0.0006731546893088135
Position 5584: 0.0005979750835400624
Position 6861: 0.0005741843459595115
Position 2048: 0.0005408162319317345
Position 2279: 0.0005256127349246625
Position 5208: 0.0005048694635160499
Position 14529: 0.0005011577553986246
Position 14045: 0.00048610759292233867
Position 1391: 0.0004792028348716217
Position 6123: 0.0004754303186063742
Position 11987: 0.0004442188219790792
Position 344: 0.00043668722916966876
Position 14433: 0.0004353525218581625
Position 11944: 0.0004343194618089654
Position 12330: 0.00041862293836531715
Position 7454: 0.0004090665486076577
Position 2021: 0.00040350162365730864
Position 5716: 0.0003870049827825096
Position 5836: 0.0003848263178404115
Position 8608: 0.0003843792056548051
Position 13990: 0.0003827037458399395
Position 3467: 0.00038253700442044406
Position 383: 0.0003687049184217347
Position 255: 0.00036135667713817687
Position 13553: 0.00035461763248852634
Position 5975: 0.0003308242476194762
Position 11651: 0.00033008798989713135
Position 7503: 0.00032708745006045846
Position 4002: 0.000324691711767557
Position 316: 0.000322010741439018
Position 4171: 0.000317166473418437
Position 14999: 0.00027773878387886143
Position 12499: 0.0002774003728979054
Position 13594: 0.0002744717864170056
Position 7549: 0.0002718013751717648
Position 12579: 0.0002555539173838541
Position 14088: 0.000255169275147777
Position 737: 0.0002455678820806777
Position 6696: 0.00024343928834055328
Position 11802: 0.0002431612662918726
Position 11785: 0.00024292408485802308
Position 3973: 0.00023862353512931427
Position 5100: 0.00023278884169837796
Position 15030: 0.00023222187251461314
Position 9651: 0.00022967627678933532
Position 3400: 0.0002263523564988847
Position 13439: 0.00022498434011069364
Position 783: 0.0002235748873902295
Position 13538: 0.00022095628752559563
Position 15175: 0.00022006198909543817
Position 6068: 0.00018814084228995778
Position 8654: 0.00016956228730428908
Position 13099: 0.0001656209741402813
Position 14932: 0.0001540293510120954
Position 323: 0.00014613969345109122
Position 5737: 0.00014609006534047468
Position 5677: 0.0001347510650031704
Position 5205: 0.00013054507403278685
Position 7333: 0.00012175172556751515
Position 14111: 0.0001177550236480414
Position 13215: 0.00011342348303730418
Position 303: 0.0001098053578809028
Position 12935: 0.00010906121353726334
Position 1751: 0.00010845177755951634
Position 11978: 0.00010703545043929965
Position 11934: 0.00010636791383047972
Position 2024: 9.015913851739749e-05
Position 299: 8.875143218208562e-05
Position 14073: 8.545551967010907e-05
Position 2513: 7.851875932572375e-05
Position 1187: 7.121135537564922e-05
Position 2977: 7.109699144553393e-05
Position 293: 7.089741590228978e-05
Position 7570: 6.399984263666767e-05
Position 9339: 6.0160034376479026e-05
Position 14161: 5.905454795859133e-05
Position 11668: 5.8318559140304884e-05
Position 6750: 5.780686551106692e-05
Position 2951: 5.7475908634435604e-05
Position 333: 5.652628841002326e-05
Position 362: 5.55596175260448e-05
Position 2296: 5.473431657118227e-05
Position 6197: 4.916009807934928e-05
Position 1317: 4.9034438398007565e-05
Position 263: 4.724303593541371e-05
Position 3370: 4.717043808894021e-05
Position 15151: 4.6121552395495056e-05
Position 11479: 4.3272468237413254e-05
Position 579: 4.283672508739774e-05
Position 6636: 4.256799359353957e-05
Position 4582: 4.1762854463885725e-05
Position 15046: 3.8021110714266863e-05
Position 11835: 3.797786016635093e-05
Position 1519: 3.709375307207074e-05
Position 426: 3.706315874494614e-05
Position 15063: 3.67605700856215e-05
Position 5723: 3.635104063533976e-05
Position 11949: 3.204876872171475e-05
Position 12510: 3.118353851844382e-05
Position 2181: 3.0098646456685094e-05
Position 582: 3.006195995588963e-05
Position 7072: 2.9818295535078795e-05
Position 1017: 2.9293431399177874e-05
Position 11947: 2.846413207541288e-05
Position 11915: 2.81070415395983e-05
Position 5226: 2.6300732411235703e-05
Position 3985: 2.5248888042978152e-05
Position 12230: 2.5059550847375372e-05
Position 5955: 2.476947836741949e-05
Position 11895: 2.28786207194817e-05
Position 1190: 2.2414996042913796e-05
Position 1403: 2.1627601176381705e-05
Position 682: 2.003969717069403e-05
Position 12215: 1.9710767397725002e-05
Position 12220: 1.5243453736598618e-05
Position 4970: 1.3638494840436268e-05
Position 5635: 1.3430139823311707e-05
Position 12336: 1.2589021844755848e-05
Position 4043: 1.1970383745011903e-05
Position 12871: 1.1130924639189081e-05
Position 5697: 1.0476170037612816e-05
Position 12463: 8.586920651620734e-06
Position 5159: 7.2543685290128385e-06
Position 3069: 6.567735113286961e-06
Position 13021: 6.56083113864729e-06
Position 2982: 6.022466085012431e-06
Position 1508: 5.593350184529889e-06
Position 12468: 5.2370941058005625e-06
Position 1052: 5.188494717217165e-06
Position 1305: 4.805351852105237e-06
Position 12924: 4.515323559706402e-06
Position 287: 3.0105705296967703e-06
Position 12752: 2.707940997414606e-06
Position 13992: 2.079676510162504e-06
Position 5222: 2.059531276515352e-06
Position 465: 2.0520784648458188e-06
Position 2720: 2.0299131443622307e-06
Position 937: 1.9152813289686137e-06
Position 940: 1.8213183529131973e-06
Position 5249: 1.2304110930419305e-06
Position 607: 1.0958843291567284e-06
Position 2771: 9.077233886757543e-07
Position 1162: 8.875511458344583e-07
Position 11507: 8.53172774143902e-07
Position 4207: 7.312596590664409e-07
Position 2717: 6.504374849197674e-07
Position 5937: 6.374390862169466e-07
Position 2581: 6.263596009605119e-07
Position 4778: 5.527532908615547e-07
Position 2469: 5.317314671066412e-07
Position 1083: 5.027790215111944e-07
Position 5720: 4.059034123704945e-07
Position 335: 3.909263256118809e-07
Position 422: 3.5834477448525196e-07
Position 953: 3.3690957375878424e-07
Position 5443: 3.255009967151099e-07
Position 1061: 3.247867240813223e-07
Position 444: 3.0894416086511606e-07
Position 5750: 2.6552714608563037e-07
Position 884: 2.397727300298293e-07
Position 914: 2.2511916428176668e-07
Position 14039: 2.2497278382687856e-07
Position 1155: 2.2249840441128253e-07
Position 1101: 1.9923304704851162e-07
Position 415: 1.681264671667607e-07
Position 1117: 1.4985809966833529e-07
Position 997: 1.3223150574594885e-07
Position 1135: 1.175869190788947e-07
Position 806: 1.0844354074623153e-07
Position 397: 1.0537491666438377e-07
Position 720: 9.559427448025731e-08
Position 1469: 8.935649560042046e-08
Position 1987: 8.514007398231899e-08
Position 5491: 7.028813619109381e-08
Position 8724: 6.506781372610773e-08
Position 1999: 6.475577553292011e-08
Position 346: 6.126221830454271e-08
Position 1837: 6.022534074598051e-08
Position 1840: 5.955184180444135e-08
Position 864: 5.663815140339958e-08
Position 5744: 5.588460776683508e-08
Position 1123: 5.3281089813638625e-08
Position 1475: 5.133703475154079e-08
Position 1271: 5.115474653133677e-08
Position 787: 5.0117267529532296e-08
Position 12030: 4.467012933941852e-08
Position 840: 3.9840901223297106e-08
Position 546: 3.863580300431231e-08
Position 1877: 3.814626133249386e-08
Position 1851: 3.719450636914607e-08
Position 1917: 3.187587087693234e-08
Position 353: 3.047774221812583e-08
Position 4430: 2.9209091566485126e-08
Position 188: 2.458613889208053e-08
Position 4949: 2.3179248312288258e-08
Position 5420: 2.1259983456969336e-08
Position 532: 2.0255132099181957e-08
Position 7364: 1.3842465393695656e-08
Position 1654: 1.2333031406178485e-08
Position 1432: 1.2305311669359721e-08
Position 886: 1.1289681698426916e-08
Position 844: 9.909138672761105e-09
Position 470: 1.2418257196967707e-09
Position 1531: 1.7655747893040119e-10
Position 1105: 1.2250380400694727e-10
