Gene = SDHB
Position 32228: 0.0014183199411130774
Position 1856: 0.001257966330174163
Position 32964: 0.0012518357983865875
Position 34048: 0.0011786628388241272
Position 33326: 0.0011694871493549007
Position 6711: 0.0011691122379563685
Position 29308: 0.001136743983408562
Position 9217: 0.001131027753372548
Position 33044: 0.0011199793656802347
Position 31764: 0.0010726719577583295
Position 1991: 0.001056641093832965
Position 30319: 0.001051205314184378
Position 3031: 0.0010232119540035014
Position 26986: 0.0010201780510626667
Position 481: 0.000988489269198646
Position 30774: 0.0009360458402506166
Position 34673: 0.0008421954552054142
Position 867: 0.0008036164032981366
Position 795: 0.0006587110009741258
Position 32129: 0.0006481414629959652
Position 5780: 0.0006268979753885375
Position 2527: 0.0006084515969157361
Position 1888: 0.000603835544482971
Position 26960: 0.0005790255622590304
Position 32189: 0.0005749033585656334
Position 4085: 0.0005367897936994181
Position 3913: 0.0005174375756401726
Position 32263: 0.0005033503643025644
Position 33109: 0.000498740707138934
Position 31834: 0.00044809286803326406
Position 30019: 0.0004188858120787083
Position 6490: 0.00041873150799128753
Position 30401: 0.00039942495738921153
Position 34573: 0.0003984328467335908
Position 32134: 0.0003884523086551993
Position 31294: 0.00036683986289373616
Position 1933: 0.0003642675008829118
Position 26169: 0.00036390077278433816
Position 1097: 0.00035712753314853454
Position 35389: 0.00034459979217475506
Position 30445: 0.0003185904252359472
Position 819: 0.00030945781633250665
Position 1171: 0.0003077568299180755
Position 31989: 0.00030590805309681603
Position 601: 0.00030159888236121435
Position 2744: 0.00030000966847881034
Position 337: 0.000298322625105585
Position 30804: 0.00029466188414663193
Position 1738: 0.00029107059726262704
Position 2558: 0.0002866783814414891
Position 31864: 0.0002783367475051433
Position 31467: 0.00026744233779853676
Position 4066: 0.00026508241193145627
Position 32094: 0.0002574028763278175
Position 30528: 0.00024158971991069487
Position 35224: 0.0002412498301651614
Position 1685: 0.0002402662423157616
Position 31935: 0.00023719272834402705
Position 2914: 0.0002145298802335805
Position 32007: 0.00020376471529829932
Position 32618: 0.0002007325558986316
Position 816: 0.00019609406399392004
Position 622: 0.00018898200364699717
Position 415: 0.00018730264231007205
Position 32893: 0.00018428868156965885
Position 2648: 0.0001438004639508362
Position 32290: 0.00013497035113215356
Position 1068: 0.00010777411263012463
Position 893: 0.00010684204846792652
Position 32835: 0.0001037209228379552
Position 30664: 0.00010015495975279094
Position 30917: 9.96884289628586e-05
Position 2988: 9.643438901645644e-05
Position 32502: 9.32889173528073e-05
Position 34590: 9.266767528242226e-05
Position 33407: 8.85579542647095e-05
Position 2944: 7.34634450354319e-05
Position 30922: 7.284124401537506e-05
Position 1719: 6.694309636574081e-05
Position 1433: 6.583428105388243e-05
Position 2057: 6.312539640757109e-05
Position 34180: 6.244537331539427e-05
Position 32755: 6.0390653367822515e-05
Position 2664: 5.8295189358629935e-05
Position 1473: 5.470617690660951e-05
Position 32592: 5.345622952654762e-05
Position 2883: 5.176608293986646e-05
Position 958: 5.052204283679038e-05
Position 2874: 4.665038735697079e-05
Position 2757: 4.5796785239155145e-05
Position 1194: 4.4804663858909224e-05
Position 327: 4.4357764406172416e-05
Position 453: 4.4157132498458295e-05
Position 1238: 3.946796377767886e-05
Position 30406: 3.8386160937411314e-05
Position 3685: 3.5471393249310367e-05
Position 1800: 3.430380039577156e-05
Position 850: 3.4179085738760444e-05
Position 30328: 3.1729301720319465e-05
Position 830: 3.093440635775355e-05
Position 2035: 3.0311753211254047e-05
Position 28026: 2.746191492128541e-05
Position 30562: 2.7421124493539467e-05
Position 30520: 2.6961372369028554e-05
Position 2621: 2.657830096812752e-05
Position 222: 2.4930284418923617e-05
Position 655: 2.4524791070296716e-05
Position 31502: 2.322685504054654e-05
Position 964: 2.279243817961815e-05
Position 2533: 2.263495990255099e-05
Position 1022: 2.1837447174610964e-05
Position 31030: 2.152410456065191e-05
Position 1920: 1.779343149262977e-05
Position 6821: 1.7012916092484422e-05
Position 992: 1.56943416671166e-05
Position 378: 1.4866156637795602e-05
Position 1709: 1.4774170443268489e-05
Position 31770: 1.4084014150142806e-05
Position 513: 1.3296077268281015e-05
Position 314: 1.3258524544304293e-05
Position 6891: 1.2527167487765062e-05
Position 912: 1.2429838534737978e-05
Position 30567: 1.1685333118098295e-05
Position 391: 5.809127441884116e-06
Position 2921: 4.940726308160225e-06
Position 26842: 4.607695170635964e-06
Position 31204: 4.397595907538834e-06
Position 299: 4.233016258374067e-06
Position 31244: 2.1618461780365836e-06
Position 2818: 2.1433656423787095e-06
Position 839: 2.024017994671403e-06
Position 31811: 1.7612320376495445e-06
Position 32163: 1.6079347750585557e-06
Position 562: 1.5435357384698117e-06
Position 31731: 9.006888091013809e-07
Position 1667: 8.577756476089147e-07
Position 750: 7.88047441572944e-07
Position 31738: 7.2745816514222e-07
Position 1235: 6.455796580975468e-07
Position 2014: 6.412643324272791e-07
Position 1655: 6.154768347791073e-07
Position 555: 5.583358328245188e-07
Position 305: 4.23469136501913e-07
Position 320: 4.215487366191616e-07
Position 31792: 3.737664145684363e-07
Position 31820: 3.069097632727107e-07
Position 309: 2.8607447342526337e-07
Position 1819: 2.4365416387391407e-07
Position 179: 2.0731318444401669e-07
Position 1745: 1.6979386837541195e-07
Position 718: 1.6606375671366895e-07
Position 31026: 1.4067284930593513e-07
Position 31670: 1.3810183370559997e-07
Position 31712: 1.3339916722981773e-07
Position 2561: 1.2163903819136579e-07
Position 1486: 1.0780408570245175e-07
Position 642: 9.804293700804666e-08
Position 297: 8.813743114029419e-08
Position 427: 8.135519704304606e-08
Position 124: 5.8482223302370416e-08
Position 1271: 5.5721764746537e-08
Position 1186: 4.591411172088431e-08
Position 1371: 4.588869144306523e-08
Position 31744: 4.502827394143521e-08
Position 1396: 3.9081252731289295e-08
Position 1241: 3.382561930062027e-08
Position 690: 2.948592352395662e-08
Position 1730: 2.939320917610588e-08
Position 142: 2.4596391181022372e-08
Position 775: 1.728279889842521e-08
Position 331: 1.2020080409792244e-08
Position 211: 7.726777302960261e-09
Position 605: 7.361246867968308e-09
Position 2363: 3.885333690838562e-09
Position 638: 3.834993840044797e-09
Position 241: 3.4180127781611054e-09
Position 1198: 2.860108199651114e-09
Position 800: 2.5713368666770797e-09
Position 1035: 2.0985956052991357e-09
Position 663: 1.8590737268983136e-09
Position 916: 1.7305168648532765e-09
Position 150: 1.4411542266164623e-09
Position 106: 1.1992829779050312e-09
Position 669: 1.1192823795859255e-09
Position 145: 9.696368674052948e-10
Position 227: 4.821286386953902e-10
Position 267: 4.690874444031262e-10
Position 252: 2.8088075025017757e-10
Position 730: 2.069874848510751e-10
Position 108: 1.4143335280688193e-10
Position 280: 8.576551555876955e-11
Position 423: 4.915418394499369e-11
Position 736: 4.779490328732427e-11
Position 724: 4.1879061581563995e-11
Position 243: 2.9146793760396306e-11
Position 235: 2.0384936073469366e-11
Position 261: 9.811535854741046e-12
Position 256: 8.824343953091867e-12
Position 245: 6.152471156250718e-12
Position 269: 2.5111121138303037e-12
