Gene = SUSD5
Position 4305: 0.0009920780539689872
Position 7931: 0.000901135844035828
Position 11914: 0.0008273520216865277
Position 536: 0.0007733799281174212
Position 3342: 0.0007715629186175595
Position 11876: 0.0007387691571409049
Position 4554: 0.0006450792055125569
Position 7015: 0.0006361805667300279
Position 5372: 0.0006284460682282171
Position 10163: 0.000626891113458201
Position 2854: 0.0006238065919031572
Position 4982: 0.0005747442603546153
Position 12261: 0.0005745401408561984
Position 12141: 0.0005243380469123081
Position 4587: 0.0004583473948290839
Position 9783: 0.000450998078269933
Position 11711: 0.0003151202611008157
Position 12156: 0.00025431502466287734
Position 11683: 0.00024045216741851364
Position 133: 0.0002127648321167286
Position 6105: 7.9577324376697e-05
Position 1134: 6.111021399391711e-05
Position 737: 5.3237393577873246e-05
Position 716: 4.8851389178011944e-05
Position 391: 4.865511746096632e-05
Position 7063: 4.074085386643081e-05
Position 7320: 3.460606557728645e-05
Position 702: 3.4306674243199887e-05
Position 6624: 3.279015338748313e-05
Position 534: 3.231896781508236e-05
Position 7261: 2.9800899561089297e-05
Position 6402: 2.9329077491659767e-05
Position 6397: 2.9039217884336432e-05
Position 960: 2.8228817319316906e-05
Position 16092: 2.7306225566668153e-05
Position 208: 2.7202112712524974e-05
Position 2394: 2.4962328975579213e-05
Position 13447: 2.473545379668755e-05
Position 166: 2.0477956783087315e-05
Position 1185: 1.754722898707578e-05
Position 1091: 1.3198155569632254e-05
Position 87: 1.2335408466998572e-05
Position 332: 1.1459071988437184e-05
Position 864: 1.1336375929176455e-05
Position 572: 1.0796390000249299e-05
Position 983: 1.038681413502955e-05
Position 5660: 7.549138898751007e-06
Position 1221: 7.029956112622414e-06
Position 1326: 6.315988258378531e-06
Position 1038: 5.419329506757843e-06
Position 1463: 4.483545186517456e-06
Position 666: 4.454768156991372e-06
Position 1711: 4.1439456433514025e-06
Position 11497: 3.539269255525836e-06
Position 1258: 3.410442103310116e-06
Position 1964: 3.1114574243769397e-06
Position 2056: 3.1095980024982553e-06
Position 1571: 3.0793141483787868e-06
Position 5292: 2.8245588143790624e-06
Position 7: 2.7819041917437153e-06
Position 13241: 2.1057283805484424e-06
Position 13060: 1.8423178290123217e-06
Position 2898: 1.80834788243395e-06
Position 1906: 1.6756028932995916e-06
Position 972: 9.387517253953956e-07
Position 2650: 8.341823916659112e-07
Position 779: 6.684682761926967e-07
Position 2910: 5.733891803751214e-07
Position 2313: 5.194062582226237e-07
Position 349: 3.198921983077671e-07
Position 560: 3.055879402611655e-07
Position 905: 2.976464419269638e-07
Position 895: 2.407500536409954e-07
Position 1198: 2.0422866539966056e-07
Position 237: 1.8272815630118488e-07
Position 567: 8.023764418073528e-08
Position 449: 4.305395992231618e-08
Position 710: 3.1379394746213393e-09
Position 589: 5.121119529539655e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11288: 0.9662038514308599
Position 5109: 0.8917021925892948
Position 12432: 0.5883454537304321
Position 20414: 0.4737392644060373
Position 24448: 0.37677549271614663
Position 16694: 0.3433761137282098
Position 15970: 0.2963768545757406
Position 25069: 0.2590380583293839
Position 11814: 0.21691435269169512
Position 9824: 0.17794422750814579
Position 14088: 0.12642258882159163
Position 24693: 0.12544805101236714
Position 628: 0.12099881091587991
Position 16554: 0.11175948740220329
Position 12402: 0.10978416578530466
Position 21909: 0.09998245427715653
Position 16770: 0.08723511937752423
Position 4330: 0.08589542280205754
Position 20386: 0.08564545759648126
Position 1305: 0.08200854967650359
Position 16040: 0.08027747423612742
Position 22028: 0.07220599010285078
Position 7518: 0.07179674078369501
Position 22656: 0.052596048993536294
Position 24027: 0.04144237767570571
Position 5183: 0.036389242803150444
Position 25813: 0.03421411262687891
Position 5812: 0.0328636547527569
Position 16018: 0.030801946469864845
Position 10094: 0.02875074219809672
Position 5211: 0.02775029071817364
Position 15693: 0.023861957562276926
Position 885: 0.019145958862235843
Position 9781: 0.017602822762320985
Position 2133: 0.017284208366215977
Position 18574: 0.015402403494128414
Position 16625: 0.014530610168365479
Position 4475: 0.01400227165840331
Position 10043: 0.012450340472541361
Position 16664: 0.012154795662981211
Position 6199: 0.01172522187270257
Position 6340: 0.011356481813337265
Position 18530: 0.011224384638078356
Position 7838: 0.010760469379550264
Position 16574: 0.010454577765256967
Position 17622: 0.009730719583610548
Position 4544: 0.009043725120079836
Position 16055: 0.00876814402396927
Position 13528: 0.008660083837426166
Position 17746: 0.0086597567320459
Position 5135: 0.008530735447126238
Position 4374: 0.008419058674382456
Position 16015: 0.007842376895565027
Position 16037: 0.007830651683866582
Position 9723: 0.007741800306050894
Position 1279: 0.007489194129519856
Position 16413: 0.007297981676645807
Position 1206: 0.007215345609861357
Position 11482: 0.0070220746950578495
Position 24416: 0.006668774621384792
Position 11525: 0.006367550371156555
Position 756: 0.0060144512955803715
Position 458: 0.006001486149688119
Position 5006: 0.005986216190877172
Position 2431: 0.00565483392187306
Position 15796: 0.005493989047175357
Position 13996: 0.005443567255760282
Position 11251: 0.0053337554480023044
Position 12468: 0.005223449326700164
Position 7177: 0.0051128369718736666
Position 2724: 0.005110165081427691
Position 20014: 0.005109807399374113
Position 2408: 0.004998225395236655
Position 8743: 0.0046009889419605715
Position 6362: 0.004543382422502065
Position 12407: 0.004256275678875446
Position 15716: 0.004054718051867646
Position 702: 0.0040307610463711134
Position 15721: 0.003953157900894739
Position 22130: 0.003801208330795072
Position 6001: 0.003708819261013256
Position 5838: 0.0036127849153248346
Position 12509: 0.0033831774987761916
Position 23052: 0.0033743065840098705
Position 11267: 0.003328011865501249
Position 20748: 0.0033112966595948553
Position 1331: 0.0032554945105245756
Position 12027: 0.0030895224599385603
Position 8879: 0.0030414325444617124
Position 6431: 0.002989477091670856
Position 6877: 0.0028966699722158934
Position 2792: 0.0028859952830043827
Position 4968: 0.002786364590755517
Position 11992: 0.0027120773761530373
Position 18602: 0.0025646042427990403
Position 5188: 0.0025246441342720305
Position 14060: 0.0024729491272767715
Position 10137: 0.0023979687134368173
Position 11169: 0.0023669259949735794
Position 5147: 0.0023619604263880154
Position 15506: 0.002343233837086432
Position 6278: 0.002269091405446617
Position 23584: 0.0021740517378127907
Position 2987: 0.002110611598575924
Position 2055: 0.0020377797873267537
Position 1245: 0.0020170472581383793
Position 11127: 0.002001787234816208
Position 11786: 0.0019763646078792114
Position 22384: 0.0018126235209007316
Position 11769: 0.00180858829903957
Position 2688: 0.0017926305593797198
Position 12471: 0.0017484569233565284
Position 24833: 0.0017363557268000151
Position 11142: 0.001681034693778961
Position 915: 0.0015851587082964128
Position 6851: 0.0015287102261157225
Position 6457: 0.0014882602401476012
Position 17209: 0.0014024837254957652
Position 2557: 0.0013883099992195963
Position 22485: 0.0013274671269301183
Position 11511: 0.0012606711790247558
Position 2089: 0.001257043304003724
Position 5444: 0.0012343184412755013
Position 20619: 0.0012271464207684814
Position 11485: 0.0012192149402898023
Position 2610: 0.0011746993670636006
Position 2498: 0.0011542244867157442
Position 679: 0.0011511345737591214
Position 22246: 0.0011273982545341632
Position 10162: 0.0011167711827652876
Position 11696: 0.0010702847860306172
Position 17832: 0.0010280306599188248
Position 4035: 0.0010186911733719532
Position 5972: 0.001008361030941208
Position 8945: 0.0009632338180834822
Position 4587: 0.0009571628579935369
Position 12532: 0.000955566790753094
Position 11173: 0.0009431646971138237
Position 18687: 0.0009331047068548246
Position 5605: 0.0009255620392069057
Position 5518: 0.0009183640326312929
Position 13462: 0.0009111170289971727
Position 2284: 0.0009073228861582182
Position 8539: 0.0009061252752306816
Position 16433: 0.0008707447073638278
Position 635: 0.0008682093639513621
Position 3037: 0.0008574646431271934
Position 11529: 0.0008008463204349609
Position 4201: 0.000754131590570184
Position 5659: 0.0007132033211478156
Position 6839: 0.0007099792393096399
Position 969: 0.0006941120823061966
Position 5608: 0.0006930571684707339
Position 11746: 0.0006536901580252044
Position 18157: 0.0006347420389128693
Position 12610: 0.0006218895471434929
Position 13653: 0.0006204865849911423
Position 4834: 0.0005922434780539608
Position 801: 0.0005913543605434722
Position 16217: 0.0005852237363166711
Position 10123: 0.0005751247195212862
Position 19272: 0.0005749048689296455
Position 2587: 0.0005502885613649538
Position 1288: 0.0005482535751028251
Position 4590: 0.000543630719274573
Position 1607: 0.000533818776676096
Position 933: 0.0005111592449814176
Position 1602: 0.0004641294225771017
Position 8976: 0.0004322056919376761
Position 12643: 0.00042454077985964864
Position 3250: 0.00041226098507208435
Position 16924: 0.0004051324300791148
Position 5912: 0.00037353592148785004
Position 18938: 0.0003708937270883486
Position 4446: 0.0003677618946520496
Position 1841: 0.00035334193174545116
Position 8484: 0.00035249150817542017
Position 21203: 0.0003330913603445906
Position 8834: 0.00032390297320733757
Position 13554: 0.0003199264703969665
Position 12868: 0.0003180508106826177
Position 16969: 0.00031798383918634046
Position 5818: 0.00031230007792072364
Position 6051: 0.0003062607637433291
Position 13864: 0.0002866149615795052
Position 373: 0.0002679753040807418
Position 4231: 0.0002494272045887071
Position 13398: 0.0002491762542201403
Position 12092: 0.00024652909737803375
Position 2349: 0.00023910530546875336
Position 581: 0.00023463966343463167
Position 17232: 0.00021826051206488554
Position 17590: 0.00019140267832859758
Position 1636: 0.00019132982039734314
Position 437: 0.00018398162623050777
Position 12843: 0.00017478249150800423
Position 4343: 0.00017141314909603782
Position 1063: 0.00016996813906737773
Position 4215: 0.00016979828377294208
Position 2062: 0.00016910634941715434
Position 4144: 0.0001616556666460201
Position 5039: 0.00014773877749557548
Position 18125: 0.00014471224531541562
Position 2109: 0.0001282351598176717
Position 1909: 0.00012539017204433423
Position 11539: 0.00011416952666511856
Position 16375: 0.00011363786754036809
Position 17076: 0.00011263878283627301
Position 1477: 0.00010088451925151789
Position 12173: 9.456449055170466e-05
Position 13960: 8.672173325753036e-05
Position 1217: 8.340342006050148e-05
Position 15300: 8.085323886805813e-05
Position 1804: 7.931040551930649e-05
Position 11972: 6.848590063494541e-05
Position 293: 5.747559231377368e-05
Position 13355: 5.70445167321538e-05
Position 14436: 4.7524136516883546e-05
Position 13156: 3.7386651873746644e-05
Position 5864: 3.4609521589287014e-05
Position 13008: 3.301776687365135e-05
Position 5468: 3.114456405265759e-05
Position 15336: 2.6573315883776457e-05
Position 7560: 1.8609111052879272e-05
Position 7218: 1.6769463023609906e-05
Position 7133: 1.5956403063952695e-05
Position 5974: 1.243313968096007e-05
Position 6026: 1.2054160852128602e-05
Position 4853: 1.2014295096926015e-05
Position 6541: 1.0019326868285199e-05
Position 11854: 8.491112465406227e-06
Position 5634: 7.276864045378353e-06
Position 641: 7.24913497823183e-06
Position 2768: 6.70454874606371e-06
Position 2233: 6.4628116376182485e-06
Position 592: 6.278515751172779e-06
Position 2966: 6.180947884721692e-06
Position 6401: 5.857792868531684e-06
Position 4242: 4.98071482933533e-06
Position 1666: 4.844934170521391e-06
Position 845: 4.801092931794486e-06
Position 13327: 4.6391695297952075e-06
Position 5586: 2.7775351522391904e-06
Position 377: 2.7713933916795115e-06
Position 1034: 2.530961438494774e-06
Position 1025: 2.429600848936027e-06
Position 429: 2.2257033789856316e-06
Position 244: 1.8653757797476439e-06
Position 585: 1.8507566272948414e-06
Position 770: 1.6596418959398288e-06
Position 861: 1.458331586530282e-06
Position 993: 1.3273348044439291e-06
Position 779: 1.191250440590687e-06
Position 1440: 8.468699329350916e-07
Position 836: 8.412924020348907e-07
Position 96: 8.27383312478353e-07
Position 2514: 7.914265111838999e-07
Position 318: 7.675272260105409e-07
Position 349: 6.92517631467668e-07
Position 660: 6.802762920249294e-07
Position 391: 6.648216435770787e-07
Position 1334: 6.539121050861512e-07
Position 1865: 5.421122870829579e-07
Position 2313: 5.345668601073618e-07
Position 763: 5.058832021281089e-07
Position 1086: 4.892232913796874e-07
Position 2418: 4.746953522220744e-07
Position 2001: 4.368895471637865e-07
Position 379: 4.278845451886924e-07
Position 2382: 4.182432448815848e-07
Position 1777: 4.057855070177157e-07
Position 2150: 3.990582902730518e-07
Position 1570: 3.6889026334713477e-07
Position 647: 3.5146999451551504e-07
Position 978: 3.254248882592094e-07
Position 1045: 2.5823934884832984e-07
Position 649: 1.9787690962027546e-07
Position 1057: 1.8414079150230945e-07
Position 221: 1.6641900901723911e-07
Position 2297: 9.752702340577705e-08
Position 308: 8.645053549330355e-08
Position 2596: 7.515880614494357e-08
Position 1242: 7.051527213463893e-08
Position 192: 3.950335123005073e-08
Position 1027: 3.741035869592887e-08
Position 325: 3.481805666906948e-08
Position 1882: 2.1112221579408783e-08
Position 313: 1.0338289480617407e-08
Position 1003: 5.61676108439363e-09
Position 1011: 4.372878885389877e-09
Position 1347: 3.5212700978459818e-09
Position 1125: 3.4319838758441063e-09
Position 1343: 3.3188838649799084e-09
Position 140: 2.479099610764511e-09
Position 1009: 2.4079777368049256e-09
Position 1118: 2.3598191268960712e-09
Position 810: 2.0620066837913345e-09
Position 132: 1.976033601386571e-09
Position 814: 1.932523115859374e-09
Position 1100: 1.783588318869767e-09
Position 327: 1.6375970944558436e-09
Position 320: 1.6214639844299848e-09
Position 197: 1.3974200094790712e-09
Position 997: 1.1888913738375476e-09
Position 1091: 9.961390542282592e-10
Position 172: 6.885832299505719e-10
Position 208: 6.472375627326916e-10
Position 565: 4.4684054319797393e-10
Position 115: 1.2114999778907174e-10
Position 534: 1.0002724466889474e-10
Position 98: 8.593543602312492e-11
Position 332: 5.180610544440289e-11
Position 110: 2.8975864339170514e-11
Position 194: 2.7597617761498864e-11
Position 148: 1.543578884976272e-11
Position 155: 1.4561488581940372e-11
Position 161: 9.160993318600323e-12
Position 544: 2.131181133895945e-16
