Gene = LARS2
Position 1134: 0.044196832667583605
Position 26365: 0.041238648754289293
Position 34827: 0.03941373547669918
Position 7992: 0.0390542354171599
Position 31213: 0.03734146841508134
Position 36551: 0.033154491686985685
Position 31705: 0.032472059093989765
Position 18895: 0.030971247039914745
Position 5997: 0.03065283904922262
Position 18882: 0.029638350334229378
Position 676: 0.028235447098420734
Position 4555: 0.02756063522146828
Position 3433: 0.02635533653760424
Position 35191: 0.026141514250966325
Position 34566: 0.024759299708288635
Position 5133: 0.023329535791817107
Position 7883: 0.022478587359766072
Position 32631: 0.02236800708945648
Position 31099: 0.02163812257177639
Position 6063: 0.021208314168344383
Position 6001: 0.01998199600870645
Position 39758: 0.019882489450606916
Position 12158: 0.019817733373661352
Position 29804: 0.018218895615852212
Position 8392: 0.01622814338742727
Position 542: 0.015937374552047627
Position 29943: 0.0157892529944533
Position 11792: 0.015658218352015016
Position 18839: 0.015527457341919505
Position 36281: 0.015101870511413831
Position 16836: 0.014577529107812744
Position 34901: 0.014338766208428371
Position 14030: 0.01374842203625743
Position 5702: 0.013481623205253646
Position 477: 0.013202097922110387
Position 16793: 0.012654747612569501
Position 9660: 0.012532639329708046
Position 3251: 0.012184072342070196
Position 10182: 0.011158589782154836
Position 36629: 0.01108259289815242
Position 35451: 0.010842128828582253
Position 6060: 0.010592001181181806
Position 393: 0.010558966030534127
Position 13846: 0.010279596464607233
Position 1171: 0.010261176217920404
Position 770: 0.010228165159888702
Position 2649: 0.009565203304223323
Position 35298: 0.009392425830418683
Position 13902: 0.009193871940141131
Position 4755: 0.009063399548311979
Position 33051: 0.008907482124755787
Position 3359: 0.008846443899600837
Position 6830: 0.008420684436936136
Position 4290: 0.0083048376697732
Position 33792: 0.008227456640671553
Position 10110: 0.008147657437643533
Position 13138: 0.008137165592490458
Position 12027: 0.007972512356869571
Position 31997: 0.007862540966794463
Position 3525: 0.007771536370494536
Position 20711: 0.00771061701996641
Position 7589: 0.0074850789758605435
Position 11152: 0.007176546366396246
Position 4136: 0.006818695287148882
Position 7717: 0.006620153798612966
Position 31068: 0.006459368922896459
Position 860: 0.0064429375241213905
Position 31616: 0.005936111060228555
Position 1168: 0.00569248593839141
Position 39360: 0.005633166877905743
Position 13656: 0.005619850251687231
Position 4426: 0.005498983609960143
Position 31031: 0.005410551945159498
Position 13971: 0.005235576121984873
Position 888: 0.005219642162182815
Position 11691: 0.005069019614686993
Position 6017: 0.004677377825749146
Position 5801: 0.004415217295538915
Position 1827: 0.004386894044132353
Position 32141: 0.004293918685494032
Position 34086: 0.004170911115625872
Position 30228: 0.004157063099922893
Position 5946: 0.004084650892558085
Position 4024: 0.004029437424087677
Position 9635: 0.003954910338506414
Position 7670: 0.003903815380483336
Position 32635: 0.003897473603793089
Position 29416: 0.0038420936877458273
Position 33964: 0.0038165565139913786
Position 8360: 0.003786830098598396
Position 375: 0.003752456630511653
Position 30838: 0.0036870031413623224
Position 3435: 0.0034786609708975847
Position 7941: 0.0032431790331711712
Position 936: 0.002941686766494153
Position 6109: 0.0028150861063003327
Position 3337: 0.0028061062294464597
Position 9543: 0.0027736587504787404
Position 34831: 0.002722932979016336
Position 7728: 0.002709984118146833
Position 35412: 0.0026513246588516165
Position 29488: 0.002623750376973954
Position 16867: 0.00254973472425427
Position 32952: 0.0024215407021803805
Position 29559: 0.002299367304687754
Position 9555: 0.0022656623702978487
Position 13998: 0.002249574446383677
Position 36212: 0.0022010308508124167
Position 4822: 0.0021749288508867873
Position 3457: 0.0021529704362627513
Position 662: 0.0021451314497156555
Position 31012: 0.002112561384450951
Position 919: 0.002084092462381725
Position 29744: 0.0020746674005291815
Position 32445: 0.002058873479310928
Position 29463: 0.0020292555921743623
Position 29922: 0.0019106064518658527
Position 7419: 0.0018923820030989674
Position 34506: 0.0018462014373659052
Position 4570: 0.0018161313290902036
Position 2675: 0.00177271479953229
Position 4397: 0.0017477954815085898
Position 3262: 0.0016789962056986169
Position 31892: 0.001620017922918639
Position 1030: 0.0015857799698590044
Position 3290: 0.0015063194299462506
Position 33312: 0.001506205097044605
Position 31303: 0.0014767727345210988
Position 34246: 0.0014580199582555876
Position 2703: 0.0014349347209835484
Position 12747: 0.0013713343687530633
Position 13858: 0.0013558381510101335
Position 338: 0.0013399246881314417
Position 895: 0.0012332071546468364
Position 3816: 0.0011228784637256027
Position 4189: 0.0011098766945238233
Position 30021: 0.0011017195744647693
Position 30783: 0.001079577180953312
Position 29146: 0.001022098114809096
Position 1174: 0.001011095636941046
Position 3999: 0.0010094114844091653
Position 2585: 0.0010012447498028256
Position 309: 0.0009871991788032587
Position 33750: 0.000906182619689773
Position 3363: 0.0008986195338351632
Position 13134: 0.0008751854844569904
Position 1325: 0.0008655219654038736
Position 31248: 0.0008592685925580046
Position 13693: 0.0008026037152037913
Position 4066: 0.0007972808468543335
Position 12097: 0.0007862572910645356
Position 7623: 0.0007179103340974547
Position 12179: 0.0007026379581680964
Position 34739: 0.0006837408297597983
Position 29891: 0.0006767762830496858
Position 835: 0.000647973648137652
Position 7811: 0.0006408845991549665
Position 12102: 0.0006284374834296432
Position 32372: 0.0005945751911570259
Position 4306: 0.0005685681560347847
Position 264: 0.0005454563511970336
Position 30946: 0.0005405338710790409
Position 415: 0.000536349280485412
Position 29337: 0.00046210808622813637
Position 497: 0.0004492171553139925
Position 898: 0.0004438774047592433
Position 12328: 0.00043990884238292554
Position 7066: 0.0004034992286892658
Position 7108: 0.0003974225118081414
Position 12490: 0.00033984554171518277
Position 30373: 0.0003336550852632759
Position 1851: 0.0003244669871557122
Position 12352: 0.00031513113064551997
Position 3272: 0.00031127885120847947
Position 6723: 0.00030441758903698577
Position 491: 0.0002846392026466026
Position 30542: 0.0002806353724811606
Position 428: 0.00027833854862583177
Position 30324: 0.0002566600206027245
Position 4111: 0.00024356085263548636
Position 32609: 0.0002416228598604618
Position 4139: 0.00023159290889701394
Position 30153: 0.00020683769284429897
Position 2515: 0.0001739234083810673
Position 12161: 0.0001556630690325467
Position 2731: 0.00015348264297534932
Position 11965: 0.00015305143718234298
Position 3082: 0.0001514804006173635
Position 8708: 0.00015145653877995564
Position 12051: 0.00013855559896481598
Position 29990: 0.0001358676364078192
Position 13185: 0.00013529738941679074
Position 12764: 0.00013144876406534945
Position 2329: 0.00013119794070108037
Position 1549: 0.00012808893842507137
Position 12493: 0.00012565143654909473
Position 817: 0.00012299093972961532
Position 29645: 0.00012143365165055706
Position 3970: 0.00011557564040609819
Position 12067: 0.00011227607735820511
Position 2654: 0.00011009026599460111
Position 31187: 0.00010999230502031226
Position 15960: 0.00010566749643747643
Position 3973: 0.00010411063597184188
Position 1064: 0.00010193480120469527
Position 29241: 9.457966063620087e-05
Position 1100: 9.261050504482203e-05
Position 1989: 7.985278784674667e-05
Position 30321: 7.501780189319405e-05
Position 1992: 7.126482082738504e-05
Position 2538: 6.50091375020569e-05
Position 6697: 6.258561107115518e-05
Position 2167: 6.061776843479411e-05
Position 12044: 5.951207679170899e-05
Position 12426: 5.8758708486090205e-05
Position 1190: 5.5896564512221475e-05
Position 16184: 5.474246301303488e-05
Position 12120: 5.2562972041083546e-05
Position 29518: 5.088394376205022e-05
Position 29954: 4.889156895931092e-05
Position 1250: 4.297848472514271e-05
Position 15791: 4.058976981305452e-05
Position 2265: 3.845484229111951e-05
Position 3840: 3.816848861509199e-05
Position 2191: 3.682238280416554e-05
Position 3883: 3.592776572858831e-05
Position 1527: 3.555864237052734e-05
Position 197: 3.35450439922567e-05
Position 1327: 3.3093431544048255e-05
Position 773: 3.053356589354342e-05
Position 1490: 3.0218336777473982e-05
Position 559: 2.7250143104347072e-05
Position 2332: 2.6720449249982018e-05
Position 1509: 2.658912478018507e-05
Position 174: 2.2209858582119474e-05
Position 29172: 2.1938737189510136e-05
Position 15862: 2.093599101561346e-05
Position 346: 1.7076514492264347e-05
Position 1081: 1.581040539674145e-05
Position 1925: 1.4820412688096958e-05
Position 1144: 1.4561976440016352e-05
Position 941: 1.4478306335362204e-05
Position 551: 1.4316813283608466e-05
Position 1147: 1.3277096424497e-05
Position 1833: 1.2735258301970126e-05
Position 1561: 1.0830483924980413e-05
Position 114: 9.970872728201916e-06
Position 11941: 9.907420236812578e-06
Position 1594: 8.722126348978943e-06
Position 778: 8.415553254107683e-06
Position 16059: 8.373723619383815e-06
Position 15903: 7.242448199282548e-06
Position 4589: 6.980424342472845e-06
Position 29699: 5.382035091898323e-06
Position 289: 5.226250947339367e-06
Position 243: 4.633988625321979e-06
Position 563: 4.010475704797441e-06
Position 600: 2.269881514318245e-06
Position 29713: 1.7691978064019697e-06
Position 996: 1.6679002708615363e-06
Position 259: 1.4703956238646909e-06
Position 906: 1.193616436470762e-06
Position 969: 1.1452845235783136e-06
Position 3489: 1.0171543753183884e-06
Position 332: 8.879278453574285e-07
Position 12968: 8.253190720722982e-07
Position 966: 7.525918670890665e-07
Position 1113: 6.128344656481371e-07
Position 575: 5.847710555247308e-07
Position 3341: 5.743276082826875e-07
Position 3545: 5.595272667142741e-07
Position 127: 5.340713371384692e-07
Position 1086: 4.949843634134888e-07
Position 12648: 3.828355922891799e-07
Position 593: 3.681320981053865e-07
Position 14251: 2.921393318534448e-07
Position 12205: 2.8943581127082997e-07
Position 11970: 2.789290738380724e-07
Position 356: 2.651526485591094e-07
Position 268: 2.0804327055085152e-07
Position 12213: 1.960480236824011e-07
Position 2309: 1.7170523316677945e-07
Position 201: 1.6586847249874383e-07
Position 1149: 1.650702989281481e-07
Position 17091: 1.5348360122580825e-07
Position 1257: 1.4899755398134875e-07
Position 1075: 1.224541986902027e-07
Position 1102: 1.1900936382553739e-07
Position 1888: 1.0586553908373815e-07
Position 1152: 8.645338902423837e-08
Position 2059: 8.370663843180928e-08
Position 1154: 7.657840624566668e-08
Position 15703: 7.397790246743745e-08
Position 14830: 5.8382454497704713e-08
Position 14755: 5.3587366309129114e-08
Position 1473: 4.736285808852888e-08
Position 1331: 3.6098126686761374e-08
Position 1203: 2.8442683099239598e-08
Position 273: 2.7400023782476852e-08
Position 3295: 2.682036117580427e-08
Position 163: 2.4989554359658376e-08
Position 1206: 1.8821440820912335e-08
Position 626: 1.7811719737978025e-08
Position 1439: 1.6131406154040036e-08
Position 161: 1.5813318833898867e-08
Position 612: 1.277309805037188e-08
Position 208: 1.091542543987007e-08
Position 973: 1.0409222781586246e-08
Position 12229: 8.549940792020395e-09
Position 219: 5.808572049227394e-09
Position 568: 5.116142548505739e-09
Position 156: 4.812585725777102e-09
Position 133: 3.851643783268025e-09
Position 998: 3.007683001682986e-09
Position 1706: 1.8131559335646412e-09
Position 171: 1.674173123936792e-09
Position 213: 1.205895964383064e-09
Position 206: 1.1636168393121844e-09
Position 783: 5.824411881725038e-10
Position 1339: 5.769041495372751e-10
Position 609: 3.9323566578620447e-10
Position 580: 3.3827615967461506e-10
Position 139: 2.359918822513928e-10
Position 145: 7.227573397976847e-11
Position 150: 4.9477743012694007e-11
Position 147: 4.281695336780912e-11
Position 142: 3.9185382923648095e-11
