Gene = SYNC
Position 9049: 0.0001151342153703642
Position 4973: 0.00010000774416843981
Position 9453: 9.512386288095186e-05
Position 1344: 9.322371772605696e-05
Position 5407: 9.124254648711175e-05
Position 2224: 8.972533695920946e-05
Position 855: 8.308786406750883e-05
Position 1617: 7.634578908464344e-05
Position 7214: 7.363041251880285e-05
Position 3249: 7.307552897775145e-05
Position 1555: 7.230604387989419e-05
Position 6625: 7.220211114471923e-05
Position 3297: 7.058829942175406e-05
Position 1123: 6.986698468228967e-05
Position 2590: 6.718710431324492e-05
Position 5265: 6.66017155741045e-05
Position 5978: 6.557508022899536e-05
Position 2669: 6.533843721003372e-05
Position 2295: 5.3104913138873345e-05
Position 3303: 5.272445644426437e-05
Position 5841: 5.1622999235754695e-05
Position 1493: 4.4098219643073054e-05
Position 5761: 4.16652049666119e-05
Position 2278: 4.132294909493743e-05
Position 4090: 4.032987853576523e-05
Position 4766: 3.947901131171815e-05
Position 2115: 3.6608663699769e-05
Position 2836: 3.57137413156142e-05
Position 5483: 3.5643463266150855e-05
Position 3138: 3.3587996188875825e-05
Position 829: 3.3377573446289296e-05
Position 7190: 3.212641075794472e-05
Position 4677: 3.1231391188004346e-05
Position 3050: 3.0466310985530543e-05
Position 5553: 2.456639814565473e-05
Position 5459: 2.4126527284799e-05
Position 1296: 2.3818489871135896e-05
Position 4550: 2.3529100453918063e-05
Position 789: 2.187441584481516e-05
Position 3415: 1.9550229112254573e-05
Position 4609: 1.81655095871463e-05
Position 2775: 1.6574677479483464e-05
Position 456: 1.624713797723718e-05
Position 4769: 1.50096949256858e-05
Position 4003: 1.29290860129521e-05
Position 1728: 1.2621757493170264e-05
Position 5089: 1.1888939715614426e-05
Position 3676: 1.1659193377203025e-05
Position 4701: 1.0966151055686539e-05
Position 1677: 1.0835072488950293e-05
Position 1760: 1.02618509815057e-05
Position 3919: 9.77499386383422e-06
Position 2072: 9.702802620014741e-06
Position 4073: 9.430952216359117e-06
Position 3435: 8.784367117340679e-06
Position 1955: 6.981018512093041e-06
Position 1560: 6.248841911124974e-06
Position 3509: 5.791206029019807e-06
Position 2157: 5.323003017332387e-06
Position 1250: 5.003317560407547e-06
Position 2306: 4.601316446433052e-06
Position 1736: 4.1856021298330186e-06
Position 2853: 4.078726891603065e-06
Position 2523: 3.8222578720718795e-06
Position 1475: 3.723157714828986e-06
Position 1888: 2.721150450006725e-06
Position 259: 2.6272867834457776e-06
Position 322: 2.3630992366798033e-06
Position 2683: 9.96661428218131e-07
Position 2616: 4.6287919213059443e-07
Position 865: 4.506939368400183e-07
Position 376: 4.306121037079418e-07
Position 883: 2.8604225380690614e-07
Position 403: 2.1709463854892215e-07
Position 1049: 1.9198220981369002e-07
Position 997: 1.5294949198965994e-07
Position 1430: 1.3341578651380674e-07
Position 1350: 1.1826295222115222e-07
Position 861: 5.482442401216722e-08
Position 466: 5.347807375429889e-08
Position 927: 5.138261784194908e-08
Position 2833: 3.599949696874045e-08
Position 503: 2.917927798811361e-08
Position 399: 2.4416472191898385e-08
Position 1500: 2.2966988197320126e-08
Position 644: 1.4091546296484753e-08
Position 157: 1.3849495528190814e-08
Position 112: 1.0181237605116421e-08
Position 815: 1.0129030201578327e-08
Position 897: 9.536668899861058e-09
Position 990: 9.241292186470006e-09
Position 770: 9.236246098901716e-09
Position 617: 8.453294156002765e-09
Position 1078: 5.56779967389914e-09
Position 473: 5.473534911443624e-09
Position 867: 4.387688751580376e-09
Position 1064: 3.4577731028863106e-09
Position 1192: 2.9700150385634287e-09
Position 1154: 1.918799007585368e-09
Position 911: 1.6724299056073475e-09
Position 253: 6.939798730355768e-10
Position 169: 5.124648577086887e-10
Position 209: 3.6253959152483074e-10
Position 215: 3.2103471674971813e-10
Position 656: 3.1465584027117824e-10
Position 511: 1.705646663039445e-10
Position 153: 1.6847499920192418e-10
Position 205: 6.075869624666487e-11
Position 553: 5.958534043098996e-11
Position 625: 4.515370730187535e-11
Position 195: 4.262877485241761e-11
Position 515: 3.1807883145586764e-11
Position 520: 1.6276026664416798e-11
Position 166: 5.929771363173744e-12
Position 179: 5.51025122909445e-12
Position 164: 5.453517316876777e-12
Position 184: 3.880419930451031e-12
Position 93: 1.076476666690505e-12
