Gene = PAEP
Position 422: 3.4924539377086634e-05
Position 1065: 2.762550721377743e-05
Position 1703: 2.289462764234424e-05
Position 3508: 1.973865690172939e-05
Position 239: 1.8285946908247368e-05
Position 419: 1.6555262070746963e-05
Position 695: 1.576958554882299e-05
Position 3274: 1.5391300486933705e-05
Position 1987: 1.3237011187938175e-05
Position 1219: 1.2463435117903966e-05
Position 225: 8.118233228652438e-06
Position 359: 7.05438403895785e-06
Position 658: 6.107982713470918e-06
Position 932: 5.900526190512755e-06
Position 1431: 5.355116037254634e-06
Position 244: 5.293079472402336e-06
Position 920: 5.262127613227765e-06
Position 268: 4.949056632291661e-06
Position 217: 4.7181436787890985e-06
Position 758: 4.559349819496044e-06
Position 716: 1.6789617583508266e-06
Position 3521: 1.6437339937180019e-06
Position 212: 1.030755772000838e-06
Position 275: 8.879870469288986e-07
Position 926: 8.405720467324892e-07
Position 1083: 6.053192930777269e-07
Position 1122: 4.00147320326385e-07
Position 1119: 3.6581139996110034e-07
Position 1128: 3.1805605832980014e-07
Position 2609: 2.2657235892217914e-07
Position 2380: 2.114885502621785e-07
Position 2358: 6.26398076279938e-08
Position 1149: 6.120474321315581e-08
Position 2447: 1.4721352682986182e-08
Position 1394: 8.33437987164874e-09
Position 176: 8.686726247413103e-10
Position 194: 1.5307148405557981e-10
Position 146: 7.735599414049146e-11
Position 112: 1.478957095295543e-11
Position 139: 1.5058608674680755e-12
Position 121: 1.3739449291937327e-12
Position 156: 1.219567754682273e-12
Position 118: 3.0814373799061713e-13
Position 130: 2.494958137654788e-15
