Gene = RP11-15K19.2
Position 680: 2.170592845924444e-12
Position 2087: 1.822713446884636e-12
Position 1339: 1.6725951820359678e-12
Position 758: 1.5072353412731358e-12
Position 2584: 1.048449520060307e-12
Position 182: 8.261589002905989e-13
Position 1638: 6.863053431527489e-13
Position 2458: 5.567924765079788e-13
Position 1325: 5.527605496337005e-13
Position 2206: 4.881001920538607e-13
Position 1366: 4.855274545611314e-13
Position 1920: 4.4805161490949995e-13
Position 1643: 3.7391977730205537e-13
Position 2661: 3.640900588708458e-13
Position 1233: 3.6117473033520304e-13
Position 2236: 3.5499667037848103e-13
Position 2714: 3.3283563820028657e-13
Position 1395: 3.151816618232525e-13
Position 2219: 2.331443775598967e-13
Position 1884: 2.1183426558370721e-13
Position 2597: 1.9358847263097622e-13
Position 2769: 1.2229276468549338e-13
Position 1290: 8.24739445079936e-14
Position 2690: 6.629613558830217e-14
Position 1435: 5.835117411424519e-14
Position 1407: 5.563676089280091e-14
Position 1312: 1.6147382396511314e-14
Position 1251: 1.0021600172393634e-14
Position 970: 9.9384699567584e-16
Position 271: 6.802009509223704e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 25357: 0.9937408188676699
Position 18975: 0.9818066279745449
Position 35884: 0.8812402992288351
Position 36329: 0.7033675175466665
Position 19223: 0.5484357394171276
Position 8839: 0.5325818952358888
Position 7013: 0.2804457251714268
Position 24269: 0.20975537566148664
Position 19192: 0.20050662814951484
Position 7601: 0.1775134188906987
Position 36608: 0.17590165428546214
Position 7569: 0.17139060547055207
Position 20132: 0.17114014294471144
Position 27102: 0.12155342066917345
Position 30764: 0.12045423941548283
Position 24338: 0.11917719502013109
Position 20039: 0.11477387333957557
Position 37707: 0.10989624079325853
Position 29246: 0.09540897665278836
Position 37271: 0.09377638062036148
Position 7075: 0.09285553345073203
Position 20087: 0.07961119498840985
Position 30916: 0.07672756156880788
Position 38648: 0.06857139389563448
Position 36703: 0.05879498381291342
Position 39146: 0.05112690597785213
Position 37015: 0.048843601024797234
Position 6136: 0.040590526532345336
Position 35902: 0.03556026587202006
Position 38706: 0.03495013930639714
Position 1130: 0.031417805230131914
Position 19798: 0.02781041987225841
Position 37119: 0.027352658562522614
Position 32514: 0.0268521657446588
Position 6058: 0.025689100877225056
Position 37765: 0.019491601837121328
Position 20170: 0.01838874803184059
Position 37302: 0.018250797574557248
Position 19281: 0.016504541269176654
Position 19226: 0.015526387440671502
Position 36754: 0.015483107639256005
Position 23843: 0.014258577583331777
Position 7029: 0.014007808891635415
Position 6119: 0.012739452951190342
Position 2891: 0.011644037683751106
Position 7509: 0.009532469093945837
Position 7415: 0.00928813122728843
Position 25637: 0.008632085617852135
Position 25521: 0.008345620038417994
Position 8844: 0.007459739944821649
Position 5257: 0.006806346281409259
Position 8215: 0.006129510492598701
Position 2582: 0.0057908703459072465
Position 25610: 0.005074489530929137
Position 5347: 0.004556088893878911
Position 32076: 0.003854701011630256
Position 35711: 0.0037246779880668016
Position 22990: 0.003590675241070033
Position 28765: 0.003431098204893167
Position 7437: 0.002999880046463941
Position 8807: 0.002885702946515461
Position 1497: 0.0028611003731510284
Position 29010: 0.002689491910195853
Position 6000: 0.002670623363316561
Position 6821: 0.0025789984130084012
Position 28768: 0.0024540989165467665
Position 2749: 0.0020837475391646204
Position 5437: 0.0020445210603271856
Position 5355: 0.001963320159701205
Position 1126: 0.0018679894718243452
Position 7092: 0.001860106488960097
Position 8579: 0.0017979723937534028
Position 22937: 0.0017278971267785015
Position 27949: 0.001718119810939671
Position 33968: 0.0016660797893257684
Position 7372: 0.001405831751379704
Position 7254: 0.0013465372945231072
Position 1150: 0.0013276097735979851
Position 6095: 0.001292761096606719
Position 6871: 0.0011649843631680581
Position 2725: 0.0009858230902806426
Position 6746: 0.0009377126857925686
Position 6885: 0.0008859770853319176
Position 27602: 0.0008808759989002507
Position 6830: 0.0008620347054100971
Position 6944: 0.000847443265797411
Position 4520: 0.0007723799636001459
Position 6917: 0.0007449221167287458
Position 26977: 0.0007076075021523157
Position 4171: 0.0006805895724556752
Position 31944: 0.0006626087004012745
Position 19500: 0.0006275296507246463
Position 25586: 0.0006259277787363291
Position 5415: 0.0005722504197505505
Position 25649: 0.0005270952882505435
Position 26999: 0.0005056876245720633
Position 4078: 0.0005016287019374974
Position 722: 0.00048702405514854997
Position 8633: 0.00043280817237567327
Position 1076: 0.00040046751921551325
Position 25777: 0.0003891591456083438
Position 25524: 0.0003821075598476055
Position 8236: 0.0003812603036531127
Position 8211: 0.00037308901196557264
Position 25620: 0.00035871505596757027
Position 704: 0.0003559915502800998
Position 5883: 0.0003457424425102472
Position 1522: 0.0003201066684687747
Position 5989: 0.00027836219177914664
Position 25945: 0.00026773470598615
Position 19452: 0.0002593196196380249
Position 5309: 0.00024366804557366116
Position 25732: 0.00022851904876645306
Position 865: 0.0002202974541433362
Position 26371: 0.0002046942047090694
Position 2924: 0.00019496207208583407
Position 22263: 0.0001866500921959028
Position 2609: 0.00018518611963263724
Position 8556: 0.0001656875288778112
Position 5859: 0.00016249238610056892
Position 6772: 0.00016048628732718109
Position 27406: 0.00016012379641904643
Position 7329: 0.00015094918110888957
Position 5188: 0.00011273585923299077
Position 28128: 0.00011021718784818268
Position 4203: 0.00010966475417717305
Position 4496: 0.00010836979969169904
Position 5155: 9.639042859101236e-05
Position 25969: 8.185277807042438e-05
Position 27598: 8.04151255895992e-05
Position 2831: 8.03300784188243e-05
Position 4054: 7.666974455684418e-05
Position 4190: 7.401985901679387e-05
Position 23631: 7.291258588083519e-05
Position 26947: 5.808791456154776e-05
Position 1052: 4.84937625059567e-05
Position 1186: 4.478416054527148e-05
Position 25799: 3.571881951927618e-05
Position 23239: 3.465051596218117e-05
Position 22224: 3.397648194132023e-05
Position 1537: 2.6665409336591813e-05
Position 2471: 2.2150137196292318e-05
Position 19704: 2.0363200417726724e-05
Position 2550: 2.027960270285059e-05
Position 21438: 1.4949384415073038e-05
Position 2674: 1.321352820559896e-05
Position 830: 8.697862074901283e-06
Position 3431: 8.054039654044374e-06
Position 1092: 7.408307828794937e-06
Position 13578: 7.379535437023296e-06
Position 1869: 4.845950434637524e-06
Position 1844: 4.304088390269585e-06
Position 3494: 4.066077905095059e-06
Position 12489: 3.6763281698419002e-06
Position 20693: 3.1850037547527716e-06
Position 2638: 3.182798359617431e-06
Position 9998: 2.659266711521727e-06
Position 16714: 2.38013394305753e-06
Position 1539: 2.255540858533748e-06
Position 283: 2.214138498541038e-06
Position 1224: 1.6076839626423645e-06
Position 1030: 1.59688594153052e-06
Position 3386: 1.382735341882196e-06
Position 4302: 9.71654834143729e-07
Position 2006: 8.400791099048352e-07
Position 12559: 5.969086376738216e-07
Position 253: 5.394579366025194e-07
Position 3402: 4.532315522666967e-07
Position 1943: 3.484510585283653e-07
Position 1157: 3.342860106717305e-07
Position 2009: 3.112525085771475e-07
Position 3333: 2.4778332023638634e-07
Position 9895: 2.2642770408445906e-07
Position 9994: 2.1447883086650384e-07
Position 1435: 1.9705330633314577e-07
Position 11156: 1.687849185362516e-07
Position 9511: 1.4272823901911827e-07
Position 9209: 1.0840923150244392e-07
Position 9110: 1.0073611338368437e-07
Position 9017: 9.833326117996602e-08
Position 7812: 9.314687063764721e-08
Position 216: 6.426984716116006e-08
Position 221: 6.032455271823396e-08
Position 10320: 5.82832542720438e-08
Position 3367: 5.313004251168665e-08
Position 10018: 5.106141191115195e-08
Position 3439: 4.8680723869374406e-08
Position 9212: 4.648153687697091e-08
Position 7845: 4.3328198241261506e-08
Position 11246: 4.127916407428871e-08
Position 1654: 4.111975907354239e-08
Position 1850: 2.6214256186397205e-08
Position 6324: 2.4070251619198522e-08
Position 849: 2.249831033191105e-08
Position 9417: 1.7302927549948002e-08
Position 2250: 1.5345862257010763e-08
Position 4754: 1.0939088199392829e-08
Position 9176: 7.625406934198746e-09
Position 8067: 7.183495784129398e-09
Position 4615: 7.127186261570732e-09
Position 2324: 6.047153168780728e-09
Position 6257: 4.327374980080959e-09
Position 5070: 3.4098654127947405e-09
Position 3855: 3.3738700411116665e-09
Position 3997: 2.3480252799799515e-09
Position 1320: 2.2786819260694184e-09
Position 1294: 1.6698864716839626e-09
Position 2060: 1.4004402968216493e-09
Position 3645: 1.3299090530706236e-09
Position 2201: 1.2389140492216399e-09
Position 2205: 1.0952502671706977e-09
Position 3898: 1.0623683937936562e-09
Position 1366: 8.756018556196238e-10
Position 3281: 7.944993944712178e-10
Position 2430: 6.477352982547396e-10
Position 2449: 6.437482934669568e-10
Position 984: 5.771148117275157e-10
Position 726: 4.0190825534686655e-10
Position 977: 3.319868147338804e-10
Position 1380: 3.2942258853768953e-10
Position 2504: 2.061992048328433e-11
Position 1473: 1.4237174242125473e-11
Position 910: 9.728738596757469e-12
Position 1955: 7.2253957582544695e-12
Position 1661: 6.939237923384342e-12
Position 366: 6.7703770699985526e-12
Position 1162: 6.422930700347327e-12
Position 805: 4.422693185737451e-12
Position 256: 4.329832011248462e-12
Position 2854: 3.658995491977619e-12
Position 821: 3.330676983200384e-12
Position 1619: 2.37811284013311e-12
Position 2035: 2.2723551539890307e-12
Position 261: 1.5444721001993069e-12
Position 2011: 1.4311383116786276e-12
Position 1207: 1.0482379147645192e-12
Position 959: 1.029766865209018e-12
Position 1967: 7.358732411074992e-13
Position 1669: 6.851069920080236e-13
Position 128: 5.991341090286145e-13
Position 180: 5.985673530164425e-13
Position 1414: 4.86573911504967e-13
Position 1543: 4.800643578522827e-13
Position 793: 4.799238453218024e-13
Position 205: 3.1284808121867884e-13
Position 786: 2.8132122051683977e-13
Position 1233: 2.523368371322398e-13
Position 1236: 2.4812924595804413e-13
Position 1701: 2.319148036522897e-13
Position 218: 1.2639313060780618e-13
Position 990: 1.1851812931580155e-13
Position 521: 1.1840369202054517e-13
Position 2282: 1.1131851097098141e-13
Position 175: 9.11508794882266e-14
Position 135: 8.599710830515772e-14
Position 1533: 6.148209978916175e-14
Position 375: 4.525317762049861e-14
Position 988: 4.0607482137988025e-14
Position 508: 3.5970916485965785e-14
Position 152: 2.4693326941264333e-14
Position 495: 1.8006113328336354e-14
Position 2433: 1.5580065666052143e-14
Position 637: 1.519936694786943e-14
Position 385: 1.3128303641803054e-14
Position 115: 1.1388419490143285e-14
Position 132: 6.275983699908998e-15
Position 482: 3.7657278252636414e-15
Position 403: 2.3181277577077363e-15
Position 630: 1.581212591398783e-15
Position 469: 7.866426566220371e-16
Position 1301: 6.307654448000576e-16
Position 1209: 1.6719518702798075e-16
Position 408: 1.5870121226793181e-16
Position 1248: 7.672859566990224e-17
Position 1339: 4.045748532231811e-17
Position 424: 6.527825211391964e-19
Position 430: 1.12654858447214e-19
Position 456: 5.364577659235024e-20
Position 443: 4.101596803793566e-20
Position 102: 2.7115825344343277e-21
Position 143: 2.0291251996367165e-21
