Gene = IZUMO3
Position 774: 7.009752444751902e-06
Position 173: 6.115741275496529e-06
Position 1265: 5.659645029277415e-06
Position 509: 5.482668060209277e-06
Position 2381: 5.3274301817158895e-06
Position 1763: 5.317740149584105e-06
Position 803: 3.943266814631354e-06
Position 943: 3.7543559665596996e-06
Position 283: 3.663064190583248e-06
Position 229: 3.4660714527303062e-06
Position 1742: 3.454097471272107e-06
Position 297: 3.2402699377177044e-06
Position 2356: 3.1905332645367264e-06
Position 575: 3.147322624680111e-06
Position 539: 2.6483389804707467e-06
Position 2405: 2.59322416643834e-06
Position 549: 2.1964579582459278e-06
Position 2427: 2.0855999860791266e-06
Position 783: 2.0666129668561327e-06
Position 211: 1.7519025450671559e-06
Position 464: 1.6964836717367627e-06
Position 84: 1.5970816190830955e-06
Position 816: 1.5286323871681717e-06
Position 769: 1.3135743492407096e-06
Position 2409: 1.2382135592062394e-06
Position 677: 1.1595068280623464e-06
Position 1934: 1.1406333465659813e-06
Position 844: 1.0555267978208342e-06
Position 1748: 8.519933246765875e-07
Position 218: 7.326740151035689e-07
Position 304: 7.286827693737185e-07
Position 414: 5.860595474817538e-07
Position 262: 5.814602103960136e-07
Position 78: 5.378241801138922e-07
Position 1803: 4.949006883710621e-07
Position 1821: 4.784347814385169e-07
Position 194: 3.797364636096047e-07
Position 709: 3.048514138800554e-07
Position 2378: 2.670312182912766e-07
Position 93: 2.5692712006677684e-07
Position 515: 2.3945165793021187e-07
Position 2391: 2.1313381924498711e-07
Position 309: 1.8861728049227804e-07
Position 2440: 1.7945263202014263e-07
Position 688: 1.6500454789093153e-07
Position 2183: 1.5396133560195827e-07
Position 2434: 1.2851593674423866e-07
Position 313: 1.103351015376811e-07
Position 795: 1.0355407272698041e-07
Position 754: 7.202622564180762e-08
Position 2423: 6.414031234954538e-08
Position 315: 5.2451877563136596e-08
Position 747: 5.0515416241080254e-08
Position 2155: 4.459453782779395e-08
Position 2195: 4.0691394432045285e-08
Position 814: 2.9649174307022155e-08
Position 737: 2.8006909058733835e-08
Position 236: 1.0921204177288874e-08
Position 238: 9.696631172244018e-09
Position 268: 9.169130795322343e-09
Position 257: 5.42570206259298e-09
Position 197: 5.275335717067873e-09
Position 278: 3.4002443458154785e-09
Position 938: 2.090404292670177e-09
Position 469: 1.736571427140533e-09
Position 1506: 9.425886347277105e-10
Position 276: 7.44068443065924e-10
Position 1782: 2.780043800795201e-10
