Gene = ICMT
Position 4192: 0.026198578281102967
Position 1203: 0.025725517629304227
Position 6200: 0.025172083129444897
Position 14714: 0.024514365500038892
Position 8413: 0.024403550187479875
Position 745: 0.023753169214673315
Position 3741: 0.022977982341035864
Position 13015: 0.019072805491959333
Position 11498: 0.01884559331317864
Position 1487: 0.01748076040535113
Position 1452: 0.015293771144321398
Position 10996: 0.014894776458664181
Position 523: 0.014877366262831624
Position 1257: 0.011988774489782162
Position 1304: 0.010085039107903686
Position 8753: 0.008948723306156833
Position 12308: 0.008288402435898798
Position 11874: 0.007735026798913303
Position 1461: 0.006793726454398047
Position 11393: 0.006177148423232558
Position 12258: 0.00560467650834222
Position 3260: 0.005176965583769763
Position 6196: 0.004718054646412041
Position 2551: 0.00464650953980456
Position 1218: 0.004623488074770453
Position 8091: 0.004270079488395311
Position 3465: 0.004218966356451372
Position 1154: 0.004160468716302706
Position 2581: 0.0035599597623112217
Position 10839: 0.0033011925746068978
Position 4283: 0.0029380054230314758
Position 8944: 0.0027430471717103393
Position 14462: 0.002645367706683174
Position 6914: 0.0023956332678548857
Position 2753: 0.0023606615393709893
Position 3907: 0.00193720478485352
Position 593: 0.0018605756115483165
Position 352: 0.0016343789068129617
Position 2346: 0.0016186343919676706
Position 3522: 0.0016136413867608524
Position 969: 0.0013884919978917856
Position 2398: 0.0013740151598315917
Position 900: 0.0013580437399124375
Position 4906: 0.0013551972417328514
Position 826: 0.0012025968701659265
Position 4220: 0.001119689970432224
Position 6795: 0.001117127591302627
Position 3936: 0.0011098724210782758
Position 5128: 0.0010974270132484453
Position 6489: 0.0010559408265859182
Position 9790: 0.0009783358675583647
Position 4400: 0.0009711356422750923
Position 9057: 0.0009331952915456823
Position 4155: 0.0009178530198026441
Position 4112: 0.0009040916071426567
Position 4084: 0.0008403033735111738
Position 1157: 0.0007967385427025448
Position 4430: 0.0007040448151942966
Position 1439: 0.0006117845268126933
Position 4772: 0.000608253076398411
Position 5941: 0.0005717654889509291
Position 7941: 0.00048554872681001493
Position 2680: 0.0004834591313927253
Position 5357: 0.0004568233935441934
Position 2182: 0.00045047096411038936
Position 6769: 0.0004433418520333027
Position 492: 0.00044233462538224936
Position 1267: 0.0004315823760880867
Position 1799: 0.00041010699836027133
Position 1504: 0.00039648010864542816
Position 3126: 0.0003838074998759691
Position 2436: 0.0003828677168829225
Position 6464: 0.0003555152908962759
Position 1261: 0.0003441854192222489
Position 1086: 0.0003283050598948547
Position 4796: 0.0003217959092296733
Position 423: 0.0003197053696346634
Position 5046: 0.00029311591315448984
Position 6250: 0.0002855307574490191
Position 1700: 0.0002692517335340343
Position 793: 0.0002517340145677348
Position 1335: 0.0002513054213941905
Position 5524: 0.0002400772351024572
Position 4544: 0.00021968710459104463
Position 9711: 0.00021911657995308314
Position 8008: 0.0001864263772442512
Position 565: 0.00017906663981346948
Position 5078: 0.00017679983343361701
Position 4621: 0.00017452374226960797
Position 4145: 0.00016706658314131012
Position 718: 0.00015290977868253852
Position 813: 0.00014347833212181315
Position 2045: 0.0001320442752889375
Position 7076: 0.00012977459002392784
Position 4912: 0.0001289420037725382
Position 6910: 0.00012549665546931587
Position 7131: 0.00012052355659025334
Position 5361: 0.00011781477357485843
Position 709: 0.00011254183928720989
Position 6679: 9.969982889715218e-05
Position 614: 9.722087546235905e-05
Position 6214: 9.099357918552681e-05
Position 1316: 8.881219749574453e-05
Position 4406: 8.86276123301477e-05
Position 1681: 7.277200552961721e-05
Position 2349: 6.778756167430775e-05
Position 5216: 6.045715448379641e-05
Position 1525: 5.972973048209942e-05
Position 7073: 5.2532825758581364e-05
Position 1807: 5.2073203071443864e-05
Position 652: 4.643149637874905e-05
Position 4712: 4.607647876258042e-05
Position 722: 4.084223590078671e-05
Position 2009: 3.655842641627668e-05
Position 4325: 3.2730818181530115e-05
Position 663: 2.8420045729766584e-05
Position 347: 2.5946862395378276e-05
Position 539: 2.287617772978159e-05
Position 3709: 2.1752067685270343e-05
Position 2466: 1.9369658041559004e-05
Position 432: 1.844513584371129e-05
Position 1021: 1.1358928394864116e-05
Position 530: 1.0215715857008152e-05
Position 1027: 1.019201633145581e-05
Position 784: 1.011540954035914e-05
Position 402: 8.334967599626735e-06
Position 1760: 8.16240731034865e-06
Position 498: 8.007841938297309e-06
Position 1184: 6.719711614378859e-06
Position 797: 5.962690791447057e-06
Position 2519: 5.846170716594102e-06
Position 927: 4.232612902679558e-06
Position 624: 4.135649386482363e-06
Position 3756: 2.922947302681083e-06
Position 437: 2.6556134063577378e-06
Position 359: 2.6162873684548844e-06
Position 440: 2.1584965785073014e-06
Position 908: 2.1115564018437134e-06
Position 603: 1.9232104413482857e-06
Position 1356: 1.5490865261066e-06
Position 905: 1.1533783910268134e-06
Position 405: 1.061404281964372e-06
Position 145: 8.942055079932174e-07
Position 754: 7.683547505078515e-07
Position 758: 6.761142757178841e-07
Position 600: 4.718386997285927e-07
Position 223: 1.7006161816063476e-07
Position 457: 1.3205935171917685e-07
Position 1042: 6.940744964859305e-08
Position 1031: 2.2059955014048987e-08
Position 1348: 1.5152812345321783e-08
Position 461: 1.9033866247821803e-09
Position 500: 1.4196924791050983e-09
Position 229: 3.0804004082489105e-10
Position 78: 2.822425964844447e-10
Position 667: 8.579562643274924e-11
Position 670: 8.033369143202412e-11
Position 362: 7.24146634705333e-11
Position 465: 5.8333808447400134e-12
Position 473: 2.1188230793966536e-13
