Gene = BLACE
Position 561: 0.002106563990662581
Position 8254: 0.0020718017760257518
Position 3513: 0.0020112756923405715
Position 956: 0.0018921947663741905
Position 3998: 0.001879429626222551
Position 829: 0.0016598676116333618
Position 7505: 0.0016545217477706986
Position 3602: 0.0013679245618689838
Position 613: 0.0012872894145999775
Position 264: 0.0012782672857333931
Position 6720: 0.0011738539161144387
Position 4447: 0.0011490543461033357
Position 7000: 0.001118521444886725
Position 1083: 0.0011056659733725714
Position 6653: 0.0010488845037453145
Position 4962: 0.0010435187240704876
Position 736: 0.0010364869160911431
Position 6546: 0.000945844780208707
Position 3401: 0.0007554654392252899
Position 6850: 0.0007393190963219262
Position 4382: 0.0006273677888639736
Position 8108: 0.0005853931633299914
Position 3640: 0.0005648803720647456
Position 7218: 0.0004260298343800731
Position 911: 0.0004246586512850879
Position 4342: 0.00038983591642749113
Position 7784: 0.00037752946011738065
Position 7041: 0.00036731085865158633
Position 9565: 0.0003648634297937723
Position 3387: 0.00033563107182993656
Position 6998: 0.000330240079952742
Position 4490: 0.00028507117337417875
Position 4355: 0.0002532450383505401
Position 2410: 0.0002464564637209431
Position 7490: 0.0002403161711808986
Position 7483: 0.00022753147361329789
Position 7560: 0.0002074455636324135
Position 6813: 0.00017966258301916414
Position 1038: 0.00017654975916464626
Position 1293: 0.00017346087081663233
Position 1677: 0.00016470582067907273
Position 788: 0.00016353149041795239
Position 8482: 0.00016019048046899908
Position 7835: 0.00015986951762670833
Position 4102: 0.00014491232457589012
Position 1405: 0.00014085753882009413
Position 7856: 0.00013750364891820728
Position 1165: 0.0001350277150986921
Position 4045: 0.0001320522440094746
Position 1713: 0.00013095050323345768
Position 6884: 0.00012506975032562173
Position 8599: 7.826940219704531e-05
Position 5386: 1.1783266981271615e-05
Position 3644: 1.1028646144149148e-05
Position 67: 9.180084792760887e-06
Position 964: 4.248332074104926e-06
Position 418: 2.6703158767563996e-06
Position 1091: 2.3703666769972513e-06
Position 1210: 2.240380333745285e-06
Position 244: 1.2550339071033345e-06
Position 45: 1.181463598054702e-06
Position 117: 1.16894184635897e-06
Position 7069: 7.320694533412982e-07
Position 1219: 6.688258498251858e-07
Position 1456: 3.8578880339851864e-07
Position 11: 1.0941638602353652e-07
Position 292: 8.568296014626574e-08
Position 466: 7.602512489512096e-08
Position 341: 6.403843453118343e-08
Position 187: 3.637598655517584e-08
Position 768: 3.5706030310819275e-08
Position 195: 3.2463901156717695e-08
Position 593: 6.564493579154923e-09
Position 27: 4.002172282818077e-09
Position 515: 1.1438634881503516e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6388: 0.932489185183417
Position 7890: 0.7924891134131493
Position 6913: 0.7465442344029048
Position 3977: 0.7071339982551741
Position 4564: 0.5783836799905729
Position 4983: 0.49018212519322907
Position 3488: 0.3599092959352026
Position 9732: 0.3546919916054509
Position 4374: 0.33906944805166295
Position 7630: 0.278448123546234
Position 9667: 0.2650908474630653
Position 4936: 0.26437595704021893
Position 8144: 0.1963509557225416
Position 10566: 0.17370163206213476
Position 10590: 0.13015786292944925
Position 8360: 0.12020994165545211
Position 3910: 0.09837254701189355
Position 4238: 0.08603842961324705
Position 6849: 0.08162856832928844
Position 4736: 0.07952053421489237
Position 9153: 0.06443232069631444
Position 3421: 0.0599857119579923
Position 3281: 0.05939761935228187
Position 10521: 0.052709366820672794
Position 7647: 0.04965998518909219
Position 4560: 0.041225587201129746
Position 10355: 0.0368500547573446
Position 7462: 0.032716827167811185
Position 9978: 0.02869026450168729
Position 9139: 0.024291818301340872
Position 9905: 0.023186308178126232
Position 3436: 0.020479009606838135
Position 9163: 0.020189636245577777
Position 2002: 0.017780238265400226
Position 10779: 0.014579905871387536
Position 9670: 0.01444802584878816
Position 5251: 0.013384419088218288
Position 2148: 0.013320685243969139
Position 5074: 0.012467201790003164
Position 8107: 0.010121259493345025
Position 7073: 0.009554317542935458
Position 5025: 0.009308961461387643
Position 3233: 0.008899911106534689
Position 4957: 0.008828305389285303
Position 6534: 0.008812975917568616
Position 9783: 0.008690352983392114
Position 4072: 0.00801882121909306
Position 3507: 0.00771528711885954
Position 6864: 0.0076423233715089975
Position 10630: 0.007432456981551055
Position 10768: 0.007003753409360141
Position 3655: 0.006982988134164836
Position 1988: 0.00694396712761874
Position 3691: 0.006827482846309783
Position 5449: 0.006597779251139939
Position 10245: 0.0063013678586806956
Position 3852: 0.005596184688888882
Position 3126: 0.005111847846085066
Position 6371: 0.004543316816173119
Position 10803: 0.004027894235475232
Position 4763: 0.0039152654213687995
Position 5011: 0.003867875704981807
Position 10554: 0.003708983668452807
Position 7569: 0.003690631907149667
Position 4738: 0.0035210284865273512
Position 10334: 0.0033135771857978847
Position 7110: 0.0031987660558188344
Position 9453: 0.0031944890527993556
Position 5049: 0.003171635958025477
Position 5203: 0.003117116351896166
Position 284: 0.002814958102499902
Position 10180: 0.002768880703879986
Position 5720: 0.002697824162849153
Position 1579: 0.0026735301047738727
Position 7651: 0.0025199881502420934
Position 7086: 0.002428064777684595
Position 5052: 0.002371987033056167
Position 1624: 0.002121152482995794
Position 4816: 0.002107654193322454
Position 1239: 0.002049891707526613
Position 857: 0.0018853248800831716
Position 2384: 0.0018126351538613203
Position 8902: 0.0017174445443259583
Position 6698: 0.0016663840417635056
Position 1111: 0.001606023739078518
Position 333: 0.0015989688835695408
Position 5780: 0.0014588218363477976
Position 6417: 0.001339109946287868
Position 5028: 0.0013008555444984375
Position 4208: 0.001296756136735367
Position 4620: 0.0011845920508982753
Position 3914: 0.0011749390620421937
Position 3760: 0.0011433846442043061
Position 3294: 0.0011289349848940425
Position 6876: 0.001089913864398801
Position 4118: 0.0010578009665100827
Position 3207: 0.0010002532295609557
Position 984: 0.0009764585073357988
Position 5948: 0.0009733786106808288
Position 1189: 0.0009555609955477708
Position 1725: 0.0009350596237971627
Position 8059: 0.000922653340498
Position 5089: 0.0006783443930937948
Position 7041: 0.0006763929221934406
Position 8147: 0.0006388899903345853
Position 507: 0.0005856829500353967
Position 8611: 0.0005552781403196616
Position 585: 0.0005541941605901083
Position 2064: 0.0005258263029532503
Position 682: 0.000518521309440087
Position 6767: 0.0005174270884976309
Position 2278: 0.0005069124400483026
Position 3807: 0.00048646159719110065
Position 10937: 0.00047962640059804907
Position 4584: 0.00044591107978188266
Position 4326: 0.0004401882332187771
Position 8668: 0.00042994677192930797
Position 7140: 0.00042071174800768925
Position 6334: 0.0004204211296932563
Position 4247: 0.00042017107208785305
Position 808: 0.0004166061459741852
Position 458: 0.0003948109312648783
Position 760: 0.0003836266133086144
Position 236: 0.000383076045695653
Position 4641: 0.00035286916767904145
Position 7004: 0.0003126751362709618
Position 1062: 0.0003108481410092464
Position 2026: 0.0003012368130981861
Position 9834: 0.0002886038090116961
Position 5570: 0.0002659888503974066
Position 633: 0.00024409950458011988
Position 304: 0.0002139346518480401
Position 935: 0.00020969618298390902
Position 1391: 0.0001962244299214773
Position 3509: 0.00018512684631803435
Position 2407: 0.0001782463352903208
Position 1293: 0.00017312030650788068
Position 6140: 0.0001583452431685969
Position 6630: 0.00015814176597889667
Position 6091: 0.00015421326107510356
Position 5113: 0.000152540391138401
Position 9846: 0.00013463261683324424
Position 410: 0.00011221151196778213
Position 7091: 0.00010196082322770534
Position 1342: 0.00010108936663127758
Position 1880: 9.940801389837897e-05
Position 7112: 9.42032585387555e-05
Position 349: 8.465097361361526e-05
Position 5408: 8.340401262182618e-05
Position 523: 8.079764982908711e-05
Position 2098: 6.919292608311622e-05
Position 200: 6.453324447795017e-05
Position 187: 5.776796556367312e-05
Position 873: 5.619644629907559e-05
Position 1165: 5.597611955116535e-05
Position 1127: 5.264377948223808e-05
Position 561: 4.973967093632518e-05
Position 7682: 4.796989754627368e-05
Position 1255: 4.035445480133728e-05
Position 8115: 3.672656171997201e-05
Position 8068: 3.4848846899166975e-05
Position 2010: 3.0650623720742284e-05
Position 8464: 2.849869691411996e-05
Position 6799: 2.4728385461174306e-05
Position 698: 2.1529775686807877e-05
Position 8371: 2.101981211055773e-05
Position 1297: 1.9620470783098298e-05
Position 736: 1.9472485492984098e-05
Position 1000: 1.5598147832168848e-05
Position 780: 1.553521121580023e-05
Position 387: 1.545040250243899e-05
Position 478: 1.2516952346834314e-05
Position 430: 1.2468321851554205e-05
Position 9814: 1.0603080359986867e-05
Position 2179: 7.197325762727538e-06
Position 6576: 6.273416404344634e-06
Position 1684: 5.260987941900975e-06
Position 8022: 4.890873872211396e-06
Position 7814: 3.360623769810141e-06
Position 828: 3.3372862366771718e-06
Position 391: 2.3104305131899954e-06
Position 3767: 2.2169241904815206e-06
Position 6190: 1.6094616788833295e-06
Position 1038: 9.69002594320509e-07
Position 911: 7.915327620130484e-07
Position 300: 7.834095592898053e-07
Position 5220: 4.1335147106148725e-07
Position 6807: 3.8238624312081183e-07
Position 6890: 1.6268142554605893e-07
Position 1677: 1.304428800521713e-07
Position 1812: 7.04080885878075e-08
Position 1967: 6.979526042073163e-08
Position 1711: 6.52602952901237e-08
Position 1209: 4.889680951796732e-08
Position 653: 4.1808721551935385e-08
Position 1332: 3.3898693117191365e-08
Position 565: 2.9900647630649865e-08
Position 1082: 2.2956396741359593e-08
Position 528: 2.00242377706699e-08
Position 244: 1.739336407105873e-08
Position 740: 1.701148684893941e-08
Position 354: 1.647942111571858e-08
Position 955: 1.4605985116132236e-08
Position 605: 1.4033480098601919e-08
Position 163: 1.3294227477472649e-08
Position 703: 1.1533349998774494e-08
Position 878: 9.750984076710992e-09
Position 268: 9.410734787907335e-09
Position 109: 8.72848445401742e-09
Position 203: 7.3792686779778265e-09
