Gene = ABTB1
Position 3060: 0.001496968917435747
Position 5139: 0.00141232406358823
Position 2619: 0.0014034742288618512
Position 69: 0.0012899816394256315
Position 128: 0.0012771284856319563
Position 5505: 0.0009939143299657314
Position 4351: 0.000964393042258265
Position 7648: 0.0009482974132153347
Position 7116: 0.0009302327455672565
Position 434: 0.0009216978124635571
Position 1719: 0.0009158836857811787
Position 7257: 0.0009108577036837628
Position 7221: 0.0008344497878424735
Position 6693: 0.0007720777072731596
Position 1542: 0.0006741362350104698
Position 3676: 0.0006309341860783588
Position 2266: 0.0005448900736919767
Position 33: 0.0005145927417669363
Position 3759: 0.0004966318756865633
Position 4630: 0.00047878620810898705
Position 1518: 0.0004743213641581935
Position 2887: 0.00046543532328858063
Position 5177: 0.0004576635221975291
Position 3226: 0.00045259967609002016
Position 6400: 0.00042114937391543746
Position 3748: 0.0004025736743535223
Position 7486: 0.000397632382703421
Position 457: 0.00039061429662102826
Position 662: 0.000337616108811923
Position 3699: 0.00030921111502702457
Position 2778: 0.00029208463905906973
Position 7512: 0.00025755315892450896
Position 2671: 0.0002532200741549813
Position 1209: 0.00024887431920602934
Position 4133: 0.00021373826050431944
Position 3468: 0.0002064753592310388
Position 879: 0.00019096216970616202
Position 55: 0.00018108026882011736
Position 3196: 0.00017592131681141586
Position 855: 0.00015667336569323543
Position 103: 0.000143716214690165
Position 2209: 0.00013445170345151105
Position 1937: 0.0001198229046641448
Position 3412: 0.00010503422880458548
Position 5106: 0.000104756229347054
Position 3634: 9.571384375860804e-05
Position 3628: 9.1195881896674e-05
Position 1253: 8.807144362998616e-05
Position 7359: 7.796504545170099e-05
Position 3393: 7.332605511261828e-05
Position 3507: 6.461821748973195e-05
Position 3901: 5.8124849253779226e-05
Position 4950: 5.7803922477371e-05
Position 7416: 5.125942121645408e-05
Position 4526: 4.5577023966237314e-05
Position 5211: 4.475116333404876e-05
Position 574: 4.4426184848895526e-05
Position 3545: 4.3924975443309616e-05
Position 674: 3.758207915768719e-05
Position 3466: 3.402956534823528e-05
Position 3804: 2.895286375498138e-05
Position 3471: 2.8255342796066807e-05
Position 756: 2.7388530886828147e-05
Position 3711: 2.3123811135800344e-05
Position 4640: 2.0921416922763835e-05
Position 669: 1.9617240785135454e-05
Position 1110: 1.9587484180279295e-05
Position 4257: 1.889516834194894e-05
Position 1735: 1.8626473700501744e-05
Position 156: 1.7912618526539134e-05
Position 3474: 1.531647730623546e-05
Position 4942: 1.27784863057089e-05
Position 3213: 1.2728871923184787e-05
Position 1605: 1.1845257196330715e-05
Position 3762: 1.179732838783152e-05
Position 4871: 1.087535989476117e-05
Position 4594: 1.004301292082509e-05
Position 1548: 9.423045657716812e-06
Position 4324: 8.940958528081867e-06
Position 1129: 8.312922677423634e-06
Position 7089: 8.229463332654541e-06
Position 3806: 7.858596320378735e-06
Position 3301: 6.846525123952382e-06
Position 4516: 6.1912429002145165e-06
Position 4247: 6.0973111154549116e-06
Position 252: 4.0850148322366e-06
Position 4832: 3.1709314546966223e-06
Position 3872: 2.027998175499291e-06
Position 1713: 1.061216160600498e-06
Position 1622: 6.427477410073757e-07
Position 1984: 5.725656552827737e-07
Position 1245: 5.441769686898359e-07
Position 58: 3.5720682819279983e-07
Position 3286: 3.058549358384665e-07
Position 3360: 2.3878130225714696e-07
Position 3355: 2.3175003477783434e-07
Position 1473: 2.0804395849082355e-07
Position 3785: 4.66186360721759e-08
Position 883: 1.6436202280072398e-09
Position 18: 4.583505731452806e-10
Position 16: 1.6986524696607557e-10
Position 713: 2.2202810393459003e-11
Position 506: 1.125996670407278e-11
Position 2131: 5.564132710462627e-12
Position 522: 1.4073659621603255e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1604: 0.9681946719438749
Position 7328: 0.9565347830203071
Position 3595: 0.9448140440007302
Position 7044: 0.9353827351014279
Position 4524: 0.9313311699201194
Position 3029: 0.9273884573066056
Position 4026: 0.9189720881288471
Position 3331: 0.8960786447730159
Position 4227: 0.8042981956029455
Position 4755: 0.7890563567038523
Position 1404: 0.5510859501727506
Position 6302: 0.43465185492639347
Position 5068: 0.4172955940648073
Position 2699: 0.41031269437903595
Position 1450: 0.32689020293424265
Position 6438: 0.23381613267053064
Position 5278: 0.20530891633764867
Position 4284: 0.1689220379688895
Position 4735: 0.14588065587143773
Position 305: 0.13747682194009853
Position 1427: 0.10610110536422077
Position 2160: 0.09926618428440305
Position 5219: 0.09069196941536853
Position 258: 0.07454194214453866
Position 2752: 0.06019613267299287
Position 3032: 0.058875687278003457
Position 7830: 0.05448672331888341
Position 3372: 0.045480025956610715
Position 7606: 0.04004941001453015
Position 1932: 0.026106462621837023
Position 3875: 0.023986405470413984
Position 3768: 0.022883786080920204
Position 3339: 0.02002563069003155
Position 3737: 0.018826768565521252
Position 6336: 0.01814644268402588
Position 6007: 0.017718315019651057
Position 6122: 0.017610548143749728
Position 4047: 0.017491007284614966
Position 7850: 0.017219365507980755
Position 5566: 0.014600229360881647
Position 6277: 0.014282824767001238
Position 4470: 0.013664786819095704
Position 2523: 0.013080167541304368
Position 6095: 0.011788393894678376
Position 7060: 0.011292431800056449
Position 2670: 0.010093608001841796
Position 6459: 0.009754757528406842
Position 6968: 0.009553434856052078
Position 4571: 0.008879233761085115
Position 360: 0.00873809569489746
Position 6535: 0.008057911693649628
Position 6125: 0.007523881734939067
Position 1212: 0.007286657165233237
Position 2177: 0.006412611430099649
Position 313: 0.0064039386302975135
Position 5243: 0.00629253659952407
Position 6632: 0.006028569220217972
Position 2654: 0.0056328754737850865
Position 1795: 0.005198657690405746
Position 2549: 0.005008396900759581
Position 2990: 0.004863775708114144
Position 814: 0.004845399199374683
Position 4000: 0.004773425933966247
Position 2352: 0.004162386610590594
Position 5480: 0.004032222238836847
Position 373: 0.0038697598441069367
Position 5537: 0.0037703275732213484
Position 283: 0.003444390707968425
Position 2238: 0.0033035284624236593
Position 1091: 0.003211403885343141
Position 4256: 0.0031981672991285843
Position 2467: 0.002674198142123834
Position 5467: 0.0024233172425518566
Position 3421: 0.0023215608595959433
Position 4447: 0.002316703614012842
Position 4210: 0.0020709963960203687
Position 2422: 0.002041999249623302
Position 7920: 0.0020136394982618734
Position 1023: 0.001945919998768005
Position 6849: 0.0018060907005698443
Position 3986: 0.0017172429425258233
Position 2408: 0.001676412181705904
Position 993: 0.0015807509805671157
Position 7881: 0.001573014911481133
Position 1361: 0.0015405757164449988
Position 1048: 0.0014840791282960222
Position 4242: 0.0014154841071734945
Position 5608: 0.0012883227416893154
Position 6641: 0.0012536923139811356
Position 3344: 0.0012355188388189972
Position 3628: 0.0012185750348737505
Position 7444: 0.0011210745382526286
Position 2701: 0.0010738376336512393
Position 7814: 0.0010580757705097195
Position 2446: 0.0007606790546380052
Position 7394: 0.0007369985875114053
Position 2372: 0.0007355177843914642
Position 5094: 0.0007343363272237608
Position 447: 0.0007253599295994147
Position 5346: 0.0006956458613922406
Position 6582: 0.0006772395968634961
Position 4238: 0.0006703275703201805
Position 3817: 0.0006229842815271013
Position 7686: 0.0006005634100377586
Position 2000: 0.0005947581290192394
Position 4271: 0.0005345154544870477
Position 5072: 0.0005176126919591741
Position 3880: 0.00048123300344799327
Position 554: 0.0004796723894044221
Position 3505: 0.0004754793786066761
Position 1746: 0.0004521245760863726
Position 7397: 0.0004360005983825911
Position 7901: 0.00042563101558233955
Position 3141: 0.00039112337688712877
Position 3355: 0.0003874112306135636
Position 3172: 0.0003778210346924699
Position 1565: 0.00036458499801624353
Position 376: 0.0003576491797339392
Position 1110: 0.00035306569998244197
Position 5027: 0.0002992481367092943
Position 3124: 0.0002897030390668824
Position 5288: 0.00027387997295552977
Position 4992: 0.0002730019958361858
Position 476: 0.00026579640994472704
Position 5404: 0.0002651080429391639
Position 7364: 0.00025999964392692867
Position 3792: 0.00025750906558013817
Position 1113: 0.00024058853475021703
Position 4829: 0.00023885969107625632
Position 853: 0.00023493705315840992
Position 2348: 0.00022777404861769294
Position 3845: 0.00021803749980490677
Position 3043: 0.0001926622318180029
Position 5579: 0.00019034487598344705
Position 1880: 0.0001879957997963263
Position 387: 0.00018472370759424765
Position 6914: 0.00017973901183695453
Position 7386: 0.00017902082553906585
Position 3481: 0.00016960296508823918
Position 1227: 0.0001646331796046932
Position 890: 0.00015882113064215174
Position 899: 0.00015650747392857294
Position 3383: 0.00014846682186011432
Position 2294: 0.00014503440015416175
Position 6860: 0.00013218500959583923
Position 4999: 0.00012591247108828822
Position 939: 0.00012074595948878818
Position 7962: 0.00012006509113704267
Position 7343: 0.00011893915109136379
Position 319: 0.00011768489441581968
Position 5024: 0.0001119281718096112
Position 400: 0.0001031362410142941
Position 5172: 0.00010097283676728392
Position 1166: 0.0001008577872442391
Position 3659: 9.920219833498726e-05
Position 4301: 9.573602837299626e-05
Position 4689: 9.112234482108992e-05
Position 2845: 8.724149927460903e-05
Position 4049: 8.599869148331227e-05
Position 232: 8.306276148876133e-05
Position 3821: 7.618589392007695e-05
Position 3696: 7.419689162141184e-05
Position 234: 7.269688909934505e-05
Position 4720: 7.02962604182304e-05
Position 5074: 6.68538595525457e-05
Position 3798: 5.857187454519106e-05
Position 4594: 5.6584865225608905e-05
Position 503: 5.007615550941224e-05
Position 3699: 4.6829839067681785e-05
Position 4797: 4.681734564804886e-05
Position 4105: 4.6144504692184234e-05
Position 7862: 4.496150249664805e-05
Position 4189: 4.273484270054644e-05
Position 1768: 4.0585813288126743e-05
Position 7454: 4.0323321281845224e-05
Position 1804: 4.006886583657882e-05
Position 3823: 3.981367887850756e-05
Position 7355: 3.787434772129989e-05
Position 3917: 3.778179401274909e-05
Position 7634: 3.7332040823529196e-05
Position 3269: 3.5491529428942584e-05
Position 1887: 3.513462267258559e-05
Position 2616: 3.505298582661175e-05
Position 2602: 3.20564948286444e-05
Position 489: 3.0841218542382086e-05
Position 4793: 3.032896962597085e-05
Position 3641: 2.9483142987452366e-05
Position 5834: 2.9436468645206918e-05
Position 604: 2.891625105564546e-05
Position 3278: 2.4648195970440618e-05
Position 4656: 2.18400662368086e-05
Position 461: 2.1655042447005314e-05
Position 4539: 2.1105099061350572e-05
Position 4607: 2.0923063518175663e-05
Position 4769: 2.0361360096109978e-05
Position 1343: 1.8639462374586293e-05
Position 1466: 1.7807283776789052e-05
Position 2264: 1.5932616585611245e-05
Position 2040: 1.442359109707408e-05
Position 4696: 1.4341777227016737e-05
Position 953: 1.3874443989904568e-05
Position 1572: 1.3401385984237611e-05
Position 5143: 1.2890355389358274e-05
Position 905: 1.210440767038995e-05
Position 582: 1.201208967045393e-05
Position 1236: 1.1863014127716673e-05
Position 1097: 1.1576910387820992e-05
Position 3301: 1.129332152415823e-05
Position 4890: 9.440806766141288e-06
Position 4088: 9.224671324573004e-06
Position 3708: 9.185508600797157e-06
Position 1632: 7.979329173779857e-06
Position 4623: 7.880223321649102e-06
Position 4817: 7.318470399999632e-06
Position 5125: 7.24434143832528e-06
Position 2031: 6.73108049611185e-06
Position 4681: 6.547974705921778e-06
Position 859: 6.528881736798017e-06
Position 4801: 6.505390792002209e-06
Position 406: 5.791768148339877e-06
Position 3341: 5.625475132848902e-06
Position 3458: 5.225324641850355e-06
Position 1295: 5.131014930484944e-06
Position 4340: 5.050287523780613e-06
Position 423: 4.693989593037997e-06
Position 392: 4.25805902953618e-06
Position 267: 3.4758908346426583e-06
Position 1243: 3.1930766537059277e-06
Position 5100: 3.095017927592825e-06
Position 1173: 3.027648447088361e-06
Position 855: 2.2980127665966557e-06
Position 117: 2.2186798772359328e-06
Position 3934: 2.092783062138375e-06
Position 4692: 1.6696608642230543e-06
Position 4795: 1.2381915019745754e-06
Position 1062: 1.082146307586394e-06
Position 6514: 1.069032921169103e-06
Position 5160: 1.0215467509767167e-06
Position 3926: 9.674816488950787e-07
Position 1134: 9.612735264442128e-07
Position 111: 7.680979083675722e-07
Position 879: 7.105242216760341e-07
Position 1051: 6.79245123088027e-07
Position 409: 5.842632928805289e-07
Position 96: 5.056900218802969e-07
Position 1980: 4.2760219373213013e-07
Position 3532: 2.7882897947833064e-07
Position 3538: 2.416874445424296e-07
Position 1635: 1.7606288711296552e-07
Position 4410: 1.744464606773184e-07
Position 1937: 1.3048686519990913e-07
Position 3513: 7.792833651212325e-08
Position 2952: 7.257268756302341e-08
Position 4808: 7.150401483368751e-08
Position 3541: 6.788357331044926e-08
Position 610: 1.1967080679919901e-08
Position 1670: 1.0395667226331181e-08
Position 156: 5.352130960690317e-09
Position 3938: 5.1160504024744004e-09
Position 626: 3.508116481642025e-09
Position 556: 2.4067825026077744e-09
Position 654: 1.5524865751607843e-09
Position 669: 1.502699433613383e-09
Position 420: 8.096990969109369e-10
Position 659: 7.384600934935448e-10
Position 866: 1.6718593208108458e-10
Position 166: 1.3398693210353947e-10
Position 121: 9.38684692352953e-12
Position 418: 7.742134232362877e-12
Position 137: 6.7819235394815805e-12
Position 176: 5.467585001092975e-12
Position 146: 1.3033410048459665e-12
