Gene = DAG1
Position 248: 1.4124742779010038e-06
Position 1712: 7.991709207518785e-07
Position 2036: 7.139213012931247e-07
Position 49: 6.91128282469767e-07
Position 1133: 4.307242235609967e-07
Position 26: 3.3982130227262565e-07
Position 6: 3.1630693656472857e-07
Position 492: 3.052734724486702e-07
Position 1204: 2.838922896650955e-07
Position 524: 2.2597111907719055e-07
Position 702: 6.344554467929308e-08
Position 813: 1.2555405938887095e-08
Position 357: 1.027421950446415e-08
Position 33: 4.461313305703031e-10
Position 183: 5.57355756575921e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8145: 0.5214119726128346
Position 1617: 0.3196746752336319
Position 18571: 0.2877116378980534
Position 18550: 0.22239865431240624
Position 752: 0.11599822336489994
Position 10631: 0.08524999875328611
Position 464: 0.06048284576222956
Position 13182: 0.06036200013784179
Position 8104: 0.05036069956152159
Position 504: 0.043569776283777895
Position 1924: 0.03830407451992737
Position 13087: 0.030162420953026993
Position 1554: 0.02783132400903687
Position 15818: 0.02731323864364419
Position 10527: 0.026841981693748948
Position 522: 0.025294690009169032
Position 9861: 0.024526803921006275
Position 2261: 0.022402761748362993
Position 12079: 0.01811906618410839
Position 1180: 0.017568627221916003
Position 10507: 0.01602560046154039
Position 7015: 0.013919164591662175
Position 11977: 0.013741881318573694
Position 10651: 0.01036742931164801
Position 554: 0.01011572957075586
Position 3244: 0.009482736143605498
Position 12855: 0.009416569761752959
Position 1102: 0.008327372354138194
Position 14113: 0.007805080490660345
Position 409: 0.006831129582972784
Position 1076: 0.006700140238442523
Position 6971: 0.0057461602577692054
Position 791: 0.005584187813032409
Position 529: 0.005236796733252331
Position 1589: 0.00491950881626783
Position 5990: 0.00427033018809217
Position 7977: 0.003894409498904069
Position 488: 0.0038476964755629266
Position 4895: 0.0034692073134057954
Position 1339: 0.003445398792415655
Position 1430: 0.002869596217388806
Position 7500: 0.0027635293275265023
Position 8315: 0.0025854254034516347
Position 3856: 0.002399901867495737
Position 543: 0.0019837624772354456
Position 2076: 0.0019673973947154392
Position 1244: 0.0018446573877840696
Position 6724: 0.0018195749566270675
Position 8339: 0.0016915995183207667
Position 5205: 0.0015152347123094058
Position 8612: 0.0015042530046096645
Position 8042: 0.001467531866053425
Position 10417: 0.0014525580110312547
Position 524: 0.001222774952223251
Position 7638: 0.0011595070831967149
Position 3859: 0.0010669121357504807
Position 4800: 0.0010187562662410058
Position 929: 0.0009994581803730092
Position 492: 0.0009721745445447681
Position 7497: 0.0009548220412165118
Position 6421: 0.0008750530185359239
Position 6611: 0.0008717932680355541
Position 6446: 0.0008646179897622109
Position 1641: 0.0008557347908351991
Position 10135: 0.0008221596546666835
Position 6125: 0.0007961018194996473
Position 7436: 0.0007895447504725392
Position 1186: 0.0007598270502565533
Position 756: 0.0007238665649563891
Position 1690: 0.0007066713848181627
Position 3127: 0.0006610581525700047
Position 992: 0.0006396231356644472
Position 6748: 0.0005238872572665128
Position 4803: 0.0005231960302235037
Position 5116: 0.0005098464592653339
Position 8529: 0.00044977844478026195
Position 798: 0.0004444534047719843
Position 2303: 0.00044391754609812093
Position 5964: 0.0004435922492937099
Position 3085: 0.0003987117809106582
Position 5534: 0.0003951523572117765
Position 630: 0.00038620913898731443
Position 696: 0.0003784492509251944
Position 2169: 0.00035423019444536744
Position 447: 0.00035046336815242594
Position 1511: 0.00033873747266356815
Position 3721: 0.0003192373817460866
Position 3190: 0.000304014869328079
Position 2432: 0.0002975229858724349
Position 427: 0.0002639895121230206
Position 5853: 0.00025181814731857824
Position 468: 0.0002418100327114048
Position 6585: 0.0002411113291539153
Position 560: 0.00023307980201501063
Position 2441: 0.00022446983439164726
Position 3206: 0.00022165024293963742
Position 1418: 0.00022142551190729246
Position 2856: 0.00020045589191036644
Position 1110: 0.00018779446568231213
Position 248: 0.0001741862197949549
Position 423: 0.00014595498560350444
Position 420: 0.00013827841836325008
Position 6372: 0.00012959304376775575
Position 3785: 0.0001273783927891181
Position 2981: 0.0001069146568313902
Position 2900: 9.739940386868443e-05
Position 2654: 9.115309603543128e-05
Position 4135: 8.68617129153471e-05
Position 433: 7.752994318630191e-05
Position 7038: 7.530432884015084e-05
Position 191: 7.246756471149741e-05
Position 1140: 6.881154763151365e-05
Position 3455: 5.365301180039124e-05
Position 2467: 4.9541303982970976e-05
Position 4189: 4.548426324602838e-05
Position 1455: 4.4983077180840115e-05
Position 165: 4.1333011977292536e-05
Position 4168: 4.0651183101801497e-05
Position 2556: 3.3564592392439104e-05
Position 5225: 3.1056465714040874e-05
Position 1152: 2.9216839307132e-05
Position 1798: 2.6110763144988974e-05
Position 2893: 2.2315693280728594e-05
Position 1983: 1.2751126405144365e-05
Position 602: 1.2423618432497515e-05
Position 718: 1.1903505033185664e-05
Position 879: 1.134049333899549e-05
Position 1434: 1.0117819498672213e-05
Position 1159: 9.895704366317508e-06
Position 1009: 8.467669329191761e-06
Position 1930: 7.091192255093603e-06
Position 1437: 5.953090064921588e-06
Position 1125: 5.007058488126093e-06
Position 849: 4.6862394290982125e-06
Position 563: 4.210579768295209e-06
Position 951: 4.04090463572587e-06
Position 262: 3.7171878912115753e-06
Position 1367: 3.5738707321902283e-06
Position 1045: 3.5702991689921965e-06
Position 871: 3.1889647431006372e-06
Position 834: 3.1018892467150377e-06
Position 311: 2.6430100606864986e-06
Position 605: 2.4385527196678744e-06
Position 1188: 2.1212706887877105e-06
Position 857: 1.8710593287566054e-06
Position 1019: 1.8482467045079504e-06
Position 437: 1.8203596272706886e-06
Position 1522: 1.777571399996179e-06
Position 852: 1.6454844807375302e-06
Position 1047: 1.5211306366922873e-06
Position 729: 1.4796149615422141e-06
Position 650: 1.4549793085071802e-06
Position 449: 1.3713021327198611e-06
Position 806: 1.216291736605657e-06
Position 367: 1.1954109938532895e-06
Position 1693: 1.0851369212878866e-06
Position 2090: 1.0225022310530383e-06
Position 1735: 9.367775859271275e-07
Position 883: 9.313765922105373e-07
Position 3135: 3.195183148322506e-07
Position 217: 2.415716856698256e-07
Position 2292: 2.3116322534521906e-07
Position 211: 1.324143902784805e-07
Position 702: 1.1343640991074492e-07
Position 3175: 9.404030677375356e-08
Position 599: 7.054420681499872e-08
Position 656: 3.45676860768873e-08
Position 910: 2.9232651188912225e-08
Position 720: 2.4196259755953434e-08
Position 333: 2.0854360555111557e-08
Position 352: 1.7070737481009738e-08
Position 1204: 1.529344127308202e-08
Position 167: 1.099622691753588e-08
Position 338: 1.07319818577004e-08
Position 607: 9.134430036092703e-09
Position 820: 9.05834938132773e-09
Position 813: 8.185900946565091e-09
Position 319: 7.499208846520135e-09
Position 903: 7.46475341710041e-09
Position 441: 7.2240897579427325e-09
Position 854: 7.161107145955114e-09
Position 274: 6.90389718694722e-09
Position 1216: 6.306387001514188e-09
Position 111: 2.945211602388588e-09
Position 324: 2.605084512555845e-09
Position 836: 1.7959703394899478e-09
Position 954: 1.658014636966402e-09
Position 97: 1.6213576233371216e-09
Position 714: 1.931353446766685e-10
Position 281: 1.5166753629062534e-10
Position 69: 8.368347209939355e-11
Position 269: 6.687440867368674e-11
Position 118: 9.279592104068774e-15
