Gene = COX17
Position 873: 4.6586335075137176e-05
Position 654: 4.0726921443093935e-05
Position 33: 3.5809798034745764e-05
Position 2478: 2.3444677552542885e-05
Position 197: 1.689925274416303e-05
Position 445: 1.194917270380683e-05
Position 477: 1.1754013212490729e-05
Position 2685: 1.0582876001154007e-05
Position 2422: 9.078973431370504e-06
Position 973: 8.619173448972007e-06
Position 557: 8.367650341750988e-06
Position 2715: 7.606075306165257e-06
Position 693: 6.014837839227363e-06
Position 886: 5.980990327684458e-06
Position 591: 5.784977517564644e-06
Position 2906: 5.2921519748506595e-06
Position 2409: 4.449026855901115e-06
Position 2871: 4.354811809163776e-06
Position 131: 3.492784863771429e-06
Position 363: 3.191416905960243e-06
Position 2917: 3.031364215734224e-06
Position 2418: 1.5175212849504309e-06
Position 576: 9.032714780970917e-07
Position 442: 1.856390369871203e-07
Position 544: 1.8256828880614292e-07
Position 771: 8.940331697107595e-08
Position 840: 8.230116488431518e-08
Position 793: 6.058143425365007e-08
Position 469: 1.8181996503766515e-08
Position 456: 1.3278099025918763e-08
Position 783: 1.3366768531566255e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2169: 0.5529196017838215
Position 7737: 0.3525142871661732
Position 2614: 0.2828313750780398
Position 2144: 0.2500667333324197
Position 1008: 0.20551900082781643
Position 472: 0.2034467337712806
Position 7933: 0.18662167215393163
Position 1952: 0.12257766120655215
Position 3719: 0.10374535262144156
Position 6476: 0.09954266241845054
Position 1854: 0.05370355492076398
Position 1887: 0.0488414346218294
Position 436: 0.04861722673577827
Position 1994: 0.0344718984719117
Position 3177: 0.033795907153476606
Position 921: 0.029856974934127624
Position 5182: 0.02887478951103524
Position 5463: 0.026429814377020782
Position 5704: 0.022626524367384646
Position 783: 0.02135124771118836
Position 7284: 0.020713918498298938
Position 2610: 0.018887349567881854
Position 6730: 0.016509749048816816
Position 8018: 0.016402685843947523
Position 6727: 0.011816778872176272
Position 1090: 0.011249136340939847
Position 1892: 0.011173293516495994
Position 6122: 0.009535546289470415
Position 2774: 0.00799809119128887
Position 2063: 0.007618814220197117
Position 3816: 0.0067885458030935665
Position 3138: 0.006649539760936548
Position 3098: 0.00619125352017067
Position 5515: 0.005690800989475774
Position 4825: 0.004815386820456345
Position 7685: 0.004721011158751939
Position 6159: 0.004649860055668858
Position 2634: 0.004557252293661602
Position 2296: 0.004554248962575915
Position 3493: 0.0044729231117631996
Position 7112: 0.004422102061642968
Position 7137: 0.0043941765653673455
Position 3456: 0.004287662168081483
Position 1146: 0.0040550090254198035
Position 1781: 0.003996688541718639
Position 6863: 0.0035407420799979813
Position 4042: 0.003207196371963439
Position 751: 0.0030624430105188724
Position 814: 0.002957189359326791
Position 1916: 0.0029363206688156453
Position 3733: 0.002645679046532348
Position 8098: 0.0026374304218407998
Position 3416: 0.0024054845719001182
Position 3745: 0.0023986868090046403
Position 1432: 0.002355065824087271
Position 3217: 0.002344033619665051
Position 3592: 0.0023375513276527606
Position 6093: 0.002219498020327466
Position 1872: 0.0021535766134778644
Position 5073: 0.002085585836550365
Position 2331: 0.00201540974744365
Position 3376: 0.0019940907752149886
Position 3181: 0.0018006012011497032
Position 5421: 0.0017483994513111934
Position 5945: 0.0016694951742344656
Position 6981: 0.0015694000707283523
Position 3256: 0.001280060202587954
Position 1414: 0.001206863878350567
Position 3296: 0.0009959610948855654
Position 624: 0.0009834977819008766
Position 5915: 0.0009593558150411733
Position 2393: 0.000923723759261108
Position 477: 0.0009007403483331748
Position 3497: 0.0008659787094261448
Position 4959: 0.0008336184868207915
Position 569: 0.0007458215735556
Position 3336: 0.000732839706914787
Position 1113: 0.0005957111007081936
Position 2825: 0.0005159212652098384
Position 5644: 0.0004966161156534699
Position 6679: 0.00045851677231014044
Position 4882: 0.00045351394987842256
Position 2776: 0.00044654163627543144
Position 2800: 0.00042313298766180087
Position 1012: 0.0003877176826717769
Position 1730: 0.0003853369998588727
Position 4316: 0.0003808446121691803
Position 1313: 0.0003313880672990595
Position 580: 0.00032011739745178424
Position 6090: 0.0003103228630231538
Position 3300: 0.00030033449684681854
Position 4568: 0.0002930246084196347
Position 4551: 0.0002785393124142778
Position 4573: 0.0002681744193138002
Position 4206: 0.0002657205046122025
Position 3221: 0.0002502068447980033
Position 3955: 0.00021300059999669903
Position 1889: 0.00021038365781013698
Position 2853: 0.0001721522395829858
Position 3662: 0.00016372585543766063
Position 2511: 0.00014051883825430604
Position 1436: 0.00012425521714373136
Position 753: 0.00011982471335084207
Position 961: 0.00011064054658746502
Position 2405: 0.00010329286088483239
Position 594: 9.022892277526525e-05
Position 588: 8.929178373327173e-05
Position 1918: 8.130611313942099e-05
Position 2335: 4.5101816929880264e-05
Position 416: 4.065447756172255e-05
Position 1155: 3.901047908323527e-05
Position 1621: 3.8639101209987955e-05
Position 732: 3.5646172252658816e-05
Position 900: 3.5312355135850025e-05
Position 2183: 3.3601826216026224e-05
Position 1187: 3.225793852685131e-05
Position 948: 2.9913816349505017e-05
Position 2212: 8.080434507056287e-06
Position 1523: 6.034344908199667e-06
Position 1300: 4.429134863288325e-06
Position 551: 4.396583737187943e-06
Position 1674: 3.872321821260389e-06
Position 606: 3.4887563720849787e-06
Position 176: 2.952203885565111e-06
Position 757: 2.2487771577037882e-06
Position 791: 2.1779946488042614e-06
Position 513: 1.4866442023620879e-06
Position 1382: 1.2990358155563666e-06
Position 634: 1.2897001034924666e-06
Position 627: 1.2301206901718363e-06
Position 137: 4.6093349715486925e-07
Position 497: 4.00969861459401e-07
Position 654: 3.724083076104101e-07
Position 131: 3.391780153701143e-07
Position 204: 2.2824566142332415e-07
Position 707: 2.058959079627424e-07
Position 760: 1.625024036038602e-07
Position 185: 1.4196344615347391e-07
Position 504: 1.291704280032989e-07
Position 767: 1.2532456739010302e-07
Position 677: 1.1252460190308288e-07
Position 825: 9.222696098062678e-08
Position 840: 7.610451109070946e-08
Position 882: 7.60389832315458e-08
Position 688: 5.882217978961721e-08
Position 501: 5.8774902222896836e-08
Position 495: 4.590654730843905e-08
Position 182: 4.3082014255827613e-08
Position 769: 4.290455184706127e-08
Position 499: 3.3874484109640664e-08
Position 852: 3.147485563888925e-08
Position 1015: 2.9500712564823885e-08
Position 950: 2.2897225219884402e-08
Position 935: 2.1621005646706886e-08
Position 211: 8.362987653775064e-09
Position 92: 5.0806905675614935e-09
Position 643: 2.6691405548901387e-09
Position 143: 2.1882489815881336e-09
Position 1127: 1.6827358137090895e-09
Position 1056: 1.364631544927875e-09
Position 1063: 1.3432843316453338e-09
Position 146: 1.0924479124894332e-09
Position 140: 1.0632696850493078e-09
Position 698: 1.6128578261362703e-10
Position 155: 6.531205523584104e-11
Position 217: 6.13684327070828e-11
Position 712: 4.005267339301588e-11
Position 219: 1.929752732694039e-11
Position 234: 3.0714815323232822e-12
