Gene = MAT2B
Position 476: 0.00031779732470304877
Position 13305: 0.000315526229024108
Position 956: 0.00031367491910701007
Position 4207: 0.0003082597219558178
Position 9935: 0.00028896478778569476
Position 9708: 0.0002723915269385556
Position 8722: 0.00027089212494603345
Position 3635: 0.00026863076353400263
Position 12569: 0.00026103666356872956
Position 10371: 0.00026090494229868803
Position 9188: 0.00025538604672389084
Position 8568: 0.00024271382584619303
Position 12387: 0.00023690199584982136
Position 8584: 0.00023492111169120028
Position 11847: 0.00023470128520169118
Position 10765: 0.00023422090458687664
Position 13273: 0.0002319395656681347
Position 3755: 0.0002317153138207147
Position 3089: 0.00022492414537572932
Position 3959: 0.00022401129024067758
Position 9541: 0.0002150387042453606
Position 1154: 0.00019640694046504898
Position 8246: 0.00019297861187301182
Position 12284: 0.0001771206623029941
Position 11685: 0.0001693823977171735
Position 11097: 0.00016236053751453344
Position 13277: 0.00015179853432152623
Position 4283: 0.00015160816164691115
Position 9737: 0.00015041047940402594
Position 13121: 0.00014790508335246497
Position 12113: 0.00014693749292538856
Position 13112: 0.00014077972254043574
Position 11094: 0.00011011527107170665
Position 12855: 0.0001079782485074655
Position 10928: 0.00010100128523733499
Position 426: 9.884047282439996e-05
Position 10866: 9.880264647417964e-05
Position 10588: 9.806963067639866e-05
Position 10616: 8.938682638867398e-05
Position 9260: 7.394276339203125e-05
Position 9367: 7.364022458580085e-05
Position 9536: 7.329218864160404e-05
Position 9355: 6.988137048561414e-05
Position 3370: 6.82177754399591e-05
Position 651: 6.713068437824367e-05
Position 10079: 6.266422746922275e-05
Position 12815: 5.2734251154447764e-05
Position 13091: 5.037788154793129e-05
Position 1358: 4.929325705045014e-05
Position 6730: 4.328141177907511e-05
Position 6648: 4.1066752362827356e-05
Position 8485: 4.020272246278964e-05
Position 9474: 3.4825521548972764e-05
Position 1082: 2.9385682072241674e-05
Position 8982: 2.9074565342136996e-05
Position 11233: 2.8963646527798638e-05
Position 930: 2.812910506901499e-05
Position 1545: 2.805812645229939e-05
Position 2181: 2.5521734717746503e-05
Position 8194: 1.642165587424515e-05
Position 8742: 1.2369680997645756e-05
Position 2141: 8.736549731855485e-06
Position 1401: 5.600560941546922e-06
Position 3985: 4.603605824499927e-06
Position 569: 4.29506461733625e-06
Position 9610: 2.846688088635933e-06
Position 3465: 2.1390116674884003e-06
Position 777: 2.0135338640385877e-06
Position 8185: 1.6746940312482229e-06
Position 494: 1.0894055965272095e-06
Position 9210: 9.388898664329616e-07
Position 355: 8.814044407280649e-07
Position 485: 7.544450553172464e-07
Position 305: 7.229337219708909e-07
Position 483: 5.741164426370423e-07
Position 319: 4.908688529732552e-07
Position 3114: 4.03986518208661e-07
Position 8932: 3.543106666618852e-07
Position 9213: 3.5249484064223937e-07
Position 3741: 3.2798277920734284e-07
Position 644: 2.7687017257635955e-07
Position 398: 2.3829797767710665e-07
Position 1439: 2.3720072387718905e-07
Position 430: 1.9205307906285615e-07
Position 457: 1.7451929290701892e-07
Position 3857: 1.5689044819988422e-07
Position 235: 1.4924506749509834e-07
Position 11855: 1.4794754996699092e-07
Position 699: 1.3479288461638758e-07
Position 580: 1.3329235592653267e-07
Position 1110: 1.0788778699068748e-07
Position 802: 1.0541041751011153e-07
Position 2442: 1.0112385900051008e-07
Position 3662: 8.936208549913438e-08
Position 2209: 7.366555030479388e-08
Position 9740: 6.841260860069475e-08
Position 2492: 6.130729191296876e-08
Position 2783: 5.675163836567014e-08
Position 585: 5.629293754073604e-08
Position 1461: 5.217486530549534e-08
Position 980: 4.7872310992332515e-08
Position 2449: 4.682836018711042e-08
Position 370: 3.5715891564917886e-08
Position 185: 3.461890731850465e-08
Position 851: 3.349391552914941e-08
Position 1261: 3.157698139113021e-08
Position 796: 2.8859052925923634e-08
Position 248: 2.7519681397687135e-08
Position 1258: 2.053565023037736e-08
Position 840: 1.9842412680048226e-08
Position 206: 1.8310300812523915e-08
Position 1322: 1.632813172225648e-08
Position 201: 1.3385711063861368e-08
Position 2497: 1.2208822526593164e-08
Position 443: 1.1079507691424489e-08
Position 257: 9.404771807992446e-09
Position 2090: 9.320951142870583e-09
Position 1853: 9.16815886874984e-09
Position 1694: 8.009051705987074e-09
Position 1057: 6.730018162245683e-09
Position 763: 5.836405356845204e-09
Position 1283: 5.246273709621835e-09
Position 1236: 5.232606326354638e-09
Position 1735: 4.1772303213110865e-09
Position 1592: 4.056005982396738e-09
Position 1117: 3.7993177918889235e-09
Position 855: 3.78685364930417e-09
Position 434: 3.776349635879489e-09
Position 939: 3.356459219207161e-09
Position 1464: 2.729714280792294e-09
Position 998: 2.5759023681937285e-09
Position 1456: 2.2731029953464515e-09
Position 1411: 2.0720888764558934e-09
Position 743: 1.7080298318721827e-09
Position 576: 1.5997169277683061e-09
Position 437: 1.2348197192629362e-09
Position 129: 1.1274635316250556e-09
Position 210: 5.877182070373699e-10
Position 157: 3.7179410415140384e-10
Position 97: 3.6998239513454627e-10
Position 730: 3.659571356620048e-10
Position 591: 3.2462381355096325e-10
Position 620: 3.046747993459257e-10
Position 115: 1.9180389180641613e-10
Position 100: 1.7974346223769804e-10
Position 745: 8.680958521604452e-12
