Gene = BOLA1
Position 537: 0.0022793648269255635
Position 5794: 0.0021097542152506104
Position 5797: 0.0020708348668904497
Position 6476: 0.0020549202889071166
Position 10543: 0.0019783963781943434
Position 9324: 0.0017794007629489
Position 168: 0.0015248163069790167
Position 1510: 0.0015197572240102477
Position 6609: 0.0013822380861990553
Position 7268: 0.0013206821855544725
Position 707: 0.0011950492109219603
Position 4221: 0.001194259694541527
Position 1487: 0.0011905641411458093
Position 6427: 0.0011845753916447741
Position 8905: 0.001116500796436551
Position 1295: 0.001101597105172043
Position 6149: 0.001067510042937967
Position 1702: 0.000987904894811833
Position 7904: 0.000966998548918461
Position 3783: 0.0009553810307377292
Position 1947: 0.0009548325125665734
Position 2727: 0.0009245016726325552
Position 2731: 0.000904234607338362
Position 10455: 0.0009019433406789253
Position 1083: 0.0008457921905686111
Position 9352: 0.0008211874269695692
Position 1992: 0.0007406916890783589
Position 2590: 0.0007263930528691057
Position 2418: 0.0006844483996814034
Position 601: 0.0006340138642727499
Position 3974: 0.000632938073722157
Position 923: 0.0005878782202579477
Position 6119: 0.0005876430762964686
Position 8556: 0.0005620609648314406
Position 1072: 0.0005249943501095355
Position 7180: 0.0005009853346334165
Position 2375: 0.00048365580388719194
Position 872: 0.00046324572092413955
Position 2547: 0.0004151118346020239
Position 3024: 0.0003776262671083244
Position 5823: 0.00035797703095798346
Position 1006: 0.00035529325109007653
Position 3190: 0.0003538924499784018
Position 2550: 0.00034133613677113026
Position 980: 0.0003388854832647551
Position 5876: 0.00032511946256792197
Position 2270: 0.0003095158041880602
Position 1245: 0.0003088334962196672
Position 7218: 0.00029351724422116735
Position 5042: 0.0002910591955508054
Position 3548: 0.00027043798359247147
Position 7068: 0.0002703430012395965
Position 418: 0.0002578254574153592
Position 8938: 0.0002555844205071059
Position 8351: 0.00024000880263275407
Position 4077: 0.00023682473491950612
Position 8626: 0.000232517528534015
Position 1666: 0.00023029953168533096
Position 3833: 0.00022235546256774882
Position 8405: 0.00019841114981468757
Position 1417: 0.00019120331710176353
Position 1669: 0.00018867710369643032
Position 7540: 0.00015693054850309177
Position 1213: 0.0001558601857082585
Position 1279: 0.00013285427998845924
Position 611: 0.00012810440731567463
Position 6707: 0.00012613013574378154
Position 2917: 0.00012125057145754882
Position 4351: 0.00012053371578421527
Position 3583: 0.00011868546558994325
Position 5178: 0.00011338995329327049
Position 6582: 0.00011267169783311549
Position 6164: 0.00010274505406777254
Position 3923: 9.661999660175619e-05
Position 2352: 9.457787315926867e-05
Position 5365: 9.355070760241252e-05
Position 6167: 6.720539360457427e-05
Position 2952: 6.455813286571818e-05
Position 3920: 6.133327502420551e-05
Position 175: 6.0497327330361425e-05
Position 5017: 5.687446230970639e-05
Position 2888: 4.35255435986915e-05
Position 218: 4.11388744821119e-05
Position 2891: 4.0641858664098584e-05
Position 3329: 4.040875438503324e-05
Position 2808: 3.938062478510301e-05
Position 3613: 2.975614954383059e-05
Position 3765: 2.9018569437074305e-05
Position 4144: 2.656052327698447e-05
Position 1134: 2.4654460252215654e-05
Position 3949: 2.363244651106259e-05
Position 343: 2.2544364731635332e-05
Position 2311: 2.179412142805208e-05
Position 830: 2.044904549284585e-05
Position 2656: 2.044264940964096e-05
Position 2132: 1.9130371255262215e-05
Position 2042: 1.748310970820706e-05
Position 1746: 1.7395493847671245e-05
Position 341: 1.7342129288584285e-05
Position 2082: 1.531822973315037e-05
Position 1270: 1.4784883529568929e-05
Position 440: 1.3785074524226125e-05
Position 183: 1.1144867148702159e-05
Position 2201: 1.0915818038442323e-05
Position 427: 1.0763859572144859e-05
Position 874: 8.853062035661523e-06
Position 1798: 8.22918178828629e-06
Position 288: 7.83268402305108e-06
Position 571: 7.295661167984453e-06
Position 463: 7.175067593841939e-06
Position 430: 6.19763315977134e-06
Position 710: 4.840286210260736e-06
Position 928: 4.140599915889161e-06
Position 1138: 4.0999682882072925e-06
Position 1219: 2.7149335497159937e-06
Position 2100: 2.4494298367077494e-06
Position 1340: 2.4353623354007163e-06
Position 2052: 1.2766614128580327e-06
Position 2032: 1.2241536798021271e-06
Position 2165: 9.646107676509063e-07
Position 2168: 9.362544588306397e-07
Position 150: 9.153437501833495e-07
Position 1092: 3.6669050041098253e-07
Position 180: 3.2328441965761124e-07
Position 1961: 1.1504890317929289e-07
Position 468: 1.0656561874347623e-07
Position 306: 1.0253808451985064e-07
Position 1671: 8.861309747495063e-08
Position 187: 5.8989456783581245e-08
Position 497: 5.440220988299149e-08
Position 1428: 3.5405994904014704e-08
Position 1380: 2.1945217237115934e-08
Position 675: 7.399736925468693e-09
Position 512: 6.406304622146221e-09
Position 299: 4.721292551925648e-09
Position 106: 3.992961438916673e-09
Position 670: 2.818131366922863e-09
Position 238: 2.1106322948298264e-09
Position 480: 1.1673395481682384e-09
Position 155: 9.921374798263742e-10
Position 465: 8.043683981056079e-10
Position 448: 7.301536077693083e-10
Position 269: 3.1449728480451417e-10
Position 108: 2.6633522839204524e-10
Position 446: 2.2178580119601876e-10
Position 131: 2.187315280920282e-10
Position 126: 1.8937622611249646e-10
Position 301: 1.891407476582152e-10
Position 303: 1.7561079195518428e-10
Position 680: 1.0397385409936784e-10
Position 258: 2.5007972599333634e-11
Position 825: 1.8277259337912865e-11
Position 256: 7.704838553712113e-12
Position 118: 4.661747779441927e-13
Position 79: 3.275132470768433e-16
